IRLS Dive Data CSV Export. (Version 1.2)

Dive Information:
Dive Number, Tasks, Start Date, End Date
2201,"Swap out CTD, DO and OPTAA instrument at site.",2022-08-09 01:25:00,2022-08-09 11:52:00

Site(s):
Name,Comments

Scientist(s):
Name, Organization

Observations:
Dive Number,Date(UTC),Observation,Latitude,Longitude,Depth(m),Heading,Pitch(deg),Roll(deg),Altitude(m),Speed(knots),Metadata,conductivity_Sm,temperature_C,pressure_db,oxygen_sb43_mll,salinity_psu,File
2201,2022-08-09 08:10:47,"bungee",44.5152393,-125.3899816,2902.44,302.48,-2.67,2.7,0.53,0,"Vehicle ",3.14802,1.7252,2943.658,1.48,34.6391,./files/framegrabs/SDI1_8_9_2022 01_22_33_24484.jpg
2201,2022-08-09 08:11:18,"funky slug (?)",44.5152396,-125.3899814,2902.43,302.41,-2.85,4.22,0.55,0,"Biology ",3.14802,1.7253,2943.653,1.48,34.6391,./files/framegrabs/SDI1_8_9_2022 01_22_33_24497.jpg
2201,2022-08-09 08:13:13,"fish",44.51524,-125.3899719,2901.47,304.15,-6.26,0.12,1.52,0.19,"Biology ",3.14887,1.7392,2942.702,1.48,34.6352,./files/framegrabs/SDI1_8_9_2022 01_22_33_24636.jpg
2201,2022-08-09 08:13:44,"hovering above basket",44.515281,-125.3899796,2900.28,234.53,-5.9,1.08,2.74,0.44,"Vehicle ",3.14791,1.7249,2941.554,1.48,34.639,./files/framegrabs/SDI1_8_9_2022 01_22_33_24661.jpg
2201,2022-08-09 08:22:09,"hovering over new ctd",44.5151327,-125.3901574,2898.5,140.32,-4.89,4.14,4.24,0.24,"Vehicle ",3.14834,1.733,2939.773,1.48,34.6366,./files/framegrabs/SDI1_8_9_2022 01_22_33_25174.jpg
2201,2022-08-09 08:22:27,"DSC: Please add comment [Focal Length=55] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=4500]",44.5151401,-125.3901631,2899.23,140.74,-4.86,1.15,3.56,0.15,"",3.14799,1.7267,2940.487,1.48,34.6387,./files/dscs/R2201_24948.jpg
2201,2022-08-09 08:23:52,"photo survey beginning",44.515118,-125.3901657,2899.31,140.74,-4.83,5.38,3.5,0.55,"Survey ",3.14939,1.7416,2940.564,1.48,34.64,./files/framegrabs/SDI1_8_9_2022 01_22_33_25273.jpg
2201,2022-08-09 08:24:41,"Niskin bottles fired next to ctd",44.5151269,-125.3901848,2899.94,117.49,-4.05,5.36,2.83,0.21,"Geology ",3.14784,1.7244,2941.117,1.48,34.6389,./files/framegrabs/SDI1_8_9_2022 01_22_33_25320.jpg
2201,2022-08-09 08:25:07,"DSC: Please add comment [Focal Length=36] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=7200]",44.5151329,-125.3901616,2898.78,117.82,-4.97,5.16,3.97,0.19,"",3.14805,1.7281,2940.018,1.48,34.6381,./files/dscs/R2201_24949.jpg
2201,2022-08-09 08:25:56,"DSC: Please add comment [Focal Length=36] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=4500]",44.5151633,-125.3901102,2899.96,117.73,-5.55,4.41,2.8,0.3,"",3.14805,1.7268,2941.298,1.48,34.6389,./files/dscs/R2201_24950.jpg
2201,2022-08-09 08:26:06,"DSC: Please add comment [Focal Length=36] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=3200]",44.5151707,-125.3900905,2900.37,130.4,-5.19,3.84,2.4,0.35,"",3.148,1.726,2941.643,1.48,34.639,./files/dscs/R2201_24951.jpg
2201,2022-08-09 08:26:15,"junction box",44.5151806,-125.3900674,2900.1,143.84,-5.46,1.77,2.68,0.48,"Survey ",3.14793,1.7254,2941.4,1.48,34.6389,./files/framegrabs/SDI1_8_9_2022 01_22_33_25420.jpg
2201,2022-08-09 08:26:18,"DSC: Please add comment [Focal Length=36] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=2800]",44.5151823,-125.3900599,2899.84,148.37,-5.02,6.57,2.95,0.38,"",3.14803,1.7258,2941.179,1.48,34.6398,./files/dscs/R2201_24952.jpg
2201,2022-08-09 08:26:27,"DSC: Please add comment [Focal Length=36] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=2500]",44.5151828,-125.3900414,2899.49,164.01,-4.82,6.58,3.3,0.32,"",3.14809,1.7274,2940.8,1.48,34.639,./files/dscs/R2201_24953.jpg
2201,2022-08-09 08:26:41,"DSC: Please add comment [Focal Length=36] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1400]",44.5151753,-125.3900132,2899.62,178.94,-5.39,4.18,3.1,0.28,"",3.14792,1.7253,2940.931,1.48,34.6391,./files/dscs/R2201_24954.jpg
2201,2022-08-09 08:26:54,"basket in background",44.5151659,-125.3899906,2898.94,193.95,-5.28,5.49,3.83,0.3,"Survey ",3.14796,1.7259,2940.225,1.48,34.6393,./files/framegrabs/SDI1_8_9_2022 01_22_33_25459.jpg
2201,2022-08-09 08:27:15,"DSC: Please add comment [Focal Length=36] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=2800]",44.5151544,-125.3899475,2899.14,247.44,-4.85,4.23,3.67,0.07,"",3.14833,1.7304,2940.349,1.48,34.639,./files/dscs/R2201_24955.jpg
2201,2022-08-09 08:27:33,"DSC: Please add comment [Focal Length=36] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=4000]",44.5151387,-125.3899365,2900.14,255.78,-5.6,1.16,2.72,0.45,"",-,-,-,-,-,./files/dscs/R2201_24956.jpg
2201,2022-08-09 08:27:45,"two for one",44.5151273,-125.3899319,2899.62,255.36,-5.01,5.59,3.16,0.29,"Survey ",3.14819,1.7285,2940.919,1.48,34.639,./files/framegrabs/SDI1_8_9_2022 01_22_33_25502.jpg
2201,2022-08-09 08:28:11,"DSC: Please add comment [Focal Length=36] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=3200]",44.515083,-125.3899214,2898.77,253.53,-4.6,6.23,3.99,0.45,"",3.14788,1.7259,2940.105,1.48,34.6384,./files/dscs/R2201_24957.jpg
2201,2022-08-09 08:28:20,"DSC: Please add comment [Focal Length=36] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=4500]",44.5150661,-125.3899223,2899.67,254.85,-5.31,4.67,3.05,0.27,"",3.1479,1.7254,2940.93,1.48,34.6387,./files/dscs/R2201_24958.jpg
2201,2022-08-09 08:28:23,"junction box",44.5150624,-125.3899231,2900.15,254.09,-5.53,0.22,2.61,0.3,"Survey ",3.1479,1.725,2941.369,1.48,34.639,./files/framegrabs/SDI1_8_9_2022 01_22_33_25542.jpg
2201,2022-08-09 08:28:47,"DSC: Please add comment [Focal Length=36] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=4500]",44.515041,-125.3899478,2899.74,289.87,-5.96,1.26,3.01,0.34,"",3.14829,1.7303,2941.055,1.48,34.6383,./files/dscs/R2201_24959.jpg
2201,2022-08-09 08:29:13,"thing",44.5150389,-125.3899909,2899.41,310.21,-4.41,4.16,3.27,0.33,"Survey ",3.14779,1.7243,2940.429,1.48,34.6388,./files/framegrabs/SDI1_8_9_2022 01_22_33_25598.jpg
2201,2022-08-09 08:30:07,"CTD",44.5150822,-125.3900604,2900.66,310.67,-4.36,4.01,1.97,0.22,"Survey ",3.14793,1.725,2941.903,1.48,34.6391,./files/framegrabs/SDI1_8_9_2022 01_22_33_25651.jpg
2201,2022-08-09 08:30:15,"DSC: Please add comment [Focal Length=48] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=3200]",44.5150913,-125.3900682,2900.7,310.25,-4.39,3.69,1.93,0.25,"",3.14794,1.726,2941.939,1.48,34.6382,./files/dscs/R2201_24960.jpg
2201,2022-08-09 08:30:20,"CTD closeup (new)",44.5150949,-125.3900723,2901.25,310.52,-5.08,1.74,1.44,0.24,"Survey ",3.14793,1.7247,2942.388,1.48,34.6392,./files/framegrabs/SDI1_8_9_2022 01_22_33_25665.jpg
2201,2022-08-09 08:30:27,"DSC: Please add comment [Focal Length=36] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=2000]",44.5150931,-125.3900789,2901.12,309.58,-5.4,1.45,1.48,0,"",3.14806,1.7264,2942.445,1.48,34.639,./files/dscs/R2201_24961.jpg
2201,2022-08-09 08:30:35,"DSC: Please add comment [Focal Length=36] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=2200]",44.5150958,-125.3900784,2901.24,309.4,-5.43,4.3,1.39,0.17,"",3.14814,1.7285,2942.531,1.48,34.6377,./files/dscs/R2201_24962.jpg
2201,2022-08-09 08:30:54,"&quot;fish thing&quot;",44.5150971,-125.3900624,2901.05,310.12,-4.97,4.89,1.6,0.17,"Biology ",3.14851,1.7317,2942.359,1.48,34.6389,./files/framegrabs/SDI1_8_9_2022 01_22_33_25698.jpg
2201,2022-08-09 08:31:01,"DSC: Please add comment [Focal Length=36] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=2200]",44.5150963,-125.3900581,2901.04,309.9,-5.72,0.65,1.6,0.08,"",3.14795,1.7252,2942.366,1.48,34.6389,./files/dscs/R2201_24963.jpg
2201,2022-08-09 08:31:47,"new ctd on left",44.5151082,-125.3900351,2898.98,312.79,-4.8,3.83,3.7,0.65,"Survey ",3.14788,1.7253,2940.102,1.48,34.639,./files/framegrabs/SDI1_8_9_2022 01_22_33_25750.jpg
2201,2022-08-09 08:32:22,"fishies",44.5151625,-125.3901089,2898.76,316.26,-3.7,4.66,3.97,0.66,"Biology ",3.14801,1.726,2939.906,1.48,34.6398,./files/framegrabs/SDI1_8_9_2022 01_22_33_25781.jpg
2201,2022-08-09 08:33:07,"mollusk/other worm?",44.515177,-125.3901683,2898.99,236.48,-5.22,0.86,3.77,0.05,"Biology ",3.14815,1.7292,2940.133,1.48,34.6382,./files/framegrabs/SDI1_8_9_2022 01_22_33_25807.jpg
2201,2022-08-09 08:34:56,"sea pig",44.5151563,-125.3901978,2900.32,241.1,-5.54,3.69,2.39,0.26,"Biology ",3.14803,1.7261,2941.572,1.48,34.6392,./files/framegrabs/SDI1_8_9_2022 01_22_33_25941.jpg
2201,2022-08-09 08:35:30,"blue fish",44.5152113,-125.3900815,2897.92,240.71,-5.35,0.9,4.86,0.76,"Biology ",3.14851,1.7325,2939.083,1.48,34.6395,./files/framegrabs/SDI1_8_9_2022 01_22_33_25973.jpg
2201,2022-08-09 08:36:05,"flying towards basket",44.515275,-125.389998,2896.66,228.66,-5.58,5.49,6.21,0.39,"Survey ",3.14778,1.7253,2937.702,1.48,34.6388,./files/framegrabs/SDI1_8_9_2022 01_22_33_26024.jpg
2201,2022-08-09 08:36:07,"DSC: Please add comment [Focal Length=36] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=2800]",44.5152776,-125.3899997,2897.1,223.58,-7.3,5.09,5.73,0.27,"",3.14781,1.725,2938.16,1.48,34.6393,./files/dscs/R2201_24964.jpg
2201,2022-08-09 08:36:40,"basket",44.5152786,-125.3899969,2900.5,210.44,-6.3,3.34,2.24,0.05,"Survey ",3.1483,1.7296,2941.738,1.48,34.6387,./files/framegrabs/SDI1_8_9_2022 01_22_33_26042.jpg
2201,2022-08-09 08:37:24,"basket closeup",44.5152714,-125.3900068,2900.35,205.68,-6.34,0.38,2.35,0.12,"Survey ",3.14847,1.7314,2941.663,1.48,34.639,./files/framegrabs/SDI1_8_9_2022 01_22_33_26084.jpg
2201,2022-08-09 08:37:34,"DSC: Please add comment [Focal Length=36] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1250]",44.5152621,-125.3900069,2899.95,206.95,-5.26,4.32,2.74,0.26,"",3.14818,1.7284,2941.221,1.48,34.6389,./files/dscs/R2201_24965.jpg
2201,2022-08-09 08:37:42,"DSC: Please add comment [Focal Length=36] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1600]",44.5152594,-125.3900112,2899.92,206.85,-5.31,0.31,2.78,0,"",3.14829,1.7293,2941.209,1.48,34.6393,./files/dscs/R2201_24966.jpg
2201,2022-08-09 08:38:15,"fish",44.5152431,-125.3900255,2900.16,208.94,-5.98,4.37,2.48,0.17,"Biology ",3.14828,1.7292,2941.411,1.48,34.6392,./files/framegrabs/SDI1_8_9_2022 01_22_33_26138.jpg
2201,2022-08-09 08:38:54,"flying away from basket",44.515243,-125.3900242,2899.86,207.26,-5.48,4.65,2.75,0.2,"Survey ",3.14902,1.7368,2941.125,1.48,34.6402,./files/framegrabs/SDI1_8_9_2022 01_22_33_26177.jpg
2201,2022-08-09 08:39:44,"fish",44.5152355,-125.3900285,2899.37,208.66,-4.88,4.61,3.3,0.3,"Biology ",3.14844,1.733,2940.647,1.48,34.6374,./files/framegrabs/SDI1_8_9_2022 01_22_33_26229.jpg
2201,2022-08-09 08:39:59,"fish",44.5152506,-125.3900479,2900.1,212.58,-4.11,0.86,2.53,0.82,"Biology ",3.14925,1.7403,2941.333,1.48,34.6392,./files/framegrabs/SDI1_8_9_2022 01_22_33_26240.jpg
2201,2022-08-09 08:40:14,"DSC: Please add comment [Focal Length=36] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=5600]",44.5152668,-125.3900139,2897.76,209.18,-5.33,5.67,5,0,"",3.1479,1.7269,2939.055,1.48,34.638,./files/dscs/R2201_24967.jpg
2201,2022-08-09 08:40:37,"basket + fish",44.5152733,-125.3900229,2899.81,209.38,-5.85,5.01,2.93,0,"Survey ",3.14796,1.7262,2940.918,1.48,34.6386,./files/framegrabs/SDI1_8_9_2022 01_22_33_26282.jpg
2201,2022-08-09 08:40:59,"basket",44.5152754,-125.390007,2900.02,208.86,-6.41,1.34,2.68,0.09,"Survey ",3.14802,1.7265,2941.465,1.48,34.6388,./files/framegrabs/SDI1_8_9_2022 01_22_33_26304.jpg
2201,2022-08-09 08:43:40,"attempting to latch onto basket",44.5152398,-125.3900289,2900.07,210.65,-6.6,2.28,2.58,0.14,"Vehicle ",3.14832,1.7289,2941.364,1.48,34.64,./files/framegrabs/SDI1_8_9_2022 01_22_33_26459.jpg
2201,2022-08-09 08:44:46,"latched on to basket",44.5152394,-125.3900306,2900.52,213.21,-1.3,0.41,2.12,0,"Vehicle ",3.14788,1.7247,2941.579,1.48,34.639,./files/framegrabs/SDI1_8_9_2022 01_22_33_26523.jpg
2201,2022-08-09 08:46:21,"Bringing in ship 20 m closer to ctd",44.5152392,-125.3900307,2900.4,213.52,-1.26,0.51,2.12,0,"Ship Moving ",3.14793,1.7255,2941.55,1.48,34.6387,./files/framegrabs/SDI1_8_9_2022 01_22_33_26622.jpg
2201,2022-08-09 08:50:05,"moving ship in a circle",44.5152386,-125.390031,2900.35,213.55,-1.25,0.52,2.12,0,"Ship Moving ",3.14813,1.7276,2941.524,1.48,34.639,./files/framegrabs/SDI1_8_9_2022 01_22_33_26843.jpg
2201,2022-08-09 08:50:31,"stopping ship",44.5152385,-125.390031,2900.43,213.55,-1.25,0.52,2.13,0,"Ship Moving ",3.14821,1.7288,2941.51,1.48,34.6387,./files/framegrabs/SDI1_8_9_2022 01_22_33_26875.jpg
2201,2022-08-09 08:52:11,"orange thing floating up",44.5152382,-125.3900312,2900.4,213.56,-1.24,0.54,2.12,0,"Biology ",3.14838,1.7314,2941.491,1.48,34.638,./files/framegrabs/SDI1_8_9_2022 01_22_33_26968.jpg
2201,2022-08-09 08:54:14,"liftoff",44.5152048,-125.3900493,2896.97,213.5,-0.48,0.27,3.73,0.22,"Vehicle ",3.14856,1.7356,2938.062,1.48,34.6373,./files/framegrabs/SDI1_8_9_2022 01_22_33_27096.jpg
2201,2022-08-09 08:55:02,"too much debris to observe",44.5151253,-125.3900741,2886.25,217.02,0,0.48,15.9,0.03,"Other ",3.14732,1.7275,2927.062,1.48,34.6357,./files/framegrabs/SDI1_8_9_2022 01_22_33_27146.jpg
2201,2022-08-09 08:55:55,"free and clear view now",44.5150662,-125.3900943,2875.34,279.44,-4.48,0,26.95,0.86,"Other ",3.14701,1.7265,2916.036,1.48,34.6381,./files/framegrabs/SDI1_8_9_2022 01_22_33_27197.jpg
2201,2022-08-09 08:56:46,"switching to uspl",44.5151489,-125.3903749,2864.39,300.35,0.28,1.03,37.83,0.38,"Other ",3.14624,1.7219,2904.842,1.48,34.6388,./files/framegrabs/SDI1_8_9_2022 01_22_33_27243.jpg
2201,2022-08-09 08:58:17,"air 15m, 0.5% water depth",44.5151504,-125.3904635,2865.13,299.99,-1.29,0.85,37.07,0,"Other ",3.14634,1.7225,2905.363,1.48,34.639,./files/framegrabs/SDI1_8_9_2022 01_22_33_27335.jpg
2201,2022-08-09 08:59:09,"paused in water column",44.5151062,-125.3903635,2865.27,320.96,-0.74,0.7,36.76,0.18,"Vehicle ",3.14635,1.7226,2905.712,1.48,34.6389,./files/framegrabs/SDI1_8_9_2022 01_22_33_27386.jpg
2201,2022-08-09 08:59:33,"ascent resumed",44.5151056,-125.3903457,2863.53,320.64,-0.67,0.41,38.64,0.07,"Vehicle ",3.14621,1.7213,2904.519,1.48,34.6392,./files/framegrabs/SDI1_8_9_2022 01_22_33_27412.jpg
2201,2022-08-09 09:27:40,"DSC: Please add comment [Focal Length=36] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=11400]",44.5152028,-125.3905246,2328.45,305.3,-0.7,0.5,2.09,0.03,"",3.12895,1.7804,2357.35,1.38,34.6217,./files/dscs/R2201_24968.jpg
2201,2022-08-09 09:57:50,"jellyfish",44.5154248,-125.3903839,1608.74,314.34,-1.66,1.16,2.11,0,"Biology ",3.15219,2.4665,1624.892,0.66,34.5356,./files/framegrabs/SDI1_8_9_2022 01_22_33_30898.jpg
2201,2022-08-09 10:04:08,"siphonophore",44.5154065,-125.3902349,1460.28,319.5,-0.79,0.07,2,0,"Biology ",3.16853,2.756,1474.048,0.47,34.5029,./files/framegrabs/SDI1_8_9_2022 01_22_33_31290.jpg
2201,2022-08-09 10:07:28,"Big Red Jelly",44.5154002,-125.3902212,1388.64,317.78,4.44,1.37,2.12,0.1,"Biology ",3.17532,2.8806,1401.776,0.41,34.4896,./files/framegrabs/SDI1_8_9_2022 01_22_33_31493.jpg
2201,2022-08-09 10:09:33,"Red Siphonophore",44.5154176,-125.3902078,1343.09,319.25,-0.91,0.57,2,0,"Biology ",3.17984,2.9627,1355.107,0.38,34.4809,./files/framegrabs/SDI1_8_9_2022 01_22_33_31616.jpg
2201,2022-08-09 10:33:54,"dinner plate jelly",44.5155198,-125.3901808,793.33,320.24,0.41,1.45,2.11,0.06,"Biology ",3.25642,4.2717,798.66,0.16,34.3045,./files/framegrabs/SDI1_8_9_2022 01_22_33_33071.jpg
2201,2022-08-09 10:46:22,"DSC: Please add comment [Focal Length=36] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=10000]",44.515456,-125.3901495,516.98,309.65,1.78,1.32,2.11,0.03,"",3.31459,5.224,519.766,0.47,34.1421,./files/dscs/R2201_24969.jpg
2201,2022-08-09 10:59:42,"Siphonophore.",44.5154309,-125.3900164,263.07,278.86,0.95,0.6,2.11,0.18,"Biology ",3.43154,6.8123,264.043,1.46,33.9893,./files/framegrabs/SDI1_8_9_2022 01_22_33_34626.jpg
2201,2022-08-09 11:01:00,"Ship moving, preparing for recovery.",44.5154303,-125.3900163,258.57,278.6,4.55,0.93,2.11,0.21,"Ship Moving ",3.43556,6.863,259.463,1.48,33.9856,./files/framegrabs/SDI2_8_9_2022 01_22_35_34701.jpg
2201,2022-08-09 11:03:02,"Ashlee and Abbey started logging.",44.5154335,-125.390021,237.19,280.28,1.95,0.93,2.11,0.13,"Logger ",3.43846,6.924,236.814,1.59,33.9682,./files/framegrabs/SDI2_8_9_2022 01_22_35_34816.jpg
2201,2022-08-09 11:07:36,"Siphonophore.",44.5153506,-125.389925,155.9,240.9,-0.06,0.64,2.1,0,"Biology ",3.49986,7.7005,155.31,2.1,33.9146,./files/framegrabs/SDI1_8_9_2022 01_22_33_35101.jpg
2201,2022-08-09 11:11:59,"First football taken off.",44.5153637,-125.3898638,99.87,240.73,0.73,0.37,2.1,0.07,"Vehicle ",3.50517,8.0512,99.443,2.81,33.6588,./files/framegrabs/SDI2_8_9_2022 01_22_35_35362.jpg
2201,2022-08-09 11:18:51,"Red shrimp.",44.5153663,-125.3898762,72.06,240.99,2.13,0.24,2.11,0,"Biology ",3.48125,8.2874,71.002,2.82,33.193,./files/framegrabs/SDI1_8_9_2022 01_22_33_35776.jpg
2201,2022-08-09 11:22:53,"Last football taken off.",44.5153467,-125.3897929,52.81,241.12,2.93,0.88,2.12,0.08,"Vehicle ",3.4376,8.5344,51.394,3.82,32.5112,./files/framegrabs/SDI2_8_9_2022 01_22_35_36012.jpg
2201,2022-08-09 11:23:37,"Siphonophore.",44.5153516,-125.3897927,36.68,241.97,2.33,1.24,2.1,0.3,"Biology ",3.4418,8.8164,35.083,3.77,32.3042,./files/framegrabs/SDI1_8_9_2022 01_22_33_36061.jpg
2201,2022-08-09 11:25:55,"Jellyfish.",44.5153835,-125.3897187,29.66,240.63,1.05,1.38,2.1,0,"Biology ",3.46876,9.4898,28.268,3.71,31.9786,./files/framegrabs/SDI1_8_9_2022 01_22_33_36197.jpg
2201,2022-08-09 11:27:25,"Multiple siphnophores.",44.5153704,-125.3897333,10.97,241.21,3.85,2.47,1.51,0,"Biology ",3.56001,10.7423,9.437,4.27,31.803,./files/framegrabs/SDI1_8_9_2022 01_22_33_36289.jpg
2201,2022-08-09 11:27:53,"ROPOS dive ended, emerged.",44.5153704,-125.389726,1.58,241.05,-2.38,1.6,1.51,0,"Vehicle ",3.9825,15.566,0.175,5,31.7346,./files/framegrabs/SDI2_8_9_2022 01_22_35_36307.jpg
2201,2022-08-09 11:37:03,"Tool basket unlatched.",44.5153704,-125.389726,0.36,63.45,-0.17,0.55,1.51,0,"Vehicle ",0.6181,14.1295,-0.257,4.88,4.341,./files/framegrabs/SDI2_8_9_2022 01_22_35_36857.jpg
2201,2022-08-09 11:43:10,"ROPOS secured on deck.",44.5153704,-125.389726,0.33,114.13,-0.19,0.49,1.51,0,"Vehicle ",-,-,-,-,-,
