IRLS Dive Data CSV Export. (Version 1.2)

Dive Information:
Dive Number, Tasks, Start Date, End Date
2215,"Swap CTD at MJ03E.",2022-08-15 01:21:00,2022-08-15 05:52:00

Site(s):
Name,Comments

Scientist(s):
Name, Organization

Observations:
Dive Number,Date(UTC),Observation,Latitude,Longitude,Depth(m),Heading,Pitch(deg),Roll(deg),Altitude(m),Speed(knots),Metadata,conductivity_Sm,temperature_C,pressure_db,oxygen_sb43_mll,salinity_psu,File
2215,2022-08-15 03:32:22,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1400]",45.9398259,-129.9739898,1515.13,127.72,-7.37,0.6,3.17,0.35,"",3.12844,2.3829,1530.48,0.58,34.3819,./files/dscs/R2215_30344.jpg
2215,2022-08-15 03:32:28,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1100]",45.9398259,-129.9739987,1514.47,126.36,-7.99,0.57,3.63,0.04,"",3.12865,2.3838,1529.906,0.58,34.384,./files/dscs/R2215_30345.jpg
2215,2022-08-15 03:32:35,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=2200]",45.939821,-129.9740187,1513.73,112.97,-6.18,2.05,4.39,0.47,"",3.12887,2.3946,1529.06,0.58,34.3755,./files/dscs/R2215_30346.jpg
2215,2022-08-15 03:32:44,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=3600]",45.9398144,-129.9740302,1514.59,99.1,-9.72,1.29,3.73,0.47,"",3.1285,2.3831,1529.874,0.58,34.3828,./files/dscs/R2215_30347.jpg
2215,2022-08-15 03:32:55,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=4500]",45.9398027,-129.9740575,1512.66,80.96,-10.24,1.92,5.6,0.46,"",3.12907,2.3873,1528.005,0.58,34.3862,./files/dscs/R2215_30348.jpg
2215,2022-08-15 03:33:18,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=2000]",45.9397645,-129.9740569,1512.5,45.28,-7.49,0.66,5.48,0.42,"",3.12873,2.386,1527.89,0.58,34.3836,./files/dscs/R2215_30349.jpg
2215,2022-08-15 03:33:38,"adjusting tilted CTD in right manip to get upright",45.9397497,-129.9740534,1511.37,42.21,-6.72,0.03,6.55,0.41,"Vehicle ",3.12901,2.392,1526.633,0.58,34.3813,./files/framegrabs/SDI1_8_15_2022 01_21_08_07948.jpg
2215,2022-08-15 03:33:56,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1600]",45.9397414,-129.9739993,1513.87,351.31,-8.59,0.44,4.41,0.51,"",3.12855,2.3841,1529.108,0.57,34.3827,./files/dscs/R2215_30350.jpg
2215,2022-08-15 03:34:07,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1400]",45.939745,-129.9739703,1515.48,330.37,-7.6,2.75,3.05,0.04,"",3.12855,2.3828,1530.523,0.58,34.3834,./files/dscs/R2215_30351.jpg
2215,2022-08-15 03:34:23,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1400]",45.9397551,-129.9739661,1516.46,330.23,-7.68,1.01,2.04,0,"",3.12899,2.3872,1531.626,0.58,34.3836,./files/dscs/R2215_30352.jpg
2215,2022-08-15 03:34:50,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1000]",45.9397577,-129.9739879,1517.5,327.11,-8.97,1.18,0.83,0,"",3.12847,2.3807,1532.818,0.58,34.3835,./files/dscs/R2215_30353.jpg
2215,2022-08-15 03:35:02,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1100]",45.939757,-129.9739856,1517.53,327.23,-8.53,1.85,1,0.12,"",3.12873,2.3831,1532.798,0.58,34.3841,./files/dscs/R2215_30354.jpg
2215,2022-08-15 03:35:14,"placing plug in left manip down",45.9397562,-129.9739853,1517.45,327.23,-8.68,1.77,1,0.09,"Cabled Plug ",3.12859,2.3803,1532.804,0.58,34.3853,./files/framegrabs/SDI1_8_15_2022 01_21_08_08045.jpg
2215,2022-08-15 03:35:26,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=900]",45.9397542,-129.9739784,1517.52,327.24,-8.64,1.82,1,0.18,"",3.12831,2.3784,1532.809,0.58,34.384,./files/dscs/R2215_30355.jpg
2215,2022-08-15 03:35:35,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=800]",45.939751,-129.9739694,1517.47,327.24,-8.67,1.8,1,0.21,"",3.12905,2.384,1532.802,0.58,34.3872,./files/dscs/R2215_30356.jpg
2215,2022-08-15 03:35:49,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1100]",45.9397556,-129.9739676,1517.44,327.23,-8.51,1.93,1,0,"",3.12926,2.3856,1532.806,0.58,34.388,./files/dscs/R2215_30357.jpg
2215,2022-08-15 03:35:59,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1600]",45.9397606,-129.9739773,1517.56,327.21,-8.46,1.96,0.99,0.03,"",3.12927,2.3937,1532.798,0.58,34.3794,./files/dscs/R2215_30358.jpg
2215,2022-08-15 03:36:03,"2 man 2 arm operation to adjust CTD grip and right the instrument tripod",45.9397667,-129.9739799,1517.47,327.21,-8.48,1.95,0.99,0,"",3.13058,2.4009,1532.802,0.58,34.3879,./files/framegrabs/SDI1_8_15_2022 01_21_08_08093.jpg
2215,2022-08-15 03:36:20,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1100]",45.9397764,-129.973979,1517.41,327.21,-8.48,1.95,0.99,0,"",3.12942,2.3901,1532.799,0.58,34.3851,./files/dscs/R2215_30359.jpg
2215,2022-08-15 03:36:29,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1400]",45.9397728,-129.9739771,1517.64,327.39,-8.46,2.17,0.99,0.2,"",-,-,-,-,-,./files/dscs/R2215_30360.jpg
2215,2022-08-15 03:36:45,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1800]",45.9397731,-129.973991,1517.63,327.36,-8.33,2.4,0.99,0.12,"",3.12817,2.3761,1532.8,0.58,34.3848,./files/dscs/R2215_30361.jpg
2215,2022-08-15 03:37:01,"right arm releasing CTD leg",45.9397728,-129.9739925,1517.48,327.42,-8.34,2.39,0.99,0,"Vehicle ",3.12822,2.3779,1532.794,0.58,34.3835,./files/framegrabs/SDI1_8_15_2022 01_21_08_08152.jpg
2215,2022-08-15 03:37:04,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=2200]",45.9397729,-129.9739928,1517.56,327.42,-8.29,2.43,0.98,0.03,"",3.12889,2.3834,1532.797,0.58,34.3858,./files/dscs/R2215_30362.jpg
2215,2022-08-15 03:37:24,"CTD upright again",45.9397668,-129.9739824,1517.44,327.4,-7.83,2.79,0.98,0.07,"Asset ",3.1283,2.3772,1532.781,0.58,34.3852,./files/framegrabs/SDI1_8_15_2022 01_21_08_08167.jpg
2215,2022-08-15 03:37:26,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=2200]",45.9397636,-129.9739806,1517.5,327.4,-7.79,2.82,0.98,0,"",3.12824,2.3775,1532.789,0.58,34.3841,./files/dscs/R2215_30363.jpg
2215,2022-08-15 03:37:35,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=2200]",45.9397623,-129.9739791,1517.57,327.4,-7.86,2.77,0.98,0.1,"",-,-,-,-,-,./files/dscs/R2215_30364.jpg
2215,2022-08-15 03:37:47,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=2800]",45.9397666,-129.9739804,1517.57,327.39,-7.83,2.8,0.98,0.04,"",3.12815,2.377,1532.781,0.58,34.3836,./files/dscs/R2215_30365.jpg
2215,2022-08-15 03:37:57,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=2200]",45.9397661,-129.9739821,1517.44,327.39,-7.86,2.77,0.98,0.11,"",3.12814,2.3765,1532.78,0.58,34.384,./files/dscs/R2215_30366.jpg
2215,2022-08-15 03:38:07,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=2200]",45.939768,-129.9739836,1517.56,327.39,-7.78,2.84,0.98,0.19,"",3.12821,2.3779,1532.777,0.58,34.3833,./files/dscs/R2215_30367.jpg
2215,2022-08-15 03:38:21,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=2200]",45.9397723,-129.9739901,1517.64,327.09,-7.18,4.31,0.95,0,"",3.12816,2.3773,1532.773,0.58,34.3833,./files/dscs/R2215_30368.jpg
2215,2022-08-15 03:38:28,"right arm grabbing plug off floor",45.9397724,-129.9739947,1517.65,327.09,-7.26,4.24,0.94,0,"",3.12831,2.377,1532.779,0.58,34.3855,./files/framegrabs/SDI1_8_15_2022 01_21_08_08239.jpg
2215,2022-08-15 03:38:30,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=2200]",45.9397724,-129.9739934,1517.68,327.09,-7.29,4.21,0.93,0,"",3.12819,2.3773,1532.782,0.58,34.3836,./files/dscs/R2215_30369.jpg
2215,2022-08-15 03:38:54,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=3200]",45.9397676,-129.973992,1517.58,327.09,-7.37,4.14,0.75,0.3,"",3.1286,2.381,1532.779,0.58,34.3848,./files/dscs/R2215_30370.jpg
2215,2022-08-15 03:39:07,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1250]",45.9397684,-129.9739863,1517.41,328.2,-9.31,0.21,1.03,0.08,"",3.12841,2.3854,1532.789,0.58,34.3779,./files/dscs/R2215_30371.jpg
2215,2022-08-15 03:39:26,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=2000]",45.9397633,-129.97398,1513.41,328.29,-9.9,0.35,5.11,0.07,"",3.12904,2.3889,1528.896,0.58,34.3837,./files/dscs/R2215_30372.jpg
2215,2022-08-15 03:39:45,"moving CTD to location of old CTD",45.9397752,-129.9739855,1512.16,328.43,-6.65,1.8,6.05,0.73,"Asset ",3.1287,2.387,1527.384,0.58,34.3824,./files/framegrabs/SDI1_8_15_2022 01_21_08_08316.jpg
2215,2022-08-15 03:40:32,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=2500]",45.9398245,-129.9740445,1516.2,304.92,-6.33,1.13,2,0,"",3.12885,2.3855,1531.434,0.58,34.3838,./files/dscs/R2215_30373.jpg
2215,2022-08-15 03:40:40,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=2200]",45.9398165,-129.9740416,1517.32,301.02,-4.36,1.4,1.4,0,"",3.1283,2.379,1532.564,0.58,34.3833,./files/dscs/R2215_30374.jpg
2215,2022-08-15 03:40:49,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1600]",45.9398195,-129.9740496,1517.3,295.27,-5.51,0.68,1.4,0,"",3.12924,2.3856,1532.587,0.58,34.3879,./files/dscs/R2215_30375.jpg
2215,2022-08-15 03:41:00,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1800]",45.9398078,-129.9740484,1515.86,270.27,-6.14,1.97,2.69,0.56,"",3.12844,2.3807,1531.152,0.58,34.384,./files/dscs/R2215_30376.jpg
2215,2022-08-15 03:41:05,"crab",45.9398024,-129.9740495,1515.21,300.85,-6.78,0.92,3.12,0.35,"Biology ",3.12861,2.3831,1530.654,0.58,34.3838,./files/framegrabs/SDI1_8_15_2022 01_21_08_08388.jpg
2215,2022-08-15 03:41:52,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1800]",45.9398337,-129.974037,1517.15,301.79,1.34,6.39,1.04,0.1,"",3.12837,2.38,1532.276,0.58,34.3832,./files/dscs/R2215_30377.jpg
2215,2022-08-15 03:42:11,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1800]",45.9398349,-129.9740484,1516.99,303.09,0.53,5.7,1.06,0,"",3.12862,2.3783,1532.26,0.58,34.3881,./files/dscs/R2215_30378.jpg
2215,2022-08-15 03:42:22,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=2000]",45.9398313,-129.9740475,1516.96,303.37,0.1,5.74,1.06,0,"",3.12812,2.3769,1532.248,0.58,34.3836,./files/dscs/R2215_30379.jpg
2215,2022-08-15 03:42:32,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1100]",45.9398334,-129.974045,1517.04,303.13,1.12,5.47,1.03,0,"",3.12814,2.3769,1532.266,0.58,34.3838,./files/dscs/R2215_30380.jpg
2215,2022-08-15 03:42:38,"Left arm tried to place CTD, bit it slipped",45.939831,-129.9740437,1517.04,303.19,0.13,5.77,1.06,0,"",3.12814,2.3786,1532.252,0.58,34.382,./files/framegrabs/SDI1_8_15_2022 01_21_08_08489.jpg
2215,2022-08-15 03:42:41,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1100]",45.939832,-129.9740405,1517,302.86,1.34,5.23,1.04,0,"",3.12898,2.3916,1532.26,0.58,34.3785,./files/dscs/R2215_30381.jpg
2215,2022-08-15 03:42:50,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1000]",45.9398257,-129.9740323,1517.04,303.18,0.42,5.85,1.05,0.04,"",3.12974,2.4108,1532.25,0.58,34.3675,./files/dscs/R2215_30382.jpg
2215,2022-08-15 03:43:01,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1000]",45.9398238,-129.9740239,1517.1,303.28,1.58,6.75,1.22,0,"",3.12813,2.3768,1532.303,0.58,34.3838,./files/dscs/R2215_30383.jpg
2215,2022-08-15 03:43:10,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1000]",45.9398238,-129.9740189,1517.08,302.86,1.7,6.53,1.01,0,"",3.12813,2.3767,1532.287,0.58,34.3839,./files/dscs/R2215_30384.jpg
2215,2022-08-15 03:43:22,"left arm placed and released CTD",45.939824,-129.9740137,1517.13,303.39,1.92,6.37,1,0,"Asset ",3.12826,2.3775,1532.276,0.58,34.3846,./files/framegrabs/SDI1_8_15_2022 01_21_08_08533.jpg
2215,2022-08-15 03:43:27,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1000]",45.9398269,-129.9740105,1517.01,302.85,2.58,5.56,0.98,0.08,"",3.12835,2.3765,1532.262,0.58,34.3869,./files/dscs/R2215_30385.jpg
2215,2022-08-15 03:44:20,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=800]",45.9398283,-129.9740019,1517.11,303.15,2.87,5.55,0.96,0,"",3.12913,2.4019,1532.277,0.58,34.3694,./files/dscs/R2215_30386.jpg
2215,2022-08-15 03:44:27,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=900]",45.9398316,-129.9740037,1517.14,302.97,2.77,5.51,0.97,0.03,"",3.1285,2.381,1532.273,0.58,34.3839,./files/dscs/R2215_30387.jpg
2215,2022-08-15 03:44:34,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=800]",45.9398346,-129.9740138,1517.08,303.06,2.89,5.65,0.95,0.03,"",3.12866,2.4039,1532.282,0.58,34.3616,./files/dscs/R2215_30388.jpg
2215,2022-08-15 03:45:10,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=5600]",45.9398243,-129.974029,1517.09,302.91,-3.94,0.25,1.05,0,"",3.13005,2.3995,1532.295,0.58,34.3832,./files/dscs/R2215_30389.jpg
2215,2022-08-15 03:45:21,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=6400]",45.9398285,-129.9740295,1516.61,302.81,-6.33,0.37,1.48,0.05,"",3.12838,2.3784,1532.028,0.58,34.3853,./files/dscs/R2215_30390.jpg
2215,2022-08-15 03:45:48,"going around CTD to untwist cable and not knock over CTD",45.939813,-129.9740487,1515.48,336.9,-6.66,1.87,2.58,0.16,"Vehicle ",3.1288,2.3864,1530.716,0.58,34.3825,./files/framegrabs/SDI1_8_15_2022 01_21_08_08679.jpg
2215,2022-08-15 03:46:13,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=9000]",45.9398067,-129.9740474,1514.92,348.19,-5.03,0.95,3.19,0,"",3.12848,2.3838,1530.191,0.58,34.3817,./files/dscs/R2215_30391.jpg
2215,2022-08-15 03:47:09,"crab still interested in CTD",45.9397962,-129.9740982,1513.19,44.67,-5.31,0.44,4.77,0.16,"Biology ",3.12852,2.3825,1528.51,0.58,34.3843,./files/framegrabs/SDI1_8_15_2022 01_21_08_08760.jpg
2215,2022-08-15 03:47:43,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=8000]",45.9398101,-129.9741209,1511.05,52.04,-7.75,1.37,6.97,0.46,"",3.12829,2.3821,1526.361,0.58,34.3831,./files/dscs/R2215_30392.jpg
2215,2022-08-15 03:49:21,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=2000]",45.9398714,-129.9741403,1517.03,169.53,-2.9,0.93,0.84,0,"",3.12839,2.379,1532.238,0.58,34.3846,./files/dscs/R2215_30393.jpg
2215,2022-08-15 03:49:44,"uncapping the plug with left arm",45.9398749,-129.9741402,1516.99,169.51,-4.31,0.32,1.16,0.03,"Cabled Plug ",3.12862,2.3813,1532.28,0.58,34.385,./files/framegrabs/SDI1_8_15_2022 01_21_08_08915.jpg
2215,2022-08-15 03:50:13,"placing cap into green crate on porch",45.9398773,-129.9741237,1516.99,166.52,-2.15,2.04,0.87,0,"",3.12812,2.3768,1532.236,0.58,34.3837,./files/framegrabs/SDI1_8_15_2022 01_21_08_08944.jpg
2215,2022-08-15 03:51:11,"left arm grabbing plug from right arm",45.939874,-129.9741212,1516.92,166.45,-2.56,1.55,0.92,0.37,"",3.1289,2.3864,1532.236,0.58,34.383,./files/framegrabs/SDI1_8_15_2022 01_21_08_09002.jpg
2215,2022-08-15 03:52:26,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1250]",45.9398681,-129.9741087,1515.38,174.81,-3.54,1.99,2.4,0.32,"",3.12885,2.3857,1530.692,0.58,34.3839,./files/dscs/R2215_30394.jpg
2215,2022-08-15 03:52:36,"moving closer to junction box",45.9398641,-129.9741091,1516.72,173.64,-3.97,5.25,1.08,0.12,"Vehicle ",3.1285,2.3814,1532.095,0.58,34.3835,./files/framegrabs/SDI1_8_15_2022 01_21_08_09087.jpg
2215,2022-08-15 03:52:53,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1100]",45.9398589,-129.9741023,1516.96,173.79,-0.84,5.21,1.03,0,"",-,-,-,-,-,./files/dscs/R2215_30395.jpg
2215,2022-08-15 03:53:46,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1400]",45.9398702,-129.9740884,1516.94,173.6,-0.68,5.22,0.99,0,"",3.12828,2.3792,1532.124,0.58,34.3833,./files/dscs/R2215_30396.jpg
2215,2022-08-15 03:53:57,"placing new plug onto port J12",45.9398692,-129.9740963,1516.88,173.42,-0.68,5.21,0.99,0,"Cabled Plug ",3.12896,2.385,1532.125,0.58,34.3853,./files/framegrabs/SDI1_8_15_2022 01_21_08_09168.jpg
2215,2022-08-15 03:54:12,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1400]",45.939862,-129.9741012,1516.95,173.33,-0.2,5.19,0.99,0.14,"",3.12835,2.3801,1532.128,0.58,34.383,./files/dscs/R2215_30397.jpg
2215,2022-08-15 03:54:57,"shrimp climbing junction box leg",45.9398808,-129.9740966,1516.95,172.82,0.13,5.17,0.96,0,"Biology ",3.1281,2.3764,1532.126,0.58,34.3839,./files/framegrabs/SDI1_8_15_2022 01_21_08_09227.jpg
2215,2022-08-15 03:55:34,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1250]",45.939866,-129.9741402,1516.99,172.91,0.42,5.21,0.93,0,"",3.12829,2.378,1532.123,0.58,34.3845,./files/dscs/R2215_30398.jpg
2215,2022-08-15 03:55:51,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1100]",45.9398484,-129.9741714,1516.97,172.66,0.56,5.19,0.92,0,"",3.12842,2.3789,1532.121,0.58,34.3851,./files/dscs/R2215_30399.jpg
2215,2022-08-15 03:56:24,"curious shrimp",45.9398565,-129.9741883,1516.99,172.25,1.31,4.8,0.9,0,"Biology ",3.12907,2.3884,1532.111,0.58,34.3831,./files/framegrabs/SDI1_8_15_2022 01_21_08_09311.jpg
2215,2022-08-15 03:57:06,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1400]",45.9398692,-129.974154,1516.93,172.7,0.15,4.56,0.94,0,"",3.12813,2.3772,1532.099,0.58,34.3834,./files/dscs/R2215_30400.jpg
2215,2022-08-15 03:57:32,"plug fully in and engaged",45.9398729,-129.9741242,1517.01,171.41,1.2,4.23,0.9,0.03,"Cabled Plug ",3.12808,2.3764,1532.1,0.58,34.3836,./files/framegrabs/SDI1_8_15_2022 01_21_08_09383.jpg
2215,2022-08-15 03:59:02,"moving orange cable from under junction box leg with right manip",45.9398642,-129.9741544,1516.83,171.36,0.19,4.1,0.94,0,"Asset ",3.12828,2.3791,1532.108,0.58,34.3833,./files/framegrabs/SDI1_8_15_2022 01_21_08_09471.jpg
2215,2022-08-15 03:59:43,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=6400]",45.9398786,-129.9741611,1516.95,171.37,0.27,4.11,0.94,0,"",3.12824,2.3777,1532.104,0.58,34.3842,./files/dscs/R2215_30401.jpg
2215,2022-08-15 04:00:05,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=12800]",45.9398787,-129.9741602,1515.04,159.16,-4.14,2.89,0.95,0,"",3.12928,2.3889,1530.102,0.58,34.386,./files/dscs/R2215_30402.jpg
2215,2022-08-15 04:00:09,"crabs! one on junction box",45.9398834,-129.9741549,1514.27,148.83,-4.19,2.27,0.95,0,"Biology ",3.12893,2.3889,1529.338,0.58,34.3822,./files/framegrabs/SDI1_8_15_2022 01_21_08_09533.jpg
2215,2022-08-15 04:00:55,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=4500]",45.939812,-129.9740822,1511.83,96.38,-3.35,0.62,6.13,0.94,"",3.12871,2.384,1527.204,0.58,34.3857,./files/dscs/R2215_30403.jpg
2215,2022-08-15 04:02:32,"port arm grabbing old CTD",45.9398008,-129.9740451,1517.36,182.35,3.63,1.62,0.81,0,"Vehicle ",3.12903,2.3852,1532.497,0.58,34.3858,./files/framegrabs/SDI1_8_15_2022 01_21_08_09683.jpg
2215,2022-08-15 04:03:52,"grabbing grating with plug on top of it",45.9397972,-129.9740219,1517.4,182.62,4.23,0.51,0.78,0.1,"",3.12911,2.3824,1532.512,0.58,34.3897,./files/framegrabs/SDI1_8_15_2022 01_21_08_09762.jpg
2215,2022-08-15 04:04:40,"plug fell off of green grate",45.9398142,-129.9740026,1515.63,173.72,-9.02,1.37,0.85,0,"Cabled Plug ",3.12865,2.3833,1530.865,0.58,34.3839,./files/framegrabs/SDI1_8_15_2022 01_21_08_09809.jpg
2215,2022-08-15 04:06:43,"green grate placed into basket",45.9398225,-129.9739765,1517.41,173.23,0.53,6.13,1.26,0.14,"Asset ",3.12827,2.3781,1532.626,0.58,34.3839,./files/framegrabs/SDI1_8_15_2022 01_21_08_09926.jpg
2215,2022-08-15 04:07:42,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1000]",45.9398216,-129.9739845,1517.45,173.04,0.99,6.46,0.92,0,"",3.12822,2.3774,1532.676,0.58,34.3841,./files/dscs/R2215_30404.jpg
2215,2022-08-15 04:07:55,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1100]",45.9398227,-129.9739664,1517.44,173.08,0.19,6.02,0.92,0,"",3.12842,2.38,1532.682,0.58,34.3837,./files/dscs/R2215_30405.jpg
2215,2022-08-15 04:08:09,"CTD placed into basket by left arm",45.9398171,-129.973965,1517.34,172.96,-0.18,5.62,0.92,0,"Vehicle ",3.1283,2.3786,1532.691,0.58,34.3838,./files/framegrabs/SDI1_8_15_2022 01_21_08_10018.jpg
2215,2022-08-15 04:09:11,"left arm tipped and moved CTD further into the basket to prep for strapping it down",45.9398255,-129.9739907,1517.44,173.81,-1.67,6.27,1.1,0,"",3.12827,2.3779,1532.732,0.58,34.3841,./files/framegrabs/SDI1_8_15_2022 01_21_08_10082.jpg
2215,2022-08-15 04:11:35,"left arm latching left bungee of basket door",45.9398296,-129.9739799,1517.47,174.07,-1.89,5.53,1.1,0,"Vehicle ",3.12841,2.3802,1532.692,0.58,34.3834,./files/framegrabs/SDI1_8_15_2022 01_21_08_10212.jpg
2215,2022-08-15 04:12:29,"right arm latching right bungee of basket door",45.9397807,-129.9739238,1517.36,174.66,-1.95,5.29,1.1,0,"Vehicle ",3.12872,2.3831,1532.7,0.58,34.384,./files/framegrabs/SDI1_8_15_2022 01_21_08_10280.jpg
2215,2022-08-15 04:13:43,"grabbing plug off floor in right manipulator",45.9398181,-129.9740378,1517.27,174.31,-3.58,0.66,0.76,0,"",3.12869,2.383,1532.51,0.58,34.384,./files/framegrabs/SDI1_8_15_2022 01_21_08_10346.jpg
2215,2022-08-15 04:15:09,"lowering red cable into basket",45.939803,-129.9739111,1513.84,149.83,-5.25,1.49,4.49,0.07,"",3.12927,2.3924,1529.229,0.57,34.3826,./files/framegrabs/SDI1_8_15_2022 01_21_08_10439.jpg
2215,2022-08-15 04:16:06,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=2500]",45.9398186,-129.9739699,1516.78,162.94,-5.39,0.66,1.41,0,"",3.12858,2.3835,1532.076,0.58,34.3823,./files/dscs/R2215_30406.jpg
2215,2022-08-15 04:16:26,"left arm placing plug into basket, then the cable got caught on the arm and pulled out",45.9398291,-129.9739824,1516.78,162.6,-5.9,1.94,1.41,0,"Cabled Plug ",3.12909,2.3878,1532.236,0.58,34.3839,./files/framegrabs/SDI1_8_15_2022 01_21_08_10517.jpg
