Date/Time (UTC),vehicleRealtimeNavData.latitude (ddeg),vehicleRealtimeNavData.longitude (ddeg),event_value,event_free_text,event_author,event_option.milestone,event_option.actions,event_option.type,event_option.new_watchstander,event_option.filename,event_option.nav,event_option.cabled_plug,event_option.event_comment,event_option.highlights,vehicleRealtimeNavData.local_x (meters),vehicleRealtimeNavData.local_y (meters),vehicleRealtimeNavData.roll (deg),vehicleRealtimeNavData.pitch (deg),vehicleRealtimeNavData.heading (deg),vehicleRealtimeNavData.depth (meters),vehicleRealtimeNavData.altitude (meters),vehicleRealtimeFramegrabberData.camera_name_1,vehicleRealtimeFramegrabberData.filename_1,vehicleRealtimeFramegrabberData.camera_name_2,vehicleRealtimeFramegrabberData.filename_2,vehicleRealtimeFramegrabberData.camera_name_3,vehicleRealtimeFramegrabberData.filename_3,vehicleRealtimeFramegrabberData.camera_name_4,vehicleRealtimeFramegrabberData.filename_4,vehicleReNavData.pitch (deg),vehicleReNavData.roll (deg),vehicleTemperatureProbe.probe1_temperature (degC),vehicleTemperatureProbe.probe2_temperature (degC),vehicleTemperatureProbe.probe3_temperature (degC),vehicleTemperatureProbe.probe4_temperature (degC),id
"2024-08-14T19:11:52.998Z","44.5020946","-125.4082272","ASNAP","","admin","","","","","","","","","","28.04","34.05","-1.5","-7.1","279.40","2892.12","11.68","SciCam","/SciCam.20240814_191152998.jpg","PilotCam","/PilotCam.20240814_191152998.jpg","BrowCam","/BrowCam.20240814_191152998.jpg","UserSelect","/UserSelect.20240814_191152998.jpg","","","-999.99","1.80","-999.99","-999.99","66bd0178111b2e001a2950ac"
"2024-08-14T19:11:56.987Z","44.5020947","-125.4082272","ROV Actions","Picked up dummy plug","guest","","(Starboard) Manipulator in use","","","","","","","","28.04","34.06","-1.5","-7.0","279.60","2892.11","11.68","SciCam","/SciCam.20240814_191156987.jpg","PilotCam","/PilotCam.20240814_191156987.jpg","BrowCam","/BrowCam.20240814_191156987.jpg","UserSelect","/UserSelect.20240814_191156987.jpg","","","-999.99","1.77","-999.99","-999.99","66bd017c111b2e001a2950b0"
"2024-08-14T19:12:08.029Z","44.5020948","-125.4082272","ASNAP","","admin","","","","","","","","","","28.04","34.07","-3.3","-6.5","279.52","2892.13","11.66","SciCam","/SciCam.20240814_191208029.jpg","PilotCam","/PilotCam.20240814_191208029.jpg","BrowCam","/BrowCam.20240814_191208029.jpg","UserSelect","/UserSelect.20240814_191208029.jpg","","","-999.99","1.77","-999.99","-999.99","66bd0188111b2e001a2950b4"
"2024-08-14T19:12:23.063Z","44.5020950","-125.4082271","ASNAP","","admin","","","","","","","","","","28.05","34.09","-3.5","-6.7","279.55","2892.13","11.65","SciCam","/SciCam.20240814_191223063.jpg","PilotCam","/PilotCam.20240814_191223063.jpg","BrowCam","/BrowCam.20240814_191223063.jpg","UserSelect","/UserSelect.20240814_191223063.jpg","","","-999.99","1.77","-999.99","-999.99","66bd0197111b2e001a2950b8"
"2024-08-14T19:12:38.092Z","44.5020948","-125.4082271","ASNAP","","admin","","","","","","","","","","28.05","34.07","-3.0","-7.5","279.47","2892.14","11.63","SciCam","/SciCam.20240814_191238092.jpg","PilotCam","/PilotCam.20240814_191238092.jpg","BrowCam","/BrowCam.20240814_191238092.jpg","UserSelect","/UserSelect.20240814_191238092.jpg","","","-999.99","1.81","-999.99","-999.99","66bd01a6111b2e001a2950bc"
"2024-08-14T19:12:53.122Z","44.5020947","-125.4082270","ASNAP","","admin","","","","","","","","","","28.06","34.06","-2.8","-7.4","279.50","2892.13","11.69","SciCam","/SciCam.20240814_191253122.jpg","PilotCam","/PilotCam.20240814_191253122.jpg","BrowCam","/BrowCam.20240814_191253122.jpg","UserSelect","/UserSelect.20240814_191253122.jpg","","","-999.99","1.87","-999.99","-999.99","66bd01b5111b2e001a2950c0"
"2024-08-14T19:12:56.000Z","","","SulisCam","","admin","","","","","sulis_20240814191256.jpg","","","","","","","","","","","","","","","","","","","","-7.462","-2.754","","","","","66be9565111b2e001a29aee5"
"2024-08-14T19:12:56.000Z","","","SulisCam","","admin","","","","","sulis_20240814191256.jpg","","","","","","","","","","","","","","","","","","","","-7.462","-2.754","","","","","66be958c111b2e001a29afb5"
"2024-08-14T19:13:08.150Z","44.5020947","-125.4082270","ASNAP","","admin","","","","","","","","","","28.06","34.06","-2.7","-7.5","279.51","2892.11","11.71","SciCam","/SciCam.20240814_191308150.jpg","PilotCam","/PilotCam.20240814_191308150.jpg","BrowCam","/BrowCam.20240814_191308150.jpg","UserSelect","/UserSelect.20240814_191308150.jpg","","","-999.99","1.78","-999.99","-999.99","66bd01c4111b2e001a2950c4"
"2024-08-14T19:13:22.255Z","44.5020947","-125.4082272","ROV Actions","Placed dummy plug on porch","guest","","(Starboard) Manipulator in use","","","","","","","","28.04","34.06","-2.8","-7.7","279.41","2892.14","11.62","SciCam","/SciCam.20240814_191322255.jpg","PilotCam","/PilotCam.20240814_191322255.jpg","BrowCam","/BrowCam.20240814_191322255.jpg","UserSelect","/UserSelect.20240814_191322255.jpg","","","-999.99","1.72","-999.99","-999.99","66bd01d2111b2e001a2950c8"
"2024-08-14T19:13:23.181Z","44.5020948","-125.4082272","ASNAP","","admin","","","","","","","","","","28.04","34.07","-3.0","-7.6","279.47","2892.14","11.69","SciCam","/SciCam.20240814_191323181.jpg","PilotCam","/PilotCam.20240814_191323181.jpg","BrowCam","/BrowCam.20240814_191323181.jpg","UserSelect","/UserSelect.20240814_191323181.jpg","","","-999.99","1.83","-999.99","-999.99","66bd01d3111b2e001a2950cc"
"2024-08-14T19:13:38.212Z","44.5020947","-125.4082272","ASNAP","","admin","","","","","","","","","","28.04","34.06","-3.1","-6.6","279.55","2892.14","11.58","SciCam","/SciCam.20240814_191338212.jpg","PilotCam","/PilotCam.20240814_191338212.jpg","BrowCam","/BrowCam.20240814_191338212.jpg","UserSelect","/UserSelect.20240814_191338212.jpg","","","-999.99","1.77","-999.99","-999.99","66bd01e2111b2e001a2950d0"
"2024-08-14T19:13:52.324Z","44.5020948","-125.4082270","ROV Actions","Plugging EOM cable onto dummy plug","guest","","(Port) Manipulator in use","","","","","","","","28.06","34.07","-1.8","-6.1","279.55","2892.14","11.58","SciCam","/SciCam.20240814_191352324.jpg","PilotCam","/PilotCam.20240814_191352324.jpg","BrowCam","/BrowCam.20240814_191352324.jpg","UserSelect","/UserSelect.20240814_191352324.jpg","","","-999.99","1.80","-999.99","-999.99","66bd01f0111b2e001a2950d4"
"2024-08-14T19:13:53.245Z","44.5020948","-125.4082270","ASNAP","","admin","","","","","","","","","","28.06","34.07","-1.8","-6.1","279.55","2892.14","11.58","SciCam","/SciCam.20240814_191353245.jpg","PilotCam","/PilotCam.20240814_191353245.jpg","BrowCam","/BrowCam.20240814_191353245.jpg","UserSelect","/UserSelect.20240814_191353245.jpg","","","-999.99","1.74","-999.99","-999.99","66bd01f1111b2e001a2950d8"
"2024-08-14T19:14:08.268Z","44.5020947","-125.4082271","ASNAP","","admin","","","","","","","","","","28.05","34.06","-1.8","-6.6","279.57","2892.13","11.56","SciCam","/SciCam.20240814_191408268.jpg","PilotCam","/PilotCam.20240814_191408268.jpg","BrowCam","/BrowCam.20240814_191408268.jpg","UserSelect","/UserSelect.20240814_191408268.jpg","","","-999.99","1.78","-999.99","-999.99","66bd0200111b2e001a2950dc"
"2024-08-14T19:14:23.298Z","44.5020946","-125.4082272","ASNAP","","admin","","","","","","","","","","28.04","34.05","-1.6","-6.4","279.49","2892.14","11.55","SciCam","/SciCam.20240814_191423298.jpg","PilotCam","/PilotCam.20240814_191423298.jpg","BrowCam","/BrowCam.20240814_191423298.jpg","UserSelect","/UserSelect.20240814_191423298.jpg","","","-999.99","1.85","-999.99","-999.99","66bd020f111b2e001a2950e0"
"2024-08-14T19:14:38.330Z","44.5020947","-125.4082272","ASNAP","","admin","","","","","","","","","","28.04","34.06","-1.4","-6.4","279.47","2892.13","11.59","SciCam","/SciCam.20240814_191438330.jpg","PilotCam","/PilotCam.20240814_191438330.jpg","BrowCam","/BrowCam.20240814_191438330.jpg","UserSelect","/UserSelect.20240814_191438330.jpg","","","-999.99","1.79","-999.99","-999.99","66bd021e111b2e001a2950e4"
"2024-08-14T19:14:53.363Z","44.5020947","-125.4082272","ASNAP","","admin","","","","","","","","","","28.04","34.06","-1.9","-6.5","279.55","2892.12","11.60","SciCam","/SciCam.20240814_191453363.jpg","PilotCam","/PilotCam.20240814_191453363.jpg","BrowCam","/BrowCam.20240814_191453363.jpg","UserSelect","/UserSelect.20240814_191453363.jpg","","","-999.99","1.86","-999.99","-999.99","66bd022d111b2e001a2950e8"
"2024-08-14T19:15:08.385Z","44.5020946","-125.4082271","ASNAP","","admin","","","","","","","","","","28.05","34.05","-2.0","-6.6","279.55","2892.13","11.58","SciCam","/SciCam.20240814_191508385.jpg","PilotCam","/PilotCam.20240814_191508385.jpg","BrowCam","/BrowCam.20240814_191508385.jpg","UserSelect","/UserSelect.20240814_191508385.jpg","","","-999.99","1.83","-999.99","-999.99","66bd023c111b2e001a2950ec"
"2024-08-14T19:15:23.412Z","44.5020948","-125.4082272","ASNAP","","admin","","","","","","","","","","28.04","34.07","-2.1","-6.7","279.55","2892.13","11.60","SciCam","/SciCam.20240814_191523412.jpg","PilotCam","/PilotCam.20240814_191523412.jpg","BrowCam","/BrowCam.20240814_191523412.jpg","UserSelect","/UserSelect.20240814_191523412.jpg","","","-999.99","1.85","-999.99","-999.99","66bd024b111b2e001a2950f0"
"2024-08-14T19:15:25.000Z","","","SulisCam","","admin","","","","","sulis_20240814191525.jpg","","","","","","","","","","","","","","","","","","","","-6.740","-2.041","","","","","66be9565111b2e001a29aee7"
"2024-08-14T19:15:25.000Z","","","SulisCam","","admin","","","","","sulis_20240814191525.jpg","","","","","","","","","","","","","","","","","","","","-6.740","-2.041","","","","","66be958c111b2e001a29afb7"
"2024-08-14T19:15:25.245Z","44.5020948","-125.4082271","ROV Actions","Unplugged EOM cable from dummy plug","guest","","(Port) Manipulator in use","","","","","","","","28.05","34.07","-2.2","-6.8","279.55","2892.14","11.58","SciCam","/SciCam.20240814_191525245.jpg","PilotCam","/PilotCam.20240814_191525245.jpg","BrowCam","/BrowCam.20240814_191525245.jpg","UserSelect","/UserSelect.20240814_191525245.jpg","","","-999.99","1.86","-999.99","-999.99","66bd024d111b2e001a2950f4"
"2024-08-14T19:15:38.445Z","44.5020946","-125.4082272","ASNAP","","admin","","","","","","","","","","28.04","34.05","-2.0","-6.6","279.45","2892.13","11.59","SciCam","/SciCam.20240814_191538445.jpg","PilotCam","/PilotCam.20240814_191538445.jpg","BrowCam","/BrowCam.20240814_191538445.jpg","UserSelect","/UserSelect.20240814_191538445.jpg","","","-999.99","1.84","-999.99","-999.99","66bd025a111b2e001a2950f8"
"2024-08-14T19:15:53.462Z","44.5020948","-125.4082271","ASNAP","","admin","","","","","","","","","","28.05","34.07","-2.6","-6.6","279.37","2892.13","11.56","SciCam","/SciCam.20240814_191553462.jpg","PilotCam","/PilotCam.20240814_191553462.jpg","BrowCam","/BrowCam.20240814_191553462.jpg","UserSelect","/UserSelect.20240814_191553462.jpg","","","-999.99","1.72","-999.99","-999.99","66bd0269111b2e001a2950fc"
"2024-08-14T19:16:08.493Z","44.5020948","-125.4082271","ASNAP","","admin","","","","","","","","","","28.05","34.07","-2.6","-6.7","279.55","2892.14","11.56","SciCam","/SciCam.20240814_191608493.jpg","PilotCam","/PilotCam.20240814_191608493.jpg","BrowCam","/BrowCam.20240814_191608493.jpg","UserSelect","/UserSelect.20240814_191608493.jpg","","","-999.99","1.71","-999.99","-999.99","66bd0278111b2e001a295100"
"2024-08-14T19:16:13.000Z","","","SulisCam","","admin","","","","","sulis_20240814191613.jpg","","","","","","","","","","","","","","","","","","","","-6.770","-2.434","","","","","66be9565111b2e001a29aee9"
"2024-08-14T19:16:13.000Z","","","SulisCam","","admin","","","","","sulis_20240814191613.jpg","","","","","","","","","","","","","","","","","","","","-6.770","-2.434","","","","","66be958c111b2e001a29afb9"
"2024-08-14T19:16:18.816Z","44.5020947","-125.4082272","ROV Actions","Plugging EOM cable into dummy plug","guest","","(Port) Manipulator in use","","","","","","","","28.04","34.06","-2.4","-6.8","279.49","2892.13","11.62","SciCam","/SciCam.20240814_191618816.jpg","PilotCam","/PilotCam.20240814_191618816.jpg","BrowCam","/BrowCam.20240814_191618816.jpg","UserSelect","/UserSelect.20240814_191618816.jpg","","","-999.99","1.65","-999.99","-999.99","66bd0282111b2e001a295104"
"2024-08-14T19:16:23.524Z","44.5020945","-125.4082272","ASNAP","","admin","","","","","","","","","","28.04","34.04","-1.9","-6.6","279.16","2892.12","11.70","SciCam","/SciCam.20240814_191623524.jpg","PilotCam","/PilotCam.20240814_191623524.jpg","BrowCam","/BrowCam.20240814_191623524.jpg","UserSelect","/UserSelect.20240814_191623524.jpg","","","-999.99","1.84","-999.99","-999.99","66bd0287111b2e001a295108"
"2024-08-14T19:16:38.555Z","44.5020947","-125.4082272","ASNAP","","admin","","","","","","","","","","28.04","34.06","-1.5","-6.2","279.52","2892.14","11.63","SciCam","/SciCam.20240814_191638555.jpg","PilotCam","/PilotCam.20240814_191638555.jpg","BrowCam","/BrowCam.20240814_191638555.jpg","UserSelect","/UserSelect.20240814_191638555.jpg","","","-999.99","1.77","-999.99","-999.99","66bd0296111b2e001a29510c"
"2024-08-14T19:16:53.579Z","44.5020946","-125.4082271","ASNAP","","admin","","","","","","","","","","28.05","34.05","-1.6","-6.4","279.58","2892.13","11.63","SciCam","/SciCam.20240814_191653579.jpg","PilotCam","/PilotCam.20240814_191653579.jpg","BrowCam","/BrowCam.20240814_191653579.jpg","UserSelect","/UserSelect.20240814_191653579.jpg","","","-999.99","1.74","-999.99","-999.99","66bd02a5111b2e001a295110"
"2024-08-14T19:17:08.605Z","44.5020946","-125.4082272","ASNAP","","admin","","","","","","","","","","28.04","34.05","-1.6","-6.4","279.43","2892.13","11.63","SciCam","/SciCam.20240814_191708605.jpg","PilotCam","/PilotCam.20240814_191708605.jpg","BrowCam","/BrowCam.20240814_191708605.jpg","UserSelect","/UserSelect.20240814_191708605.jpg","","","-999.99","1.83","-999.99","-999.99","66bd02b4111b2e001a295114"
"2024-08-14T19:17:23.632Z","44.5020947","-125.4082272","ASNAP","","admin","","","","","","","","","","28.04","34.06","-1.5","-6.0","279.46","2892.13","11.57","SciCam","/SciCam.20240814_191723632.jpg","PilotCam","/PilotCam.20240814_191723632.jpg","BrowCam","/BrowCam.20240814_191723632.jpg","UserSelect","/UserSelect.20240814_191723632.jpg","","","-999.99","1.75","-999.99","-999.99","66bd02c3111b2e001a295118"
"2024-08-14T19:17:32.000Z","","","SulisCam","","admin","","","","","sulis_20240814191732.jpg","","","","","","","","","","","","","","","","","","","","-6.091","-1.772","","","","","66be9565111b2e001a29aeeb"
"2024-08-14T19:17:32.000Z","","","SulisCam","","admin","","","","","sulis_20240814191732.jpg","","","","","","","","","","","","","","","","","","","","-6.091","-1.772","","","","","66be958c111b2e001a29afbb"
"2024-08-14T19:17:33.327Z","44.5020947","-125.4082272","ROV Actions","Let go of EOM cable","guest","","(Port) Manipulator in use","","","","","","","","28.04","34.06","-1.8","-6.3","279.46","2892.14","11.63","SciCam","/SciCam.20240814_191733327.jpg","PilotCam","/PilotCam.20240814_191733327.jpg","BrowCam","/BrowCam.20240814_191733327.jpg","UserSelect","/UserSelect.20240814_191733327.jpg","","","-999.99","1.95","-999.99","-999.99","66bd02cd111b2e001a29511c"
"2024-08-14T19:17:38.658Z","44.5020945","-125.4082273","ASNAP","","admin","","","","","","","","","","28.03","34.04","-1.8","-6.2","279.55","2892.13","11.57","SciCam","/SciCam.20240814_191738658.jpg","PilotCam","/PilotCam.20240814_191738658.jpg","BrowCam","/BrowCam.20240814_191738658.jpg","UserSelect","/UserSelect.20240814_191738658.jpg","","","-999.99","1.85","-999.99","-999.99","66bd02d2111b2e001a295120"
"2024-08-14T19:17:53.683Z","44.5020948","-125.4082272","ASNAP","","admin","","","","","","","","","","28.04","34.07","-1.9","-6.4","279.53","2892.14","11.63","SciCam","/SciCam.20240814_191753683.jpg","PilotCam","/PilotCam.20240814_191753683.jpg","BrowCam","/BrowCam.20240814_191753683.jpg","UserSelect","/UserSelect.20240814_191753683.jpg","","","-999.99","1.72","-999.99","-999.99","66bd02e1111b2e001a295124"
"2024-08-14T19:18:08.454Z","44.5020946","-125.4082271","ROV Actions","Grabbed cable","guest","","(Port) Manipulator in use","","","","","","","","28.05","34.05","-2.2","-6.4","279.46","2892.12","11.55","SciCam","/SciCam.20240814_191808454.jpg","PilotCam","/PilotCam.20240814_191808454.jpg","BrowCam","/BrowCam.20240814_191808454.jpg","UserSelect","/UserSelect.20240814_191808454.jpg","","","-999.99","1.64","-999.99","-999.99","66bd02f0111b2e001a295128"
"2024-08-14T19:18:08.703Z","44.5020946","-125.4082271","ASNAP","","admin","","","","","","","","","","28.05","34.05","-2.2","-6.4","279.46","2892.12","11.55","SciCam","/SciCam.20240814_191808703.jpg","PilotCam","/PilotCam.20240814_191808703.jpg","BrowCam","/BrowCam.20240814_191808703.jpg","UserSelect","/UserSelect.20240814_191808703.jpg","","","-999.99","1.64","-999.99","-999.99","66bd02f0111b2e001a29512b"
"2024-08-14T19:18:23.734Z","44.5020947","-125.4082272","ASNAP","","admin","","","","","","","","","","28.04","34.06","-1.8","-6.6","279.54","2892.13","11.63","SciCam","/SciCam.20240814_191823734.jpg","PilotCam","/PilotCam.20240814_191823734.jpg","BrowCam","/BrowCam.20240814_191823734.jpg","UserSelect","/UserSelect.20240814_191823734.jpg","","","-999.99","1.89","-999.99","-999.99","66bd02ff111b2e001a295130"
"2024-08-14T19:18:38.240Z","44.5020945","-125.4082270","ROV Actions","Let go of dummy plug","guest","","(Starboard) Manipulator in use","","","","","","","","28.06","34.04","-1.4","-7.1","279.31","2892.12","11.70","SciCam","/SciCam.20240814_191838240.jpg","PilotCam","/PilotCam.20240814_191838240.jpg","BrowCam","/BrowCam.20240814_191838240.jpg","UserSelect","/UserSelect.20240814_191838240.jpg","","","-999.99","1.78","-999.99","-999.99","66bd030e111b2e001a295134"
"2024-08-14T19:18:38.758Z","44.5020944","-125.4082268","ASNAP","","admin","","","","","","","","","","28.07","34.03","-1.0","-7.4","279.30","2892.10","11.71","SciCam","/SciCam.20240814_191838758.jpg","PilotCam","/PilotCam.20240814_191838758.jpg","BrowCam","/BrowCam.20240814_191838758.jpg","UserSelect","/UserSelect.20240814_191838758.jpg","","","-999.99","1.78","-999.99","-999.99","66bd030e111b2e001a295137"
"2024-08-14T19:18:53.793Z","44.5020945","-125.4082271","ASNAP","","admin","","","","","","","","","","28.05","34.04","0.6","-6.9","279.48","2892.13","11.66","SciCam","/SciCam.20240814_191853793.jpg","PilotCam","/PilotCam.20240814_191853793.jpg","BrowCam","/BrowCam.20240814_191853793.jpg","UserSelect","/UserSelect.20240814_191853793.jpg","","","-999.99","1.92","-999.99","-999.99","66bd031d111b2e001a29513c"
"2024-08-14T19:19:02.948Z","44.5020944","-125.4082272","ROV Actions","Picking up EOM cable with dummy plug on it ","guest","","(Port) Manipulator in use","","","","","","","","28.04","34.03","0.5","-6.9","279.53","2892.13","11.66","SciCam","/SciCam.20240814_191902948.jpg","PilotCam","/PilotCam.20240814_191902948.jpg","BrowCam","/BrowCam.20240814_191902948.jpg","UserSelect","/UserSelect.20240814_191902948.jpg","","","-999.99","1.70","-999.99","-999.99","66bd0326111b2e001a295140"
"2024-08-14T19:19:07.000Z","","","SulisCam","","admin","","","","","sulis_20240814191907.jpg","","","","","","","","","","","","","","","","","","","","-6.858","0.902","","","","","66be9565111b2e001a29aeed"
"2024-08-14T19:19:07.000Z","","","SulisCam","","admin","","","","","sulis_20240814191907.jpg","","","","","","","","","","","","","","","","","","","","-6.858","0.902","","","","","66be958c111b2e001a29afbd"
"2024-08-14T19:19:08.824Z","44.5020943","-125.4082272","ASNAP","","admin","","","","","","","","","","28.04","34.02","0.7","-6.9","279.28","2892.14","11.67","SciCam","/SciCam.20240814_191908824.jpg","PilotCam","/PilotCam.20240814_191908824.jpg","BrowCam","/BrowCam.20240814_191908824.jpg","UserSelect","/UserSelect.20240814_191908824.jpg","","","-999.99","1.72","-999.99","-999.99","66bd032c111b2e001a295144"
"2024-08-14T19:19:23.853Z","44.5020944","-125.4082271","ASNAP","","admin","","","","","","","","","","28.05","34.03","0.8","-6.7","279.50","2892.14","11.64","SciCam","/SciCam.20240814_191923853.jpg","PilotCam","/PilotCam.20240814_191923853.jpg","BrowCam","/BrowCam.20240814_191923853.jpg","UserSelect","/UserSelect.20240814_191923853.jpg","","","-999.99","1.77","-999.99","-999.99","66bd033b111b2e001a295148"
"2024-08-14T19:19:38.881Z","44.5020944","-125.4082271","ASNAP","","admin","","","","","","","","","","28.05","34.03","0.9","-6.6","279.45","2892.13","11.64","SciCam","/SciCam.20240814_191938881.jpg","PilotCam","/PilotCam.20240814_191938881.jpg","BrowCam","/BrowCam.20240814_191938881.jpg","UserSelect","/UserSelect.20240814_191938881.jpg","","","-999.99","1.73","-999.99","-999.99","66bd034a111b2e001a29514c"
"2024-08-14T19:19:45.000Z","","","SulisCam","","admin","","","","","sulis_20240814191945.jpg","","","","","","","","","","","","","","","","","","","","-6.600","0.900","","","","","66be9565111b2e001a29aeef"
"2024-08-14T19:19:45.000Z","","","SulisCam","","admin","","","","","sulis_20240814191945.jpg","","","","","","","","","","","","","","","","","","","","-6.600","0.900","","","","","66be958c111b2e001a29afbf"
"2024-08-14T19:19:53.899Z","44.5020944","-125.4082272","ASNAP","","admin","","","","","","","","","","28.04","34.03","0.9","-6.6","279.43","2892.13","11.62","SciCam","/SciCam.20240814_191953899.jpg","PilotCam","/PilotCam.20240814_191953899.jpg","BrowCam","/BrowCam.20240814_191953899.jpg","UserSelect","/UserSelect.20240814_191953899.jpg","","","-999.99","1.74","-999.99","-999.99","66bd0359111b2e001a295150"
"2024-08-14T19:20:08.933Z","44.5020944","-125.4082272","ASNAP","","admin","","","","","","","","","","28.04","34.03","0.8","-6.6","279.46","2892.14","11.66","SciCam","/SciCam.20240814_192008933.jpg","PilotCam","/PilotCam.20240814_192008933.jpg","BrowCam","/BrowCam.20240814_192008933.jpg","UserSelect","/UserSelect.20240814_192008933.jpg","","","-999.99","1.83","-999.99","-999.99","66bd0368111b2e001a295154"
"2024-08-14T19:20:23.965Z","44.5020943","-125.4082272","ASNAP","","admin","","","","","","","","","","28.04","34.02","0.9","-6.5","279.43","2892.14","11.68","SciCam","/SciCam.20240814_192023965.jpg","PilotCam","/PilotCam.20240814_192023965.jpg","BrowCam","/BrowCam.20240814_192023965.jpg","UserSelect","/UserSelect.20240814_192023965.jpg","","","-999.99","1.66","-999.99","-999.99","66bd0377111b2e001a295158"
"2024-08-14T19:20:38.996Z","44.5020846","-125.4082085","ASNAP","","admin","","","","","","","","","","29.53","32.94","0.3","-7.4","278.77","2893.45","10.42","SciCam","/SciCam.20240814_192038996.jpg","PilotCam","/PilotCam.20240814_192038996.jpg","BrowCam","/BrowCam.20240814_192038996.jpg","UserSelect","/UserSelect.20240814_192038996.jpg","","","-999.99","1.80","-999.99","-999.99","66bd0386111b2e001a29515c"
"2024-08-14T19:20:39.000Z","","","SulisCam","","admin","","","","","sulis_20240814192039.jpg","","","","","","","","","","","","","","","","","","","","-6.578","1.971","","","","","66be9565111b2e001a29aef1"
"2024-08-14T19:20:39.000Z","","","SulisCam","","admin","","","","","sulis_20240814192039.jpg","","","","","","","","","","","","","","","","","","","","-6.578","1.971","","","","","66be958c111b2e001a29afc1"
"2024-08-14T19:20:54.028Z","44.5020690","-125.4081989","ASNAP","","admin","","","","","","","","","","30.29","31.20","1.9","-7.3","281.35","2896.95","6.96","SciCam","/SciCam.20240814_192054028.jpg","PilotCam","/PilotCam.20240814_192054028.jpg","BrowCam","/BrowCam.20240814_192054028.jpg","UserSelect","/UserSelect.20240814_192054028.jpg","","","-999.99","1.79","-999.99","-999.99","66bd0396111b2e001a295164"
"2024-08-14T19:21:00.913Z","44.5020560","-125.4081884","FREE_FORM","Following anchor down to seafloor","guest","","","","","","","","","","31.13","29.76","1.3","-7.1","278.32","2897.87","6.03","SciCam","/SciCam.20240814_192100913.jpg","PilotCam","/PilotCam.20240814_192100913.jpg","BrowCam","/BrowCam.20240814_192100913.jpg","UserSelect","/UserSelect.20240814_192100913.jpg","","","-999.99","1.84","-999.99","-999.99","66bd039c111b2e001a295168"
"2024-08-14T19:21:09.057Z","44.5020479","-125.4081832","ASNAP","","admin","","","","","","","","","","31.54","28.86","0.6","-6.2","280.24","2899.19","4.74","SciCam","/SciCam.20240814_192109057.jpg","PilotCam","/PilotCam.20240814_192109057.jpg","BrowCam","/BrowCam.20240814_192109057.jpg","UserSelect","/UserSelect.20240814_192109057.jpg","","","-999.99","1.80","-999.99","-999.99","66bd03a5111b2e001a29516c"
"2024-08-14T19:21:24.086Z","44.5020395","-125.4081902","ASNAP","","admin","","","","","","","","","","30.98","27.93","1.4","-6.3","278.52","2901.23","2.67","SciCam","/SciCam.20240814_192124086.jpg","PilotCam","/PilotCam.20240814_192124086.jpg","BrowCam","/BrowCam.20240814_192124086.jpg","UserSelect","/UserSelect.20240814_192124086.jpg","","","-999.99","1.80","-999.99","-999.99","66bd03b4111b2e001a295170"
"2024-08-14T19:21:39.111Z","44.5020307","-125.4081835","ASNAP","","admin","","","","","","","","","","31.52","26.95","0.1","-6.3","279.81","2901.66","2.28","SciCam","/SciCam.20240814_192139111.jpg","PilotCam","/PilotCam.20240814_192139111.jpg","BrowCam","/BrowCam.20240814_192139111.jpg","UserSelect","/UserSelect.20240814_192139111.jpg","","","-999.99","1.73","-999.99","-999.99","66bd03c3111b2e001a295174"
"2024-08-14T19:21:43.985Z","44.5020308","-125.4081856","ROV Actions","Placing EOM cable with dummy plug on seafloor","guest","","(Port) Manipulator in use","","","","","","","","31.35","26.96","1.8","-6.6","280.04","2901.45","2.46","SciCam","/SciCam.20240814_192143985.jpg","PilotCam","/PilotCam.20240814_192143985.jpg","BrowCam","/BrowCam.20240814_192143985.jpg","UserSelect","/UserSelect.20240814_192143985.jpg","","","-999.99","1.71","-999.99","-999.99","66bd03c7111b2e001a295178"
"2024-08-14T19:21:54.143Z","44.5020343","-125.4081855","ASNAP","","admin","","","","","","","","","","31.36","27.35","-1.7","-6.5","279.15","2901.33","2.62","SciCam","/SciCam.20240814_192154143.jpg","PilotCam","/PilotCam.20240814_192154143.jpg","BrowCam","/BrowCam.20240814_192154143.jpg","UserSelect","/UserSelect.20240814_192154143.jpg","","","-999.99","1.77","-999.99","-999.99","66bd03d2111b2e001a29517c"
"2024-08-14T19:22:09.175Z","44.5020324","-125.4081858","ASNAP","","admin","","","","","","","","","","31.33","27.14","-1.0","-6.7","279.52","2901.53","2.44","SciCam","/SciCam.20240814_192209175.jpg","PilotCam","/PilotCam.20240814_192209175.jpg","BrowCam","/BrowCam.20240814_192209175.jpg","UserSelect","/UserSelect.20240814_192209175.jpg","","","-999.99","1.79","-999.99","-999.99","66bd03e1111b2e001a295180"
"2024-08-14T19:22:24.208Z","44.5020328","-125.4081847","ASNAP","","admin","","","","","","","","","","31.42","27.18","-1.7","-6.3","279.87","2902.02","1.95","SciCam","/SciCam.20240814_192224208.jpg","PilotCam","/PilotCam.20240814_192224208.jpg","BrowCam","/BrowCam.20240814_192224208.jpg","UserSelect","/UserSelect.20240814_192224208.jpg","","","-999.99","1.78","-999.99","-999.99","66bd03f0111b2e001a295184"
