Date/Time (UTC),vehicleRealtimeNavData.latitude (ddeg),vehicleRealtimeNavData.longitude (ddeg),event_value,event_free_text,event_author,event_option.actions,event_option.new_watchstander,event_option.milestone,event_option.location,event_option.dive_#/summary,event_option.filename,event_option.dummy_plug,event_option.cabled_plug,event_option.type,event_option.sample_name,event_option.highlights,vehicleRealtimeNavData.local_x (meters),vehicleRealtimeNavData.local_y (meters),vehicleRealtimeNavData.roll (deg),vehicleRealtimeNavData.pitch (deg),vehicleRealtimeNavData.heading (deg),vehicleRealtimeNavData.depth (meters),vehicleRealtimeNavData.altitude (meters),vehicleRealtimeFramegrabberData.camera_name_1,vehicleRealtimeFramegrabberData.filename_1,vehicleRealtimeFramegrabberData.camera_name_2,vehicleRealtimeFramegrabberData.filename_2,vehicleRealtimeFramegrabberData.camera_name_3,vehicleRealtimeFramegrabberData.filename_3,vehicleRealtimeFramegrabberData.camera_name_4,vehicleRealtimeFramegrabberData.filename_4,vehicleReNavData.pitch (deg),vehicleReNavData.roll (deg),vehicleTemperatureProbe.probe1_temperature (degC),vehicleTemperatureProbe.probe2_temperature (degC),vehicleTemperatureProbe.probe3_temperature (degC),vehicleTemperatureProbe.probe4_temperature (degC),id
"2024-08-30T12:41:21.812Z","45.9166926","-130.0249981","ASNAP","","admin","","","","","","","","","","","","0.15","2.88","-2.2","-2.7","351.34","184.26","0.58","SciCam","/SciCam.20240830_124121812.jpg","PilotCam","/PilotCam.20240830_124121812.jpg","BrowCam","/BrowCam.20240830_124121812.jpg","UserSelect","/UserSelect.20240830_124121812.jpg","","","-999.99","7.30","-999.99","-999.99","66d1bdf1f9835f001a7ff7ab"
"2024-08-30T12:41:36.843Z","45.9166899","-130.0249890","ASNAP","","admin","","","","","","","","","","","","0.85","2.58","1.4","-5.1","13.70","184.49","0.58","SciCam","/SciCam.20240830_124136843.jpg","PilotCam","/PilotCam.20240830_124136843.jpg","BrowCam","/BrowCam.20240830_124136843.jpg","UserSelect","/UserSelect.20240830_124136843.jpg","","","-999.99","7.36","-999.99","-999.99","66d1be00f9835f001a7ff7af"
"2024-08-30T12:41:51.873Z","45.9166902","-130.0249890","ASNAP","","admin","","","","","","","","","","","","0.85","2.62","-0.7","-2.9","12.36","185.13","0.58","SciCam","/SciCam.20240830_124151873.jpg","PilotCam","/PilotCam.20240830_124151873.jpg","BrowCam","/BrowCam.20240830_124151873.jpg","UserSelect","/UserSelect.20240830_124151873.jpg","","","-999.99","7.32","-999.99","-999.99","66d1be0ff9835f001a7ff7b3"
"2024-08-30T12:42:06.906Z","45.9166913","-130.0249930","ASNAP","","admin","","","","","","","","","","","","0.54","2.74","2.3","-5.1","4.05","184.54","0.58","SciCam","/SciCam.20240830_124206906.jpg","PilotCam","/PilotCam.20240830_124206906.jpg","BrowCam","/BrowCam.20240830_124206906.jpg","UserSelect","/UserSelect.20240830_124206906.jpg","","","-999.99","7.15","-999.99","-999.99","66d1be1ef9835f001a7ff7bb"
"2024-08-30T12:42:21.938Z","45.9166909","-130.0249905","ASNAP","","admin","","","","","","","","","","","","0.74","2.69","0.0","-2.4","8.54","185.17","0.58","SciCam","/SciCam.20240830_124221938.jpg","PilotCam","/PilotCam.20240830_124221938.jpg","BrowCam","/BrowCam.20240830_124221938.jpg","UserSelect","/UserSelect.20240830_124221938.jpg","","","-999.99","7.36","-999.99","-999.99","66d1be2df9835f001a7ff7c3"
"2024-08-30T12:42:36.967Z","45.9166916","-130.0249930","ASNAP","","admin","","","","","","","","","","","","0.54","2.77","3.6","-2.4","4.34","184.55","0.58","SciCam","/SciCam.20240830_124236967.jpg","PilotCam","/PilotCam.20240830_124236967.jpg","BrowCam","/BrowCam.20240830_124236967.jpg","UserSelect","/UserSelect.20240830_124236967.jpg","","","-999.99","7.23","-999.99","-999.99","66d1be3cf9835f001a7ff7c7"
"2024-08-30T12:42:52.001Z","45.9166927","-130.0249961","ASNAP","","admin","","","","","","","","","","","","0.30","2.89","-1.4","0.1","355.76","184.78","0.58","SciCam","/SciCam.20240830_124252001.jpg","PilotCam","/PilotCam.20240830_124252001.jpg","BrowCam","/BrowCam.20240830_124252001.jpg","UserSelect","/UserSelect.20240830_124252001.jpg","","","-999.99","7.29","-999.99","-999.99","66d1be4cf9835f001a7ff7cb"
"2024-08-30T12:43:07.033Z","45.9166908","-130.0249890","ASNAP","","admin","","","","","","","","","","","","0.85","2.68","0.9","3.9","11.53","185.90","0.58","SciCam","/SciCam.20240830_124307033.jpg","PilotCam","/PilotCam.20240830_124307033.jpg","BrowCam","/BrowCam.20240830_124307033.jpg","UserSelect","/UserSelect.20240830_124307033.jpg","","","-999.99","7.32","-999.99","-999.99","66d1be5bf9835f001a7ff7cf"
"2024-08-30T12:43:22.066Z","45.9166915","-130.0249956","ASNAP","","admin","","","","","","","","","","","","0.34","2.76","-2.5","-9.5","356.06","186.05","0.58","SciCam","/SciCam.20240830_124322066.jpg","PilotCam","/PilotCam.20240830_124322066.jpg","BrowCam","/BrowCam.20240830_124322066.jpg","UserSelect","/UserSelect.20240830_124322066.jpg","","","-999.99","7.05","-999.99","-999.99","66d1be6af9835f001a7ff7d7"
"2024-08-30T12:43:37.095Z","45.9166925","-130.0249960","ASNAP","","admin","","","","","","","","","","","","0.31","2.87","-1.0","-1.4","356.50","186.95","0.58","SciCam","/SciCam.20240830_124337095.jpg","PilotCam","/PilotCam.20240830_124337095.jpg","BrowCam","/BrowCam.20240830_124337095.jpg","UserSelect","/UserSelect.20240830_124337095.jpg","","","-999.99","7.31","-999.99","-999.99","66d1be79f9835f001a7ff7db"
"2024-08-30T12:43:52.118Z","45.9166914","-130.0249902","ASNAP","","admin","","","","","","","","","","","","0.76","2.75","-2.6","3.7","8.69","186.61","0.58","SciCam","/SciCam.20240830_124352118.jpg","PilotCam","/PilotCam.20240830_124352118.jpg","BrowCam","/BrowCam.20240830_124352118.jpg","UserSelect","/UserSelect.20240830_124352118.jpg","","","-999.99","7.17","-999.99","-999.99","66d1be88f9835f001a7ff7df"
"2024-08-30T12:44:07.153Z","45.9166892","-130.0249866","ASNAP","","admin","","","","","","","","","","","","1.04","2.50","-3.0","-0.6","17.88","187.17","0.58","SciCam","/SciCam.20240830_124407153.jpg","PilotCam","/PilotCam.20240830_124407153.jpg","BrowCam","/BrowCam.20240830_124407153.jpg","UserSelect","/UserSelect.20240830_124407153.jpg","","","-999.99","7.17","-999.99","-999.99","66d1be97f9835f001a7ff7e3"
"2024-08-30T12:44:22.184Z","45.9166910","-130.0249906","ASNAP","","admin","","","","","","","","","","","","0.73","2.71","-1.0","-1.8","8.75","187.78","0.58","SciCam","/SciCam.20240830_124422184.jpg","PilotCam","/PilotCam.20240830_124422184.jpg","BrowCam","/BrowCam.20240830_124422184.jpg","UserSelect","/UserSelect.20240830_124422184.jpg","","","-999.99","7.30","-999.99","-999.99","66d1bea6f9835f001a7ff7e7"
"2024-08-30T12:44:37.216Z","45.9166907","-130.0249897","ASNAP","","admin","","","","","","","","","","","","0.80","2.67","-0.2","-1.4","10.80","187.69","0.58","SciCam","/SciCam.20240830_124437216.jpg","PilotCam","/PilotCam.20240830_124437216.jpg","BrowCam","/BrowCam.20240830_124437216.jpg","UserSelect","/UserSelect.20240830_124437216.jpg","","","-999.99","7.34","-999.99","-999.99","66d1beb5f9835f001a7ff7eb"
"2024-08-30T12:44:52.234Z","45.9166909","-130.0249903","ASNAP","","admin","","","","","","","","","","","","0.75","2.69","-0.2","-1.8","9.20","187.68","0.58","SciCam","/SciCam.20240830_124452234.jpg","PilotCam","/PilotCam.20240830_124452234.jpg","BrowCam","/BrowCam.20240830_124452234.jpg","UserSelect","/UserSelect.20240830_124452234.jpg","","","-999.99","7.41","-999.99","-999.99","66d1bec4f9835f001a7ff7ef"
"2024-08-30T12:45:07.267Z","45.9166909","-130.0249903","ASNAP","","admin","","","","","","","","","","","","0.75","2.69","-0.3","-1.8","9.30","187.65","0.58","SciCam","/SciCam.20240830_124507267.jpg","PilotCam","/PilotCam.20240830_124507267.jpg","BrowCam","/BrowCam.20240830_124507267.jpg","UserSelect","/UserSelect.20240830_124507267.jpg","","","-999.99","7.23","-999.99","-999.99","66d1bed3f9835f001a7ff7f3"
"2024-08-30T12:45:22.298Z","45.9166910","-130.0249905","ASNAP","","admin","","","","","","","","","","","","0.74","2.70","-0.2","-1.9","9.02","187.67","0.58","SciCam","/SciCam.20240830_124522298.jpg","PilotCam","/PilotCam.20240830_124522298.jpg","BrowCam","/BrowCam.20240830_124522298.jpg","UserSelect","/UserSelect.20240830_124522298.jpg","","","-999.99","7.33","-999.99","-999.99","66d1bee2f9835f001a7ff7f7"
"2024-08-30T12:45:37.329Z","45.9166909","-130.0249905","ASNAP","","admin","","","","","","","","","","","","0.74","2.69","-0.2","-2.3","8.91","187.71","0.58","SciCam","/SciCam.20240830_124537329.jpg","PilotCam","/PilotCam.20240830_124537329.jpg","BrowCam","/BrowCam.20240830_124537329.jpg","UserSelect","/UserSelect.20240830_124537329.jpg","","","-999.99","7.27","-999.99","-999.99","66d1bef1f9835f001a7ff7fb"
"2024-08-30T12:45:45.298Z","45.9166905","-130.0249894","ROV Actions","SPA 2024","guest","Unlatching from","","","","","","","","","","","0.82","2.65","0.4","-2.1","11.50","187.76","0.58","SciCam","/SciCam.20240830_124545298.jpg","PilotCam","/PilotCam.20240830_124545298.jpg","BrowCam","/BrowCam.20240830_124545298.jpg","UserSelect","/UserSelect.20240830_124545298.jpg","","","-999.99","7.33","-999.99","-999.99","66d1bef9f9835f001a7ff7ff"
"2024-08-30T12:45:52.352Z","45.9166919","-130.0249948","ASNAP","","admin","","","","","","","","","","","","0.40","2.80","-0.6","-5.8","356.45","187.43","0.58","SciCam","/SciCam.20240830_124552352.jpg","PilotCam","/PilotCam.20240830_124552352.jpg","BrowCam","/BrowCam.20240830_124552352.jpg","UserSelect","/UserSelect.20240830_124552352.jpg","","","-999.99","7.25","-999.99","-999.99","66d1bf00f9835f001a7ff803"
"2024-08-30T12:46:07.384Z","45.9166659","-130.0250257","ASNAP","","admin","","","","","","","","","","","","-1.99","-0.08","-0.6","-5.2","253.36","187.44","0.58","SciCam","/SciCam.20240830_124607384.jpg","PilotCam","/PilotCam.20240830_124607384.jpg","BrowCam","/BrowCam.20240830_124607384.jpg","UserSelect","/UserSelect.20240830_124607384.jpg","","","-999.99","7.33","-999.99","-999.99","66d1bf0ff9835f001a7ff807"
"2024-08-30T12:46:22.417Z","45.9166466","-130.0250160","ASNAP","","admin","","","","","","","","","","","","-1.24","-2.23","-0.5","-5.5","205.77","188.46","0.58","SciCam","/SciCam.20240830_124622417.jpg","PilotCam","/PilotCam.20240830_124622417.jpg","BrowCam","/BrowCam.20240830_124622417.jpg","UserSelect","/UserSelect.20240830_124622417.jpg","","","-999.99","7.28","-999.99","-999.99","66d1bf1ef9835f001a7ff80b"
"2024-08-30T12:46:37.449Z","45.9166473","-130.0250169","ASNAP","","admin","","","","","","","","","","","","-1.31","-2.15","-1.2","-5.3","208.23","188.54","0.58","SciCam","/SciCam.20240830_124637449.jpg","PilotCam","/PilotCam.20240830_124637449.jpg","BrowCam","/BrowCam.20240830_124637449.jpg","UserSelect","/UserSelect.20240830_124637449.jpg","","","-999.99","7.25","-999.99","-999.99","66d1bf2df9835f001a7ff80f"
"2024-08-30T12:46:50.789Z","45.9166473","-130.0250168","ROV Actions"," ","guest","(Port) Manipulator in use","","","","","","","","","","","-1.30","-2.15","-2.1","-6.0","207.92","188.47","0.58","SciCam","/SciCam.20240830_124650789.jpg","PilotCam","/PilotCam.20240830_124650789.jpg","BrowCam","/BrowCam.20240830_124650789.jpg","UserSelect","/UserSelect.20240830_124650789.jpg","","","-999.99","7.30","-999.99","-999.99","66d1bf3af9835f001a7ff813"
"2024-08-30T12:46:52.480Z","45.9166472","-130.0250168","ASNAP","","admin","","","","","","","","","","","","-1.30","-2.16","-2.1","-6.0","207.49","188.48","0.58","SciCam","/SciCam.20240830_124652480.jpg","PilotCam","/PilotCam.20240830_124652480.jpg","BrowCam","/BrowCam.20240830_124652480.jpg","UserSelect","/UserSelect.20240830_124652480.jpg","","","-999.99","7.21","-999.99","-999.99","66d1bf3cf9835f001a7ff817"
"2024-08-30T12:47:07.512Z","45.9166467","-130.0250160","ASNAP","","admin","","","","","","","","","","","","-1.24","-2.22","-0.4","-5.6","205.79","188.93","0.58","SciCam","/SciCam.20240830_124707512.jpg","PilotCam","/PilotCam.20240830_124707512.jpg","BrowCam","/BrowCam.20240830_124707512.jpg","UserSelect","/UserSelect.20240830_124707512.jpg","","","-999.99","7.28","-999.99","-999.99","66d1bf4bf9835f001a7ff81b"
"2024-08-30T12:47:11.611Z","45.9166453","-130.0250142","ROV Actions","SPA 2024","guest","Latching to","","","","","","","","","","","-1.10","-2.38","-0.1","-5.0","200.98","188.74","0.58","SciCam","/SciCam.20240830_124711611.jpg","PilotCam","/PilotCam.20240830_124711611.jpg","BrowCam","/BrowCam.20240830_124711611.jpg","UserSelect","/UserSelect.20240830_124711611.jpg","","","-999.99","7.32","-999.99","-999.99","66d1bf4ff9835f001a7ff81f"
"2024-08-30T12:47:22.542Z","45.9166477","-130.0250169","ASNAP","","admin","","","","","","","","","","","","-1.31","-2.11","-0.7","-7.3","208.72","188.58","0.58","SciCam","/SciCam.20240830_124722542.jpg","PilotCam","/PilotCam.20240830_124722542.jpg","BrowCam","/BrowCam.20240830_124722542.jpg","UserSelect","/UserSelect.20240830_124722542.jpg","","","-999.99","7.22","-999.99","-999.99","66d1bf5af9835f001a7ff823"
"2024-08-30T12:47:25.000Z","","","SulisCam","","admin","","","","","","sulis_20240830124725.jpg","","","","","","","","","","","","","","","","","","","","","-7.063","-1.024","","","","","66d4c7c3f9835f001a80b28b"
"2024-08-30T12:47:25.928Z","45.9166476","-130.0250169","ROV Actions"," ","guest","(Starboard) Manipulator in use","","","","","","","","","","","-1.31","-2.12","-1.5","-6.8","208.47","188.63","0.58","SciCam","/SciCam.20240830_124725928.jpg","PilotCam","/PilotCam.20240830_124725928.jpg","BrowCam","/BrowCam.20240830_124725928.jpg","UserSelect","/UserSelect.20240830_124725928.jpg","","","-999.99","7.17","-999.99","-999.99","66d1bf5df9835f001a7ff827"
"2024-08-30T12:47:37.572Z","45.9166480","-130.0250171","ASNAP","","admin","","","","","","","","","","","","-1.33","-2.07","-1.8","-8.0","209.49","188.57","0.58","SciCam","/SciCam.20240830_124737572.jpg","PilotCam","/PilotCam.20240830_124737572.jpg","BrowCam","/BrowCam.20240830_124737572.jpg","UserSelect","/UserSelect.20240830_124737572.jpg","","","-999.99","7.30","-999.99","-999.99","66d1bf69f9835f001a7ff82b"
"2024-08-30T12:47:39.930Z","45.9166480","-130.0250171","ROV Actions","locking latch","guest","(Starboard) Manipulator in use","","","","","","","","","","","-1.33","-2.07","-1.6","-8.1","209.62","188.57","0.58","SciCam","/SciCam.20240830_124739930.jpg","PilotCam","/PilotCam.20240830_124739930.jpg","BrowCam","/BrowCam.20240830_124739930.jpg","UserSelect","/UserSelect.20240830_124739930.jpg","","","-999.99","7.26","-999.99","-999.99","66d1bf6bf9835f001a7ff82f"
"2024-08-30T12:47:52.000Z","","","SulisCam","","admin","","","","","","sulis_20240830124752.jpg","","","","","","","","","","","","","","","","","","","","","-7.661","-1.477","","","","","66d4c7c3f9835f001a80b28d"
"2024-08-30T12:47:52.604Z","45.9166478","-130.0250170","ASNAP","","admin","","","","","","","","","","","","-1.32","-2.10","-1.5","-7.9","208.88","188.59","0.58","SciCam","/SciCam.20240830_124752604.jpg","PilotCam","/PilotCam.20240830_124752604.jpg","BrowCam","/BrowCam.20240830_124752604.jpg","UserSelect","/UserSelect.20240830_124752604.jpg","","","-999.99","7.28","-999.99","-999.99","66d1bf78f9835f001a7ff833"
"2024-08-30T12:48:07.623Z","45.9166478","-130.0250170","ASNAP","","admin","","","","","","","","","","","","-1.32","-2.10","-1.4","-7.5","209.00","188.60","0.58","SciCam","/SciCam.20240830_124807623.jpg","PilotCam","/PilotCam.20240830_124807623.jpg","BrowCam","/BrowCam.20240830_124807623.jpg","UserSelect","/UserSelect.20240830_124807623.jpg","","","-999.99","7.24","-999.99","-999.99","66d1bf87f9835f001a7ff837"
"2024-08-30T12:48:22.652Z","45.9166478","-130.0250170","ASNAP","","admin","","","","","","","","","","","","-1.32","-2.10","-1.6","-7.4","208.79","188.61","0.58","SciCam","/SciCam.20240830_124822652.jpg","PilotCam","/PilotCam.20240830_124822652.jpg","BrowCam","/BrowCam.20240830_124822652.jpg","UserSelect","/UserSelect.20240830_124822652.jpg","","","-999.99","7.15","-999.99","-999.99","66d1bf96f9835f001a7ff83b"
"2024-08-30T12:48:37.683Z","45.9166477","-130.0250169","ASNAP","","admin","","","","","","","","","","","","-1.31","-2.11","-1.4","-7.3","208.73","188.62","0.58","SciCam","/SciCam.20240830_124837683.jpg","PilotCam","/PilotCam.20240830_124837683.jpg","BrowCam","/BrowCam.20240830_124837683.jpg","UserSelect","/UserSelect.20240830_124837683.jpg","","","-999.99","7.25","-999.99","-999.99","66d1bfa5f9835f001a7ff83f"
"2024-08-30T12:48:52.707Z","45.9166479","-130.0250170","ASNAP","","admin","","","","","","","","","","","","-1.32","-2.09","-1.5","-7.6","209.00","188.61","0.58","SciCam","/SciCam.20240830_124852707.jpg","PilotCam","/PilotCam.20240830_124852707.jpg","BrowCam","/BrowCam.20240830_124852707.jpg","UserSelect","/UserSelect.20240830_124852707.jpg","","","-999.99","7.22","-999.99","-999.99","66d1bfb4f9835f001a7ff843"
"2024-08-30T12:49:07.741Z","45.9166476","-130.0250168","ASNAP","","admin","","","","","","","","","","","","-1.30","-2.12","-3.0","-7.9","207.95","188.61","0.58","SciCam","/SciCam.20240830_124907741.jpg","PilotCam","/PilotCam.20240830_124907741.jpg","BrowCam","/BrowCam.20240830_124907741.jpg","UserSelect","/UserSelect.20240830_124907741.jpg","","","-999.99","7.25","-999.99","-999.99","66d1bfc3f9835f001a7ff847"
"2024-08-30T12:49:22.774Z","45.9166478","-130.0250170","ASNAP","","admin","","","","","","","","","","","","-1.32","-2.10","-2.0","-7.8","208.85","188.59","0.58","SciCam","/SciCam.20240830_124922774.jpg","PilotCam","/PilotCam.20240830_124922774.jpg","BrowCam","/BrowCam.20240830_124922774.jpg","UserSelect","/UserSelect.20240830_124922774.jpg","","","-999.99","7.33","-999.99","-999.99","66d1bfd2f9835f001a7ff84b"
"2024-08-30T12:49:24.307Z","45.9166479","-130.0250170","ROV Actions","double checking locking latch state","guest","(Starboard) Manipulator in use","","","","","","","","","","","-1.32","-2.09","-1.5","-7.8","209.02","188.58","0.58","SciCam","/SciCam.20240830_124924307.jpg","PilotCam","/PilotCam.20240830_124924307.jpg","BrowCam","/BrowCam.20240830_124924307.jpg","UserSelect","/UserSelect.20240830_124924307.jpg","","","-999.99","7.20","-999.99","-999.99","66d1bfd4f9835f001a7ff84f"
"2024-08-30T12:49:35.000Z","","","SulisCam","","admin","","","","","","sulis_20240830124935.jpg","","","","","","","","","","","","","","","","","","","","","-7.726","-1.869","","","","","66d4c7c4f9835f001a80b28f"
"2024-08-30T12:49:37.806Z","45.9166479","-130.0250170","ASNAP","","admin","","","","","","","","","","","","-1.32","-2.09","-1.8","-7.6","209.05","188.60","0.58","SciCam","/SciCam.20240830_124937806.jpg","PilotCam","/PilotCam.20240830_124937806.jpg","BrowCam","/BrowCam.20240830_124937806.jpg","UserSelect","/UserSelect.20240830_124937806.jpg","","","-999.99","7.22","-999.99","-999.99","66d1bfe1f9835f001a7ff853"
"2024-08-30T12:49:52.837Z","45.9166479","-130.0250171","ASNAP","","admin","","","","","","","","","","","","-1.33","-2.09","-0.7","-6.7","209.59","188.62","0.58","SciCam","/SciCam.20240830_124952837.jpg","PilotCam","/PilotCam.20240830_124952837.jpg","BrowCam","/BrowCam.20240830_124952837.jpg","UserSelect","/UserSelect.20240830_124952837.jpg","","","-999.99","7.37","-999.99","-999.99","66d1bff0f9835f001a7ff857"
"2024-08-30T12:50:07.867Z","45.9166496","-130.0250187","ASNAP","","admin","","","","","","","","","","","","-1.45","-1.90","-0.9","-7.2","216.99","188.68","0.58","SciCam","/SciCam.20240830_125007867.jpg","PilotCam","/PilotCam.20240830_125007867.jpg","BrowCam","/BrowCam.20240830_125007867.jpg","UserSelect","/UserSelect.20240830_125007867.jpg","","","-999.99","7.38","-999.99","-999.99","66d1bffff9835f001a7ff85b"
"2024-08-30T12:50:22.902Z","45.9166724","-130.0250249","ASNAP","","admin","","","","","","","","","","","","-1.93","0.64","-1.5","-6.4","270.37","189.02","0.58","SciCam","/SciCam.20240830_125022902.jpg","PilotCam","/PilotCam.20240830_125022902.jpg","BrowCam","/BrowCam.20240830_125022902.jpg","UserSelect","/UserSelect.20240830_125022902.jpg","","","-999.99","7.39","-999.99","-999.99","66d1c00ef9835f001a7ff85f"
"2024-08-30T12:50:32.000Z","","","SulisCam","","admin","","","","","","sulis_20240830125032.jpg","","","","","","","","","","","","","","","","","","","","","-6.091","-0.373","","","","","66d4c7c4f9835f001a80b291"
"2024-08-30T12:50:37.934Z","45.9166703","-130.0250251","ASNAP","","admin","","","","","","","","","","","","-1.95","0.40","-0.8","-6.8","265.17","190.20","0.58","SciCam","/SciCam.20240830_125037934.jpg","PilotCam","/PilotCam.20240830_125037934.jpg","BrowCam","/BrowCam.20240830_125037934.jpg","UserSelect","/UserSelect.20240830_125037934.jpg","","","-999.99","7.22","-999.99","-999.99","66d1c01df9835f001a7ff863"
"2024-08-30T12:50:39.639Z","45.9166704","-130.0250250","ROV Actions","shaking SPA to check stability","guest","(Port) Manipulator in use","","","","","","","","","","","-1.94","0.41","-0.1","-7.4","265.36","190.28","0.58","SciCam","/SciCam.20240830_125039639.jpg","PilotCam","/PilotCam.20240830_125039639.jpg","BrowCam","/BrowCam.20240830_125039639.jpg","UserSelect","/UserSelect.20240830_125039639.jpg","","","-999.99","7.29","-999.99","-999.99","66d1c01ff9835f001a7ff867"
"2024-08-30T12:50:52.967Z","45.9166716","-130.0250249","ASNAP","","admin","","","","","","","","","","","","-1.93","0.55","-0.2","-7.3","268.23","190.19","0.58","SciCam","/SciCam.20240830_125052967.jpg","PilotCam","/PilotCam.20240830_125052967.jpg","BrowCam","/BrowCam.20240830_125052967.jpg","UserSelect","/UserSelect.20240830_125052967.jpg","","","-999.99","7.29","-999.99","-999.99","66d1c02cf9835f001a7ff86b"
"2024-08-30T12:51:08.001Z","45.9166708","-130.0250251","ASNAP","","admin","","","","","","","","","","","","-1.95","0.46","0.3","-6.2","266.69","190.58","0.58","SciCam","/SciCam.20240830_125108001.jpg","PilotCam","/PilotCam.20240830_125108001.jpg","BrowCam","/BrowCam.20240830_125108001.jpg","UserSelect","/UserSelect.20240830_125108001.jpg","","","-999.99","7.27","-999.99","-999.99","66d1c03cf9835f001a7ff86f"
"2024-08-30T12:51:22.000Z","","","SulisCam","","admin","","","","","","sulis_20240830125122.jpg","","","","","","","","","","","","","","","","","","","","","-5.678","-0.428","","","","","66d4c7c4f9835f001a80b293"
"2024-08-30T12:51:23.035Z","45.9166704","-130.0250253","ASNAP","","admin","","","","","","","","","","","","-1.96","0.41","-0.2","-5.8","265.51","190.93","0.58","SciCam","/SciCam.20240830_125123035.jpg","PilotCam","/PilotCam.20240830_125123035.jpg","BrowCam","/BrowCam.20240830_125123035.jpg","UserSelect","/UserSelect.20240830_125123035.jpg","","","-999.99","7.34","-999.99","-999.99","66d1c04bf9835f001a7ff873"
"2024-08-30T12:51:26.741Z","45.9166709","-130.0250253","ROV Actions","SPA","guest","Latching to","","","","","","","","","","","-1.96","0.47","-0.2","-5.6","266.81","190.90","0.58","SciCam","/SciCam.20240830_125126741.jpg","PilotCam","/PilotCam.20240830_125126741.jpg","BrowCam","/BrowCam.20240830_125126741.jpg","UserSelect","/UserSelect.20240830_125126741.jpg","","","-999.99","7.26","-999.99","-999.99","66d1c04ef9835f001a7ff877"
"2024-08-30T12:51:38.068Z","45.9166711","-130.0250251","ASNAP","","admin","","","","","","","","","","","","-1.95","0.49","-0.5","-5.7","267.14","190.90","0.58","SciCam","/SciCam.20240830_125138068.jpg","PilotCam","/PilotCam.20240830_125138068.jpg","BrowCam","/BrowCam.20240830_125138068.jpg","UserSelect","/UserSelect.20240830_125138068.jpg","","","-999.99","7.39","-999.99","-999.99","66d1c05af9835f001a7ff87b"
"2024-08-30T12:51:53.099Z","45.9166714","-130.0250250","ASNAP","","admin","","","","","","","","","","","","-1.94","0.53","-1.5","-6.5","267.70","190.88","0.58","SciCam","/SciCam.20240830_125153099.jpg","PilotCam","/PilotCam.20240830_125153099.jpg","BrowCam","/BrowCam.20240830_125153099.jpg","UserSelect","/UserSelect.20240830_125153099.jpg","","","-999.99","7.23","-999.99","-999.99","66d1c069f9835f001a7ff87f"
"2024-08-30T12:52:06.589Z","45.9166711","-130.0250251","ROV Actions","Locking pins in place","guest","(Starboard) Manipulator in use","","","","","","","","","","","-1.95","0.49","-1.5","-6.2","266.82","190.90","0.58","SciCam","/SciCam.20240830_125206589.jpg","PilotCam","/PilotCam.20240830_125206589.jpg","BrowCam","/BrowCam.20240830_125206589.jpg","UserSelect","/UserSelect.20240830_125206589.jpg","","","-999.99","7.27","-999.99","-999.99","66d1c076f9835f001a7ff883"
"2024-08-30T12:52:08.128Z","45.9166711","-130.0250251","ASNAP","","admin","","","","","","","","","","","","-1.95","0.49","-1.8","-6.2","266.81","190.91","0.58","SciCam","/SciCam.20240830_125208128.jpg","PilotCam","/PilotCam.20240830_125208128.jpg","BrowCam","/BrowCam.20240830_125208128.jpg","UserSelect","/UserSelect.20240830_125208128.jpg","","","-999.99","7.32","-999.99","-999.99","66d1c078f9835f001a7ff887"
"2024-08-30T12:52:23.156Z","45.9166710","-130.0250251","ASNAP","","admin","","","","","","","","","","","","-1.95","0.48","-2.0","-6.4","266.51","190.90","0.58","SciCam","/SciCam.20240830_125223156.jpg","PilotCam","/PilotCam.20240830_125223156.jpg","BrowCam","/BrowCam.20240830_125223156.jpg","UserSelect","/UserSelect.20240830_125223156.jpg","","","-999.99","7.20","-999.99","-999.99","66d1c087f9835f001a7ff88b"
"2024-08-30T12:52:38.188Z","45.9166706","-130.0250251","ASNAP","","admin","","","","","","","","","","","","-1.95","0.44","-2.4","-7.1","265.24","190.88","0.58","SciCam","/SciCam.20240830_125238188.jpg","PilotCam","/PilotCam.20240830_125238188.jpg","BrowCam","/BrowCam.20240830_125238188.jpg","UserSelect","/UserSelect.20240830_125238188.jpg","","","-999.99","7.32","-999.99","-999.99","66d1c096f9835f001a7ff893"
"2024-08-30T12:52:39.281Z","45.9166701","-130.0250251","ROV Actions","moving SPA Forward","guest","(Starboard) Manipulator in use","","","","","","","","","","","-1.95","0.38","-2.3","-7.3","264.38","190.87","0.58","SciCam","/SciCam.20240830_125239281.jpg","PilotCam","/PilotCam.20240830_125239281.jpg","BrowCam","/BrowCam.20240830_125239281.jpg","UserSelect","/UserSelect.20240830_125239281.jpg","","","-999.99","7.24","-999.99","-999.99","66d1c097f9835f001a7ff897"
"2024-08-30T12:52:50.758Z","45.9166718","-130.0250249","ROV Actions","Locking bottom pin","guest","(Starboard) Manipulator in use","","","","","","","","","","","-1.93","0.57","-1.6","-6.7","268.43","190.88","0.58","SciCam","/SciCam.20240830_125250758.jpg","PilotCam","/PilotCam.20240830_125250758.jpg","BrowCam","/BrowCam.20240830_125250758.jpg","UserSelect","/UserSelect.20240830_125250758.jpg","","","-999.99","7.30","-999.99","-999.99","66d1c0a2f9835f001a7ff89b"
