Date/Time (UTC),vehicleRealtimeNavData.latitude (ddeg),vehicleRealtimeNavData.longitude (ddeg),event_value,event_free_text,event_author,event_option.actions,event_option.milestone,event_option.filename,event_option.event_comment,event_option.type,event_option.cabled_plug,event_option.highlights,vehicleRealtimeNavData.local_x (meters),vehicleRealtimeNavData.local_y (meters),vehicleRealtimeNavData.roll (deg),vehicleRealtimeNavData.pitch (deg),vehicleRealtimeNavData.heading (deg),vehicleRealtimeNavData.depth (meters),vehicleRealtimeNavData.altitude (meters),vehicleRealtimeFramegrabberData.camera_name_1,vehicleRealtimeFramegrabberData.filename_1,vehicleRealtimeFramegrabberData.camera_name_2,vehicleRealtimeFramegrabberData.filename_2,vehicleRealtimeFramegrabberData.camera_name_3,vehicleRealtimeFramegrabberData.filename_3,vehicleRealtimeFramegrabberData.camera_name_4,vehicleRealtimeFramegrabberData.filename_4,vehicleReNavData.pitch (deg),vehicleReNavData.roll (deg),vehicleTemperatureProbe.probe1_temperature (degC),vehicleTemperatureProbe.probe2_temperature (degC),vehicleTemperatureProbe.probe3_temperature (degC),vehicleTemperatureProbe.probe4_temperature (degC),id
"2024-09-01T15:44:35.435Z","45.9172241","-130.0246850","ASNAP","","admin","","","","","","","","24.44","61.96","-1.1","-4.6","336.17","1525.70","1.09","SciCam","/SciCam.20240901_154435435.jpg","PilotCam","/PilotCam.20240901_154435435.jpg","BrowCam","/BrowCam.20240901_154435435.jpg","UserSelect","/UserSelect.20240901_154435435.jpg","","","-999.99","2.40","-999.99","-999.99","66d48be3f9835f001a8093d0"
"2024-09-01T15:44:50.467Z","45.9172241","-130.0246851","ASNAP","","admin","","","","","","","","24.43","61.96","-1.2","-4.6","336.17","1525.70","1.09","SciCam","/SciCam.20240901_154450467.jpg","PilotCam","/PilotCam.20240901_154450467.jpg","BrowCam","/BrowCam.20240901_154450467.jpg","UserSelect","/UserSelect.20240901_154450467.jpg","","","-999.99","2.38","-999.99","-999.99","66d48bf2f9835f001a8093d4"
"2024-09-01T15:45:05.501Z","45.9172240","-130.0246850","ASNAP","","admin","","","","","","","","24.44","61.95","-1.1","-4.6","336.18","1525.70","1.09","SciCam","/SciCam.20240901_154505501.jpg","PilotCam","/PilotCam.20240901_154505501.jpg","BrowCam","/BrowCam.20240901_154505501.jpg","UserSelect","/UserSelect.20240901_154505501.jpg","","","-999.99","2.48","-999.99","-999.99","66d48c01f9835f001a8093d8"
"2024-09-01T15:45:20.521Z","45.9172239","-130.0246854","ASNAP","","admin","","","","","","","","24.41","61.94","-0.9","-4.7","336.11","1525.70","1.09","SciCam","/SciCam.20240901_154520521.jpg","PilotCam","/PilotCam.20240901_154520521.jpg","BrowCam","/BrowCam.20240901_154520521.jpg","UserSelect","/UserSelect.20240901_154520521.jpg","","","-999.99","2.52","-999.99","-999.99","66d48c10f9835f001a8093dc"
"2024-09-01T15:45:35.555Z","45.9172239","-130.0246854","ASNAP","","admin","","","","","","","","24.41","61.94","-0.8","-4.6","336.13","1525.69","1.09","SciCam","/SciCam.20240901_154535555.jpg","PilotCam","/PilotCam.20240901_154535555.jpg","BrowCam","/BrowCam.20240901_154535555.jpg","UserSelect","/UserSelect.20240901_154535555.jpg","","","-999.99","2.45","-999.99","-999.99","66d48c1ff9835f001a8093e0"
"2024-09-01T15:45:50.586Z","45.9172239","-130.0246852","ASNAP","","admin","","","","","","","","24.42","61.94","-0.9","-4.6","336.11","1525.70","1.09","SciCam","/SciCam.20240901_154550586.jpg","PilotCam","/PilotCam.20240901_154550586.jpg","BrowCam","/BrowCam.20240901_154550586.jpg","UserSelect","/UserSelect.20240901_154550586.jpg","","","-999.99","2.35","-999.99","-999.99","66d48c2ef9835f001a8093e4"
"2024-09-01T15:45:56.698Z","45.9172239","-130.0246852","ROV Actions","lifting strap to tie down CTD in undervader\n","guest","(Port) Manipulator in use","","","","","","","24.42","61.94","-1.1","-4.6","336.09","1525.71","1.09","SciCam","/SciCam.20240901_154556698.jpg","PilotCam","/PilotCam.20240901_154556698.jpg","BrowCam","/BrowCam.20240901_154556698.jpg","UserSelect","/UserSelect.20240901_154556698.jpg","","","-999.99","2.42","-999.99","-999.99","66d48c34f9835f001a8093e8"
"2024-09-01T15:46:05.615Z","45.9172239","-130.0246854","ASNAP","","admin","","","","","","","","24.41","61.94","-1.2","-4.5","336.09","1525.72","1.09","SciCam","/SciCam.20240901_154605615.jpg","PilotCam","/PilotCam.20240901_154605615.jpg","BrowCam","/BrowCam.20240901_154605615.jpg","UserSelect","/UserSelect.20240901_154605615.jpg","","","-999.99","2.56","-999.99","-999.99","66d48c3df9835f001a8093ec"
"2024-09-01T15:46:20.644Z","45.9172239","-130.0246854","ASNAP","","admin","","","","","","","","24.41","61.94","-1.1","-4.6","336.08","1525.71","1.09","SciCam","/SciCam.20240901_154620644.jpg","PilotCam","/PilotCam.20240901_154620644.jpg","BrowCam","/BrowCam.20240901_154620644.jpg","UserSelect","/UserSelect.20240901_154620644.jpg","","","-999.99","2.55","-999.99","-999.99","66d48c4cf9835f001a8093f0"
"2024-09-01T15:46:35.677Z","45.9172239","-130.0246854","ASNAP","","admin","","","","","","","","24.41","61.94","-1.2","-4.6","336.08","1525.72","1.09","SciCam","/SciCam.20240901_154635677.jpg","PilotCam","/PilotCam.20240901_154635677.jpg","BrowCam","/BrowCam.20240901_154635677.jpg","UserSelect","/UserSelect.20240901_154635677.jpg","","","-999.99","2.46","-999.99","-999.99","66d48c5bf9835f001a8093f4"
"2024-09-01T15:46:50.708Z","45.9172239","-130.0246854","ASNAP","","admin","","","","","","","","24.41","61.94","-1.3","-4.2","336.14","1525.73","1.09","SciCam","/SciCam.20240901_154650708.jpg","PilotCam","/PilotCam.20240901_154650708.jpg","BrowCam","/BrowCam.20240901_154650708.jpg","UserSelect","/UserSelect.20240901_154650708.jpg","","","-999.99","2.42","-999.99","-999.99","66d48c6af9835f001a8093f8"
"2024-09-01T15:46:53.900Z","45.9172239","-130.0246854","ROV Actions","grabbing another strap to tie down CTD","guest","(Starboard) Manipulator in use","","","","","","","24.41","61.94","-1.4","-4.1","336.13","1525.73","1.09","SciCam","/SciCam.20240901_154653900.jpg","PilotCam","/PilotCam.20240901_154653900.jpg","BrowCam","/BrowCam.20240901_154653900.jpg","UserSelect","/UserSelect.20240901_154653900.jpg","","","-999.99","2.48","-999.99","-999.99","66d48c6df9835f001a8093fc"
"2024-09-01T15:47:05.742Z","45.9172240","-130.0246855","ASNAP","","admin","","","","","","","","24.40","61.95","-1.2","-4.5","335.22","1525.72","1.09","SciCam","/SciCam.20240901_154705742.jpg","PilotCam","/PilotCam.20240901_154705742.jpg","BrowCam","/BrowCam.20240901_154705742.jpg","UserSelect","/UserSelect.20240901_154705742.jpg","","","-999.99","2.31","-999.99","-999.99","66d48c79f9835f001a809400"
"2024-09-01T15:47:20.774Z","45.9172240","-130.0246855","ASNAP","","admin","","","","","","","","24.40","61.95","-1.2","-4.4","335.22","1525.72","1.09","SciCam","/SciCam.20240901_154720774.jpg","PilotCam","/PilotCam.20240901_154720774.jpg","BrowCam","/BrowCam.20240901_154720774.jpg","UserSelect","/UserSelect.20240901_154720774.jpg","","","-999.99","2.52","-999.99","-999.99","66d48c88f9835f001a809404"
"2024-09-01T15:47:35.808Z","45.9172244","-130.0246863","ASNAP","","admin","","","","","","","","24.34","61.99","-1.3","-4.2","335.07","1525.73","1.09","SciCam","/SciCam.20240901_154735808.jpg","PilotCam","/PilotCam.20240901_154735808.jpg","BrowCam","/BrowCam.20240901_154735808.jpg","UserSelect","/UserSelect.20240901_154735808.jpg","","","-999.99","2.52","-999.99","-999.99","66d48c97f9835f001a809408"
"2024-09-01T15:47:50.836Z","45.9172246","-130.0246869","ASNAP","","admin","","","","","","","","24.29","62.01","-1.4","-3.9","335.07","1525.74","1.07","SciCam","/SciCam.20240901_154750836.jpg","PilotCam","/PilotCam.20240901_154750836.jpg","BrowCam","/BrowCam.20240901_154750836.jpg","UserSelect","/UserSelect.20240901_154750836.jpg","","","-999.99","2.51","-999.99","-999.99","66d48ca6f9835f001a80940c"
"2024-09-01T15:48:05.868Z","45.9172245","-130.0246868","ASNAP","","admin","","","","","","","","24.30","62.00","-1.2","-4.3","335.07","1525.73","1.10","SciCam","/SciCam.20240901_154805868.jpg","PilotCam","/PilotCam.20240901_154805868.jpg","BrowCam","/BrowCam.20240901_154805868.jpg","UserSelect","/UserSelect.20240901_154805868.jpg","","","-999.99","2.55","-999.99","-999.99","66d48cb5f9835f001a809410"
"2024-09-01T15:48:20.903Z","45.9172245","-130.0246867","ASNAP","","admin","","","","","","","","24.31","62.00","-1.2","-4.4","335.29","1525.73","1.09","SciCam","/SciCam.20240901_154820903.jpg","PilotCam","/PilotCam.20240901_154820903.jpg","BrowCam","/BrowCam.20240901_154820903.jpg","UserSelect","/UserSelect.20240901_154820903.jpg","","","-999.99","2.42","-999.99","-999.99","66d48cc4f9835f001a809414"
"2024-09-01T15:48:35.934Z","45.9172245","-130.0246867","ASNAP","","admin","","","","","","","","24.31","62.00","-1.2","-4.3","335.29","1525.74","1.09","SciCam","/SciCam.20240901_154835934.jpg","PilotCam","/PilotCam.20240901_154835934.jpg","BrowCam","/BrowCam.20240901_154835934.jpg","UserSelect","/UserSelect.20240901_154835934.jpg","","","-999.99","2.44","-999.99","-999.99","66d48cd3f9835f001a809418"
"2024-09-01T15:48:50.963Z","45.9172245","-130.0246867","ASNAP","","admin","","","","","","","","24.31","62.00","-1.2","-4.3","335.28","1525.74","1.10","SciCam","/SciCam.20240901_154850963.jpg","PilotCam","/PilotCam.20240901_154850963.jpg","BrowCam","/BrowCam.20240901_154850963.jpg","UserSelect","/UserSelect.20240901_154850963.jpg","","","-999.99","2.45","-999.99","-999.99","66d48ce2f9835f001a80941c"
"2024-09-01T15:49:05.990Z","45.9172245","-130.0246867","ASNAP","","admin","","","","","","","","24.31","62.00","-1.2","-4.3","335.28","1525.74","1.10","SciCam","/SciCam.20240901_154905990.jpg","PilotCam","/PilotCam.20240901_154905990.jpg","BrowCam","/BrowCam.20240901_154905990.jpg","UserSelect","/UserSelect.20240901_154905990.jpg","","","-999.99","2.61","-999.99","-999.99","66d48cf1f9835f001a809420"
"2024-09-01T15:49:21.023Z","45.9172247","-130.0246869","ASNAP","","admin","","","","","","","","24.29","62.02","-1.5","-3.7","335.27","1525.75","1.07","SciCam","/SciCam.20240901_154921023.jpg","PilotCam","/PilotCam.20240901_154921023.jpg","BrowCam","/BrowCam.20240901_154921023.jpg","UserSelect","/UserSelect.20240901_154921023.jpg","","","-999.99","2.57","-999.99","-999.99","66d48d01f9835f001a809424"
"2024-09-01T15:49:35.853Z","45.9172242","-130.0246865","ROV Actions","grab another strap to continue tie down","guest","(Port) Manipulator in use","","","","","","","24.32","61.97","-1.2","-4.2","335.31","1525.74","1.10","SciCam","/SciCam.20240901_154935853.jpg","PilotCam","/PilotCam.20240901_154935853.jpg","BrowCam","/BrowCam.20240901_154935853.jpg","UserSelect","/UserSelect.20240901_154935853.jpg","","","-999.99","2.29","-999.99","-999.99","66d48d0ff9835f001a809428"
"2024-09-01T15:49:36.053Z","45.9172242","-130.0246865","ASNAP","","admin","","","","","","","","24.32","61.97","-1.2","-4.2","335.31","1525.74","1.10","SciCam","/SciCam.20240901_154936053.jpg","PilotCam","/PilotCam.20240901_154936053.jpg","BrowCam","/BrowCam.20240901_154936053.jpg","UserSelect","/UserSelect.20240901_154936053.jpg","","","-999.99","2.29","-999.99","-999.99","66d48d10f9835f001a80942b"
"2024-09-01T15:49:51.078Z","45.9172242","-130.0246865","ASNAP","","admin","","","","","","","","24.32","61.97","-1.3","-4.3","335.77","1525.75","1.09","SciCam","/SciCam.20240901_154951078.jpg","PilotCam","/PilotCam.20240901_154951078.jpg","BrowCam","/BrowCam.20240901_154951078.jpg","UserSelect","/UserSelect.20240901_154951078.jpg","","","-999.99","2.57","-999.99","-999.99","66d48d1ff9835f001a809430"
"2024-09-01T15:50:06.107Z","45.9172241","-130.0246865","ASNAP","","admin","","","","","","","","24.32","61.96","-1.3","-4.1","335.74","1525.75","1.09","SciCam","/SciCam.20240901_155006107.jpg","PilotCam","/PilotCam.20240901_155006107.jpg","BrowCam","/BrowCam.20240901_155006107.jpg","UserSelect","/UserSelect.20240901_155006107.jpg","","","-999.99","2.52","-999.99","-999.99","66d48d2ef9835f001a809434"
"2024-09-01T15:50:21.138Z","45.9172240","-130.0246870","ASNAP","","admin","","","","","","","","24.28","61.95","-1.3","-4.1","335.90","1525.76","1.09","SciCam","/SciCam.20240901_155021138.jpg","PilotCam","/PilotCam.20240901_155021138.jpg","BrowCam","/BrowCam.20240901_155021138.jpg","UserSelect","/UserSelect.20240901_155021138.jpg","","","-999.99","2.61","-999.99","-999.99","66d48d3df9835f001a809438"
"2024-09-01T15:50:36.169Z","45.9172240","-130.0246870","ASNAP","","admin","","","","","","","","24.28","61.95","-1.3","-4.2","335.89","1525.75","1.09","SciCam","/SciCam.20240901_155036169.jpg","PilotCam","/PilotCam.20240901_155036169.jpg","BrowCam","/BrowCam.20240901_155036169.jpg","UserSelect","/UserSelect.20240901_155036169.jpg","","","-999.99","2.52","-999.99","-999.99","66d48d4cf9835f001a80943c"
"2024-09-01T15:50:51.201Z","45.9172240","-130.0246870","ASNAP","","admin","","","","","","","","24.28","61.95","-1.3","-4.2","335.89","1525.76","1.09","SciCam","/SciCam.20240901_155051201.jpg","PilotCam","/PilotCam.20240901_155051201.jpg","BrowCam","/BrowCam.20240901_155051201.jpg","UserSelect","/UserSelect.20240901_155051201.jpg","","","-999.99","2.53","-999.99","-999.99","66d48d5bf9835f001a809440"
"2024-09-01T15:51:06.235Z","45.9172240","-130.0246872","ASNAP","","admin","","","","","","","","24.27","61.95","-1.3","-4.2","335.89","1525.76","1.09","SciCam","/SciCam.20240901_155106235.jpg","PilotCam","/PilotCam.20240901_155106235.jpg","BrowCam","/BrowCam.20240901_155106235.jpg","UserSelect","/UserSelect.20240901_155106235.jpg","","","-999.99","2.47","-999.99","-999.99","66d48d6af9835f001a809444"
"2024-09-01T15:51:21.267Z","45.9172240","-130.0246870","ASNAP","","admin","","","","","","","","24.28","61.95","-1.3","-4.3","335.90","1525.76","1.09","SciCam","/SciCam.20240901_155121267.jpg","PilotCam","/PilotCam.20240901_155121267.jpg","BrowCam","/BrowCam.20240901_155121267.jpg","UserSelect","/UserSelect.20240901_155121267.jpg","","","-999.99","2.40","-999.99","-999.99","66d48d79f9835f001a809448"
"2024-09-01T15:51:36.298Z","45.9172240","-130.0246872","ASNAP","","admin","","","","","","","","24.27","61.95","-1.3","-4.2","335.92","1525.76","1.09","SciCam","/SciCam.20240901_155136298.jpg","PilotCam","/PilotCam.20240901_155136298.jpg","BrowCam","/BrowCam.20240901_155136298.jpg","UserSelect","/UserSelect.20240901_155136298.jpg","","","-999.99","2.44","-999.99","-999.99","66d48d88f9835f001a80944c"
"2024-09-01T15:51:51.329Z","45.9172240","-130.0246872","ASNAP","","admin","","","","","","","","24.27","61.95","-1.3","-4.2","335.92","1525.76","1.09","SciCam","/SciCam.20240901_155151329.jpg","PilotCam","/PilotCam.20240901_155151329.jpg","BrowCam","/BrowCam.20240901_155151329.jpg","UserSelect","/UserSelect.20240901_155151329.jpg","","","-999.99","2.43","-999.99","-999.99","66d48d97f9835f001a809450"
"2024-09-01T15:52:03.744Z","45.9172240","-130.0246872","ROV Actions","grabbing weights to anchor down CTD cables","guest","(Port) Manipulator in use","","","","","","","24.27","61.95","-1.5","-3.7","335.92","1525.77","1.07","SciCam","/SciCam.20240901_155203744.jpg","PilotCam","/PilotCam.20240901_155203744.jpg","BrowCam","/BrowCam.20240901_155203744.jpg","UserSelect","/UserSelect.20240901_155203744.jpg","","","-999.99","2.50","-999.99","-999.99","66d48da3f9835f001a809454"
"2024-09-01T15:52:06.363Z","45.9172239","-130.0246872","ASNAP","","admin","","","","","","","","24.27","61.94","-1.4","-4.1","335.92","1525.77","1.09","SciCam","/SciCam.20240901_155206363.jpg","PilotCam","/PilotCam.20240901_155206363.jpg","BrowCam","/BrowCam.20240901_155206363.jpg","UserSelect","/UserSelect.20240901_155206363.jpg","","","-999.99","2.52","-999.99","-999.99","66d48da6f9835f001a809458"
"2024-09-01T15:52:21.396Z","45.9172240","-130.0246872","ASNAP","","admin","","","","","","","","24.27","61.95","-1.3","-4.1","335.94","1525.77","1.09","SciCam","/SciCam.20240901_155221396.jpg","PilotCam","/PilotCam.20240901_155221396.jpg","BrowCam","/BrowCam.20240901_155221396.jpg","UserSelect","/UserSelect.20240901_155221396.jpg","","","-999.99","2.51","-999.99","-999.99","66d48db5f9835f001a80945c"
"2024-09-01T15:52:36.429Z","45.9172240","-130.0246872","ASNAP","","admin","","","","","","","","24.27","61.95","-1.3","-4.3","335.94","1525.77","1.09","SciCam","/SciCam.20240901_155236429.jpg","PilotCam","/PilotCam.20240901_155236429.jpg","BrowCam","/BrowCam.20240901_155236429.jpg","UserSelect","/UserSelect.20240901_155236429.jpg","","","-999.99","2.46","-999.99","-999.99","66d48dc4f9835f001a809460"
"2024-09-01T15:52:51.463Z","45.9172240","-130.0246872","ASNAP","","admin","","","","","","","","24.27","61.95","-1.3","-4.2","335.95","1525.77","1.09","SciCam","/SciCam.20240901_155251463.jpg","PilotCam","/PilotCam.20240901_155251463.jpg","BrowCam","/BrowCam.20240901_155251463.jpg","UserSelect","/UserSelect.20240901_155251463.jpg","","","-999.99","2.43","-999.99","-999.99","66d48dd3f9835f001a809464"
"2024-09-01T15:53:06.494Z","45.9172240","-130.0246872","ASNAP","","admin","","","","","","","","24.27","61.95","-1.3","-4.2","335.95","1525.77","1.09","SciCam","/SciCam.20240901_155306494.jpg","PilotCam","/PilotCam.20240901_155306494.jpg","BrowCam","/BrowCam.20240901_155306494.jpg","UserSelect","/UserSelect.20240901_155306494.jpg","","","-999.99","2.61","-999.99","-999.99","66d48de2f9835f001a809468"
"2024-09-01T15:53:21.529Z","45.9172240","-130.0246873","ASNAP","","admin","","","","","","","","24.26","61.95","-1.4","-4.1","335.95","1525.78","1.09","SciCam","/SciCam.20240901_155321529.jpg","PilotCam","/PilotCam.20240901_155321529.jpg","BrowCam","/BrowCam.20240901_155321529.jpg","UserSelect","/UserSelect.20240901_155321529.jpg","","","-999.99","2.53","-999.99","-999.99","66d48df1f9835f001a80946c"
"2024-09-01T15:53:36.561Z","45.9172240","-130.0246873","ASNAP","","admin","","","","","","","","24.26","61.95","-1.3","-4.2","335.95","1525.78","1.09","SciCam","/SciCam.20240901_155336561.jpg","PilotCam","/PilotCam.20240901_155336561.jpg","BrowCam","/BrowCam.20240901_155336561.jpg","UserSelect","/UserSelect.20240901_155336561.jpg","","","-999.99","2.44","-999.99","-999.99","66d48e00f9835f001a809470"
"2024-09-01T15:53:51.594Z","45.9172206","-130.0246847","ASNAP","","admin","","","","","","","","24.46","61.57","-1.3","-4.2","336.08","1525.78","1.09","SciCam","/SciCam.20240901_155351594.jpg","PilotCam","/PilotCam.20240901_155351594.jpg","BrowCam","/BrowCam.20240901_155351594.jpg","UserSelect","/UserSelect.20240901_155351594.jpg","","","-999.99","2.51","-999.99","-999.99","66d48e0ff9835f001a809474"
"2024-09-01T15:54:06.610Z","45.9172206","-130.0246847","ASNAP","","admin","","","","","","","","24.46","61.57","-1.3","-4.2","336.07","1525.78","1.09","SciCam","/SciCam.20240901_155406610.jpg","PilotCam","/PilotCam.20240901_155406610.jpg","BrowCam","/BrowCam.20240901_155406610.jpg","UserSelect","/UserSelect.20240901_155406610.jpg","","","-999.99","2.54","-999.99","-999.99","66d48e1ef9835f001a809478"
"2024-09-01T15:54:21.639Z","45.9172195","-130.0246839","ASNAP","","admin","","","","","","","","24.52","61.45","-1.4","-4.1","336.07","1525.79","1.09","SciCam","/SciCam.20240901_155421639.jpg","PilotCam","/PilotCam.20240901_155421639.jpg","BrowCam","/BrowCam.20240901_155421639.jpg","UserSelect","/UserSelect.20240901_155421639.jpg","","","-999.99","2.53","-999.99","-999.99","66d48e2df9835f001a80947c"
"2024-09-01T15:54:36.668Z","45.9172195","-130.0246841","ASNAP","","admin","","","","","","","","24.51","61.45","-1.4","-3.9","336.09","1525.79","1.09","SciCam","/SciCam.20240901_155436668.jpg","PilotCam","/PilotCam.20240901_155436668.jpg","BrowCam","/BrowCam.20240901_155436668.jpg","UserSelect","/UserSelect.20240901_155436668.jpg","","","-999.99","2.57","-999.99","-999.99","66d48e3cf9835f001a809480"
"2024-09-01T15:54:51.607Z","45.9172095","-130.0247032","VEHICLE","fly to close undervader gate ","guest","","Other","","","","","","23.03","60.34","-0.6","-5.9","4.50","1524.75","2.18","SciCam","/SciCam.20240901_155451607.jpg","PilotCam","/PilotCam.20240901_155451607.jpg","BrowCam","/BrowCam.20240901_155451607.jpg","UserSelect","/UserSelect.20240901_155451607.jpg","","","-999.99","2.41","-999.99","-999.99","66d48e4bf9835f001a809484"
"2024-09-01T15:54:51.693Z","45.9172095","-130.0247032","ASNAP","","admin","","","","","","","","23.03","60.34","-0.6","-5.9","4.50","1524.75","2.18","SciCam","/SciCam.20240901_155451693.jpg","PilotCam","/PilotCam.20240901_155451693.jpg","BrowCam","/BrowCam.20240901_155451693.jpg","UserSelect","/UserSelect.20240901_155451693.jpg","","","-999.99","2.41","-999.99","-999.99","66d48e4bf9835f001a809487"
"2024-09-01T15:55:06.715Z","45.9172119","-130.0247450","ASNAP","","admin","","","","","","","","19.78","60.60","-1.1","-5.4","74.00","1524.17","2.88","SciCam","/SciCam.20240901_155506715.jpg","PilotCam","/PilotCam.20240901_155506715.jpg","BrowCam","/BrowCam.20240901_155506715.jpg","UserSelect","/UserSelect.20240901_155506715.jpg","","","-999.99","2.49","-999.99","-999.99","66d48e5af9835f001a80948c"
"2024-09-01T15:55:21.742Z","45.9172428","-130.0247551","ASNAP","","admin","","","","","","","","19.00","64.04","-1.2","-5.3","148.58","1524.02","3.07","SciCam","/SciCam.20240901_155521742.jpg","PilotCam","/PilotCam.20240901_155521742.jpg","BrowCam","/BrowCam.20240901_155521742.jpg","UserSelect","/UserSelect.20240901_155521742.jpg","","","-999.99","2.57","-999.99","-999.99","66d48e69f9835f001a809490"
"2024-09-01T15:55:36.773Z","45.9172463","-130.0247435","ASNAP","","admin","","","","","","","","19.90","64.43","-1.2","-5.1","158.91","1524.44","2.69","SciCam","/SciCam.20240901_155536773.jpg","PilotCam","/PilotCam.20240901_155536773.jpg","BrowCam","/BrowCam.20240901_155536773.jpg","UserSelect","/UserSelect.20240901_155536773.jpg","","","-999.99","2.42","-999.99","-999.99","66d48e78f9835f001a809494"
"2024-09-01T15:55:51.805Z","45.9172435","-130.0247414","ASNAP","","admin","","","","","","","","20.06","64.12","0.6","-5.1","161.28","1525.47","1.63","SciCam","/SciCam.20240901_155551805.jpg","PilotCam","/PilotCam.20240901_155551805.jpg","BrowCam","/BrowCam.20240901_155551805.jpg","UserSelect","/UserSelect.20240901_155551805.jpg","","","-999.99","2.47","-999.99","-999.99","66d48e87f9835f001a809498"
"2024-09-01T15:56:06.836Z","45.9172423","-130.0247419","ASNAP","","admin","","","","","","","","20.02","63.98","-2.4","-3.8","160.25","1525.90","1.22","SciCam","/SciCam.20240901_155606836.jpg","PilotCam","/PilotCam.20240901_155606836.jpg","BrowCam","/BrowCam.20240901_155606836.jpg","UserSelect","/UserSelect.20240901_155606836.jpg","","","-999.99","2.40","-999.99","-999.99","66d48e96f9835f001a80949c"
"2024-09-01T15:56:21.858Z","45.9172424","-130.0247418","ASNAP","","admin","","","","","","","","20.03","63.99","-2.4","-3.5","161.24","1525.91","1.18","SciCam","/SciCam.20240901_155621858.jpg","PilotCam","/PilotCam.20240901_155621858.jpg","BrowCam","/BrowCam.20240901_155621858.jpg","UserSelect","/UserSelect.20240901_155621858.jpg","","","-999.99","2.52","-999.99","-999.99","66d48ea5f9835f001a8094a0"
"2024-09-01T15:56:31.764Z","45.9172424","-130.0247418","ROV Actions","close undervader gate","guest","(Starboard) Manipulator in use","","","","","","","20.03","63.99","-2.4","-3.7","161.23","1525.91","1.20","SciCam","/SciCam.20240901_155631764.jpg","PilotCam","/PilotCam.20240901_155631764.jpg","BrowCam","/BrowCam.20240901_155631764.jpg","UserSelect","/UserSelect.20240901_155631764.jpg","","","-999.99","2.42","-999.99","-999.99","66d48eaff9835f001a8094a4"
"2024-09-01T15:56:36.890Z","45.9172424","-130.0247418","ASNAP","","admin","","","","","","","","20.03","63.99","-2.4","-4.0","161.22","1525.91","1.22","SciCam","/SciCam.20240901_155636890.jpg","PilotCam","/PilotCam.20240901_155636890.jpg","BrowCam","/BrowCam.20240901_155636890.jpg","UserSelect","/UserSelect.20240901_155636890.jpg","","","-999.99","2.59","-999.99","-999.99","66d48eb4f9835f001a8094a8"
"2024-09-01T15:56:51.917Z","45.9172428","-130.0247408","ASNAP","","admin","","","","","","","","20.11","64.04","-2.7","-5.5","161.28","1525.89","1.28","SciCam","/SciCam.20240901_155651917.jpg","PilotCam","/PilotCam.20240901_155651917.jpg","BrowCam","/BrowCam.20240901_155651917.jpg","UserSelect","/UserSelect.20240901_155651917.jpg","","","-999.99","2.48","-999.99","-999.99","66d48ec3f9835f001a8094ac"
"2024-09-01T15:57:06.947Z","45.9172427","-130.0247408","ASNAP","","admin","","","","","","","","20.11","64.03","-2.5","-4.9","161.25","1525.90","1.26","SciCam","/SciCam.20240901_155706947.jpg","PilotCam","/PilotCam.20240901_155706947.jpg","BrowCam","/BrowCam.20240901_155706947.jpg","UserSelect","/UserSelect.20240901_155706947.jpg","","","-999.99","2.47","-999.99","-999.99","66d48ed2f9835f001a8094b0"
"2024-09-01T15:57:21.977Z","45.9172426","-130.0247412","ASNAP","","admin","","","","","","","","20.08","64.01","-2.6","-4.5","161.18","1525.90","1.24","SciCam","/SciCam.20240901_155721977.jpg","PilotCam","/PilotCam.20240901_155721977.jpg","BrowCam","/BrowCam.20240901_155721977.jpg","UserSelect","/UserSelect.20240901_155721977.jpg","","","-999.99","2.59","-999.99","-999.99","66d48ee1f9835f001a8094b4"
"2024-09-01T15:57:37.000Z","45.9172423","-130.0247408","ASNAP","","admin","","","","","","","","20.11","63.98","-2.5","-4.5","160.79","1525.90","1.24","SciCam","/SciCam.20240901_155737000.jpg","PilotCam","/PilotCam.20240901_155737000.jpg","BrowCam","/BrowCam.20240901_155737000.jpg","UserSelect","/UserSelect.20240901_155737000.jpg","","","-999.99","2.46","-999.99","-999.99","66d48ef1f9835f001a8094b8"
"2024-09-01T15:57:52.028Z","45.9172420","-130.0247414","ASNAP","","admin","","","","","","","","20.06","63.95","-1.9","-4.1","161.04","1525.90","1.22","SciCam","/SciCam.20240901_155752028.jpg","PilotCam","/PilotCam.20240901_155752028.jpg","BrowCam","/BrowCam.20240901_155752028.jpg","UserSelect","/UserSelect.20240901_155752028.jpg","","","-999.99","2.33","-999.99","-999.99","66d48f00f9835f001a8094bc"
"2024-09-01T15:58:07.060Z","45.9172418","-130.0247408","ASNAP","","admin","","","","","","","","20.11","63.93","-2.1","-2.4","160.99","1525.93","1.15","SciCam","/SciCam.20240901_155807060.jpg","PilotCam","/PilotCam.20240901_155807060.jpg","BrowCam","/BrowCam.20240901_155807060.jpg","UserSelect","/UserSelect.20240901_155807060.jpg","","","-999.99","2.45","-999.99","-999.99","66d48f0ff9835f001a8094c0"
