Date/Time (UTC),vehicleRealtimeNavData.latitude (ddeg),vehicleRealtimeNavData.longitude (ddeg),event_value,event_free_text,event_author,event_option.milestone,event_option.actions,event_option.filename,event_option.new_watchstander,event_option.event_comment,event_option.type,event_option.cabled_plug,event_option.dummy_plug,vehicleRealtimeNavData.local_x (meters),vehicleRealtimeNavData.local_y (meters),vehicleRealtimeNavData.roll (deg),vehicleRealtimeNavData.pitch (deg),vehicleRealtimeNavData.heading (deg),vehicleRealtimeNavData.depth (meters),vehicleRealtimeNavData.altitude (meters),vehicleRealtimeFramegrabberData.camera_name_1,vehicleRealtimeFramegrabberData.filename_1,vehicleRealtimeFramegrabberData.camera_name_2,vehicleRealtimeFramegrabberData.filename_2,vehicleRealtimeFramegrabberData.camera_name_3,vehicleRealtimeFramegrabberData.filename_3,vehicleRealtimeFramegrabberData.camera_name_4,vehicleRealtimeFramegrabberData.filename_4,vehicleReNavData.pitch (deg),vehicleReNavData.roll (deg),vehicleTemperatureProbe.probe1_temperature (degC),vehicleTemperatureProbe.probe2_temperature (degC),vehicleTemperatureProbe.probe3_temperature (degC),vehicleTemperatureProbe.probe4_temperature (degC),id
"2024-08-30T06:20:54.933Z","45.9166892","-130.0250122","ASNAP","","admin","","","","","","","","","-0.95","2.51","-1.4","-5.5","318.49","883.31","0.58","SciCam","/SciCam.20240830_062054933.jpg","PilotCam","/PilotCam.20240830_062054933.jpg","BrowCam","/BrowCam.20240830_062054933.jpg","UserSelect","/UserSelect.20240830_062054933.jpg","","","-999.99","3.91","-999.99","-999.99","66d164c6f9835f001a7fe686"
"2024-08-30T06:21:09.965Z","45.9166891","-130.0250125","ASNAP","","admin","","","","","","","","","-0.97","2.49","-0.8","-5.5","317.79","891.24","0.58","SciCam","/SciCam.20240830_062109965.jpg","PilotCam","/PilotCam.20240830_062109965.jpg","BrowCam","/BrowCam.20240830_062109965.jpg","UserSelect","/UserSelect.20240830_062109965.jpg","","","-999.99","3.60","-999.99","-999.99","66d164d5f9835f001a7fe68a"
"2024-08-30T06:21:24.997Z","45.9166891","-130.0250122","ASNAP","","admin","","","","","","","","","-0.95","2.49","-1.8","-6.4","318.11","898.13","0.58","SciCam","/SciCam.20240830_062124997.jpg","PilotCam","/PilotCam.20240830_062124997.jpg","BrowCam","/BrowCam.20240830_062124997.jpg","UserSelect","/UserSelect.20240830_062124997.jpg","","","-999.99","3.58","-999.99","-999.99","66d164e4f9835f001a7fe68e"
"2024-08-30T06:21:40.029Z","45.9166892","-130.0250124","ASNAP","","admin","","","","","","","","","-0.96","2.50","-1.4","-5.6","318.10","906.09","0.58","SciCam","/SciCam.20240830_062140029.jpg","PilotCam","/PilotCam.20240830_062140029.jpg","BrowCam","/BrowCam.20240830_062140029.jpg","UserSelect","/UserSelect.20240830_062140029.jpg","","","-999.99","3.86","-999.99","-999.99","66d164f4f9835f001a7fe692"
"2024-08-30T06:21:55.061Z","45.9166890","-130.0250126","ASNAP","","admin","","","","","","","","","-0.98","2.48","1.5","-5.7","318.03","913.46","0.58","SciCam","/SciCam.20240830_062155061.jpg","PilotCam","/PilotCam.20240830_062155061.jpg","BrowCam","/BrowCam.20240830_062155061.jpg","UserSelect","/UserSelect.20240830_062155061.jpg","","","-999.99","3.72","-999.99","-999.99","66d16503f9835f001a7fe696"
"2024-08-30T06:22:10.082Z","45.9166892","-130.0250124","ASNAP","","admin","","","","","","","","","-0.96","2.50","-1.3","-5.6","318.21","920.50","0.58","SciCam","/SciCam.20240830_062210082.jpg","PilotCam","/PilotCam.20240830_062210082.jpg","BrowCam","/BrowCam.20240830_062210082.jpg","UserSelect","/UserSelect.20240830_062210082.jpg","","","-999.99","3.70","-999.99","-999.99","66d16512f9835f001a7fe69a"
"2024-08-30T06:22:25.112Z","45.9166891","-130.0250125","ASNAP","","admin","","","","","","","","","-0.97","2.49","-0.9","-5.4","317.75","928.77","0.58","SciCam","/SciCam.20240830_062225112.jpg","PilotCam","/PilotCam.20240830_062225112.jpg","BrowCam","/BrowCam.20240830_062225112.jpg","UserSelect","/UserSelect.20240830_062225112.jpg","","","-999.99","3.71","-999.99","-999.99","66d16521f9835f001a7fe69e"
"2024-08-30T06:22:40.145Z","45.9166892","-130.0250125","ASNAP","","admin","","","","","","","","","-0.97","2.50","-1.2","-5.2","317.99","936.22","0.58","SciCam","/SciCam.20240830_062240145.jpg","PilotCam","/PilotCam.20240830_062240145.jpg","BrowCam","/BrowCam.20240830_062240145.jpg","UserSelect","/UserSelect.20240830_062240145.jpg","","","-999.99","3.59","-999.99","-999.99","66d16530f9835f001a7fe6a2"
"2024-08-30T06:22:55.173Z","45.9166893","-130.0250124","ASNAP","","admin","","","","","","","","","-0.96","2.52","-1.7","-4.8","318.27","943.69","0.58","SciCam","/SciCam.20240830_062255173.jpg","PilotCam","/PilotCam.20240830_062255173.jpg","BrowCam","/BrowCam.20240830_062255173.jpg","UserSelect","/UserSelect.20240830_062255173.jpg","","","-999.99","3.55","-999.99","-999.99","66d1653ff9835f001a7fe6a6"
"2024-08-30T06:23:10.204Z","45.9166891","-130.0250125","ASNAP","","admin","","","","","","","","","-0.97","2.49","-0.8","-5.4","317.89","951.32","0.58","SciCam","/SciCam.20240830_062310204.jpg","PilotCam","/PilotCam.20240830_062310204.jpg","BrowCam","/BrowCam.20240830_062310204.jpg","UserSelect","/UserSelect.20240830_062310204.jpg","","","-999.99","3.63","-999.99","-999.99","66d1654ef9835f001a7fe6aa"
"2024-08-30T06:23:25.236Z","45.9166891","-130.0250125","ASNAP","","admin","","","","","","","","","-0.97","2.49","-0.4","-5.3","317.95","958.95","0.58","SciCam","/SciCam.20240830_062325236.jpg","PilotCam","/PilotCam.20240830_062325236.jpg","BrowCam","/BrowCam.20240830_062325236.jpg","UserSelect","/UserSelect.20240830_062325236.jpg","","","-999.99","3.62","-999.99","-999.99","66d1655df9835f001a7fe6ae"
"2024-08-30T06:23:40.268Z","45.9166892","-130.0250125","ASNAP","","admin","","","","","","","","","-0.97","2.50","-0.9","-5.1","318.04","966.52","0.58","SciCam","/SciCam.20240830_062340268.jpg","PilotCam","/PilotCam.20240830_062340268.jpg","BrowCam","/BrowCam.20240830_062340268.jpg","UserSelect","/UserSelect.20240830_062340268.jpg","","","-999.99","3.60","-999.99","-999.99","66d1656cf9835f001a7fe6b2"
"2024-08-30T06:23:55.299Z","45.9166891","-130.0250125","ASNAP","","admin","","","","","","","","","-0.97","2.49","-0.3","-5.6","317.93","974.60","0.58","SciCam","/SciCam.20240830_062355299.jpg","PilotCam","/PilotCam.20240830_062355299.jpg","BrowCam","/BrowCam.20240830_062355299.jpg","UserSelect","/UserSelect.20240830_062355299.jpg","","","-999.99","3.49","-999.99","-999.99","66d1657bf9835f001a7fe6b6"
"2024-08-30T06:24:10.329Z","45.9166889","-130.0250128","ASNAP","","admin","","","","","","","","","-0.99","2.47","-1.1","-5.5","317.11","982.02","0.58","SciCam","/SciCam.20240830_062410329.jpg","PilotCam","/PilotCam.20240830_062410329.jpg","BrowCam","/BrowCam.20240830_062410329.jpg","UserSelect","/UserSelect.20240830_062410329.jpg","","","-999.99","3.51","-999.99","-999.99","66d1658af9835f001a7fe6ba"
"2024-08-30T06:24:25.364Z","45.9166890","-130.0250129","ASNAP","","admin","","","","","","","","","-1.00","2.48","-0.6","-5.0","317.15","990.01","0.58","SciCam","/SciCam.20240830_062425364.jpg","PilotCam","/PilotCam.20240830_062425364.jpg","BrowCam","/BrowCam.20240830_062425364.jpg","UserSelect","/UserSelect.20240830_062425364.jpg","","","-999.99","3.63","-999.99","-999.99","66d16599f9835f001a7fe6be"
"2024-08-30T06:24:40.398Z","45.9166890","-130.0250129","ASNAP","","admin","","","","","","","","","-1.00","2.48","-1.4","-5.1","316.93","997.69","0.58","SciCam","/SciCam.20240830_062440398.jpg","PilotCam","/PilotCam.20240830_062440398.jpg","BrowCam","/BrowCam.20240830_062440398.jpg","UserSelect","/UserSelect.20240830_062440398.jpg","","","-999.99","3.51","-999.99","-999.99","66d165a8f9835f001a7fe6c2"
"2024-08-30T06:24:55.431Z","45.9166891","-130.0250126","ASNAP","","admin","","","","","","","","","-0.98","2.49","-1.6","-5.1","317.33","1004.98","0.58","SciCam","/SciCam.20240830_062455431.jpg","PilotCam","/PilotCam.20240830_062455431.jpg","BrowCam","/BrowCam.20240830_062455431.jpg","UserSelect","/UserSelect.20240830_062455431.jpg","","","-999.99","3.40","-999.99","-999.99","66d165b7f9835f001a7fe6c6"
"2024-08-30T06:25:10.463Z","45.9166921","-130.0250015","ASNAP","","admin","","","","","","","","","-0.12","2.83","-1.9","-6.9","347.81","1011.08","0.58","SciCam","/SciCam.20240830_062510463.jpg","PilotCam","/PilotCam.20240830_062510463.jpg","BrowCam","/BrowCam.20240830_062510463.jpg","UserSelect","/UserSelect.20240830_062510463.jpg","","","-999.99","3.39","-999.99","-999.99","66d165c6f9835f001a7fe6ca"
"2024-08-30T06:25:25.495Z","45.9166443","-130.0249875","ASNAP","","admin","","","","","","","","","0.97","-2.49","-1.6","-5.9","140.57","1018.80","0.58","SciCam","/SciCam.20240830_062525495.jpg","PilotCam","/PilotCam.20240830_062525495.jpg","BrowCam","/BrowCam.20240830_062525495.jpg","UserSelect","/UserSelect.20240830_062525495.jpg","","","-999.99","3.44","-999.99","-999.99","66d165d5f9835f001a7fe6ce"
"2024-08-30T06:25:40.525Z","45.9166809","-130.0250214","ASNAP","","admin","","","","","","","","","-1.66","1.58","-1.9","-5.5","291.32","1026.66","0.58","SciCam","/SciCam.20240830_062540525.jpg","PilotCam","/PilotCam.20240830_062540525.jpg","BrowCam","/BrowCam.20240830_062540525.jpg","UserSelect","/UserSelect.20240830_062540525.jpg","","","-999.99","3.51","-999.99","-999.99","66d165e4f9835f001a7fe6d2"
"2024-08-30T06:25:55.560Z","45.9166659","-130.0249743","ASNAP","","admin","","","","","","","","","1.99","-0.09","-2.5","-5.5","79.64","1034.52","0.58","SciCam","/SciCam.20240830_062555560.jpg","PilotCam","/PilotCam.20240830_062555560.jpg","BrowCam","/BrowCam.20240830_062555560.jpg","UserSelect","/UserSelect.20240830_062555560.jpg","","","-999.99","3.34","-999.99","-999.99","66d165f3f9835f001a7fe6d6"
"2024-08-30T06:26:10.587Z","45.9166549","-130.0250227","ASNAP","","admin","","","","","","","","","-1.76","-1.31","-1.8","-6.1","229.34","1042.05","0.58","SciCam","/SciCam.20240830_062610587.jpg","PilotCam","/PilotCam.20240830_062610587.jpg","BrowCam","/BrowCam.20240830_062610587.jpg","UserSelect","/UserSelect.20240830_062610587.jpg","","","-999.99","3.23","-999.99","-999.99","66d16602f9835f001a7fe6da"
"2024-08-30T06:26:25.618Z","45.9166902","-130.0250103","ASNAP","","admin","","","","","","","","","-0.80","2.62","-1.6","-5.2","324.24","1049.83","0.58","SciCam","/SciCam.20240830_062625618.jpg","PilotCam","/PilotCam.20240830_062625618.jpg","BrowCam","/BrowCam.20240830_062625618.jpg","UserSelect","/UserSelect.20240830_062625618.jpg","","","-999.99","3.38","-999.99","-999.99","66d16611f9835f001a7fe6de"
"2024-08-30T06:26:40.651Z","45.9166512","-130.0249796","ASNAP","","admin","","","","","","","","","1.58","-1.72","-2.4","-6.2","113.76","1057.21","0.58","SciCam","/SciCam.20240830_062640651.jpg","PilotCam","/PilotCam.20240830_062640651.jpg","BrowCam","/BrowCam.20240830_062640651.jpg","UserSelect","/UserSelect.20240830_062640651.jpg","","","-999.99","3.43","-999.99","-999.99","66d16620f9835f001a7fe6e2"
"2024-08-30T06:26:55.684Z","45.9166685","-130.0250255","ASNAP","","admin","","","","","","","","","-1.98","0.20","-2.0","-6.0","263.99","1064.62","0.58","SciCam","/SciCam.20240830_062655684.jpg","PilotCam","/PilotCam.20240830_062655684.jpg","BrowCam","/BrowCam.20240830_062655684.jpg","UserSelect","/UserSelect.20240830_062655684.jpg","","","-999.99","3.42","-999.99","-999.99","66d1662ff9835f001a7fe6e6"
"2024-08-30T06:27:10.716Z","45.9166886","-130.0250134","ASNAP","","admin","","","","","","","","","-1.04","2.44","-1.3","-5.4","315.45","1072.53","0.58","SciCam","/SciCam.20240830_062710716.jpg","PilotCam","/PilotCam.20240830_062710716.jpg","BrowCam","/BrowCam.20240830_062710716.jpg","UserSelect","/UserSelect.20240830_062710716.jpg","","","-999.99","3.41","-999.99","-999.99","66d1663ef9835f001a7fe6ea"
"2024-08-30T06:27:25.750Z","45.9166884","-130.0250139","ASNAP","","admin","","","","","","","","","-1.08","2.42","-1.3","-4.5","314.41","1080.35","0.58","SciCam","/SciCam.20240830_062725750.jpg","PilotCam","/PilotCam.20240830_062725750.jpg","BrowCam","/BrowCam.20240830_062725750.jpg","UserSelect","/UserSelect.20240830_062725750.jpg","","","-999.99","3.23","-999.99","-999.99","66d1664df9835f001a7fe6ee"
"2024-08-30T06:27:40.785Z","45.9166884","-130.0250137","ASNAP","","admin","","","","","","","","","-1.06","2.42","-1.0","-5.1","314.78","1088.31","0.58","SciCam","/SciCam.20240830_062740785.jpg","PilotCam","/PilotCam.20240830_062740785.jpg","BrowCam","/BrowCam.20240830_062740785.jpg","UserSelect","/UserSelect.20240830_062740785.jpg","","","-999.99","3.33","-999.99","-999.99","66d1665cf9835f001a7fe6f2"
"2024-08-30T06:27:55.816Z","45.9166883","-130.0250137","ASNAP","","admin","","","","","","","","","-1.06","2.41","-1.2","-5.5","314.65","1095.59","0.58","SciCam","/SciCam.20240830_062755816.jpg","PilotCam","/PilotCam.20240830_062755816.jpg","BrowCam","/BrowCam.20240830_062755816.jpg","UserSelect","/UserSelect.20240830_062755816.jpg","","","-999.99","3.39","-999.99","-999.99","66d1666bf9835f001a7fe6f6"
"2024-08-30T06:28:10.849Z","45.9166817","-130.0250209","ASNAP","","admin","","","","","","","","","-1.62","1.67","-1.4","-4.9","291.74","1103.04","0.58","SciCam","/SciCam.20240830_062810849.jpg","PilotCam","/PilotCam.20240830_062810849.jpg","BrowCam","/BrowCam.20240830_062810849.jpg","UserSelect","/UserSelect.20240830_062810849.jpg","","","-999.99","3.30","-999.99","-999.99","66d1667af9835f001a7fe6fa"
"2024-08-30T06:28:25.882Z","45.9166811","-130.0250211","ASNAP","","admin","","","","","","","","","-1.64","1.60","-1.4","-5.9","291.06","1110.01","0.58","SciCam","/SciCam.20240830_062825882.jpg","PilotCam","/PilotCam.20240830_062825882.jpg","BrowCam","/BrowCam.20240830_062825882.jpg","UserSelect","/UserSelect.20240830_062825882.jpg","","","-999.99","3.15","-999.99","-999.99","66d16689f9835f001a7fe6fe"
"2024-08-30T06:28:40.915Z","45.9166807","-130.0250215","ASNAP","","admin","","","","","","","","","-1.67","1.56","-1.5","-4.8","290.11","1117.58","0.58","SciCam","/SciCam.20240830_062840915.jpg","PilotCam","/PilotCam.20240830_062840915.jpg","BrowCam","/BrowCam.20240830_062840915.jpg","UserSelect","/UserSelect.20240830_062840915.jpg","","","-999.99","3.16","-999.99","-999.99","66d16698f9835f001a7fe702"
"2024-08-30T06:28:55.950Z","45.9166810","-130.0250214","ASNAP","","admin","","","","","","","","","-1.66","1.59","-1.1","-4.8","290.78","1125.05","0.58","SciCam","/SciCam.20240830_062855950.jpg","PilotCam","/PilotCam.20240830_062855950.jpg","BrowCam","/BrowCam.20240830_062855950.jpg","UserSelect","/UserSelect.20240830_062855950.jpg","","","-999.99","3.15","-999.99","-999.99","66d166a7f9835f001a7fe706"
"2024-08-30T06:29:10.984Z","45.9166808","-130.0250215","ASNAP","","admin","","","","","","","","","-1.67","1.57","-0.9","-4.8","290.23","1131.87","0.58","SciCam","/SciCam.20240830_062910984.jpg","PilotCam","/PilotCam.20240830_062910984.jpg","BrowCam","/BrowCam.20240830_062910984.jpg","UserSelect","/UserSelect.20240830_062910984.jpg","","","-999.99","3.23","-999.99","-999.99","66d166b6f9835f001a7fe70a"
"2024-08-30T06:29:26.014Z","45.9166808","-130.0250214","ASNAP","","admin","","","","","","","","","-1.66","1.57","-1.0","-5.7","290.42","1138.91","0.58","SciCam","/SciCam.20240830_062926014.jpg","PilotCam","/PilotCam.20240830_062926014.jpg","BrowCam","/BrowCam.20240830_062926014.jpg","UserSelect","/UserSelect.20240830_062926014.jpg","","","-999.99","3.17","-999.99","-999.99","66d166c6f9835f001a7fe70e"
"2024-08-30T06:29:41.044Z","45.9166808","-130.0250215","ASNAP","","admin","","","","","","","","","-1.67","1.57","-1.2","-4.8","290.26","1146.21","0.58","SciCam","/SciCam.20240830_062941044.jpg","PilotCam","/PilotCam.20240830_062941044.jpg","BrowCam","/BrowCam.20240830_062941044.jpg","UserSelect","/UserSelect.20240830_062941044.jpg","","","-999.99","3.26","-999.99","-999.99","66d166d5f9835f001a7fe712"
"2024-08-30T06:29:56.075Z","45.9166812","-130.0250213","ASNAP","","admin","","","","","","","","","-1.65","1.61","-1.5","-4.9","291.10","1153.37","0.58","SciCam","/SciCam.20240830_062956075.jpg","PilotCam","/PilotCam.20240830_062956075.jpg","BrowCam","/BrowCam.20240830_062956075.jpg","UserSelect","/UserSelect.20240830_062956075.jpg","","","-999.99","3.23","-999.99","-999.99","66d166e4f9835f001a7fe716"
"2024-08-30T06:30:11.105Z","45.9166806","-130.0250215","ASNAP","","admin","","","","","","","","","-1.67","1.55","-0.7","-5.5","289.98","1160.38","0.58","SciCam","/SciCam.20240830_063011105.jpg","PilotCam","/PilotCam.20240830_063011105.jpg","BrowCam","/BrowCam.20240830_063011105.jpg","UserSelect","/UserSelect.20240830_063011105.jpg","","","-999.99","3.27","-999.99","-999.99","66d166f3f9835f001a7fe71a"
"2024-08-30T06:30:26.133Z","45.9166803","-130.0250218","ASNAP","","admin","","","","","","","","","-1.69","1.52","-1.4","-4.9","289.15","1167.34","0.58","SciCam","/SciCam.20240830_063026133.jpg","PilotCam","/PilotCam.20240830_063026133.jpg","BrowCam","/BrowCam.20240830_063026133.jpg","UserSelect","/UserSelect.20240830_063026133.jpg","","","-999.99","3.58","-999.99","-999.99","66d16702f9835f001a7fe71e"
"2024-08-30T06:30:41.165Z","45.9166808","-130.0250214","ASNAP","","admin","","","","","","","","","-1.66","1.57","-1.4","-5.6","290.60","1174.30","0.58","SciCam","/SciCam.20240830_063041165.jpg","PilotCam","/PilotCam.20240830_063041165.jpg","BrowCam","/BrowCam.20240830_063041165.jpg","UserSelect","/UserSelect.20240830_063041165.jpg","","","-999.99","3.06","-999.99","-999.99","66d16711f9835f001a7fe722"
"2024-08-30T06:30:56.197Z","45.9166809","-130.0250215","ASNAP","","admin","","","","","","","","","-1.67","1.58","-1.2","-4.2","290.46","1181.61","0.58","SciCam","/SciCam.20240830_063056197.jpg","PilotCam","/PilotCam.20240830_063056197.jpg","BrowCam","/BrowCam.20240830_063056197.jpg","UserSelect","/UserSelect.20240830_063056197.jpg","","","-999.99","3.14","-999.99","-999.99","66d16720f9835f001a7fe726"
"2024-08-30T06:31:11.226Z","45.9166808","-130.0250215","ASNAP","","admin","","","","","","","","","-1.67","1.57","-1.1","-4.7","290.29","1188.00","0.58","SciCam","/SciCam.20240830_063111226.jpg","PilotCam","/PilotCam.20240830_063111226.jpg","BrowCam","/BrowCam.20240830_063111226.jpg","UserSelect","/UserSelect.20240830_063111226.jpg","","","-999.99","3.09","-999.99","-999.99","66d1672ff9835f001a7fe72a"
"2024-08-30T06:31:26.259Z","45.9166809","-130.0250215","ASNAP","","admin","","","","","","","","","-1.67","1.58","-1.2","-4.1","290.65","1194.48","0.58","SciCam","/SciCam.20240830_063126259.jpg","PilotCam","/PilotCam.20240830_063126259.jpg","BrowCam","/BrowCam.20240830_063126259.jpg","UserSelect","/UserSelect.20240830_063126259.jpg","","","-999.99","3.07","-999.99","-999.99","66d1673ef9835f001a7fe72e"
"2024-08-30T06:31:41.293Z","45.9166809","-130.0250213","ASNAP","","admin","","","","","","","","","-1.65","1.58","-1.3","-5.8","290.73","1201.68","0.58","SciCam","/SciCam.20240830_063141293.jpg","PilotCam","/PilotCam.20240830_063141293.jpg","BrowCam","/BrowCam.20240830_063141293.jpg","UserSelect","/UserSelect.20240830_063141293.jpg","","","-999.99","3.13","-999.99","-999.99","66d1674df9835f001a7fe732"
"2024-08-30T06:31:56.325Z","45.9166808","-130.0250214","ASNAP","","admin","","","","","","","","","-1.66","1.57","-1.1","-5.6","290.46","1209.19","0.58","SciCam","/SciCam.20240830_063156325.jpg","PilotCam","/PilotCam.20240830_063156325.jpg","BrowCam","/BrowCam.20240830_063156325.jpg","UserSelect","/UserSelect.20240830_063156325.jpg","","","-999.99","3.01","-999.99","-999.99","66d1675cf9835f001a7fe736"
"2024-08-30T06:32:11.360Z","45.9166810","-130.0250211","ASNAP","","admin","","","","","","","","","-1.64","1.59","-1.1","-6.1","290.87","1217.10","0.58","SciCam","/SciCam.20240830_063211360.jpg","PilotCam","/PilotCam.20240830_063211360.jpg","BrowCam","/BrowCam.20240830_063211360.jpg","UserSelect","/UserSelect.20240830_063211360.jpg","","","-999.99","3.12","-999.99","-999.99","66d1676bf9835f001a7fe73a"
"2024-08-30T06:32:26.392Z","45.9166809","-130.0250213","ASNAP","","admin","","","","","","","","","-1.65","1.58","-1.6","-6.1","290.65","1224.60","0.58","SciCam","/SciCam.20240830_063226392.jpg","PilotCam","/PilotCam.20240830_063226392.jpg","BrowCam","/BrowCam.20240830_063226392.jpg","UserSelect","/UserSelect.20240830_063226392.jpg","","","-999.99","2.91","-999.99","-999.99","66d1677af9835f001a7fe73e"
"2024-08-30T06:32:41.420Z","45.9166809","-130.0250213","ASNAP","","admin","","","","","","","","","-1.65","1.58","-0.8","-5.8","290.77","1232.08","0.58","SciCam","/SciCam.20240830_063241420.jpg","PilotCam","/PilotCam.20240830_063241420.jpg","BrowCam","/BrowCam.20240830_063241420.jpg","UserSelect","/UserSelect.20240830_063241420.jpg","","","-999.99","2.91","-999.99","-999.99","66d16789f9835f001a7fe742"
"2024-08-30T06:32:56.450Z","45.9166810","-130.0250213","ASNAP","","admin","","","","","","","","","-1.65","1.59","-1.3","-5.3","290.71","1239.90","0.58","SciCam","/SciCam.20240830_063256450.jpg","PilotCam","/PilotCam.20240830_063256450.jpg","BrowCam","/BrowCam.20240830_063256450.jpg","UserSelect","/UserSelect.20240830_063256450.jpg","","","-999.99","3.03","-999.99","-999.99","66d16798f9835f001a7fe746"
"2024-08-30T06:33:11.470Z","45.9166809","-130.0250214","ASNAP","","admin","","","","","","","","","-1.66","1.58","-1.6","-5.2","290.54","1248.24","0.58","SciCam","/SciCam.20240830_063311470.jpg","PilotCam","/PilotCam.20240830_063311470.jpg","BrowCam","/BrowCam.20240830_063311470.jpg","UserSelect","/UserSelect.20240830_063311470.jpg","","","-999.99","2.83","-999.99","-999.99","66d167a7f9835f001a7fe74a"
"2024-08-30T06:33:26.499Z","45.9166809","-130.0250214","ASNAP","","admin","","","","","","","","","-1.66","1.58","-1.2","-5.2","290.55","1256.60","0.58","SciCam","/SciCam.20240830_063326499.jpg","PilotCam","/PilotCam.20240830_063326499.jpg","BrowCam","/BrowCam.20240830_063326499.jpg","UserSelect","/UserSelect.20240830_063326499.jpg","","","-999.99","3.01","-999.99","-999.99","66d167b6f9835f001a7fe74e"
"2024-08-30T06:33:41.532Z","45.9166809","-130.0250214","ASNAP","","admin","","","","","","","","","-1.66","1.58","-1.3","-5.4","290.53","1264.78","0.58","SciCam","/SciCam.20240830_063341532.jpg","PilotCam","/PilotCam.20240830_063341532.jpg","BrowCam","/BrowCam.20240830_063341532.jpg","UserSelect","/UserSelect.20240830_063341532.jpg","","","-999.99","2.80","-999.99","-999.99","66d167c5f9835f001a7fe752"
"2024-08-30T06:33:56.564Z","45.9166808","-130.0250214","ASNAP","","admin","","","","","","","","","-1.66","1.57","-0.6","-5.2","290.35","1272.70","0.58","SciCam","/SciCam.20240830_063356564.jpg","PilotCam","/PilotCam.20240830_063356564.jpg","BrowCam","/BrowCam.20240830_063356564.jpg","UserSelect","/UserSelect.20240830_063356564.jpg","","","-999.99","2.79","-999.99","-999.99","66d167d4f9835f001a7fe756"
"2024-08-30T06:34:11.596Z","45.9166809","-130.0250213","ASNAP","","admin","","","","","","","","","-1.65","1.58","-1.7","-6.2","290.51","1280.16","0.58","SciCam","/SciCam.20240830_063411596.jpg","PilotCam","/PilotCam.20240830_063411596.jpg","BrowCam","/BrowCam.20240830_063411596.jpg","UserSelect","/UserSelect.20240830_063411596.jpg","","","-999.99","2.89","-999.99","-999.99","66d167e3f9835f001a7fe75a"
"2024-08-30T06:34:26.627Z","45.9166811","-130.0250213","ASNAP","","admin","","","","","","","","","-1.65","1.60","-1.1","-5.1","290.93","1288.14","0.58","SciCam","/SciCam.20240830_063426627.jpg","PilotCam","/PilotCam.20240830_063426627.jpg","BrowCam","/BrowCam.20240830_063426627.jpg","UserSelect","/UserSelect.20240830_063426627.jpg","","","-999.99","2.89","-999.99","-999.99","66d167f2f9835f001a7fe75e"
"2024-08-30T06:34:41.651Z","45.9166809","-130.0250213","ASNAP","","admin","","","","","","","","","-1.65","1.58","-1.4","-5.5","290.65","1294.57","0.58","SciCam","/SciCam.20240830_063441651.jpg","PilotCam","/PilotCam.20240830_063441651.jpg","BrowCam","/BrowCam.20240830_063441651.jpg","UserSelect","/UserSelect.20240830_063441651.jpg","","","-999.99","2.78","-999.99","-999.99","66d16801f9835f001a7fe762"
"2024-08-30T06:34:56.682Z","45.9166809","-130.0250214","ASNAP","","admin","","","","","","","","","-1.66","1.58","-0.9","-5.0","290.50","1302.57","0.58","SciCam","/SciCam.20240830_063456682.jpg","PilotCam","/PilotCam.20240830_063456682.jpg","BrowCam","/BrowCam.20240830_063456682.jpg","UserSelect","/UserSelect.20240830_063456682.jpg","","","-999.99","2.78","-999.99","-999.99","66d16810f9835f001a7fe766"
"2024-08-30T06:35:11.714Z","45.9166809","-130.0250214","ASNAP","","admin","","","","","","","","","-1.66","1.58","-1.2","-5.0","290.56","1310.60","0.58","SciCam","/SciCam.20240830_063511714.jpg","PilotCam","/PilotCam.20240830_063511714.jpg","BrowCam","/BrowCam.20240830_063511714.jpg","UserSelect","/UserSelect.20240830_063511714.jpg","","","-999.99","2.64","-999.99","-999.99","66d1681ff9835f001a7fe76a"
"2024-08-30T06:35:26.746Z","45.9166809","-130.0250213","ASNAP","","admin","","","","","","","","","-1.65","1.58","-1.3","-5.5","290.62","1318.29","0.58","SciCam","/SciCam.20240830_063526746.jpg","PilotCam","/PilotCam.20240830_063526746.jpg","BrowCam","/BrowCam.20240830_063526746.jpg","UserSelect","/UserSelect.20240830_063526746.jpg","","","-999.99","2.84","-999.99","-999.99","66d1682ef9835f001a7fe76e"
"2024-08-30T06:35:41.770Z","45.9166808","-130.0250214","ASNAP","","admin","","","","","","","","","-1.66","1.57","-0.9","-5.2","290.40","1325.86","0.58","SciCam","/SciCam.20240830_063541770.jpg","PilotCam","/PilotCam.20240830_063541770.jpg","BrowCam","/BrowCam.20240830_063541770.jpg","UserSelect","/UserSelect.20240830_063541770.jpg","","","-999.99","2.62","-999.99","-999.99","66d1683df9835f001a7fe772"
"2024-08-30T06:35:56.805Z","45.9166810","-130.0250213","ASNAP","","admin","","","","","","","","","-1.65","1.59","-1.6","-5.6","290.69","1333.23","0.58","SciCam","/SciCam.20240830_063556805.jpg","PilotCam","/PilotCam.20240830_063556805.jpg","BrowCam","/BrowCam.20240830_063556805.jpg","UserSelect","/UserSelect.20240830_063556805.jpg","","","-999.99","2.79","-999.99","-999.99","66d1684cf9835f001a7fe776"
