Date/Time (UTC),vehicleRealtimeNavData.latitude (ddeg),vehicleRealtimeNavData.longitude (ddeg),event_value,event_free_text,event_author,event_option.milestone,event_option.actions,event_option.type,event_option.filename,event_option.cabled_plug,event_option.highlights,vehicleRealtimeNavData.local_x (meters),vehicleRealtimeNavData.local_y (meters),vehicleRealtimeNavData.roll (deg),vehicleRealtimeNavData.pitch (deg),vehicleRealtimeNavData.heading (deg),vehicleRealtimeNavData.depth (meters),vehicleRealtimeNavData.altitude (meters),vehicleRealtimeFramegrabberData.camera_name_1,vehicleRealtimeFramegrabberData.filename_1,vehicleRealtimeFramegrabberData.camera_name_2,vehicleRealtimeFramegrabberData.filename_2,vehicleRealtimeFramegrabberData.camera_name_3,vehicleRealtimeFramegrabberData.filename_3,vehicleRealtimeFramegrabberData.camera_name_4,vehicleRealtimeFramegrabberData.filename_4,vehicleReNavData.pitch (deg),vehicleReNavData.roll (deg),vehicleTemperatureProbe.probe1_temperature (degC),vehicleTemperatureProbe.probe2_temperature (degC),vehicleTemperatureProbe.probe3_temperature (degC),vehicleTemperatureProbe.probe4_temperature (degC),id
"2024-09-02T09:26:28.961Z","45.9167662","-130.0248489","ASNAP","","admin","","","","","","","11.72","11.06","0.5","-5.8","235.75","1463.72","58.15","SciCam","/SciCam.20240902_092628961.jpg","PilotCam","/PilotCam.20240902_092628961.jpg","BrowCam","/BrowCam.20240902_092628961.jpg","UserSelect","/UserSelect.20240902_092628961.jpg","","","-999.99","2.38","-999.99","-999.99","66d584c4f9835f001a80dbad"
"2024-09-02T09:26:43.991Z","45.9167742","-130.0248402","ASNAP","","admin","","","","","","","12.40","11.95","0.6","-5.4","235.40","1464.22","57.85","SciCam","/SciCam.20240902_092643991.jpg","PilotCam","/PilotCam.20240902_092643991.jpg","BrowCam","/BrowCam.20240902_092643991.jpg","UserSelect","/UserSelect.20240902_092643991.jpg","","","-999.99","2.40","-999.99","-999.99","66d584d3f9835f001a80dbb1"
"2024-09-02T09:26:59.022Z","45.9167617","-130.0248522","ASNAP","","admin","","","","","","","11.47","10.56","0.6","-3.5","233.41","1468.90","53.07","SciCam","/SciCam.20240902_092659022.jpg","PilotCam","/PilotCam.20240902_092659022.jpg","BrowCam","/BrowCam.20240902_092659022.jpg","UserSelect","/UserSelect.20240902_092659022.jpg","","","-999.99","2.48","-999.99","-999.99","66d584e3f9835f001a80dbb5"
"2024-09-02T09:27:14.053Z","45.9167176","-130.0249096","ASNAP","","admin","","","","","","","7.01","5.66","0.6","-4.0","234.46","1473.84","48.23","SciCam","/SciCam.20240902_092714053.jpg","PilotCam","/PilotCam.20240902_092714053.jpg","BrowCam","/BrowCam.20240902_092714053.jpg","UserSelect","/UserSelect.20240902_092714053.jpg","","","-999.99","2.42","-999.99","-999.99","66d584f2f9835f001a80dbb9"
"2024-09-02T09:27:29.084Z","45.9166803","-130.0249635","ASNAP","","admin","","","","","","","2.83","1.52","1.1","-4.4","246.19","1478.69","43.48","SciCam","/SciCam.20240902_092729084.jpg","PilotCam","/PilotCam.20240902_092729084.jpg","BrowCam","/BrowCam.20240902_092729084.jpg","UserSelect","/UserSelect.20240902_092729084.jpg","","","-999.99","2.49","-999.99","-999.99","66d58501f9835f001a80dbbd"
"2024-09-02T09:27:44.116Z","45.9166650","-130.0250023","ASNAP","","admin","","","","","","","-0.18","-0.18","0.4","-4.4","241.40","1483.80","38.31","SciCam","/SciCam.20240902_092744116.jpg","PilotCam","/PilotCam.20240902_092744116.jpg","BrowCam","/BrowCam.20240902_092744116.jpg","UserSelect","/UserSelect.20240902_092744116.jpg","","","-999.99","2.36","-999.99","-999.99","66d58510f9835f001a80dbc1"
"2024-09-02T09:27:59.141Z","45.9166606","-130.0250052","ASNAP","","admin","","","","","","","-0.40","-0.67","0.7","-4.9","257.07","1489.91","32.37","SciCam","/SciCam.20240902_092759141.jpg","PilotCam","/PilotCam.20240902_092759141.jpg","BrowCam","/BrowCam.20240902_092759141.jpg","UserSelect","/UserSelect.20240902_092759141.jpg","","","-999.99","2.49","-999.99","-999.99","66d5851ff9835f001a80dbc5"
"2024-09-02T09:28:14.173Z","45.9166665","-130.0250121","ASNAP","","admin","","","","","","","-0.94","-0.02","0.3","-4.6","281.96","1496.22","25.77","SciCam","/SciCam.20240902_092814173.jpg","PilotCam","/PilotCam.20240902_092814173.jpg","BrowCam","/BrowCam.20240902_092814173.jpg","UserSelect","/UserSelect.20240902_092814173.jpg","","","-999.99","2.43","-999.99","-999.99","66d5852ef9835f001a80dbc9"
"2024-09-02T09:28:29.203Z","45.9166667","-130.0250754","ASNAP","","admin","","","","","","","-5.85","-0.00","0.2","-4.0","283.57","1502.08","19.96","SciCam","/SciCam.20240902_092829203.jpg","PilotCam","/PilotCam.20240902_092829203.jpg","BrowCam","/BrowCam.20240902_092829203.jpg","UserSelect","/UserSelect.20240902_092829203.jpg","","","-999.99","2.48","-999.99","-999.99","66d5853df9835f001a80dbcd"
"2024-09-02T09:28:44.224Z","45.9166803","-130.0251307","ASNAP","","admin","","","","","","","-10.14","1.52","-0.2","-3.5","283.03","1507.93","14.01","SciCam","/SciCam.20240902_092844224.jpg","PilotCam","/PilotCam.20240902_092844224.jpg","BrowCam","/BrowCam.20240902_092844224.jpg","UserSelect","/UserSelect.20240902_092844224.jpg","","","-999.99","2.41","-999.99","-999.99","66d5854cf9835f001a80dbd1"
"2024-09-02T09:28:59.257Z","45.9166937","-130.0251964","ASNAP","","admin","","","","","","","-15.24","3.01","0.3","-3.9","284.37","1513.71","8.10","SciCam","/SciCam.20240902_092859257.jpg","PilotCam","/PilotCam.20240902_092859257.jpg","BrowCam","/BrowCam.20240902_092859257.jpg","UserSelect","/UserSelect.20240902_092859257.jpg","","","-999.99","2.54","-999.99","-999.99","66d5855bf9835f001a80dbd5"
"2024-09-02T09:29:14.274Z","45.9166972","-130.0252113","ASNAP","","admin","","","","","","","-16.39","3.39","1.0","-5.3","282.48","1515.30","6.13","SciCam","/SciCam.20240902_092914274.jpg","PilotCam","/PilotCam.20240902_092914274.jpg","BrowCam","/BrowCam.20240902_092914274.jpg","UserSelect","/UserSelect.20240902_092914274.jpg","","","-999.99","2.47","-999.99","-999.99","66d5856af9835f001a80dbd9"
"2024-09-02T09:29:29.307Z","45.9167195","-130.0252512","ASNAP","","admin","","","","","","","-19.49","5.87","0.2","-5.5","294.97","1517.15","4.20","SciCam","/SciCam.20240902_092929307.jpg","PilotCam","/PilotCam.20240902_092929307.jpg","BrowCam","/BrowCam.20240902_092929307.jpg","UserSelect","/UserSelect.20240902_092929307.jpg","","","-999.99","2.49","-999.99","-999.99","66d58579f9835f001a80dbdd"
"2024-09-02T09:29:44.334Z","45.9167422","-130.0252916","ASNAP","","admin","","","","","","","-22.62","8.39","0.7","-5.2","292.08","1517.21","3.80","SciCam","/SciCam.20240902_092944334.jpg","PilotCam","/PilotCam.20240902_092944334.jpg","BrowCam","/BrowCam.20240902_092944334.jpg","UserSelect","/UserSelect.20240902_092944334.jpg","","","-999.99","2.38","-999.99","-999.99","66d58588f9835f001a80dbe5"
"2024-09-02T09:29:59.366Z","45.9167673","-130.0253168","ASNAP","","admin","","","","","","","-24.58","11.18","1.7","-5.5","303.79","1517.80","2.97","SciCam","/SciCam.20240902_092959366.jpg","PilotCam","/PilotCam.20240902_092959366.jpg","BrowCam","/BrowCam.20240902_092959366.jpg","UserSelect","/UserSelect.20240902_092959366.jpg","","","-999.99","2.44","-999.99","-999.99","66d58597f9835f001a80dbed"
"2024-09-02T09:30:14.398Z","45.9167893","-130.0253310","ASNAP","","admin","","","","","","","-25.68","13.63","0.5","-5.2","317.51","1517.69","2.72","SciCam","/SciCam.20240902_093014398.jpg","PilotCam","/PilotCam.20240902_093014398.jpg","BrowCam","/BrowCam.20240902_093014398.jpg","UserSelect","/UserSelect.20240902_093014398.jpg","","","-999.99","2.48","-999.99","-999.99","66d585a6f9835f001a80dbf1"
"2024-09-02T09:30:29.429Z","45.9168125","-130.0253444","ASNAP","","admin","","","","","","","-26.72","16.21","1.1","-6.9","345.03","1517.30","2.70","SciCam","/SciCam.20240902_093029429.jpg","PilotCam","/PilotCam.20240902_093029429.jpg","BrowCam","/BrowCam.20240902_093029429.jpg","UserSelect","/UserSelect.20240902_093029429.jpg","","","-999.99","2.42","-999.99","-999.99","66d585b5f9835f001a80dbf5"
"2024-09-02T09:30:44.452Z","45.9168688","-130.0253603","ASNAP","","admin","","","","","","","-27.95","22.47","0.0","-5.8","347.60","1516.90","3.13","SciCam","/SciCam.20240902_093044452.jpg","PilotCam","/PilotCam.20240902_093044452.jpg","BrowCam","/BrowCam.20240902_093044452.jpg","UserSelect","/UserSelect.20240902_093044452.jpg","","","-999.99","2.46","-999.99","-999.99","66d585c4f9835f001a80dbf9"
"2024-09-02T09:30:59.476Z","45.9169207","-130.0253728","ASNAP","","admin","","","","","","","-28.92","28.23","0.3","-5.6","349.47","1516.04","3.29","SciCam","/SciCam.20240902_093059476.jpg","PilotCam","/PilotCam.20240902_093059476.jpg","BrowCam","/BrowCam.20240902_093059476.jpg","UserSelect","/UserSelect.20240902_093059476.jpg","","","-999.99","2.47","-999.99","-999.99","66d585d3f9835f001a80dbfd"
"2024-09-02T09:31:14.504Z","45.9169675","-130.0253751","ASNAP","","admin","","","","","","","-29.10","33.44","0.6","-5.8","349.32","1515.39","3.63","SciCam","/SciCam.20240902_093114504.jpg","PilotCam","/PilotCam.20240902_093114504.jpg","BrowCam","/BrowCam.20240902_093114504.jpg","UserSelect","/UserSelect.20240902_093114504.jpg","","","-999.99","2.39","-999.99","-999.99","66d585e2f9835f001a80dc01"
"2024-09-02T09:31:29.538Z","45.9170209","-130.0253760","ASNAP","","admin","","","","","","","-29.17","39.37","1.4","-5.8","351.01","1515.50","3.06","SciCam","/SciCam.20240902_093129538.jpg","PilotCam","/PilotCam.20240902_093129538.jpg","BrowCam","/BrowCam.20240902_093129538.jpg","UserSelect","/UserSelect.20240902_093129538.jpg","","","-999.99","2.47","-999.99","-999.99","66d585f1f9835f001a80dc05"
"2024-09-02T09:31:44.570Z","45.9170726","-130.0253737","ASNAP","","admin","","","","","","","-28.99","45.12","1.8","-5.5","350.14","1515.74","2.86","SciCam","/SciCam.20240902_093144570.jpg","PilotCam","/PilotCam.20240902_093144570.jpg","BrowCam","/BrowCam.20240902_093144570.jpg","UserSelect","/UserSelect.20240902_093144570.jpg","","","-999.99","2.29","-999.99","-999.99","66d58600f9835f001a80dc09"
"2024-09-02T09:31:59.604Z","45.9171134","-130.0253777","ASNAP","","admin","","","","","","","-29.30","49.65","0.2","-5.7","351.89","1515.87","3.23","SciCam","/SciCam.20240902_093159604.jpg","PilotCam","/PilotCam.20240902_093159604.jpg","BrowCam","/BrowCam.20240902_093159604.jpg","UserSelect","/UserSelect.20240902_093159604.jpg","","","-999.99","2.46","-999.99","-999.99","66d5860ff9835f001a80dc0d"
"2024-09-02T09:32:14.634Z","45.9171577","-130.0254089","ASNAP","","admin","","","","","","","-31.72","54.58","-1.3","-5.5","352.34","1516.19","3.20","SciCam","/SciCam.20240902_093214634.jpg","PilotCam","/PilotCam.20240902_093214634.jpg","BrowCam","/BrowCam.20240902_093214634.jpg","UserSelect","/UserSelect.20240902_093214634.jpg","","","-999.99","2.55","-999.99","-999.99","66d5861ef9835f001a80dc11"
"2024-09-02T09:32:29.666Z","45.9171951","-130.0254348","ASNAP","","admin","","","","","","","-33.73","58.74","-0.3","-4.7","350.27","1516.27","3.01","SciCam","/SciCam.20240902_093229666.jpg","PilotCam","/PilotCam.20240902_093229666.jpg","BrowCam","/BrowCam.20240902_093229666.jpg","UserSelect","/UserSelect.20240902_093229666.jpg","","","-999.99","2.51","-999.99","-999.99","66d5862df9835f001a80dc15"
"2024-09-02T09:32:44.697Z","45.9172230","-130.0254431","ASNAP","","admin","","","","","","","-34.38","61.84","1.4","-5.0","352.97","1516.41","3.26","SciCam","/SciCam.20240902_093244697.jpg","PilotCam","/PilotCam.20240902_093244697.jpg","BrowCam","/BrowCam.20240902_093244697.jpg","UserSelect","/UserSelect.20240902_093244697.jpg","","","-999.99","2.43","-999.99","-999.99","66d5863cf9835f001a80dc19"
"2024-09-02T09:32:59.728Z","45.9172456","-130.0254176","ASNAP","","admin","","","","","","","-32.40","64.35","1.0","-5.2","351.95","1516.63","3.10","SciCam","/SciCam.20240902_093259728.jpg","PilotCam","/PilotCam.20240902_093259728.jpg","BrowCam","/BrowCam.20240902_093259728.jpg","UserSelect","/UserSelect.20240902_093259728.jpg","","","-999.99","2.40","-999.99","-999.99","66d5864bf9835f001a80dc1d"
"2024-09-02T09:33:02.317Z","45.9172513","-130.0254159","VEHICLE","","guest","On bottom","","","","","","-32.27","64.98","0.4","-5.8","350.35","1516.72","2.95","SciCam","/SciCam.20240902_093302317.jpg","PilotCam","/PilotCam.20240902_093302317.jpg","BrowCam","/BrowCam.20240902_093302317.jpg","UserSelect","/UserSelect.20240902_093302317.jpg","","","-999.99","2.44","-999.99","-999.99","66d5864ef9835f001a80dc21"
"2024-09-02T09:33:14.762Z","45.9172695","-130.0254185","ASNAP","","admin","","","","","","","-32.47","67.00","0.5","-5.4","351.17","1517.02","2.37","SciCam","/SciCam.20240902_093314762.jpg","PilotCam","/PilotCam.20240902_093314762.jpg","BrowCam","/BrowCam.20240902_093314762.jpg","UserSelect","/UserSelect.20240902_093314762.jpg","","","-999.99","2.41","-999.99","-999.99","66d5865af9835f001a80dc25"
"2024-09-02T09:33:29.792Z","45.9172809","-130.0254266","ASNAP","","admin","","","","","","","-33.10","68.27","0.8","-5.6","350.80","1517.54","2.00","SciCam","/SciCam.20240902_093329792.jpg","PilotCam","/PilotCam.20240902_093329792.jpg","BrowCam","/BrowCam.20240902_093329792.jpg","UserSelect","/UserSelect.20240902_093329792.jpg","","","-999.99","2.60","-999.99","-999.99","66d58669f9835f001a80dc29"
"2024-09-02T09:33:44.823Z","45.9172787","-130.0254257","ASNAP","","admin","","","","","","","-33.03","68.03","-0.3","0.5","352.55","1518.02","0.58","SciCam","/SciCam.20240902_093344823.jpg","PilotCam","/PilotCam.20240902_093344823.jpg","BrowCam","/BrowCam.20240902_093344823.jpg","UserSelect","/UserSelect.20240902_093344823.jpg","","","-999.99","2.46","-999.99","-999.99","66d58678f9835f001a80dc2d"
"2024-09-02T09:33:59.851Z","45.9172788","-130.0254257","ASNAP","","admin","","","","","","","-33.03","68.04","-0.2","0.9","351.82","1518.01","0.58","SciCam","/SciCam.20240902_093359851.jpg","PilotCam","/PilotCam.20240902_093359851.jpg","BrowCam","/BrowCam.20240902_093359851.jpg","UserSelect","/UserSelect.20240902_093359851.jpg","","","-999.99","2.52","-999.99","-999.99","66d58687f9835f001a80dc31"
"2024-09-02T09:34:14.879Z","45.9172789","-130.0254260","ASNAP","","admin","","","","","","","-33.05","68.05","-0.3","0.9","350.89","1518.01","1.42","SciCam","/SciCam.20240902_093414879.jpg","PilotCam","/PilotCam.20240902_093414879.jpg","BrowCam","/BrowCam.20240902_093414879.jpg","UserSelect","/UserSelect.20240902_093414879.jpg","","","-999.99","2.53","-999.99","-999.99","66d58696f9835f001a80dc35"
"2024-09-02T09:34:20.016Z","45.9172794","-130.0254261","ROV Actions","Moving new CTD","guest","","(Port) Manipulator in use","","","","","-33.06","68.10","-0.4","0.2","350.96","1518.00","1.44","SciCam","/SciCam.20240902_093420016.jpg","PilotCam","/PilotCam.20240902_093420016.jpg","BrowCam","/BrowCam.20240902_093420016.jpg","UserSelect","/UserSelect.20240902_093420016.jpg","","","-999.99","2.44","-999.99","-999.99","66d5869cf9835f001a80dc39"
"2024-09-02T09:34:29.910Z","45.9172793","-130.0254254","ASNAP","","admin","","","","","","","-33.00","68.09","-0.6","-0.4","350.99","1517.99","1.47","SciCam","/SciCam.20240902_093429910.jpg","PilotCam","/PilotCam.20240902_093429910.jpg","BrowCam","/BrowCam.20240902_093429910.jpg","UserSelect","/UserSelect.20240902_093429910.jpg","","","-999.99","2.45","-999.99","-999.99","66d586a5f9835f001a80dc3d"
"2024-09-02T09:34:44.931Z","45.9172793","-130.0254252","ASNAP","","admin","","","","","","","-32.99","68.09","-0.8","-0.9","350.87","1517.99","1.51","SciCam","/SciCam.20240902_093444931.jpg","PilotCam","/PilotCam.20240902_093444931.jpg","BrowCam","/BrowCam.20240902_093444931.jpg","UserSelect","/UserSelect.20240902_093444931.jpg","","","-999.99","2.50","-999.99","-999.99","66d586b4f9835f001a80dc41"
"2024-09-02T09:34:59.962Z","45.9172794","-130.0254251","ASNAP","","admin","","","","","","","-32.98","68.10","-0.7","-0.5","350.65","1517.99","1.47","SciCam","/SciCam.20240902_093459962.jpg","PilotCam","/PilotCam.20240902_093459962.jpg","BrowCam","/BrowCam.20240902_093459962.jpg","UserSelect","/UserSelect.20240902_093459962.jpg","","","-999.99","2.44","-999.99","-999.99","66d586c3f9835f001a80dc45"
"2024-09-02T09:35:14.993Z","45.9172793","-130.0254250","ASNAP","","admin","","","","","","","-32.97","68.09","-0.7","-0.5","350.44","1517.99","1.49","SciCam","/SciCam.20240902_093514993.jpg","PilotCam","/PilotCam.20240902_093514993.jpg","BrowCam","/BrowCam.20240902_093514993.jpg","UserSelect","/UserSelect.20240902_093514993.jpg","","","-999.99","2.38","-999.99","-999.99","66d586d2f9835f001a80dc49"
"2024-09-02T09:35:19.471Z","45.9172792","-130.0254250","Biology Type","","guest","","","Crab","","","","-32.97","68.08","-0.8","-0.9","350.44","1517.98","1.51","SciCam","/SciCam.20240902_093519471.jpg","PilotCam","/PilotCam.20240902_093519471.jpg","BrowCam","/BrowCam.20240902_093519471.jpg","","","","","-999.99","2.36","-999.99","-999.99","66d586d7f9835f001a80dc4d"
"2024-09-02T09:35:30.022Z","45.9172792","-130.0254250","ASNAP","","admin","","","","","","","-32.97","68.08","-0.8","-0.8","350.45","1517.98","1.51","SciCam","/SciCam.20240902_093530022.jpg","PilotCam","/PilotCam.20240902_093530022.jpg","BrowCam","/BrowCam.20240902_093530022.jpg","UserSelect","/UserSelect.20240902_093530022.jpg","","","-999.99","2.41","-999.99","-999.99","66d586e2f9835f001a80dc51"
"2024-09-02T09:35:45.054Z","45.9172788","-130.0254248","ASNAP","","admin","","","","","","","-32.96","68.04","-0.8","-1.0","350.46","1517.98","1.51","SciCam","/SciCam.20240902_093545054.jpg","PilotCam","/PilotCam.20240902_093545054.jpg","BrowCam","/BrowCam.20240902_093545054.jpg","","","","","-999.99","2.38","-999.99","-999.99","66d586f1f9835f001a80dc55"
"2024-09-02T09:36:00.082Z","45.9172790","-130.0254246","ASNAP","","admin","","","","","","","-32.94","68.06","-0.8","-1.2","349.80","1517.98","1.51","SciCam","/SciCam.20240902_093600082.jpg","PilotCam","/PilotCam.20240902_093600082.jpg","BrowCam","/BrowCam.20240902_093600082.jpg","UserSelect","/UserSelect.20240902_093600082.jpg","","","-999.99","2.41","-999.99","-999.99","66d58700f9835f001a80dc59"
"2024-09-02T09:36:15.113Z","45.9172790","-130.0254247","ASNAP","","admin","","","","","","","-32.95","68.06","-0.8","-0.8","349.95","1517.98","1.51","SciCam","/SciCam.20240902_093615113.jpg","PilotCam","/PilotCam.20240902_093615113.jpg","BrowCam","/BrowCam.20240902_093615113.jpg","UserSelect","/UserSelect.20240902_093615113.jpg","","","-999.99","2.36","-999.99","-999.99","66d5870ff9835f001a80dc5d"
"2024-09-02T09:36:30.138Z","45.9172790","-130.0254247","ASNAP","","admin","","","","","","","-32.95","68.06","-0.8","-0.9","349.99","1517.98","1.51","SciCam","/SciCam.20240902_093630138.jpg","PilotCam","/PilotCam.20240902_093630138.jpg","BrowCam","/BrowCam.20240902_093630138.jpg","UserSelect","/UserSelect.20240902_093630138.jpg","","","-999.99","2.42","-999.99","-999.99","66d5871ef9835f001a80dc61"
"2024-09-02T09:36:45.169Z","45.9172789","-130.0254248","ASNAP","","admin","","","","","","","-32.96","68.05","-0.5","-0.6","350.60","1517.97","1.49","SciCam","/SciCam.20240902_093645169.jpg","PilotCam","/PilotCam.20240902_093645169.jpg","BrowCam","/BrowCam.20240902_093645169.jpg","UserSelect","/UserSelect.20240902_093645169.jpg","","","-999.99","2.41","-999.99","-999.99","66d5872df9835f001a80dc69"
"2024-09-02T09:37:00.203Z","45.9172790","-130.0254248","ASNAP","","admin","","","","","","","-32.96","68.06","-0.3","-0.7","350.20","1517.96","1.49","SciCam","/SciCam.20240902_093700203.jpg","PilotCam","/PilotCam.20240902_093700203.jpg","BrowCam","/BrowCam.20240902_093700203.jpg","UserSelect","/UserSelect.20240902_093700203.jpg","","","-999.99","2.50","-999.99","-999.99","66d5873cf9835f001a80dc6d"
"2024-09-02T09:37:14.004Z","45.9172788","-130.0254248","ROV Actions","Pulling pin on cord bundle","guest","","(Port) Manipulator in use","","","","","-32.96","68.04","-0.1","-0.5","350.46","1517.96","1.47","SciCam","/SciCam.20240902_093714004.jpg","PilotCam","/PilotCam.20240902_093714004.jpg","BrowCam","/BrowCam.20240902_093714004.jpg","UserSelect","/UserSelect.20240902_093714004.jpg","","","-999.99","2.46","-999.99","-999.99","66d5874af9835f001a80dc71"
"2024-09-02T09:37:15.237Z","45.9172788","-130.0254248","ASNAP","","admin","","","","","","","-32.96","68.04","-0.1","-0.3","350.42","1517.96","1.47","SciCam","/SciCam.20240902_093715237.jpg","PilotCam","/PilotCam.20240902_093715237.jpg","BrowCam","/BrowCam.20240902_093715237.jpg","UserSelect","/UserSelect.20240902_093715237.jpg","","","-999.99","2.47","-999.99","-999.99","66d5874bf9835f001a80dc75"
"2024-09-02T09:37:30.271Z","45.9172788","-130.0254252","ASNAP","","admin","","","","","","","-32.99","68.04","-0.4","0.9","350.20","1518.00","1.42","SciCam","/SciCam.20240902_093730271.jpg","PilotCam","/PilotCam.20240902_093730271.jpg","BrowCam","/BrowCam.20240902_093730271.jpg","UserSelect","/UserSelect.20240902_093730271.jpg","","","-999.99","2.39","-999.99","-999.99","66d5875af9835f001a80dc79"
"2024-09-02T09:37:45.293Z","45.9172785","-130.0254248","ASNAP","","admin","","","","","","","-32.96","68.01","-0.4","0.8","350.22","1518.00","1.42","SciCam","/SciCam.20240902_093745293.jpg","PilotCam","/PilotCam.20240902_093745293.jpg","BrowCam","/BrowCam.20240902_093745293.jpg","UserSelect","/UserSelect.20240902_093745293.jpg","","","-999.99","2.45","-999.99","-999.99","66d58769f9835f001a80dc7d"
"2024-09-02T09:38:00.325Z","45.9172782","-130.0254241","ASNAP","","admin","","","","","","","-32.90","67.97","-0.6","0.2","350.30","1517.99","1.44","SciCam","/SciCam.20240902_093800325.jpg","PilotCam","/PilotCam.20240902_093800325.jpg","BrowCam","/BrowCam.20240902_093800325.jpg","UserSelect","/UserSelect.20240902_093800325.jpg","","","-999.99","2.44","-999.99","-999.99","66d58778f9835f001a80dc81"
"2024-09-02T09:38:06.599Z","45.9172781","-130.0254238","ROV Actions","Grabbing plug of new CTD","guest","","(Starboard) Manipulator in use","","","","","-32.88","67.96","-0.7","0.1","350.31","1517.98","1.44","SciCam","/SciCam.20240902_093806599.jpg","PilotCam","/PilotCam.20240902_093806599.jpg","BrowCam","/BrowCam.20240902_093806599.jpg","UserSelect","/UserSelect.20240902_093806599.jpg","","","-999.99","2.31","-999.99","-999.99","66d5877ef9835f001a80dc85"
"2024-09-02T09:38:15.344Z","45.9172779","-130.0254237","ASNAP","","admin","","","","","","","-32.87","67.94","-1.0","-1.2","350.46","1517.97","1.51","SciCam","/SciCam.20240902_093815344.jpg","PilotCam","/PilotCam.20240902_093815344.jpg","BrowCam","/BrowCam.20240902_093815344.jpg","UserSelect","/UserSelect.20240902_093815344.jpg","","","-999.99","2.35","-999.99","-999.99","66d58787f9835f001a80dc89"
"2024-09-02T09:38:24.000Z","","","SulisCam","","admin","","","","sulis_20240902093824.jpg","","","","","","","","","","","","","","","","","","-1.295","-0.992","","","","","66d686b4f9835f001a811a70"
"2024-09-02T09:38:30.378Z","45.9172779","-130.0254238","ASNAP","","admin","","","","","","","-32.88","67.94","-0.9","-1.1","350.50","1517.96","1.51","SciCam","/SciCam.20240902_093830378.jpg","PilotCam","/PilotCam.20240902_093830378.jpg","BrowCam","/BrowCam.20240902_093830378.jpg","UserSelect","/UserSelect.20240902_093830378.jpg","","","-999.99","2.52","-999.99","-999.99","66d58796f9835f001a80dc8d"
"2024-09-02T09:38:45.402Z","45.9172781","-130.0254238","ASNAP","","admin","","","","","","","-32.88","67.96","-1.2","-1.2","349.59","1517.97","1.51","SciCam","/SciCam.20240902_093845402.jpg","PilotCam","/PilotCam.20240902_093845402.jpg","BrowCam","/BrowCam.20240902_093845402.jpg","UserSelect","/UserSelect.20240902_093845402.jpg","","","-999.99","2.30","-999.99","-999.99","66d587a5f9835f001a80dc91"
"2024-09-02T09:39:00.434Z","45.9172781","-130.0254237","ASNAP","","admin","","","","","","","-32.87","67.96","-1.3","-1.6","349.53","1517.96","1.57","SciCam","/SciCam.20240902_093900434.jpg","PilotCam","/PilotCam.20240902_093900434.jpg","BrowCam","/BrowCam.20240902_093900434.jpg","UserSelect","/UserSelect.20240902_093900434.jpg","","","-999.99","2.45","-999.99","-999.99","66d587b4f9835f001a80dc95"
"2024-09-02T09:39:15.466Z","45.9172781","-130.0254237","ASNAP","","admin","","","","","","","-32.87","67.96","-1.3","-1.7","349.53","1517.96","1.57","SciCam","/SciCam.20240902_093915466.jpg","PilotCam","/PilotCam.20240902_093915466.jpg","BrowCam","/BrowCam.20240902_093915466.jpg","UserSelect","/UserSelect.20240902_093915466.jpg","","","-999.99","2.43","-999.99","-999.99","66d587c3f9835f001a80dc99"
"2024-09-02T09:39:30.499Z","45.9172780","-130.0254237","ASNAP","","admin","","","","","","","-32.87","67.95","-1.3","-1.9","349.57","1517.95","1.57","SciCam","/SciCam.20240902_093930499.jpg","PilotCam","/PilotCam.20240902_093930499.jpg","BrowCam","/BrowCam.20240902_093930499.jpg","UserSelect","/UserSelect.20240902_093930499.jpg","","","-999.99","2.42","-999.99","-999.99","66d587d2f9835f001a80dc9d"
"2024-09-02T09:39:45.530Z","45.9172779","-130.0254237","ASNAP","","admin","","","","","","","-32.87","67.94","-1.4","-2.4","349.62","1517.95","1.59","SciCam","/SciCam.20240902_093945530.jpg","PilotCam","/PilotCam.20240902_093945530.jpg","BrowCam","/BrowCam.20240902_093945530.jpg","UserSelect","/UserSelect.20240902_093945530.jpg","","","-999.99","2.48","-999.99","-999.99","66d587e1f9835f001a80dca1"
"2024-09-02T09:40:00.560Z","45.9172779","-130.0254237","ASNAP","","admin","","","","","","","-32.87","67.94","-1.4","-2.4","349.61","1517.94","1.59","SciCam","/SciCam.20240902_094000560.jpg","PilotCam","/PilotCam.20240902_094000560.jpg","BrowCam","/BrowCam.20240902_094000560.jpg","UserSelect","/UserSelect.20240902_094000560.jpg","","","-999.99","2.60","-999.99","-999.99","66d587f0f9835f001a80dca5"
"2024-09-02T09:40:15.592Z","45.9172780","-130.0254237","ASNAP","","admin","","","","","","","-32.87","67.95","-1.3","-1.7","349.55","1517.95","1.57","SciCam","/SciCam.20240902_094015592.jpg","PilotCam","/PilotCam.20240902_094015592.jpg","BrowCam","/BrowCam.20240902_094015592.jpg","UserSelect","/UserSelect.20240902_094015592.jpg","","","-999.99","2.49","-999.99","-999.99","66d587fff9835f001a80dca9"
"2024-09-02T09:40:30.620Z","45.9172780","-130.0254238","ASNAP","","admin","","","","","","","-32.88","67.95","-0.9","-0.5","350.06","1517.97","1.49","SciCam","/SciCam.20240902_094030620.jpg","PilotCam","/PilotCam.20240902_094030620.jpg","BrowCam","/BrowCam.20240902_094030620.jpg","UserSelect","/UserSelect.20240902_094030620.jpg","","","-999.99","2.50","-999.99","-999.99","66d5880ef9835f001a80dcad"
