Date/Time (UTC),vehicleRealtimeNavData.latitude (ddeg),vehicleRealtimeNavData.longitude (ddeg),event_value,event_free_text,event_author,event_option.actions,event_option.milestone,event_option.type,event_option.filename,event_option.event_comment,event_option.dummy_plug,event_option.nav,event_option.cabled_plug,vehicleRealtimeNavData.local_x (meters),vehicleRealtimeNavData.local_y (meters),vehicleRealtimeNavData.roll (deg),vehicleRealtimeNavData.pitch (deg),vehicleRealtimeNavData.heading (deg),vehicleRealtimeNavData.depth (meters),vehicleRealtimeNavData.altitude (meters),vehicleRealtimeFramegrabberData.camera_name_1,vehicleRealtimeFramegrabberData.filename_1,vehicleRealtimeFramegrabberData.camera_name_2,vehicleRealtimeFramegrabberData.filename_2,vehicleRealtimeFramegrabberData.camera_name_3,vehicleRealtimeFramegrabberData.filename_3,vehicleRealtimeFramegrabberData.camera_name_4,vehicleRealtimeFramegrabberData.filename_4,vehicleReNavData.pitch (deg),vehicleReNavData.roll (deg),vehicleTemperatureProbe.probe1_temperature (degC),vehicleTemperatureProbe.probe2_temperature (degC),vehicleTemperatureProbe.probe3_temperature (degC),vehicleTemperatureProbe.probe4_temperature (degC),id
"2024-08-11T23:38:59.782Z","45.9166080","-130.0251243","ASNAP","","admin","","","","","","","","","-9.64","-6.52","-1.3","-9.4","92.62","191.43","0.58","SciCam","/SciCam.20240811_233859782.jpg","PilotCam","/PilotCam.20240811_233859782.jpg","BrowCam","/BrowCam.20240811_233859782.jpg","UserSelect","/UserSelect.20240811_233859782.jpg","","","-999.99","6.82","-999.99","-999.99","66b94b93111b2e001a2871d1"
"2024-08-11T23:39:06.462Z","45.9166078","-130.0251241","ROV Actions","Puts cable in crate","guest","(Starboard) Manipulator in use","","","","","","","","-9.63","-6.54","-1.3","-9.3","92.79","191.43","0.58","SciCam","/SciCam.20240811_233906462.jpg","PilotCam","/PilotCam.20240811_233906462.jpg","BrowCam","/BrowCam.20240811_233906462.jpg","UserSelect","/UserSelect.20240811_233906462.jpg","","","-999.99","6.98","-999.99","-999.99","66b94b9a111b2e001a2871d5"
"2024-08-11T23:39:14.808Z","45.9166075","-130.0251249","ASNAP","","admin","","","","","","","","","-9.69","-6.58","-1.3","-9.5","92.36","191.43","0.58","SciCam","/SciCam.20240811_233914808.jpg","PilotCam","/PilotCam.20240811_233914808.jpg","BrowCam","/BrowCam.20240811_233914808.jpg","UserSelect","/UserSelect.20240811_233914808.jpg","","","-999.99","6.86","-999.99","-999.99","66b94ba2111b2e001a2871d9"
"2024-08-11T23:39:29.836Z","45.9166068","-130.0251250","ASNAP","","admin","","","","","","","","","-9.70","-6.65","-1.9","-9.3","92.45","191.45","0.58","SciCam","/SciCam.20240811_233929836.jpg","PilotCam","/PilotCam.20240811_233929836.jpg","BrowCam","/BrowCam.20240811_233929836.jpg","UserSelect","/UserSelect.20240811_233929836.jpg","","","-999.99","6.64","-999.99","-999.99","66b94bb1111b2e001a2871dd"
"2024-08-11T23:39:44.866Z","45.9166060","-130.0251246","ASNAP","","admin","","","","","","","","","-9.67","-6.74","0.1","-8.7","92.71","191.44","0.58","SciCam","/SciCam.20240811_233944866.jpg","PilotCam","/PilotCam.20240811_233944866.jpg","BrowCam","/BrowCam.20240811_233944866.jpg","UserSelect","/UserSelect.20240811_233944866.jpg","","","-999.99","7.24","-999.99","-999.99","66b94bc0111b2e001a2871e1"
"2024-08-11T23:39:59.896Z","45.9166049","-130.0251249","ASNAP","","admin","","","","","","","","","-9.69","-6.87","0.1","-8.8","92.89","191.44","0.58","SciCam","/SciCam.20240811_233959896.jpg","PilotCam","/PilotCam.20240811_233959896.jpg","BrowCam","/BrowCam.20240811_233959896.jpg","UserSelect","/UserSelect.20240811_233959896.jpg","","","-999.99","6.63","-999.99","-999.99","66b94bcf111b2e001a2871e5"
"2024-08-11T23:40:14.927Z","45.9166048","-130.0251250","ASNAP","","admin","","","","","","","","","-9.70","-6.88","0.1","-8.8","92.87","191.43","0.58","SciCam","/SciCam.20240811_234014927.jpg","PilotCam","/PilotCam.20240811_234014927.jpg","BrowCam","/BrowCam.20240811_234014927.jpg","UserSelect","/UserSelect.20240811_234014927.jpg","","","-999.99","6.96","-999.99","-999.99","66b94bde111b2e001a2871e9"
"2024-08-11T23:40:29.960Z","45.9166043","-130.0251250","ASNAP","","admin","","","","","","","","","-9.70","-6.93","0.1","-8.8","92.89","191.44","0.58","SciCam","/SciCam.20240811_234029960.jpg","PilotCam","/PilotCam.20240811_234029960.jpg","BrowCam","/BrowCam.20240811_234029960.jpg","UserSelect","/UserSelect.20240811_234029960.jpg","","","-999.99","6.57","-999.99","-999.99","66b94bed111b2e001a2871ed"
"2024-08-11T23:40:44.990Z","45.9166036","-130.0251254","ASNAP","","admin","","","","","","","","","-9.73","-7.01","0.5","-4.7","93.63","191.94","0.58","SciCam","/SciCam.20240811_234044990.jpg","PilotCam","/PilotCam.20240811_234044990.jpg","BrowCam","/BrowCam.20240811_234044990.jpg","UserSelect","/UserSelect.20240811_234044990.jpg","","","-999.99","6.91","-999.99","-999.99","66b94bfc111b2e001a2871f1"
"2024-08-11T23:41:00.016Z","45.9166025","-130.0251267","ASNAP","","admin","","","","","","","","","-9.83","-7.13","-0.4","-10.7","94.13","191.54","0.58","SciCam","/SciCam.20240811_234100016.jpg","PilotCam","/PilotCam.20240811_234100016.jpg","BrowCam","/BrowCam.20240811_234100016.jpg","UserSelect","/UserSelect.20240811_234100016.jpg","","","-999.99","6.86","-999.99","-999.99","66b94c0c111b2e001a2871f9"
"2024-08-11T23:41:15.047Z","45.9166011","-130.0251268","ASNAP","","admin","","","","","","","","","-9.84","-7.29","-0.8","-9.4","92.73","191.67","0.58","SciCam","/SciCam.20240811_234115047.jpg","PilotCam","/PilotCam.20240811_234115047.jpg","BrowCam","/BrowCam.20240811_234115047.jpg","UserSelect","/UserSelect.20240811_234115047.jpg","","","-999.99","6.81","-999.99","-999.99","66b94c1b111b2e001a2871fd"
"2024-08-11T23:41:21.854Z","45.9165999","-130.0251273","ROV Actions","Lifting PIA cable over oily cable. Trying to grab oily cable plug","guest","(Starboard) Manipulator in use","","","","","","","","-9.88","-7.42","-0.7","-9.0","93.06","191.67","0.58","SciCam","/SciCam.20240811_234121854.jpg","PilotCam","/PilotCam.20240811_234121854.jpg","BrowCam","/BrowCam.20240811_234121854.jpg","UserSelect","/UserSelect.20240811_234121854.jpg","","","-999.99","6.79","-999.99","-999.99","66b94c21111b2e001a287201"
"2024-08-11T23:41:30.079Z","45.9165998","-130.0251275","ASNAP","","admin","","","","","","","","","-9.89","-7.43","-1.3","-9.2","92.35","191.67","0.58","SciCam","/SciCam.20240811_234130079.jpg","PilotCam","/PilotCam.20240811_234130079.jpg","BrowCam","/BrowCam.20240811_234130079.jpg","UserSelect","/UserSelect.20240811_234130079.jpg","","","-999.99","6.98","-999.99","-999.99","66b94c2a111b2e001a287205"
"2024-08-11T23:41:45.110Z","45.9165998","-130.0251273","ASNAP","","admin","","","","","","","","","-9.88","-7.43","-1.1","-7.6","91.04","191.75","0.58","SciCam","/SciCam.20240811_234145110.jpg","PilotCam","/PilotCam.20240811_234145110.jpg","BrowCam","/BrowCam.20240811_234145110.jpg","UserSelect","/UserSelect.20240811_234145110.jpg","","","-999.99","7.02","-999.99","-999.99","66b94c39111b2e001a287209"
"2024-08-11T23:42:00.140Z","45.9165987","-130.0251293","ASNAP","","admin","","","","","","","","","-10.03","-7.55","-1.2","-8.8","92.51","191.69","0.58","SciCam","/SciCam.20240811_234200140.jpg","PilotCam","/PilotCam.20240811_234200140.jpg","BrowCam","/BrowCam.20240811_234200140.jpg","UserSelect","/UserSelect.20240811_234200140.jpg","","","-999.99","6.73","-999.99","-999.99","66b94c48111b2e001a28720d"
"2024-08-11T23:42:15.171Z","45.9165982","-130.0251299","ASNAP","","admin","","","","","","","","","-10.08","-7.61","-1.2","-8.0","92.15","191.73","0.58","SciCam","/SciCam.20240811_234215171.jpg","PilotCam","/PilotCam.20240811_234215171.jpg","BrowCam","/BrowCam.20240811_234215171.jpg","UserSelect","/UserSelect.20240811_234215171.jpg","","","-999.99","6.88","-999.99","-999.99","66b94c57111b2e001a287211"
"2024-08-11T23:42:30.202Z","45.9165974","-130.0251321","ASNAP","","admin","","","","","","","","","-10.25","-7.70","-1.2","-8.1","92.52","191.74","0.58","SciCam","/SciCam.20240811_234230202.jpg","PilotCam","/PilotCam.20240811_234230202.jpg","BrowCam","/BrowCam.20240811_234230202.jpg","UserSelect","/UserSelect.20240811_234230202.jpg","","","-999.99","6.81","-999.99","-999.99","66b94c66111b2e001a287215"
"2024-08-11T23:42:45.233Z","45.9165970","-130.0251324","ASNAP","","admin","","","","","","","","","-10.27","-7.74","-1.1","-8.1","92.47","191.73","0.58","SciCam","/SciCam.20240811_234245233.jpg","PilotCam","/PilotCam.20240811_234245233.jpg","BrowCam","/BrowCam.20240811_234245233.jpg","UserSelect","/UserSelect.20240811_234245233.jpg","","","-999.99","6.77","-999.99","-999.99","66b94c75111b2e001a287219"
"2024-08-11T23:43:00.263Z","45.9165964","-130.0251329","ASNAP","","admin","","","","","","","","","-10.31","-7.81","-1.3","-8.6","92.73","191.71","0.58","SciCam","/SciCam.20240811_234300263.jpg","PilotCam","/PilotCam.20240811_234300263.jpg","BrowCam","/BrowCam.20240811_234300263.jpg","UserSelect","/UserSelect.20240811_234300263.jpg","","","-999.99","6.84","-999.99","-999.99","66b94c84111b2e001a28721d"
"2024-08-11T23:43:15.292Z","45.9165957","-130.0251337","ASNAP","","admin","","","","","","","","","-10.37","-7.89","-0.9","-8.9","92.95","191.70","0.58","SciCam","/SciCam.20240811_234315292.jpg","PilotCam","/PilotCam.20240811_234315292.jpg","BrowCam","/BrowCam.20240811_234315292.jpg","UserSelect","/UserSelect.20240811_234315292.jpg","","","-999.99","6.79","-999.99","-999.99","66b94c93111b2e001a287221"
"2024-08-11T23:43:30.323Z","45.9165954","-130.0251333","ASNAP","","admin","","","","","","","","","-10.34","-7.92","-1.6","-8.9","93.00","191.71","0.58","SciCam","/SciCam.20240811_234330323.jpg","PilotCam","/PilotCam.20240811_234330323.jpg","BrowCam","/BrowCam.20240811_234330323.jpg","UserSelect","/UserSelect.20240811_234330323.jpg","","","-999.99","7.03","-999.99","-999.99","66b94ca2111b2e001a287225"
"2024-08-11T23:43:45.354Z","45.9165960","-130.0251342","ASNAP","","admin","","","","","","","","","-10.41","-7.85","-2.2","-7.8","92.64","191.77","0.58","SciCam","/SciCam.20240811_234345354.jpg","PilotCam","/PilotCam.20240811_234345354.jpg","BrowCam","/BrowCam.20240811_234345354.jpg","UserSelect","/UserSelect.20240811_234345354.jpg","","","-999.99","6.71","-999.99","-999.99","66b94cb1111b2e001a287229"
"2024-08-11T23:44:00.384Z","45.9165967","-130.0251351","ASNAP","","admin","","","","","","","","","-10.48","-7.78","-2.7","-7.6","92.27","191.78","0.58","SciCam","/SciCam.20240811_234400384.jpg","PilotCam","/PilotCam.20240811_234400384.jpg","BrowCam","/BrowCam.20240811_234400384.jpg","UserSelect","/UserSelect.20240811_234400384.jpg","","","-999.99","6.68","-999.99","-999.99","66b94cc0111b2e001a28722d"
"2024-08-11T23:44:03.177Z","45.9165964","-130.0251357","ROV Actions","Pulls cable under the other and stores back in crate","guest","(Starboard) Manipulator in use","","","","","","","","-10.53","-7.81","-2.6","-7.6","92.23","191.78","0.58","SciCam","/SciCam.20240811_234403177.jpg","PilotCam","/PilotCam.20240811_234403177.jpg","BrowCam","/BrowCam.20240811_234403177.jpg","UserSelect","/UserSelect.20240811_234403177.jpg","","","-999.99","7.24","-999.99","-999.99","66b94cc3111b2e001a287231"
"2024-08-11T23:44:15.415Z","45.9165965","-130.0251361","ASNAP","","admin","","","","","","","","","-10.56","-7.80","-2.7","-9.3","92.26","191.68","0.58","SciCam","/SciCam.20240811_234415415.jpg","PilotCam","/PilotCam.20240811_234415415.jpg","BrowCam","/BrowCam.20240811_234415415.jpg","UserSelect","/UserSelect.20240811_234415415.jpg","","","-999.99","6.78","-999.99","-999.99","66b94ccf111b2e001a287235"
"2024-08-11T23:44:30.444Z","45.9165966","-130.0251371","ASNAP","","admin","","","","","","","","","-10.64","-7.79","-1.6","-8.7","92.22","191.74","0.58","SciCam","/SciCam.20240811_234430444.jpg","PilotCam","/PilotCam.20240811_234430444.jpg","BrowCam","/BrowCam.20240811_234430444.jpg","UserSelect","/UserSelect.20240811_234430444.jpg","","","-999.99","6.82","-999.99","-999.99","66b94cde111b2e001a287239"
"2024-08-11T23:44:45.468Z","45.9165963","-130.0251379","ASNAP","","admin","","","","","","","","","-10.70","-7.82","-1.4","-8.7","92.92","191.71","0.58","SciCam","/SciCam.20240811_234445468.jpg","PilotCam","/PilotCam.20240811_234445468.jpg","BrowCam","/BrowCam.20240811_234445468.jpg","UserSelect","/UserSelect.20240811_234445468.jpg","","","-999.99","6.98","-999.99","-999.99","66b94ced111b2e001a28723d"
"2024-08-11T23:44:45.550Z","45.9165963","-130.0251379","Problem","Oily cable fell. Will have to fly down and get it","guest","","","","","","","","","-10.70","-7.82","-1.4","-8.7","92.92","191.71","0.58","SciCam","/SciCam.20240811_234445550.jpg","PilotCam","/PilotCam.20240811_234445550.jpg","BrowCam","/BrowCam.20240811_234445550.jpg","UserSelect","/UserSelect.20240811_234445550.jpg","","","-999.99","6.98","-999.99","-999.99","66b94ced111b2e001a287240"
"2024-08-11T23:45:00.498Z","45.9165966","-130.0251382","ASNAP","","admin","","","","","","","","","-10.72","-7.79","-0.3","-8.6","92.78","191.70","0.58","SciCam","/SciCam.20240811_234500498.jpg","PilotCam","/PilotCam.20240811_234500498.jpg","BrowCam","/BrowCam.20240811_234500498.jpg","UserSelect","/UserSelect.20240811_234500498.jpg","","","-999.99","6.74","-999.99","-999.99","66b94cfc111b2e001a287245"
"2024-08-11T23:45:15.528Z","45.9165966","-130.0251404","ASNAP","","admin","","","","","","","","","-10.89","-7.79","0.2","-8.0","92.60","191.88","0.58","SciCam","/SciCam.20240811_234515528.jpg","PilotCam","/PilotCam.20240811_234515528.jpg","BrowCam","/BrowCam.20240811_234515528.jpg","UserSelect","/UserSelect.20240811_234515528.jpg","","","-999.99","6.77","-999.99","-999.99","66b94d0b111b2e001a287249"
"2024-08-11T23:45:30.548Z","45.9165959","-130.0251414","ASNAP","","admin","","","","","","","","","-10.97","-7.87","-0.1","-8.9","92.86","191.83","0.58","SciCam","/SciCam.20240811_234530548.jpg","PilotCam","/PilotCam.20240811_234530548.jpg","BrowCam","/BrowCam.20240811_234530548.jpg","UserSelect","/UserSelect.20240811_234530548.jpg","","","-999.99","6.63","-999.99","-999.99","66b94d1a111b2e001a28724d"
"2024-08-11T23:45:45.574Z","45.9165960","-130.0251426","ASNAP","","admin","","","","","","","","","-11.06","-7.85","-0.2","-8.2","92.51","191.88","0.58","SciCam","/SciCam.20240811_234545574.jpg","PilotCam","/PilotCam.20240811_234545574.jpg","BrowCam","/BrowCam.20240811_234545574.jpg","UserSelect","/UserSelect.20240811_234545574.jpg","","","-999.99","6.87","-999.99","-999.99","66b94d29111b2e001a287251"
"2024-08-11T23:45:52.013Z","45.9165952","-130.0251428","ROV Actions","Releases left side of PIA","guest","(Port) Manipulator in use","","","","","","","","-11.08","-7.94","-1.1","-6.5","93.04","192.22","0.58","SciCam","/SciCam.20240811_234552013.jpg","PilotCam","/PilotCam.20240811_234552013.jpg","BrowCam","/BrowCam.20240811_234552013.jpg","UserSelect","/UserSelect.20240811_234552013.jpg","","","-999.99","6.90","-999.99","-999.99","66b94d30111b2e001a287255"
"2024-08-11T23:46:00.602Z","45.9165977","-130.0251432","ASNAP","","admin","","","","","","","","","-11.11","-7.67","0.8","-8.2","87.43","192.53","0.58","SciCam","/SciCam.20240811_234600602.jpg","PilotCam","/PilotCam.20240811_234600602.jpg","BrowCam","/BrowCam.20240811_234600602.jpg","UserSelect","/UserSelect.20240811_234600602.jpg","","","-999.99","6.81","-999.99","-999.99","66b94d38111b2e001a287259"
"2024-08-11T23:46:04.249Z","45.9165996","-130.0251428","ROV Actions","Grabs bottom platform handle","guest","(Port) Manipulator in use","","","","","","","","-11.08","-7.45","1.9","-6.4","84.12","192.69","0.58","SciCam","/SciCam.20240811_234604249.jpg","PilotCam","/PilotCam.20240811_234604249.jpg","BrowCam","/BrowCam.20240811_234604249.jpg","UserSelect","/UserSelect.20240811_234604249.jpg","","","-999.99","6.85","-999.99","-999.99","66b94d3c111b2e001a28725d"
"2024-08-11T23:46:15.626Z","45.9165989","-130.0251433","ASNAP","","admin","","","","","","","","","-11.12","-7.53","-0.3","-5.5","84.59","193.11","0.58","SciCam","/SciCam.20240811_234615626.jpg","PilotCam","/PilotCam.20240811_234615626.jpg","BrowCam","/BrowCam.20240811_234615626.jpg","UserSelect","/UserSelect.20240811_234615626.jpg","","","-999.99","6.79","-999.99","-999.99","66b94d47111b2e001a287261"
"2024-08-11T23:46:30.651Z","45.9166018","-130.0251457","ASNAP","","admin","","","","","","","","","-11.30","-7.21","-0.8","-11.1","74.76","193.57","0.58","SciCam","/SciCam.20240811_234630651.jpg","PilotCam","/PilotCam.20240811_234630651.jpg","BrowCam","/BrowCam.20240811_234630651.jpg","UserSelect","/UserSelect.20240811_234630651.jpg","","","-999.99","6.71","-999.99","-999.99","66b94d56111b2e001a287265"
"2024-08-11T23:46:45.686Z","45.9166010","-130.0251448","ASNAP","","admin","","","","","","","","","-11.23","-7.30","-0.7","-6.7","74.27","194.56","0.58","SciCam","/SciCam.20240811_234645686.jpg","PilotCam","/PilotCam.20240811_234645686.jpg","BrowCam","/BrowCam.20240811_234645686.jpg","UserSelect","/UserSelect.20240811_234645686.jpg","","","-999.99","6.96","-999.99","-999.99","66b94d65111b2e001a287269"
"2024-08-11T23:46:59.383Z","45.9165995","-130.0251467","ROV Actions","Releases bottom platform. Grabs it again after surveying underneath","guest","(Port) Manipulator in use","","","","","","","","-11.38","-7.46","-0.5","-6.5","77.96","193.28","0.58","SciCam","/SciCam.20240811_234659383.jpg","PilotCam","/PilotCam.20240811_234659383.jpg","BrowCam","/BrowCam.20240811_234659383.jpg","UserSelect","/UserSelect.20240811_234659383.jpg","","","-999.99","6.92","-999.99","-999.99","66b94d73111b2e001a28726d"
"2024-08-11T23:47:00.718Z","45.9166007","-130.0251467","ASNAP","","admin","","","","","","","","","-11.38","-7.33","0.1","-7.3","75.47","193.15","0.58","SciCam","/SciCam.20240811_234700718.jpg","PilotCam","/PilotCam.20240811_234700718.jpg","BrowCam","/BrowCam.20240811_234700718.jpg","UserSelect","/UserSelect.20240811_234700718.jpg","","","-999.99","6.87","-999.99","-999.99","66b94d74111b2e001a287271"
"2024-08-11T23:47:15.744Z","45.9165933","-130.0251487","ASNAP","","admin","","","","","","","","","-11.54","-8.16","-1.0","-7.8","93.60","192.93","0.58","SciCam","/SciCam.20240811_234715744.jpg","PilotCam","/PilotCam.20240811_234715744.jpg","BrowCam","/BrowCam.20240811_234715744.jpg","UserSelect","/UserSelect.20240811_234715744.jpg","","","-999.99","6.98","-999.99","-999.99","66b94d83111b2e001a287275"
"2024-08-11T23:47:30.775Z","45.9165920","-130.0251491","ASNAP","","admin","","","","","","","","","-11.57","-8.30","-2.0","-10.7","97.46","194.13","0.58","SciCam","/SciCam.20240811_234730775.jpg","PilotCam","/PilotCam.20240811_234730775.jpg","BrowCam","/BrowCam.20240811_234730775.jpg","UserSelect","/UserSelect.20240811_234730775.jpg","","","-999.99","6.92","-999.99","-999.99","66b94d92111b2e001a287279"
"2024-08-11T23:47:45.804Z","45.9165918","-130.0251485","ASNAP","","admin","","","","","","","","","-11.52","-8.32","-2.7","-8.1","97.51","194.38","0.58","SciCam","/SciCam.20240811_234745804.jpg","PilotCam","/PilotCam.20240811_234745804.jpg","BrowCam","/BrowCam.20240811_234745804.jpg","UserSelect","/UserSelect.20240811_234745804.jpg","","","-999.99","6.90","-999.99","-999.99","66b94da1111b2e001a28727d"
"2024-08-11T23:48:00.823Z","45.9165932","-130.0251489","ASNAP","","admin","","","","","","","","","-11.55","-8.17","-3.0","-8.5","92.07","194.36","0.58","SciCam","/SciCam.20240811_234800823.jpg","PilotCam","/PilotCam.20240811_234800823.jpg","BrowCam","/BrowCam.20240811_234800823.jpg","UserSelect","/UserSelect.20240811_234800823.jpg","","","-999.99","6.79","-999.99","-999.99","66b94db0111b2e001a287281"
"2024-08-11T23:48:05.783Z","45.9165937","-130.0251491","Problem","Cables are twisted around each other","guest","","","","","","","","","-11.57","-8.11","-2.8","-8.5","90.98","194.38","0.58","SciCam","/SciCam.20240811_234805783.jpg","PilotCam","/PilotCam.20240811_234805783.jpg","BrowCam","/BrowCam.20240811_234805783.jpg","UserSelect","/UserSelect.20240811_234805783.jpg","","","-999.99","6.97","-999.99","-999.99","66b94db5111b2e001a287285"
"2024-08-11T23:48:15.854Z","45.9165931","-130.0251491","ASNAP","","admin","","","","","","","","","-11.57","-8.18","-4.2","-9.2","91.86","194.31","0.58","SciCam","/SciCam.20240811_234815854.jpg","PilotCam","/PilotCam.20240811_234815854.jpg","BrowCam","/BrowCam.20240811_234815854.jpg","UserSelect","/UserSelect.20240811_234815854.jpg","","","-999.99","6.82","-999.99","-999.99","66b94dbf111b2e001a287289"
"2024-08-11T23:48:30.886Z","45.9165934","-130.0251485","ASNAP","","admin","","","","","","","","","-11.52","-8.14","-4.1","-8.3","87.08","194.38","0.58","SciCam","/SciCam.20240811_234830886.jpg","PilotCam","/PilotCam.20240811_234830886.jpg","BrowCam","/BrowCam.20240811_234830886.jpg","UserSelect","/UserSelect.20240811_234830886.jpg","","","-999.99","6.83","-999.99","-999.99","66b94dce111b2e001a28728d"
"2024-08-11T23:48:37.467Z","45.9165936","-130.0251486","ROV Actions","Puts oily cable back in crate. Grabs handle for cable","guest","(Starboard) Manipulator in use","","","","","","","","-11.53","-8.12","-4.2","-8.3","86.32","194.36","0.58","SciCam","/SciCam.20240811_234837467.jpg","PilotCam","/PilotCam.20240811_234837467.jpg","BrowCam","/BrowCam.20240811_234837467.jpg","UserSelect","/UserSelect.20240811_234837467.jpg","","","-999.99","6.88","-999.99","-999.99","66b94dd5111b2e001a287291"
"2024-08-11T23:48:45.918Z","45.9165931","-130.0251485","ASNAP","","admin","","","","","","","","","-11.52","-8.18","-4.5","-7.6","86.80","194.39","0.58","SciCam","/SciCam.20240811_234845918.jpg","PilotCam","/PilotCam.20240811_234845918.jpg","BrowCam","/BrowCam.20240811_234845918.jpg","UserSelect","/UserSelect.20240811_234845918.jpg","","","-999.99","7.03","-999.99","-999.99","66b94ddd111b2e001a287295"
"2024-08-11T23:49:00.950Z","45.9165926","-130.0251494","ASNAP","","admin","","","","","","","","","-11.59","-8.23","-2.1","-8.2","89.22","194.34","0.58","SciCam","/SciCam.20240811_234900950.jpg","PilotCam","/PilotCam.20240811_234900950.jpg","BrowCam","/BrowCam.20240811_234900950.jpg","UserSelect","/UserSelect.20240811_234900950.jpg","","","-999.99","6.83","-999.99","-999.99","66b94dec111b2e001a287299"
"2024-08-11T23:49:15.983Z","45.9165924","-130.0251500","ASNAP","","admin","","","","","","","","","-11.64","-8.26","-2.0","-8.1","89.78","194.37","0.58","SciCam","/SciCam.20240811_234915983.jpg","PilotCam","/PilotCam.20240811_234915983.jpg","BrowCam","/BrowCam.20240811_234915983.jpg","UserSelect","/UserSelect.20240811_234915983.jpg","","","-999.99","6.92","-999.99","-999.99","66b94dfb111b2e001a28729d"
"2024-08-11T23:49:31.018Z","45.9165919","-130.0251506","ASNAP","","admin","","","","","","","","","-11.68","-8.31","-2.2","-8.2","89.08","194.35","0.58","SciCam","/SciCam.20240811_234931018.jpg","PilotCam","/PilotCam.20240811_234931018.jpg","BrowCam","/BrowCam.20240811_234931018.jpg","UserSelect","/UserSelect.20240811_234931018.jpg","","","-999.99","7.03","-999.99","-999.99","66b94e0b111b2e001a2872a1"
"2024-08-11T23:49:40.388Z","45.9165924","-130.0251513","Problem","Need to verify that they're on the right side of the cable","guest","","","","","","","","","-11.74","-8.26","-2.1","-8.0","89.03","194.36","0.58","SciCam","/SciCam.20240811_234940388.jpg","PilotCam","/PilotCam.20240811_234940388.jpg","BrowCam","/BrowCam.20240811_234940388.jpg","UserSelect","/UserSelect.20240811_234940388.jpg","","","-999.99","6.91","-999.99","-999.99","66b94e14111b2e001a2872a5"
"2024-08-11T23:49:46.048Z","45.9165925","-130.0251525","ASNAP","","admin","","","","","","","","","-11.83","-8.24","-2.1","-8.1","89.16","194.35","0.58","SciCam","/SciCam.20240811_234946048.jpg","PilotCam","/PilotCam.20240811_234946048.jpg","BrowCam","/BrowCam.20240811_234946048.jpg","UserSelect","/UserSelect.20240811_234946048.jpg","","","-999.99","6.71","-999.99","-999.99","66b94e1a111b2e001a2872a9"
"2024-08-11T23:50:01.081Z","45.9165917","-130.0251520","ASNAP","","admin","","","","","","","","","-11.79","-8.33","-1.1","-7.0","91.26","194.05","0.58","SciCam","/SciCam.20240811_235001081.jpg","PilotCam","/PilotCam.20240811_235001081.jpg","BrowCam","/BrowCam.20240811_235001081.jpg","UserSelect","/UserSelect.20240811_235001081.jpg","","","-999.99","6.74","-999.99","-999.99","66b94e29111b2e001a2872ad"
"2024-08-11T23:50:16.106Z","45.9165921","-130.0251540","ASNAP","","admin","","","","","","","","","-11.95","-8.29","-0.8","-5.4","91.53","192.36","0.58","SciCam","/SciCam.20240811_235016106.jpg","PilotCam","/PilotCam.20240811_235016106.jpg","BrowCam","/BrowCam.20240811_235016106.jpg","UserSelect","/UserSelect.20240811_235016106.jpg","","","-999.99","6.76","-999.99","-999.99","66b94e38111b2e001a2872b1"
"2024-08-11T23:50:19.736Z","45.9165932","-130.0251538","ROV Actions","Releases platform","guest","(Port) Manipulator in use","","","","","","","","-11.93","-8.17","-0.3","-5.5","88.74","192.00","0.58","SciCam","/SciCam.20240811_235019736.jpg","PilotCam","/PilotCam.20240811_235019736.jpg","BrowCam","/BrowCam.20240811_235019736.jpg","UserSelect","/UserSelect.20240811_235019736.jpg","","","-999.99","6.98","-999.99","-999.99","66b94e3b111b2e001a2872b5"
"2024-08-11T23:50:31.138Z","45.9165967","-130.0251538","ASNAP","","admin","","","","","","","","","-11.93","-7.78","-0.3","-5.5","76.72","191.66","0.58","SciCam","/SciCam.20240811_235031138.jpg","PilotCam","/PilotCam.20240811_235031138.jpg","BrowCam","/BrowCam.20240811_235031138.jpg","UserSelect","/UserSelect.20240811_235031138.jpg","","","-999.99","6.89","-999.99","-999.99","66b94e47111b2e001a2872b9"
"2024-08-11T23:50:40.545Z","45.9166023","-130.0251544","Connection Status","Disconnected 9 m dummy plug","guest","","","","","","Disconnected","","","-11.98","-7.15","0.1","-5.7","62.72","191.57","0.58","SciCam","/SciCam.20240811_235040545.jpg","PilotCam","/PilotCam.20240811_235040545.jpg","BrowCam","/BrowCam.20240811_235040545.jpg","UserSelect","/UserSelect.20240811_235040545.jpg","","","-999.99","6.94","-999.99","-999.99","66b94e50111b2e001a2872bd"
"2024-08-11T23:50:46.170Z","45.9166058","-130.0251557","ASNAP","","admin","","","","","","","","","-12.08","-6.76","-0.8","-6.2","49.50","191.55","0.58","SciCam","/SciCam.20240811_235046170.jpg","PilotCam","/PilotCam.20240811_235046170.jpg","BrowCam","/BrowCam.20240811_235046170.jpg","UserSelect","/UserSelect.20240811_235046170.jpg","","","-999.99","6.84","-999.99","-999.99","66b94e56111b2e001a2872c1"
