Date/Time (UTC),vehicleRealtimeNavData.latitude (ddeg),vehicleRealtimeNavData.longitude (ddeg),event_value,event_free_text,event_author,event_option.milestone,event_option.actions,event_option.filename,event_option.event_comment,event_option.cabled_plug,event_option.dummy_plug,event_option.new_watchstander,event_option.type,event_option.nav,event_option.highlights,event_option.formation,vehicleRealtimeNavData.local_x (meters),vehicleRealtimeNavData.local_y (meters),vehicleRealtimeNavData.roll (deg),vehicleRealtimeNavData.pitch (deg),vehicleRealtimeNavData.heading (deg),vehicleRealtimeNavData.depth (meters),vehicleRealtimeNavData.altitude (meters),vehicleRealtimeFramegrabberData.camera_name_1,vehicleRealtimeFramegrabberData.filename_1,vehicleRealtimeFramegrabberData.camera_name_2,vehicleRealtimeFramegrabberData.filename_2,vehicleRealtimeFramegrabberData.camera_name_3,vehicleRealtimeFramegrabberData.filename_3,vehicleRealtimeFramegrabberData.camera_name_4,vehicleRealtimeFramegrabberData.filename_4,vehicleReNavData.pitch (deg),vehicleReNavData.roll (deg),vehicleTemperatureProbe.probe1_temperature (degC),vehicleTemperatureProbe.probe2_temperature (degC),vehicleTemperatureProbe.probe3_temperature (degC),vehicleTemperatureProbe.probe4_temperature (degC),id
"2024-08-30T21:23:05.372Z","45.9166412","-130.0250052","VEHICLE","","guest","Jason off deck","","","","","","","","","","","-0.40","-2.83","0.5","-2.6","178.86","1.00","0.58","SciCam","/SciCam.20240830_212305372.jpg","PilotCam","/PilotCam.20240830_212305372.jpg","BrowCam","/BrowCam.20240830_212305372.jpg","UserSelect","/UserSelect.20240830_212305372.jpg","","","-999.99","19.09","-999.99","-999.99","66d23839f9835f001a800b48"
"2024-08-30T21:29:42.771Z","45.9166410","-130.0250049","ROV Actions","latching to mj03b ","guest","","Latching to","","","","","","","","","","-0.38","-2.85","1.8","-1.3","178.61","0.96","0.58","SciCam","/SciCam.20240830_212942771.jpg","PilotCam","/PilotCam.20240830_212942771.jpg","BrowCam","/BrowCam.20240830_212942771.jpg","UserSelect","/UserSelect.20240830_212942771.jpg","","","-999.99","19.82","-999.99","-999.99","66d239c6f9835f001a800b4c"
"2024-08-30T21:32:45.887Z","45.9166712","-130.0250259","VEHICLE"," ","guest","Jason in water","","","","","","","","","","","-2.01","0.50","0.4","3.1","268.27","1.83","0.58","SciCam","/SciCam.20240830_213245887.jpg","PilotCam","/PilotCam.20240830_213245887.jpg","BrowCam","/BrowCam.20240830_213245887.jpg","UserSelect","/UserSelect.20240830_213245887.jpg","","","-999.99","20.81","-999.99","-999.99","66d23a7df9835f001a800b54"
"2024-08-30T21:34:48.936Z","45.9166765","-130.0250242","ROV Actions"," ","guest","","First Football on","","","","","","","","","","-1.88","1.09","-2.5","-1.4","279.02","26.39","0.58","SciCam","/SciCam.20240830_213448936.jpg","PilotCam","/PilotCam.20240830_213448936.jpg","BrowCam","/BrowCam.20240830_213448936.jpg","UserSelect","/UserSelect.20240830_213448936.jpg","","","-999.99","17.99","-999.99","-999.99","66d23af8f9835f001a800b58"
"2024-08-30T21:35:50.015Z","45.9166761","-130.0250242","ASNAP","","admin","","","","","","","","","","","","-1.88","1.05","0.3","-1.6","278.83","31.39","0.58","SciCam","/SciCam.20240830_213550015.jpg","PilotCam","/PilotCam.20240830_213550015.jpg","BrowCam","/BrowCam.20240830_213550015.jpg","UserSelect","/UserSelect.20240830_213550015.jpg","","","-999.99","15.53","-999.99","-999.99","66d23b36f9835f001a800b5c"
"2024-08-30T21:36:05.046Z","45.9166766","-130.0250238","ASNAP","","admin","","","","","","","","","","","","-1.85","1.10","1.0","-3.7","279.99","32.47","0.58","SciCam","/SciCam.20240830_213605046.jpg","PilotCam","/PilotCam.20240830_213605046.jpg","BrowCam","/BrowCam.20240830_213605046.jpg","UserSelect","/UserSelect.20240830_213605046.jpg","","","-999.99","15.05","-999.99","-999.99","66d23b45f9835f001a800b60"
"2024-08-30T21:36:20.077Z","45.9166774","-130.0250237","ASNAP","","admin","","","","","","","","","","","","-1.84","1.19","-0.6","-2.6","281.91","32.63","0.58","SciCam","/SciCam.20240830_213620077.jpg","PilotCam","/PilotCam.20240830_213620077.jpg","BrowCam","/BrowCam.20240830_213620077.jpg","UserSelect","/UserSelect.20240830_213620077.jpg","","","-999.99","14.46","-999.99","-999.99","66d23b54f9835f001a800b64"
"2024-08-30T21:36:35.107Z","45.9166765","-130.0250240","ASNAP","","admin","","","","","","","","","","","","-1.86","1.09","1.3","-2.6","279.72","34.41","0.58","SciCam","/SciCam.20240830_213635107.jpg","PilotCam","/PilotCam.20240830_213635107.jpg","BrowCam","/BrowCam.20240830_213635107.jpg","UserSelect","/UserSelect.20240830_213635107.jpg","","","-999.99","14.18","-999.99","-999.99","66d23b63f9835f001a800b68"
"2024-08-30T21:36:50.138Z","45.9166752","-130.0250245","ASNAP","","admin","","","","","","","","","","","","-1.90","0.95","-0.6","-2.2","276.38","37.45","0.58","SciCam","/SciCam.20240830_213650138.jpg","PilotCam","/PilotCam.20240830_213650138.jpg","BrowCam","/BrowCam.20240830_213650138.jpg","UserSelect","/UserSelect.20240830_213650138.jpg","","","-999.99","13.91","-999.99","-999.99","66d23b72f9835f001a800b6c"
"2024-08-30T21:37:05.168Z","45.9166767","-130.0250233","ASNAP","","admin","","","","","","","","","","","","-1.81","1.12","0.5","-6.8","280.65","35.66","0.58","SciCam","/SciCam.20240830_213705168.jpg","PilotCam","/PilotCam.20240830_213705168.jpg","BrowCam","/BrowCam.20240830_213705168.jpg","UserSelect","/UserSelect.20240830_213705168.jpg","","","-999.99","13.71","-999.99","-999.99","66d23b81f9835f001a800b70"
"2024-08-30T21:37:20.201Z","45.9166762","-130.0250247","ASNAP","","admin","","","","","","","","","","","","-1.92","1.06","-0.4","4.4","278.58","38.11","0.58","SciCam","/SciCam.20240830_213720201.jpg","PilotCam","/PilotCam.20240830_213720201.jpg","BrowCam","/BrowCam.20240830_213720201.jpg","UserSelect","/UserSelect.20240830_213720201.jpg","","","-999.99","13.36","-999.99","-999.99","66d23b90f9835f001a800b74"
"2024-08-30T21:37:35.232Z","45.9166767","-130.0250236","ASNAP","","admin","","","","","","","","","","","","-1.83","1.11","-0.3","-5.5","280.02","37.79","0.58","SciCam","/SciCam.20240830_213735232.jpg","PilotCam","/PilotCam.20240830_213735232.jpg","BrowCam","/BrowCam.20240830_213735232.jpg","UserSelect","/UserSelect.20240830_213735232.jpg","","","-999.99","13.08","-999.99","-999.99","66d23b9ff9835f001a800b78"
"2024-08-30T21:37:50.260Z","45.9166767","-130.0250238","ASNAP","","admin","","","","","","","","","","","","-1.85","1.12","-0.8","-3.4","280.27","38.80","0.58","SciCam","/SciCam.20240830_213750260.jpg","PilotCam","/PilotCam.20240830_213750260.jpg","BrowCam","/BrowCam.20240830_213750260.jpg","UserSelect","/UserSelect.20240830_213750260.jpg","","","-999.99","13.05","-999.99","-999.99","66d23baef9835f001a800b7c"
"2024-08-30T21:38:05.293Z","45.9166768","-130.0250242","ASNAP","","admin","","","","","","","","","","","","-1.88","1.13","-0.5","0.5","280.23","41.47","0.58","SciCam","/SciCam.20240830_213805293.jpg","PilotCam","/PilotCam.20240830_213805293.jpg","BrowCam","/BrowCam.20240830_213805293.jpg","UserSelect","/UserSelect.20240830_213805293.jpg","","","-999.99","12.86","-999.99","-999.99","66d23bbdf9835f001a800b80"
"2024-08-30T21:38:20.325Z","45.9166763","-130.0250240","ASNAP","","admin","","","","","","","","","","","","-1.86","1.07","-0.4","-3.2","279.14","41.10","0.58","SciCam","/SciCam.20240830_213820325.jpg","PilotCam","/PilotCam.20240830_213820325.jpg","BrowCam","/BrowCam.20240830_213820325.jpg","UserSelect","/UserSelect.20240830_213820325.jpg","","","-999.99","12.80","-999.99","-999.99","66d23bccf9835f001a800b84"
"2024-08-30T21:38:35.353Z","45.9166762","-130.0250241","ASNAP","","admin","","","","","","","","","","","","-1.87","1.06","-1.0","-2.4","278.90","42.53","0.58","SciCam","/SciCam.20240830_213835353.jpg","PilotCam","/PilotCam.20240830_213835353.jpg","BrowCam","/BrowCam.20240830_213835353.jpg","UserSelect","/UserSelect.20240830_213835353.jpg","","","-999.99","12.84","-999.99","-999.99","66d23bdbf9835f001a800b88"
"2024-08-30T21:38:50.386Z","45.9166764","-130.0250240","ASNAP","","admin","","","","","","","","","","","","-1.86","1.08","0.0","-3.0","279.38","43.43","0.58","SciCam","/SciCam.20240830_213850386.jpg","PilotCam","/PilotCam.20240830_213850386.jpg","BrowCam","/BrowCam.20240830_213850386.jpg","UserSelect","/UserSelect.20240830_213850386.jpg","","","-999.99","12.71","-999.99","-999.99","66d23beaf9835f001a800b8c"
"2024-08-30T21:39:05.411Z","45.9166765","-130.0250240","ASNAP","","admin","","","","","","","","","","","","-1.86","1.09","-0.9","-2.6","279.48","44.96","0.58","SciCam","/SciCam.20240830_213905411.jpg","PilotCam","/PilotCam.20240830_213905411.jpg","BrowCam","/BrowCam.20240830_213905411.jpg","UserSelect","/UserSelect.20240830_213905411.jpg","","","-999.99","12.76","-999.99","-999.99","66d23bf9f9835f001a800b90"
"2024-08-30T21:39:20.444Z","45.9166765","-130.0250240","ASNAP","","admin","","","","","","","","","","","","-1.86","1.09","0.0","-2.4","279.63","46.58","0.58","SciCam","/SciCam.20240830_213920444.jpg","PilotCam","/PilotCam.20240830_213920444.jpg","BrowCam","/BrowCam.20240830_213920444.jpg","UserSelect","/UserSelect.20240830_213920444.jpg","","","-999.99","12.51","-999.99","-999.99","66d23c08f9835f001a800b94"
"2024-08-30T21:39:35.467Z","45.9166767","-130.0250238","ASNAP","","admin","","","","","","","","","","","","-1.85","1.12","-0.2","-3.0","280.29","46.74","0.58","SciCam","/SciCam.20240830_213935467.jpg","PilotCam","/PilotCam.20240830_213935467.jpg","BrowCam","/BrowCam.20240830_213935467.jpg","UserSelect","/UserSelect.20240830_213935467.jpg","","","-999.99","12.39","-999.99","-999.99","66d23c17f9835f001a800b98"
"2024-08-30T21:39:50.499Z","45.9166761","-130.0250245","ASNAP","","admin","","","","","","","","","","","","-1.90","1.05","-0.5","-0.2","278.46","49.66","0.58","SciCam","/SciCam.20240830_213950499.jpg","PilotCam","/PilotCam.20240830_213950499.jpg","BrowCam","/BrowCam.20240830_213950499.jpg","UserSelect","/UserSelect.20240830_213950499.jpg","","","-999.99","12.49","-999.99","-999.99","66d23c26f9835f001a800b9c"
"2024-08-30T21:40:05.532Z","45.9166763","-130.0250241","ASNAP","","admin","","","","","","","","","","","","-1.87","1.07","-0.5","-2.4","279.05","49.98","0.58","SciCam","/SciCam.20240830_214005532.jpg","PilotCam","/PilotCam.20240830_214005532.jpg","BrowCam","/BrowCam.20240830_214005532.jpg","UserSelect","/UserSelect.20240830_214005532.jpg","","","-999.99","12.22","-999.99","-999.99","66d23c35f9835f001a800ba0"
"2024-08-30T21:40:20.561Z","45.9166761","-130.0250242","ASNAP","","admin","","","","","","","","","","","","-1.88","1.05","-0.5","-0.6","278.61","51.88","0.58","SciCam","/SciCam.20240830_214020561.jpg","PilotCam","/PilotCam.20240830_214020561.jpg","BrowCam","/BrowCam.20240830_214020561.jpg","UserSelect","/UserSelect.20240830_214020561.jpg","","","-999.99","12.05","-999.99","-999.99","66d23c44f9835f001a800ba4"
"2024-08-30T21:40:26.372Z","45.9166761","-130.0250242","ROV Actions"," ","guest","","Last Football on","","","","","","","","","","-1.88","1.05","0.0","-1.5","278.67","52.43","0.58","SciCam","/SciCam.20240830_214026372.jpg","PilotCam","/PilotCam.20240830_214026372.jpg","BrowCam","/BrowCam.20240830_214026372.jpg","UserSelect","/UserSelect.20240830_214026372.jpg","","","-999.99","12.09","-999.99","-999.99","66d23c4af9835f001a800ba8"
"2024-08-30T21:40:35.591Z","45.9166758","-130.0250242","ASNAP","","admin","","","","","","","","","","","","-1.88","1.01","0.3","-2.6","277.79","52.80","0.58","SciCam","/SciCam.20240830_214035591.jpg","PilotCam","/PilotCam.20240830_214035591.jpg","BrowCam","/BrowCam.20240830_214035591.jpg","UserSelect","/UserSelect.20240830_214035591.jpg","","","-999.99","12.02","-999.99","-999.99","66d23c53f9835f001a800bac"
"2024-08-30T21:40:50.620Z","45.9166755","-130.0250244","ASNAP","","admin","","","","","","","","","","","","-1.89","0.98","1.2","-2.6","277.44","57.66","0.58","SciCam","/SciCam.20240830_214050620.jpg","PilotCam","/PilotCam.20240830_214050620.jpg","BrowCam","/BrowCam.20240830_214050620.jpg","UserSelect","/UserSelect.20240830_214050620.jpg","","","-999.99","12.06","-999.99","-999.99","66d23c62f9835f001a800bb0"
"2024-08-30T21:41:05.653Z","45.9166758","-130.0250244","ASNAP","","admin","","","","","","","","","","","","-1.89","1.01","1.1","-1.3","277.98","63.27","0.58","SciCam","/SciCam.20240830_214105653.jpg","PilotCam","/PilotCam.20240830_214105653.jpg","BrowCam","/BrowCam.20240830_214105653.jpg","UserSelect","/UserSelect.20240830_214105653.jpg","","","-999.99","11.85","-999.99","-999.99","66d23c71f9835f001a800bb4"
"2024-08-30T21:41:20.685Z","45.9166762","-130.0250241","ASNAP","","admin","","","","","","","","","","","","-1.87","1.06","0.7","-2.6","279.33","68.14","0.58","SciCam","/SciCam.20240830_214120685.jpg","PilotCam","/PilotCam.20240830_214120685.jpg","BrowCam","/BrowCam.20240830_214120685.jpg","UserSelect","/UserSelect.20240830_214120685.jpg","","","-999.99","11.55","-999.99","-999.99","66d23c80f9835f001a800bb8"
"2024-08-30T21:41:35.721Z","45.9166758","-130.0250242","ASNAP","","admin","","","","","","","","","","","","-1.88","1.02","1.4","-2.5","278.42","73.72","0.58","SciCam","/SciCam.20240830_214135721.jpg","PilotCam","/PilotCam.20240830_214135721.jpg","BrowCam","/BrowCam.20240830_214135721.jpg","UserSelect","/UserSelect.20240830_214135721.jpg","","","-999.99","11.00","-999.99","-999.99","66d23c8ff9835f001a800bbc"
"2024-08-30T21:41:50.751Z","45.9166759","-130.0250244","ASNAP","","admin","","","","","","","","","","","","-1.89","1.03","0.4","-0.9","278.32","80.35","0.58","SciCam","/SciCam.20240830_214150751.jpg","PilotCam","/PilotCam.20240830_214150751.jpg","BrowCam","/BrowCam.20240830_214150751.jpg","UserSelect","/UserSelect.20240830_214150751.jpg","","","-999.99","10.80","-999.99","-999.99","66d23c9ef9835f001a800bc0"
"2024-08-30T21:42:05.784Z","45.9166763","-130.0250242","ASNAP","","admin","","","","","","","","","","","","-1.88","1.07","0.0","-0.5","279.09","85.33","0.58","SciCam","/SciCam.20240830_214205784.jpg","PilotCam","/PilotCam.20240830_214205784.jpg","BrowCam","/BrowCam.20240830_214205784.jpg","UserSelect","/UserSelect.20240830_214205784.jpg","","","-999.99","10.43","-999.99","-999.99","66d23cadf9835f001a800bc4"
"2024-08-30T21:42:20.816Z","45.9166761","-130.0250242","ASNAP","","admin","","","","","","","","","","","","-1.88","1.05","0.5","-1.9","278.90","91.20","0.58","SciCam","/SciCam.20240830_214220816.jpg","PilotCam","/PilotCam.20240830_214220816.jpg","BrowCam","/BrowCam.20240830_214220816.jpg","UserSelect","/UserSelect.20240830_214220816.jpg","","","-999.99","9.93","-999.99","-999.99","66d23cbcf9835f001a800bc8"
"2024-08-30T21:42:35.849Z","45.9166764","-130.0250240","ASNAP","","admin","","","","","","","","","","","","-1.86","1.08","0.3","-3.3","279.45","95.13","0.58","SciCam","/SciCam.20240830_214235849.jpg","PilotCam","/PilotCam.20240830_214235849.jpg","BrowCam","/BrowCam.20240830_214235849.jpg","UserSelect","/UserSelect.20240830_214235849.jpg","","","-999.99","9.54","-999.99","-999.99","66d23ccbf9835f001a800bcc"
"2024-08-30T21:42:50.881Z","45.9166758","-130.0250244","ASNAP","","admin","","","","","","","","","","","","-1.89","1.01","-0.4","-2.6","277.66","101.93","0.58","SciCam","/SciCam.20240830_214250881.jpg","PilotCam","/PilotCam.20240830_214250881.jpg","BrowCam","/BrowCam.20240830_214250881.jpg","UserSelect","/UserSelect.20240830_214250881.jpg","","","-999.99","9.26","-999.99","-999.99","66d23cdaf9835f001a800bd0"
"2024-08-30T21:43:05.915Z","45.9166759","-130.0250245","ASNAP","","admin","","","","","","","","","","","","-1.90","1.03","-0.1","-0.2","278.09","107.91","0.58","SciCam","/SciCam.20240830_214305915.jpg","PilotCam","/PilotCam.20240830_214305915.jpg","BrowCam","/BrowCam.20240830_214305915.jpg","UserSelect","/UserSelect.20240830_214305915.jpg","","","-999.99","9.02","-999.99","-999.99","66d23ce9f9835f001a800bd4"
"2024-08-30T21:43:20.944Z","45.9166764","-130.0250240","ASNAP","","admin","","","","","","","","","","","","-1.86","1.08","-0.3","-2.8","279.28","112.76","0.58","SciCam","/SciCam.20240830_214320944.jpg","PilotCam","/PilotCam.20240830_214320944.jpg","BrowCam","/BrowCam.20240830_214320944.jpg","UserSelect","/UserSelect.20240830_214320944.jpg","","","-999.99","8.83","-999.99","-999.99","66d23cf8f9835f001a800bd8"
"2024-08-30T21:43:35.975Z","45.9166762","-130.0250242","ASNAP","","admin","","","","","","","","","","","","-1.88","1.06","-0.4","-0.0","278.78","119.84","0.58","SciCam","/SciCam.20240830_214335975.jpg","PilotCam","/PilotCam.20240830_214335975.jpg","BrowCam","/BrowCam.20240830_214335975.jpg","UserSelect","/UserSelect.20240830_214335975.jpg","","","-999.99","8.55","-999.99","-999.99","66d23d07f9835f001a800bdc"
"2024-08-30T21:43:51.007Z","45.9166759","-130.0250244","ASNAP","","admin","","","","","","","","","","","","-1.89","1.03","-0.5","-2.1","278.27","125.86","0.58","SciCam","/SciCam.20240830_214351007.jpg","PilotCam","/PilotCam.20240830_214351007.jpg","BrowCam","/BrowCam.20240830_214351007.jpg","UserSelect","/UserSelect.20240830_214351007.jpg","","","-999.99","8.16","-999.99","-999.99","66d23d17f9835f001a800be0"
"2024-08-30T21:44:06.038Z","45.9166765","-130.0250238","ASNAP","","admin","","","","","","","","","","","","-1.85","1.09","0.2","-4.0","279.61","129.68","0.58","SciCam","/SciCam.20240830_214406038.jpg","PilotCam","/PilotCam.20240830_214406038.jpg","BrowCam","/BrowCam.20240830_214406038.jpg","UserSelect","/UserSelect.20240830_214406038.jpg","","","-999.99","7.92","-999.99","-999.99","66d23d26f9835f001a800be4"
"2024-08-30T21:44:21.070Z","45.9166758","-130.0250244","ASNAP","","admin","","","","","","","","","","","","-1.89","1.02","0.3","-0.8","278.23","137.82","0.58","SciCam","/SciCam.20240830_214421070.jpg","PilotCam","/PilotCam.20240830_214421070.jpg","BrowCam","/BrowCam.20240830_214421070.jpg","UserSelect","/UserSelect.20240830_214421070.jpg","","","-999.99","7.73","-999.99","-999.99","66d23d35f9835f001a800be8"
"2024-08-30T21:44:36.097Z","45.9166763","-130.0250242","ASNAP","","admin","","","","","","","","","","","","-1.88","1.07","0.2","-0.9","279.12","143.69","0.58","SciCam","/SciCam.20240830_214436097.jpg","PilotCam","/PilotCam.20240830_214436097.jpg","BrowCam","/BrowCam.20240830_214436097.jpg","UserSelect","/UserSelect.20240830_214436097.jpg","","","-999.99","7.87","-999.99","-999.99","66d23d44f9835f001a800bec"
"2024-08-30T21:44:51.126Z","45.9166760","-130.0250244","ASNAP","","admin","","","","","","","","","","","","-1.89","1.04","-0.2","-0.8","278.42","142.18","0.58","SciCam","/SciCam.20240830_214451126.jpg","PilotCam","/PilotCam.20240830_214451126.jpg","BrowCam","/BrowCam.20240830_214451126.jpg","UserSelect","/UserSelect.20240830_214451126.jpg","","","-999.99","7.70","-999.99","-999.99","66d23d53f9835f001a800bf0"
"2024-08-30T21:44:53.679Z","45.9166764","-130.0250241","ROV Actions","  ","guest","","Transponder on","","","","","","","","","","-1.87","1.08","-0.8","-2.3","279.26","141.33","0.58","SciCam","/SciCam.20240830_214453679.jpg","PilotCam","/PilotCam.20240830_214453679.jpg","BrowCam","/BrowCam.20240830_214453679.jpg","UserSelect","/UserSelect.20240830_214453679.jpg","","","-999.99","7.76","-999.99","-999.99","66d23d55f9835f001a800bf4"
"2024-08-30T21:45:06.158Z","45.9166761","-130.0250242","ASNAP","","admin","","","","","","","","","","","","-1.88","1.05","0.3","-1.3","278.78","141.26","0.58","SciCam","/SciCam.20240830_214506158.jpg","PilotCam","/PilotCam.20240830_214506158.jpg","BrowCam","/BrowCam.20240830_214506158.jpg","UserSelect","/UserSelect.20240830_214506158.jpg","","","-999.99","7.65","-999.99","-999.99","66d23d62f9835f001a800bf8"
"2024-08-30T21:45:21.189Z","45.9166755","-130.0250245","ASNAP","","admin","","","","","","","","","","","","-1.90","0.98","0.2","-1.1","277.26","143.70","0.58","SciCam","/SciCam.20240830_214521189.jpg","PilotCam","/PilotCam.20240830_214521189.jpg","BrowCam","/BrowCam.20240830_214521189.jpg","UserSelect","/UserSelect.20240830_214521189.jpg","","","-999.99","7.66","-999.99","-999.99","66d23d71f9835f001a800bfc"
"2024-08-30T21:45:36.216Z","45.9166763","-130.0250241","ASNAP","","admin","","","","","","","","","","","","-1.87","1.07","-0.3","-3.0","278.66","141.58","0.58","SciCam","/SciCam.20240830_214536216.jpg","PilotCam","/PilotCam.20240830_214536216.jpg","BrowCam","/BrowCam.20240830_214536216.jpg","UserSelect","/UserSelect.20240830_214536216.jpg","","","-999.99","7.53","-999.99","-999.99","66d23d80f9835f001a800c00"
"2024-08-30T21:45:51.248Z","45.9166755","-130.0250244","ASNAP","","admin","","","","","","","","","","","","-1.89","0.98","0.6","-2.1","276.99","141.40","0.58","SciCam","/SciCam.20240830_214551248.jpg","PilotCam","/PilotCam.20240830_214551248.jpg","BrowCam","/BrowCam.20240830_214551248.jpg","UserSelect","/UserSelect.20240830_214551248.jpg","","","-999.99","7.62","-999.99","-999.99","66d23d8ff9835f001a800c04"
"2024-08-30T21:46:06.276Z","45.9166753","-130.0250245","ASNAP","","admin","","","","","","","","","","","","-1.90","0.96","0.5","-1.8","276.90","145.54","0.58","SciCam","/SciCam.20240830_214606276.jpg","PilotCam","/PilotCam.20240830_214606276.jpg","BrowCam","/BrowCam.20240830_214606276.jpg","UserSelect","/UserSelect.20240830_214606276.jpg","","","-999.99","7.70","-999.99","-999.99","66d23d9ef9835f001a800c08"
"2024-08-30T21:46:21.307Z","45.9166756","-130.0250242","ASNAP","","admin","","","","","","","","","","","","-1.88","0.99","2.8","-2.6","278.10","149.58","0.58","SciCam","/SciCam.20240830_214621307.jpg","PilotCam","/PilotCam.20240830_214621307.jpg","BrowCam","/BrowCam.20240830_214621307.jpg","UserSelect","/UserSelect.20240830_214621307.jpg","","","-999.99","7.50","-999.99","-999.99","66d23dadf9835f001a800c0c"
"2024-08-30T21:46:36.333Z","45.9166761","-130.0250241","ASNAP","","admin","","","","","","","","","","","","-1.87","1.05","0.1","-3.0","278.70","153.78","0.58","SciCam","/SciCam.20240830_214636333.jpg","PilotCam","/PilotCam.20240830_214636333.jpg","BrowCam","/BrowCam.20240830_214636333.jpg","UserSelect","/UserSelect.20240830_214636333.jpg","","","-999.99","7.68","-999.99","-999.99","66d23dbcf9835f001a800c10"
"2024-08-30T21:46:51.369Z","45.9166753","-130.0250244","ASNAP","","admin","","","","","","","","","","","","-1.89","0.96","0.3","-2.7","276.81","159.35","0.58","SciCam","/SciCam.20240830_214651369.jpg","PilotCam","/PilotCam.20240830_214651369.jpg","BrowCam","/BrowCam.20240830_214651369.jpg","UserSelect","/UserSelect.20240830_214651369.jpg","","","-999.99","7.65","-999.99","-999.99","66d23dcbf9835f001a800c14"
"2024-08-30T21:47:06.400Z","45.9166754","-130.0250244","ASNAP","","admin","","","","","","","","","","","","-1.89","0.97","0.7","-3.4","277.34","163.43","0.58","SciCam","/SciCam.20240830_214706400.jpg","PilotCam","/PilotCam.20240830_214706400.jpg","BrowCam","/BrowCam.20240830_214706400.jpg","UserSelect","/UserSelect.20240830_214706400.jpg","","","-999.99","7.41","-999.99","-999.99","66d23ddaf9835f001a800c18"
"2024-08-30T21:47:21.428Z","45.9166758","-130.0250245","ASNAP","","admin","","","","","","","","","","","","-1.90","1.01","-1.9","-1.3","277.39","161.51","0.58","SciCam","/SciCam.20240830_214721428.jpg","PilotCam","/PilotCam.20240830_214721428.jpg","BrowCam","/BrowCam.20240830_214721428.jpg","UserSelect","/UserSelect.20240830_214721428.jpg","","","-999.99","7.38","-999.99","-999.99","66d23de9f9835f001a800c1c"
"2024-08-30T21:47:36.461Z","45.9166759","-130.0250242","ASNAP","","admin","","","","","","","","","","","","-1.88","1.03","0.6","-1.9","278.50","166.79","0.58","SciCam","/SciCam.20240830_214736461.jpg","PilotCam","/PilotCam.20240830_214736461.jpg","BrowCam","/BrowCam.20240830_214736461.jpg","UserSelect","/UserSelect.20240830_214736461.jpg","","","-999.99","7.60","-999.99","-999.99","66d23df8f9835f001a800c20"
"2024-08-30T21:47:51.483Z","45.9166757","-130.0250244","ASNAP","","admin","","","","","","","","","","","","-1.89","1.00","0.3","-2.5","277.64","167.45","0.58","SciCam","/SciCam.20240830_214751483.jpg","PilotCam","/PilotCam.20240830_214751483.jpg","BrowCam","/BrowCam.20240830_214751483.jpg","UserSelect","/UserSelect.20240830_214751483.jpg","","","-999.99","7.51","-999.99","-999.99","66d23e07f9835f001a800c24"
"2024-08-30T21:48:06.516Z","45.9166757","-130.0250244","ASNAP","","admin","","","","","","","","","","","","-1.89","1.00","0.9","-2.1","277.84","167.74","0.58","SciCam","/SciCam.20240830_214806516.jpg","PilotCam","/PilotCam.20240830_214806516.jpg","BrowCam","/BrowCam.20240830_214806516.jpg","UserSelect","/UserSelect.20240830_214806516.jpg","","","-999.99","7.55","-999.99","-999.99","66d23e16f9835f001a800c28"
"2024-08-30T21:48:21.548Z","45.9166761","-130.0250244","ASNAP","","admin","","","","","","","","","","","","-1.89","1.05","1.0","-1.1","278.90","167.64","0.58","SciCam","/SciCam.20240830_214821548.jpg","PilotCam","/PilotCam.20240830_214821548.jpg","BrowCam","/BrowCam.20240830_214821548.jpg","UserSelect","/UserSelect.20240830_214821548.jpg","","","-999.99","7.16","-999.99","-999.99","66d23e25f9835f001a800c2c"
"2024-08-30T21:48:36.580Z","45.9166759","-130.0250244","ASNAP","","admin","","","","","","","","","","","","-1.89","1.03","0.4","-1.8","278.41","168.51","0.58","SciCam","/SciCam.20240830_214836580.jpg","PilotCam","/PilotCam.20240830_214836580.jpg","BrowCam","/BrowCam.20240830_214836580.jpg","UserSelect","/UserSelect.20240830_214836580.jpg","","","-999.99","7.33","-999.99","-999.99","66d23e34f9835f001a800c30"
"2024-08-30T21:48:51.602Z","45.9166763","-130.0250241","ASNAP","","admin","","","","","","","","","","","","-1.87","1.07","0.7","-2.5","279.27","175.50","0.58","SciCam","/SciCam.20240830_214851602.jpg","PilotCam","/PilotCam.20240830_214851602.jpg","BrowCam","/BrowCam.20240830_214851602.jpg","UserSelect","/UserSelect.20240830_214851602.jpg","","","-999.99","7.33","-999.99","-999.99","66d23e43f9835f001a800c34"
"2024-08-30T21:49:06.634Z","45.9166760","-130.0250244","ASNAP","","admin","","","","","","","","","","","","-1.89","1.04","0.4","-1.4","278.64","183.18","0.58","SciCam","/SciCam.20240830_214906634.jpg","PilotCam","/PilotCam.20240830_214906634.jpg","BrowCam","/BrowCam.20240830_214906634.jpg","UserSelect","/UserSelect.20240830_214906634.jpg","","","-999.99","7.38","-999.99","-999.99","66d23e52f9835f001a800c38"
"2024-08-30T21:49:21.667Z","45.9166763","-130.0250241","ASNAP","","admin","","","","","","","","","","","","-1.87","1.07","0.3","-1.6","279.28","190.87","0.58","SciCam","/SciCam.20240830_214921667.jpg","PilotCam","/PilotCam.20240830_214921667.jpg","BrowCam","/BrowCam.20240830_214921667.jpg","UserSelect","/UserSelect.20240830_214921667.jpg","","","-999.99","7.25","-999.99","-999.99","66d23e61f9835f001a800c3c"
