Date/Time (UTC),vehicleRealtimeNavData.latitude (ddeg),vehicleRealtimeNavData.longitude (ddeg),event_value,event_free_text,event_author,event_option.milestone,event_option.actions,event_option.filename,event_option.cabled_plug,event_option.dummy_plug,event_option.event_comment,event_option.highlights,event_option.type,event_option.sample_description,event_option.nav,vehicleRealtimeNavData.local_x (meters),vehicleRealtimeNavData.local_y (meters),vehicleRealtimeNavData.roll (deg),vehicleRealtimeNavData.pitch (deg),vehicleRealtimeNavData.heading (deg),vehicleRealtimeNavData.depth (meters),vehicleRealtimeNavData.altitude (meters),vehicleRealtimeFramegrabberData.camera_name_1,vehicleRealtimeFramegrabberData.filename_1,vehicleRealtimeFramegrabberData.camera_name_2,vehicleRealtimeFramegrabberData.filename_2,vehicleRealtimeFramegrabberData.camera_name_3,vehicleRealtimeFramegrabberData.filename_3,vehicleRealtimeFramegrabberData.camera_name_4,vehicleRealtimeFramegrabberData.filename_4,vehicleReNavData.pitch (deg),vehicleReNavData.roll (deg),vehicleTemperatureProbe.probe1_temperature (degC),vehicleTemperatureProbe.probe2_temperature (degC),vehicleTemperatureProbe.probe3_temperature (degC),vehicleTemperatureProbe.probe4_temperature (degC),id
"2024-08-22T07:37:10.538Z","44.3596848","-124.9645575","ASNAP","","admin","","","","","","","","","","","-0.54","-2.71","-0.9","-3.6","198.75","265.75","2.23","SciCam","/SciCam.20240822_073710538.jpg","PilotCam","/PilotCam.20240822_073710538.jpg","BrowCam","/BrowCam.20240822_073710538.jpg","UserSelect","/UserSelect.20240822_073710538.jpg","","","-999.99","7.14","-999.99","-999.99","66c6eaa6111b2e001a2b1252"
"2024-08-22T07:37:25.557Z","44.3596846","-124.9645574","ASNAP","","admin","","","","","","","","","","","-0.53","-2.73","-1.1","-2.7","198.22","274.03","2.23","SciCam","/SciCam.20240822_073725557.jpg","PilotCam","/PilotCam.20240822_073725557.jpg","BrowCam","/BrowCam.20240822_073725557.jpg","UserSelect","/UserSelect.20240822_073725557.jpg","","","-999.99","7.19","-999.99","-999.99","66c6eab5111b2e001a2b1256"
"2024-08-22T07:37:40.589Z","44.3596849","-124.9645577","ASNAP","","admin","","","","","","","","","","","-0.55","-2.69","-0.7","-3.2","199.24","281.60","2.23","SciCam","/SciCam.20240822_073740589.jpg","PilotCam","/PilotCam.20240822_073740589.jpg","BrowCam","/BrowCam.20240822_073740589.jpg","UserSelect","/UserSelect.20240822_073740589.jpg","","","-999.99","7.05","-999.99","-999.99","66c6eac4111b2e001a2b125a"
"2024-08-22T07:37:55.620Z","44.3596849","-124.9645577","ASNAP","","admin","","","","","","","","","","","-0.55","-2.69","-1.0","-3.1","199.12","289.27","2.23","SciCam","/SciCam.20240822_073755620.jpg","PilotCam","/PilotCam.20240822_073755620.jpg","BrowCam","/BrowCam.20240822_073755620.jpg","UserSelect","/UserSelect.20240822_073755620.jpg","","","-999.99","6.99","-999.99","-999.99","66c6ead3111b2e001a2b125e"
"2024-08-22T07:38:10.654Z","44.3596848","-124.9645577","ASNAP","","admin","","","","","","","","","","","-0.55","-2.70","-0.9","-2.9","199.06","297.05","2.23","SciCam","/SciCam.20240822_073810654.jpg","PilotCam","/PilotCam.20240822_073810654.jpg","BrowCam","/BrowCam.20240822_073810654.jpg","UserSelect","/UserSelect.20240822_073810654.jpg","","","-999.99","7.00","-999.99","-999.99","66c6eae2111b2e001a2b1262"
"2024-08-22T07:38:25.684Z","44.3596848","-124.9645575","ASNAP","","admin","","","","","","","","","","","-0.54","-2.71","-1.5","-2.7","199.41","304.72","2.23","SciCam","/SciCam.20240822_073825684.jpg","PilotCam","/PilotCam.20240822_073825684.jpg","BrowCam","/BrowCam.20240822_073825684.jpg","UserSelect","/UserSelect.20240822_073825684.jpg","","","-999.99","6.84","-999.99","-999.99","66c6eaf1111b2e001a2b1266"
"2024-08-22T07:38:40.716Z","44.3596847","-124.9645575","ASNAP","","admin","","","","","","","","","","","-0.54","-2.72","-0.8","-3.0","198.94","312.64","2.24","SciCam","/SciCam.20240822_073840716.jpg","PilotCam","/PilotCam.20240822_073840716.jpg","BrowCam","/BrowCam.20240822_073840716.jpg","UserSelect","/UserSelect.20240822_073840716.jpg","","","-999.99","6.76","-999.99","-999.99","66c6eb00111b2e001a2b126a"
"2024-08-22T07:38:55.750Z","44.3596848","-124.9645578","ASNAP","","admin","","","","","","","","","","","-0.56","-2.71","-1.6","-2.8","198.97","320.45","2.23","SciCam","/SciCam.20240822_073855750.jpg","PilotCam","/PilotCam.20240822_073855750.jpg","BrowCam","/BrowCam.20240822_073855750.jpg","UserSelect","/UserSelect.20240822_073855750.jpg","","","-999.99","6.74","-999.99","-999.99","66c6eb0f111b2e001a2b126e"
"2024-08-22T07:39:10.781Z","44.3596847","-124.9645578","ASNAP","","admin","","","","","","","","","","","-0.56","-2.72","-2.7","-1.6","198.53","328.25","2.24","SciCam","/SciCam.20240822_073910781.jpg","PilotCam","/PilotCam.20240822_073910781.jpg","BrowCam","/BrowCam.20240822_073910781.jpg","UserSelect","/UserSelect.20240822_073910781.jpg","","","-999.99","6.65","-999.99","-999.99","66c6eb1e111b2e001a2b1272"
"2024-08-22T07:39:25.810Z","44.3596848","-124.9645579","ASNAP","","admin","","","","","","","","","","","-0.57","-2.70","-0.8","-3.1","199.16","335.42","2.23","SciCam","/SciCam.20240822_073925810.jpg","PilotCam","/PilotCam.20240822_073925810.jpg","BrowCam","/BrowCam.20240822_073925810.jpg","UserSelect","/UserSelect.20240822_073925810.jpg","","","-999.99","6.60","-999.99","-999.99","66c6eb2d111b2e001a2b1276"
"2024-08-22T07:39:40.845Z","44.3596847","-124.9645577","ASNAP","","admin","","","","","","","","","","","-0.55","-2.72","-1.1","-2.8","198.71","343.26","2.22","SciCam","/SciCam.20240822_073940845.jpg","PilotCam","/PilotCam.20240822_073940845.jpg","BrowCam","/BrowCam.20240822_073940845.jpg","UserSelect","/UserSelect.20240822_073940845.jpg","","","-999.99","6.54","-999.99","-999.99","66c6eb3c111b2e001a2b127a"
"2024-08-22T07:39:55.879Z","44.3596846","-124.9645577","ASNAP","","admin","","","","","","","","","","","-0.55","-2.73","-0.7","-3.2","198.87","351.09","2.22","SciCam","/SciCam.20240822_073955879.jpg","PilotCam","/PilotCam.20240822_073955879.jpg","BrowCam","/BrowCam.20240822_073955879.jpg","UserSelect","/UserSelect.20240822_073955879.jpg","","","-999.99","6.43","-999.99","-999.99","66c6eb4b111b2e001a2b127e"
"2024-08-22T07:40:10.912Z","44.3596848","-124.9645581","ASNAP","","admin","","","","","","","","","","","-0.58","-2.71","-0.8","-3.7","199.27","358.71","2.22","SciCam","/SciCam.20240822_074010912.jpg","PilotCam","/PilotCam.20240822_074010912.jpg","BrowCam","/BrowCam.20240822_074010912.jpg","UserSelect","/UserSelect.20240822_074010912.jpg","","","-999.99","6.41","-999.99","-999.99","66c6eb5a111b2e001a2b1282"
"2024-08-22T07:40:25.937Z","44.3596849","-124.9645581","ASNAP","","admin","","","","","","","","","","","-0.58","-2.69","-0.8","-3.2","198.97","366.25","2.22","SciCam","/SciCam.20240822_074025937.jpg","PilotCam","/PilotCam.20240822_074025937.jpg","BrowCam","/BrowCam.20240822_074025937.jpg","UserSelect","/UserSelect.20240822_074025937.jpg","","","-999.99","6.49","-999.99","-999.99","66c6eb69111b2e001a2b1286"
"2024-08-22T07:40:40.971Z","44.3596849","-124.9645583","ASNAP","","admin","","","","","","","","","","","-0.60","-2.69","-0.8","-1.8","199.26","373.79","2.22","SciCam","/SciCam.20240822_074040971.jpg","PilotCam","/PilotCam.20240822_074040971.jpg","BrowCam","/BrowCam.20240822_074040971.jpg","UserSelect","/UserSelect.20240822_074040971.jpg","","","-999.99","6.45","-999.99","-999.99","66c6eb78111b2e001a2b128a"
"2024-08-22T07:40:56.004Z","44.3596845","-124.9645578","ASNAP","","admin","","","","","","","","","","","-0.56","-2.74","-0.4","-2.4","198.31","382.13","2.23","SciCam","/SciCam.20240822_074056004.jpg","PilotCam","/PilotCam.20240822_074056004.jpg","BrowCam","/BrowCam.20240822_074056004.jpg","UserSelect","/UserSelect.20240822_074056004.jpg","","","-999.99","6.43","-999.99","-999.99","66c6eb88111b2e001a2b128e"
"2024-08-22T07:41:11.036Z","44.3596848","-124.9645582","ASNAP","","admin","","","","","","","","","","","-0.59","-2.71","-1.0","-2.8","199.19","389.40","2.24","SciCam","/SciCam.20240822_074111036.jpg","PilotCam","/PilotCam.20240822_074111036.jpg","BrowCam","/BrowCam.20240822_074111036.jpg","UserSelect","/UserSelect.20240822_074111036.jpg","","","-999.99","6.14","-999.99","-999.99","66c6eb97111b2e001a2b1292"
"2024-08-22T07:41:26.068Z","44.3596847","-124.9645581","ASNAP","","admin","","","","","","","","","","","-0.58","-2.72","-1.0","-2.5","198.97","397.54","2.24","SciCam","/SciCam.20240822_074126068.jpg","PilotCam","/PilotCam.20240822_074126068.jpg","BrowCam","/BrowCam.20240822_074126068.jpg","UserSelect","/UserSelect.20240822_074126068.jpg","","","-999.99","6.08","-999.99","-999.99","66c6eba6111b2e001a2b1296"
"2024-08-22T07:41:41.092Z","44.3596845","-124.9645577","ASNAP","","admin","","","","","","","","","","","-0.55","-2.74","-1.0","-1.7","198.45","405.62","2.24","SciCam","/SciCam.20240822_074141092.jpg","PilotCam","/PilotCam.20240822_074141092.jpg","BrowCam","/BrowCam.20240822_074141092.jpg","UserSelect","/UserSelect.20240822_074141092.jpg","","","-999.99","5.99","-999.99","-999.99","66c6ebb5111b2e001a2b129a"
"2024-08-22T07:41:56.124Z","44.3596849","-124.9645582","ASNAP","","admin","","","","","","","","","","","-0.59","-2.69","-0.7","-2.5","199.51","412.80","2.24","SciCam","/SciCam.20240822_074156124.jpg","PilotCam","/PilotCam.20240822_074156124.jpg","BrowCam","/BrowCam.20240822_074156124.jpg","UserSelect","/UserSelect.20240822_074156124.jpg","","","-999.99","5.95","-999.99","-999.99","66c6ebc4111b2e001a2b129e"
"2024-08-22T07:42:11.155Z","44.3596848","-124.9645582","ASNAP","","admin","","","","","","","","","","","-0.59","-2.70","-1.2","-1.2","199.61","419.99","2.23","SciCam","/SciCam.20240822_074211155.jpg","PilotCam","/PilotCam.20240822_074211155.jpg","BrowCam","/BrowCam.20240822_074211155.jpg","UserSelect","/UserSelect.20240822_074211155.jpg","","","-999.99","6.03","-999.99","-999.99","66c6ebd3111b2e001a2b12a2"
"2024-08-22T07:42:26.187Z","44.3596847","-124.9645578","ASNAP","","admin","","","","","","","","","","","-0.56","-2.72","-0.9","-3.6","199.08","427.48","2.23","SciCam","/SciCam.20240822_074226187.jpg","PilotCam","/PilotCam.20240822_074226187.jpg","BrowCam","/BrowCam.20240822_074226187.jpg","UserSelect","/UserSelect.20240822_074226187.jpg","","","-999.99","5.84","-999.99","-999.99","66c6ebe2111b2e001a2b12a6"
"2024-08-22T07:42:41.210Z","44.3596849","-124.9645581","ASNAP","","admin","","","","","","","","","","","-0.58","-2.69","-1.0","-2.9","199.28","434.82","2.22","SciCam","/SciCam.20240822_074241210.jpg","PilotCam","/PilotCam.20240822_074241210.jpg","BrowCam","/BrowCam.20240822_074241210.jpg","UserSelect","/UserSelect.20240822_074241210.jpg","","","-999.99","5.87","-999.99","-999.99","66c6ebf1111b2e001a2b12aa"
"2024-08-22T07:42:56.241Z","44.3596848","-124.9645578","ASNAP","","admin","","","","","","","","","","","-0.56","-2.70","-1.0","-3.0","199.16","442.20","2.22","SciCam","/SciCam.20240822_074256241.jpg","PilotCam","/PilotCam.20240822_074256241.jpg","BrowCam","/BrowCam.20240822_074256241.jpg","UserSelect","/UserSelect.20240822_074256241.jpg","","","-999.99","5.81","-999.99","-999.99","66c6ec00111b2e001a2b12ae"
"2024-08-22T07:43:11.274Z","44.3596846","-124.9645581","ASNAP","","admin","","","","","","","","","","","-0.58","-2.73","-0.9","-3.2","199.07","450.26","2.23","SciCam","/SciCam.20240822_074311274.jpg","PilotCam","/PilotCam.20240822_074311274.jpg","BrowCam","/BrowCam.20240822_074311274.jpg","UserSelect","/UserSelect.20240822_074311274.jpg","","","-999.99","5.86","-999.99","-999.99","66c6ec0f111b2e001a2b12b2"
"2024-08-22T07:43:26.305Z","44.3596845","-124.9645581","ASNAP","","admin","","","","","","","","","","","-0.58","-2.74","-1.3","-1.0","199.14","457.55","2.23","SciCam","/SciCam.20240822_074326305.jpg","PilotCam","/PilotCam.20240822_074326305.jpg","BrowCam","/BrowCam.20240822_074326305.jpg","UserSelect","/UserSelect.20240822_074326305.jpg","","","-999.99","5.76","-999.99","-999.99","66c6ec1e111b2e001a2b12b6"
"2024-08-22T07:43:41.336Z","44.3596847","-124.9645579","ASNAP","","admin","","","","","","","","","","","-0.57","-2.72","-0.7","-2.8","199.20","465.46","2.23","SciCam","/SciCam.20240822_074341336.jpg","PilotCam","/PilotCam.20240822_074341336.jpg","BrowCam","/BrowCam.20240822_074341336.jpg","UserSelect","/UserSelect.20240822_074341336.jpg","","","-999.99","5.70","-999.99","-999.99","66c6ec2d111b2e001a2b12ba"
"2024-08-22T07:43:56.366Z","44.3596847","-124.9645581","ASNAP","","admin","","","","","","","","","","","-0.58","-2.72","-0.8","-2.6","198.88","472.85","2.23","SciCam","/SciCam.20240822_074356366.jpg","PilotCam","/PilotCam.20240822_074356366.jpg","BrowCam","/BrowCam.20240822_074356366.jpg","UserSelect","/UserSelect.20240822_074356366.jpg","","","-999.99","5.70","-999.99","-999.99","66c6ec3c111b2e001a2b12be"
"2024-08-22T07:44:11.387Z","44.3596848","-124.9645579","ASNAP","","admin","","","","","","","","","","","-0.57","-2.70","-0.8","-3.0","199.17","480.19","2.21","SciCam","/SciCam.20240822_074411387.jpg","PilotCam","/PilotCam.20240822_074411387.jpg","BrowCam","/BrowCam.20240822_074411387.jpg","UserSelect","/UserSelect.20240822_074411387.jpg","","","-999.99","5.76","-999.99","-999.99","66c6ec4b111b2e001a2b12c2"
"2024-08-22T07:44:26.420Z","44.3596848","-124.9645581","ASNAP","","admin","","","","","","","","","","","-0.58","-2.71","-0.9","-3.1","199.37","487.40","2.23","SciCam","/SciCam.20240822_074426420.jpg","PilotCam","/PilotCam.20240822_074426420.jpg","BrowCam","/BrowCam.20240822_074426420.jpg","UserSelect","/UserSelect.20240822_074426420.jpg","","","-999.99","5.75","-999.99","-999.99","66c6ec5a111b2e001a2b12c6"
"2024-08-22T07:44:41.444Z","44.3596846","-124.9645578","ASNAP","","admin","","","","","","","","","","","-0.56","-2.73","-0.6","-1.4","199.08","495.04","2.23","SciCam","/SciCam.20240822_074441444.jpg","PilotCam","/PilotCam.20240822_074441444.jpg","BrowCam","/BrowCam.20240822_074441444.jpg","UserSelect","/UserSelect.20240822_074441444.jpg","","","-999.99","5.63","-999.99","-999.99","66c6ec69111b2e001a2b12ca"
"2024-08-22T07:44:56.466Z","44.3596848","-124.9645579","ASNAP","","admin","","","","","","","","","","","-0.57","-2.71","-0.9","-1.9","198.65","502.12","2.22","SciCam","/SciCam.20240822_074456466.jpg","PilotCam","/PilotCam.20240822_074456466.jpg","BrowCam","/BrowCam.20240822_074456466.jpg","UserSelect","/UserSelect.20240822_074456466.jpg","","","-999.99","5.45","-999.99","-999.99","66c6ec78111b2e001a2b12ce"
"2024-08-22T07:45:11.497Z","44.3596848","-124.9645581","ASNAP","","admin","","","","","","","","","","","-0.58","-2.70","-0.7","-1.7","199.13","509.42","2.22","SciCam","/SciCam.20240822_074511497.jpg","PilotCam","/PilotCam.20240822_074511497.jpg","BrowCam","/BrowCam.20240822_074511497.jpg","UserSelect","/UserSelect.20240822_074511497.jpg","","","-999.99","5.45","-999.99","-999.99","66c6ec87111b2e001a2b12d2"
"2024-08-22T07:45:26.529Z","44.3596848","-124.9645581","ASNAP","","admin","","","","","","","","","","","-0.58","-2.70","-0.9","-3.4","199.25","516.52","2.23","SciCam","/SciCam.20240822_074526529.jpg","PilotCam","/PilotCam.20240822_074526529.jpg","BrowCam","/BrowCam.20240822_074526529.jpg","UserSelect","/UserSelect.20240822_074526529.jpg","","","-999.99","5.51","-999.99","-999.99","66c6ec96111b2e001a2b12d6"
"2024-08-22T07:45:41.557Z","44.3596847","-124.9645582","ASNAP","","admin","","","","","","","","","","","-0.59","-2.72","-1.0","-2.8","198.67","523.73","2.23","SciCam","/SciCam.20240822_074541557.jpg","PilotCam","/PilotCam.20240822_074541557.jpg","BrowCam","/BrowCam.20240822_074541557.jpg","UserSelect","/UserSelect.20240822_074541557.jpg","","","-999.99","5.34","-999.99","-999.99","66c6eca5111b2e001a2b12da"
"2024-08-22T07:45:56.590Z","44.3596845","-124.9645583","ASNAP","","admin","","","","","","","","","","","-0.60","-2.74","0.3","0.0","199.42","529.76","2.23","SciCam","/SciCam.20240822_074556590.jpg","PilotCam","/PilotCam.20240822_074556590.jpg","BrowCam","/BrowCam.20240822_074556590.jpg","UserSelect","/UserSelect.20240822_074556590.jpg","","","-999.99","5.35","-999.99","-999.99","66c6ecb4111b2e001a2b12de"
"2024-08-22T07:46:11.621Z","44.3596849","-124.9645583","ASNAP","","admin","","","","","","","","","","","-0.60","-2.69","-0.3","-3.8","199.32","530.04","2.22","SciCam","/SciCam.20240822_074611621.jpg","PilotCam","/PilotCam.20240822_074611621.jpg","BrowCam","/BrowCam.20240822_074611621.jpg","UserSelect","/UserSelect.20240822_074611621.jpg","","","-999.99","5.40","-999.99","-999.99","66c6ecc3111b2e001a2b12e2"
"2024-08-22T07:46:26.652Z","44.3596849","-124.9645584","ASNAP","","admin","","","","","","","","","","","-0.61","-2.69","-0.5","-2.9","199.47","529.98","2.23","SciCam","/SciCam.20240822_074626652.jpg","PilotCam","/PilotCam.20240822_074626652.jpg","BrowCam","/BrowCam.20240822_074626652.jpg","UserSelect","/UserSelect.20240822_074626652.jpg","","","-999.99","5.29","-999.99","-999.99","66c6ecd2111b2e001a2b12e6"
"2024-08-22T07:46:41.689Z","44.3597097","-124.9645703","ASNAP","","admin","","","","","","","","","","","-1.56","0.06","0.8","-4.3","261.78","530.71","2.24","SciCam","/SciCam.20240822_074641689.jpg","PilotCam","/PilotCam.20240822_074641689.jpg","BrowCam","/BrowCam.20240822_074641689.jpg","UserSelect","/UserSelect.20240822_074641689.jpg","","","-999.99","5.29","-999.99","-999.99","66c6ece1111b2e001a2b12ea"
"2024-08-22T07:46:45.490Z","44.3597082","-124.9645700","VEHICLE","Jason stopped at 530 m","guest","Other","","","","","","","","","","-1.53","-0.10","-0.6","-3.6","255.76","529.55","2.20","SciCam","/SciCam.20240822_074645490.jpg","PilotCam","/PilotCam.20240822_074645490.jpg","BrowCam","/BrowCam.20240822_074645490.jpg","UserSelect","/UserSelect.20240822_074645490.jpg","","","-999.99","5.33","-999.99","-999.99","66c6ece5111b2e001a2b12f1"
"2024-08-22T07:46:56.722Z","44.3597037","-124.9645701","ASNAP","","admin","","","","","","","","","","","-1.54","-0.61","0.3","-5.3","250.42","530.86","2.22","SciCam","/SciCam.20240822_074656722.jpg","PilotCam","/PilotCam.20240822_074656722.jpg","BrowCam","/BrowCam.20240822_074656722.jpg","UserSelect","/UserSelect.20240822_074656722.jpg","","","-999.99","5.37","-999.99","-999.99","66c6ecf0111b2e001a2b12f5"
"2024-08-22T07:47:11.754Z","44.3597045","-124.9645702","ASNAP","","admin","","","","","","","","","","","-1.55","-0.52","0.3","-3.6","252.03","531.31","2.23","SciCam","/SciCam.20240822_074711754.jpg","PilotCam","/PilotCam.20240822_074711754.jpg","BrowCam","/BrowCam.20240822_074711754.jpg","UserSelect","/UserSelect.20240822_074711754.jpg","","","-999.99","5.33","-999.99","-999.99","66c6ecff111b2e001a2b12f9"
"2024-08-22T07:47:26.788Z","44.3597047","-124.9645702","ASNAP","","admin","","","","","","","","","","","-1.55","-0.49","-0.6","-5.7","252.24","531.42","2.23","SciCam","/SciCam.20240822_074726788.jpg","PilotCam","/PilotCam.20240822_074726788.jpg","BrowCam","/BrowCam.20240822_074726788.jpg","UserSelect","/UserSelect.20240822_074726788.jpg","","","-999.99","5.36","-999.99","-999.99","66c6ed0e111b2e001a2b12fd"
"2024-08-22T07:47:41.820Z","44.3597029","-124.9645702","ASNAP","","admin","","","","","","","","","","","-1.55","-0.69","-0.5","-4.8","242.00","531.39","2.23","SciCam","/SciCam.20240822_074741820.jpg","PilotCam","/PilotCam.20240822_074741820.jpg","BrowCam","/BrowCam.20240822_074741820.jpg","UserSelect","/UserSelect.20240822_074741820.jpg","","","-999.99","5.27","-999.99","-999.99","66c6ed1d111b2e001a2b1301"
"2024-08-22T07:47:56.847Z","44.3596885","-124.9645628","ASNAP","","admin","","","","","","","","","","","-0.96","-2.29","-1.1","-5.7","211.90","534.50","2.23","SciCam","/SciCam.20240822_074756847.jpg","PilotCam","/PilotCam.20240822_074756847.jpg","BrowCam","/BrowCam.20240822_074756847.jpg","UserSelect","/UserSelect.20240822_074756847.jpg","","","-999.99","5.28","-999.99","-999.99","66c6ed2c111b2e001a2b1305"
"2024-08-22T07:48:11.878Z","44.3596893","-124.9645638","ASNAP","","admin","","","","","","","","","","","-1.04","-2.21","-0.9","-4.0","214.52","540.33","2.23","SciCam","/SciCam.20240822_074811878.jpg","PilotCam","/PilotCam.20240822_074811878.jpg","BrowCam","/BrowCam.20240822_074811878.jpg","UserSelect","/UserSelect.20240822_074811878.jpg","","","-999.99","5.29","-999.99","-999.99","66c6ed3b111b2e001a2b1309"
"2024-08-22T07:48:26.895Z","44.3596956","-124.9645682","ASNAP","","admin","","","","","","","","","","","-1.39","-1.50","0.0","-4.1","232.54","545.37","2.23","SciCam","/SciCam.20240822_074826895.jpg","PilotCam","/PilotCam.20240822_074826895.jpg","BrowCam","/BrowCam.20240822_074826895.jpg","UserSelect","/UserSelect.20240822_074826895.jpg","","","-999.99","5.31","-999.99","-999.99","66c6ed4a111b2e001a2b130d"
"2024-08-22T07:48:41.928Z","44.3596954","-124.9645688","ASNAP","","admin","","","","","","","","","","","-1.44","-1.53","-1.3","-5.8","230.24","549.16","2.23","SciCam","/SciCam.20240822_074841928.jpg","PilotCam","/PilotCam.20240822_074841928.jpg","BrowCam","/BrowCam.20240822_074841928.jpg","UserSelect","/UserSelect.20240822_074841928.jpg","","","-999.99","5.33","-999.99","-999.99","66c6ed59111b2e001a2b1311"
"2024-08-22T07:48:56.962Z","44.3596956","-124.9645678","ASNAP","","admin","","","","","","","","","","","-1.36","-1.50","0.1","-4.2","233.91","554.37","2.23","SciCam","/SciCam.20240822_074856962.jpg","PilotCam","/PilotCam.20240822_074856962.jpg","BrowCam","/BrowCam.20240822_074856962.jpg","UserSelect","/UserSelect.20240822_074856962.jpg","","","-999.99","5.19","-999.99","-999.99","66c6ed68111b2e001a2b1315"
"2024-08-22T07:49:11.994Z","44.3596987","-124.9645691","ASNAP","","admin","","","","","","","","","","","-1.46","-1.16","-1.2","-10.3","239.32","555.09","2.22","SciCam","/SciCam.20240822_074911994.jpg","PilotCam","/PilotCam.20240822_074911994.jpg","BrowCam","/BrowCam.20240822_074911994.jpg","UserSelect","/UserSelect.20240822_074911994.jpg","","","-999.99","5.18","-999.99","-999.99","66c6ed77111b2e001a2b1319"
"2024-08-22T07:49:27.021Z","44.3596987","-124.9645695","ASNAP","","admin","","","","","","","","","","","-1.49","-1.16","-0.0","-3.6","237.37","556.68","2.22","SciCam","/SciCam.20240822_074927021.jpg","PilotCam","/PilotCam.20240822_074927021.jpg","BrowCam","/BrowCam.20240822_074927021.jpg","UserSelect","/UserSelect.20240822_074927021.jpg","","","-999.99","5.42","-999.99","-999.99","66c6ed87111b2e001a2b131d"
"2024-08-22T07:49:42.053Z","44.3597000","-124.9645698","ASNAP","","admin","","","","","","","","","","","-1.52","-1.02","-0.0","-1.2","244.30","559.07","2.22","SciCam","/SciCam.20240822_074942053.jpg","PilotCam","/PilotCam.20240822_074942053.jpg","BrowCam","/BrowCam.20240822_074942053.jpg","UserSelect","/UserSelect.20240822_074942053.jpg","","","-999.99","5.28","-999.99","-999.99","66c6ed96111b2e001a2b1321"
"2024-08-22T07:49:57.086Z","44.3597002","-124.9645701","ASNAP","","admin","","","","","","","","","","","-1.54","-0.99","-2.6","-2.3","248.66","563.67","2.23","SciCam","/SciCam.20240822_074957086.jpg","PilotCam","/PilotCam.20240822_074957086.jpg","BrowCam","/BrowCam.20240822_074957086.jpg","UserSelect","/UserSelect.20240822_074957086.jpg","","","-999.99","5.20","-999.99","-999.99","66c6eda5111b2e001a2b1325"
"2024-08-22T07:50:12.117Z","44.3597325","-124.9645471","ASNAP","","admin","","","","","","","","","","","0.29","2.60","-1.6","-5.5","344.70","568.59","2.22","SciCam","/SciCam.20240822_075012117.jpg","PilotCam","/PilotCam.20240822_075012117.jpg","BrowCam","/BrowCam.20240822_075012117.jpg","UserSelect","/UserSelect.20240822_075012117.jpg","","","-999.99","5.22","-999.99","-999.99","66c6edb4111b2e001a2b1329"
"2024-08-22T07:50:27.145Z","44.3597316","-124.9645379","ASNAP","","admin","","","","","","","","","","","1.03","2.50","-1.8","-3.4","6.20","571.01","2.24","SciCam","/SciCam.20240822_075027145.jpg","PilotCam","/PilotCam.20240822_075027145.jpg","BrowCam","/BrowCam.20240822_075027145.jpg","UserSelect","/UserSelect.20240822_075027145.jpg","","","-999.99","5.16","-999.99","-999.99","66c6edc3111b2e001a2b132d"
"2024-08-22T07:50:42.174Z","44.3597327","-124.9645484","ASNAP","","admin","","","","","","","","","","","0.19","2.62","-0.3","-5.1","340.52","571.48","2.23","SciCam","/SciCam.20240822_075042174.jpg","PilotCam","/PilotCam.20240822_075042174.jpg","BrowCam","/BrowCam.20240822_075042174.jpg","UserSelect","/UserSelect.20240822_075042174.jpg","","","-999.99","5.05","-999.99","-999.99","66c6edd2111b2e001a2b1331"
"2024-08-22T07:50:57.208Z","44.3597333","-124.9645455","ASNAP","","admin","","","","","","","","","","","0.42","2.68","-2.7","-3.4","347.98","571.64","2.23","SciCam","/SciCam.20240822_075057208.jpg","PilotCam","/PilotCam.20240822_075057208.jpg","BrowCam","/BrowCam.20240822_075057208.jpg","UserSelect","/UserSelect.20240822_075057208.jpg","","","-999.99","5.20","-999.99","-999.99","66c6ede1111b2e001a2b1335"
"2024-08-22T07:51:12.241Z","44.3597320","-124.9645379","ASNAP","","admin","","","","","","","","","","","1.03","2.54","0.8","-3.6","2.66","571.54","2.23","SciCam","/SciCam.20240822_075112241.jpg","PilotCam","/PilotCam.20240822_075112241.jpg","BrowCam","/BrowCam.20240822_075112241.jpg","UserSelect","/UserSelect.20240822_075112241.jpg","","","-999.99","5.23","-999.99","-999.99","66c6edf0111b2e001a2b1339"
"2024-08-22T07:51:27.264Z","44.3597313","-124.9645356","ASNAP","","admin","","","","","","","","","","","1.21","2.46","-0.2","-2.1","6.29","572.01","2.23","SciCam","/SciCam.20240822_075127264.jpg","PilotCam","/PilotCam.20240822_075127264.jpg","BrowCam","/BrowCam.20240822_075127264.jpg","UserSelect","/UserSelect.20240822_075127264.jpg","","","-999.99","5.08","-999.99","-999.99","66c6edff111b2e001a2b133d"
"2024-08-22T07:51:42.297Z","44.3597305","-124.9645335","ASNAP","","admin","","","","","","","","","","","1.38","2.37","-2.1","0.8","14.11","571.75","2.23","SciCam","/SciCam.20240822_075142297.jpg","PilotCam","/PilotCam.20240822_075142297.jpg","BrowCam","/BrowCam.20240822_075142297.jpg","UserSelect","/UserSelect.20240822_075142297.jpg","","","-999.99","5.23","-999.99","-999.99","66c6ee0e111b2e001a2b1341"
