Date/Time (UTC),vehicleRealtimeNavData.latitude (ddeg),vehicleRealtimeNavData.longitude (ddeg),event_value,event_free_text,event_author,event_option.milestone,event_option.actions,event_option.type,event_option.filename,event_option.cabled_plug,event_option.dummy_plug,event_option.event_comment,vehicleRealtimeNavData.local_x (meters),vehicleRealtimeNavData.local_y (meters),vehicleRealtimeNavData.roll (deg),vehicleRealtimeNavData.pitch (deg),vehicleRealtimeNavData.heading (deg),vehicleRealtimeNavData.depth (meters),vehicleRealtimeNavData.altitude (meters),vehicleRealtimeFramegrabberData.camera_name_1,vehicleRealtimeFramegrabberData.filename_1,vehicleRealtimeFramegrabberData.camera_name_2,vehicleRealtimeFramegrabberData.filename_2,vehicleRealtimeFramegrabberData.camera_name_3,vehicleRealtimeFramegrabberData.filename_3,vehicleRealtimeFramegrabberData.camera_name_4,vehicleRealtimeFramegrabberData.filename_4,vehicleReNavData.pitch (deg),vehicleReNavData.roll (deg),vehicleTemperatureProbe.probe1_temperature (degC),vehicleTemperatureProbe.probe2_temperature (degC),vehicleTemperatureProbe.probe3_temperature (degC),vehicleTemperatureProbe.probe4_temperature (degC),id
"2024-08-19T03:31:33.468Z","44.6337240","-124.3083573","ASNAP","","admin","","","","","","","","-22.09","5.06","-0.1","-4.9","121.37","80.19","2.25","SciCam","/SciCam.20240819_033133468.jpg","PilotCam","/PilotCam.20240819_033133468.jpg","BrowCam","/BrowCam.20240819_033133468.jpg","UserSelect","/UserSelect.20240819_033133468.jpg","","","-999.99","7.31","-999.99","-999.99","66c2bc95111b2e001a29f625"
"2024-08-19T03:31:48.499Z","44.6337219","-124.3083600","ASNAP","","admin","","","","","","","","-22.30","4.83","-0.6","-0.1","119.67","81.27","0.58","SciCam","/SciCam.20240819_033148499.jpg","PilotCam","/PilotCam.20240819_033148499.jpg","BrowCam","/BrowCam.20240819_033148499.jpg","UserSelect","/UserSelect.20240819_033148499.jpg","","","-999.99","7.09","-999.99","-999.99","66c2bca4111b2e001a29f629"
"2024-08-19T03:31:53.229Z","44.6337218","-124.3083600","Biology Type","brown fish","guest","","","Fish","","","","81.3 meters (Depth)","-22.30","4.82","-0.6","-0.1","119.68","81.24","0.58","SciCam","/SciCam.20240819_033153229.jpg","PilotCam","/PilotCam.20240819_033153229.jpg","BrowCam","/BrowCam.20240819_033153229.jpg","UserSelect","/UserSelect.20240819_033153229.jpg","","","-999.99","7.30","-999.99","-999.99","66c2bca9111b2e001a29f62d"
"2024-08-19T03:32:03.518Z","44.6337218","-124.3083600","ASNAP","","admin","","","","","","","","-22.30","4.82","-0.6","-0.1","119.68","81.26","0.58","SciCam","/SciCam.20240819_033203518.jpg","PilotCam","/PilotCam.20240819_033203518.jpg","BrowCam","/BrowCam.20240819_033203518.jpg","UserSelect","/UserSelect.20240819_033203518.jpg","","","-999.99","7.33","-999.99","-999.99","66c2bcb3111b2e001a29f631"
"2024-08-19T03:32:18.550Z","44.6337218","-124.3083600","ASNAP","","admin","","","","","","","","-22.30","4.82","-0.6","-0.1","119.70","81.26","0.58","SciCam","/SciCam.20240819_033218550.jpg","PilotCam","/PilotCam.20240819_033218550.jpg","BrowCam","/BrowCam.20240819_033218550.jpg","UserSelect","/UserSelect.20240819_033218550.jpg","","","-999.99","6.92","-999.99","-999.99","66c2bcc2111b2e001a29f635"
"2024-08-19T03:32:33.578Z","44.6337218","-124.3083600","ASNAP","","admin","","","","","","","","-22.30","4.82","-0.6","-0.0","119.70","81.28","0.58","SciCam","/SciCam.20240819_033233578.jpg","PilotCam","/PilotCam.20240819_033233578.jpg","BrowCam","/BrowCam.20240819_033233578.jpg","UserSelect","/UserSelect.20240819_033233578.jpg","","","-999.99","7.46","-999.99","-999.99","66c2bcd1111b2e001a29f639"
"2024-08-19T03:32:48.608Z","44.6337218","-124.3083600","ASNAP","","admin","","","","","","","","-22.30","4.82","-0.6","-0.0","119.71","81.31","0.58","SciCam","/SciCam.20240819_033248608.jpg","PilotCam","/PilotCam.20240819_033248608.jpg","BrowCam","/BrowCam.20240819_033248608.jpg","UserSelect","/UserSelect.20240819_033248608.jpg","","","-999.99","7.45","-999.99","-999.99","66c2bce0111b2e001a29f63d"
"2024-08-19T03:33:00.670Z","44.6337218","-124.3083600","ROV Actions","Grabbing rope to fire Niskin 1","guest","","(Port) Manipulator in use","","","","","","-22.30","4.82","-0.6","-0.0","119.71","81.22","0.58","SciCam","/SciCam.20240819_033300670.jpg","PilotCam","/PilotCam.20240819_033300670.jpg","BrowCam","/BrowCam.20240819_033300670.jpg","UserSelect","/UserSelect.20240819_033300670.jpg","","","-999.99","7.15","-999.99","-999.99","66c2bcec111b2e001a29f641"
"2024-08-19T03:33:03.639Z","44.6337218","-124.3083600","ASNAP","","admin","","","","","","","","-22.30","4.82","-0.6","-0.0","119.71","81.28","0.58","SciCam","/SciCam.20240819_033303639.jpg","PilotCam","/PilotCam.20240819_033303639.jpg","BrowCam","/BrowCam.20240819_033303639.jpg","UserSelect","/UserSelect.20240819_033303639.jpg","","","-999.99","7.40","-999.99","-999.99","66c2bcef111b2e001a29f645"
"2024-08-19T03:33:18.671Z","44.6337218","-124.3083600","ASNAP","","admin","","","","","","","","-22.30","4.82","-0.6","-0.0","119.71","81.24","0.58","SciCam","/SciCam.20240819_033318671.jpg","PilotCam","/PilotCam.20240819_033318671.jpg","BrowCam","/BrowCam.20240819_033318671.jpg","UserSelect","/UserSelect.20240819_033318671.jpg","","","-999.99","6.95","-999.99","-999.99","66c2bcfe111b2e001a29f649"
"2024-08-19T03:33:33.703Z","44.6337218","-124.3083600","ASNAP","","admin","","","","","","","","-22.30","4.82","-0.5","-0.0","119.71","81.20","0.58","SciCam","/SciCam.20240819_033333703.jpg","PilotCam","/PilotCam.20240819_033333703.jpg","BrowCam","/BrowCam.20240819_033333703.jpg","UserSelect","/UserSelect.20240819_033333703.jpg","","","-999.99","7.26","-999.99","-999.99","66c2bd0d111b2e001a29f64d"
"2024-08-19T03:33:48.724Z","44.6337218","-124.3083600","ASNAP","","admin","","","","","","","","-22.30","4.82","-0.5","-0.0","119.71","81.23","0.58","SciCam","/SciCam.20240819_033348724.jpg","PilotCam","/PilotCam.20240819_033348724.jpg","BrowCam","/BrowCam.20240819_033348724.jpg","UserSelect","/UserSelect.20240819_033348724.jpg","","","-999.99","7.00","-999.99","-999.99","66c2bd1c111b2e001a29f651"
"2024-08-19T03:34:03.746Z","44.6337218","-124.3083600","ASNAP","","admin","","","","","","","","-22.30","4.82","-0.5","-0.0","119.71","81.28","0.58","SciCam","/SciCam.20240819_033403746.jpg","PilotCam","/PilotCam.20240819_033403746.jpg","BrowCam","/BrowCam.20240819_033403746.jpg","UserSelect","/UserSelect.20240819_033403746.jpg","","","-999.99","7.64","-999.99","-999.99","66c2bd2b111b2e001a29f655"
"2024-08-19T03:34:18.777Z","44.6337218","-124.3083600","ASNAP","","admin","","","","","","","","-22.30","4.82","-0.5","-0.0","119.72","81.27","0.58","SciCam","/SciCam.20240819_033418777.jpg","PilotCam","/PilotCam.20240819_033418777.jpg","BrowCam","/BrowCam.20240819_033418777.jpg","UserSelect","/UserSelect.20240819_033418777.jpg","","","-999.99","7.07","-999.99","-999.99","66c2bd3a111b2e001a29f659"
"2024-08-19T03:34:33.798Z","44.6337218","-124.3083600","ASNAP","","admin","","","","","","","","-22.30","4.82","-0.5","0.0","119.72","81.25","0.58","SciCam","/SciCam.20240819_033433798.jpg","PilotCam","/PilotCam.20240819_033433798.jpg","BrowCam","/BrowCam.20240819_033433798.jpg","UserSelect","/UserSelect.20240819_033433798.jpg","","","-999.99","7.14","-999.99","-999.99","66c2bd49111b2e001a29f65d"
"2024-08-19T03:34:39.733Z","44.6337218","-124.3083600","ROV Actions","Niskin 2 is fired","guest","","(Port) Manipulator in use","","","","","81.3 Meters (Depth)","-22.30","4.82","-0.5","0.0","119.72","81.36","0.58","SciCam","/SciCam.20240819_033439733.jpg","PilotCam","/PilotCam.20240819_033439733.jpg","BrowCam","/BrowCam.20240819_033439733.jpg","UserSelect","/UserSelect.20240819_033439733.jpg","","","-999.99","7.46","-999.99","-999.99","66c2bd4f111b2e001a29f661"
"2024-08-19T03:34:48.830Z","44.6337218","-124.3083600","ASNAP","","admin","","","","","","","","-22.30","4.82","-0.5","0.0","119.72","81.21","0.58","SciCam","/SciCam.20240819_033448830.jpg","PilotCam","/PilotCam.20240819_033448830.jpg","BrowCam","/BrowCam.20240819_033448830.jpg","UserSelect","/UserSelect.20240819_033448830.jpg","","","-999.99","6.62","-999.99","-999.99","66c2bd58111b2e001a29f665"
"2024-08-19T03:35:03.850Z","44.6337218","-124.3083600","ASNAP","","admin","","","","","","","","-22.30","4.82","-0.5","-0.0","119.71","81.26","0.58","SciCam","/SciCam.20240819_033503850.jpg","PilotCam","/PilotCam.20240819_033503850.jpg","BrowCam","/BrowCam.20240819_033503850.jpg","UserSelect","/UserSelect.20240819_033503850.jpg","","","-999.99","7.30","-999.99","-999.99","66c2bd67111b2e001a29f66d"
"2024-08-19T03:35:18.876Z","44.6337218","-124.3083600","ASNAP","","admin","","","","","","","","-22.30","4.82","-0.5","-0.0","119.73","81.29","0.58","SciCam","/SciCam.20240819_033518876.jpg","PilotCam","/PilotCam.20240819_033518876.jpg","BrowCam","/BrowCam.20240819_033518876.jpg","UserSelect","/UserSelect.20240819_033518876.jpg","","","-999.99","7.25","-999.99","-999.99","66c2bd76111b2e001a29f671"
"2024-08-19T03:35:33.904Z","44.6337218","-124.3083600","ASNAP","","admin","","","","","","","","-22.30","4.82","-0.5","-0.0","119.73","81.32","0.58","SciCam","/SciCam.20240819_033533904.jpg","PilotCam","/PilotCam.20240819_033533904.jpg","BrowCam","/BrowCam.20240819_033533904.jpg","UserSelect","/UserSelect.20240819_033533904.jpg","","","-999.99","7.75","-999.99","-999.99","66c2bd85111b2e001a29f675"
"2024-08-19T03:35:48.927Z","44.6337218","-124.3083600","ASNAP","","admin","","","","","","","","-22.30","4.82","-0.5","0.0","119.73","81.32","0.58","SciCam","/SciCam.20240819_033548927.jpg","PilotCam","/PilotCam.20240819_033548927.jpg","BrowCam","/BrowCam.20240819_033548927.jpg","UserSelect","/UserSelect.20240819_033548927.jpg","","","-999.99","7.36","-999.99","-999.99","66c2bd94111b2e001a29f679"
"2024-08-19T03:36:03.949Z","44.6337218","-124.3083600","ASNAP","","admin","","","","","","","","-22.30","4.82","-0.5","0.0","119.72","81.31","0.58","SciCam","/SciCam.20240819_033603949.jpg","PilotCam","/PilotCam.20240819_033603949.jpg","BrowCam","/BrowCam.20240819_033603949.jpg","UserSelect","/UserSelect.20240819_033603949.jpg","","","-999.99","7.28","-999.99","-999.99","66c2bda3111b2e001a29f67d"
"2024-08-19T03:36:18.982Z","44.6337218","-124.3083600","ASNAP","","admin","","","","","","","","-22.30","4.82","-0.5","0.0","119.72","81.27","0.58","SciCam","/SciCam.20240819_033618982.jpg","PilotCam","/PilotCam.20240819_033618982.jpg","BrowCam","/BrowCam.20240819_033618982.jpg","UserSelect","/UserSelect.20240819_033618982.jpg","","","-999.99","7.42","-999.99","-999.99","66c2bdb2111b2e001a29f681"
"2024-08-19T03:36:34.012Z","44.6337218","-124.3083600","ASNAP","","admin","","","","","","","","-22.30","4.82","-0.5","0.0","119.72","81.27","0.58","SciCam","/SciCam.20240819_033634012.jpg","PilotCam","/PilotCam.20240819_033634012.jpg","BrowCam","/BrowCam.20240819_033634012.jpg","UserSelect","/UserSelect.20240819_033634012.jpg","","","-999.99","6.96","-999.99","-999.99","66c2bdc2111b2e001a29f685"
"2024-08-19T03:36:49.044Z","44.6337218","-124.3083600","ASNAP","","admin","","","","","","","","-22.30","4.82","-0.5","0.0","119.72","81.29","0.58","SciCam","/SciCam.20240819_033649044.jpg","PilotCam","/PilotCam.20240819_033649044.jpg","BrowCam","/BrowCam.20240819_033649044.jpg","UserSelect","/UserSelect.20240819_033649044.jpg","","","-999.99","7.80","-999.99","-999.99","66c2bdd1111b2e001a29f689"
"2024-08-19T03:37:04.069Z","44.6337218","-124.3083601","ASNAP","","admin","","","","","","","","-22.31","4.82","-0.3","-2.2","120.11","81.26","0.58","SciCam","/SciCam.20240819_033704069.jpg","PilotCam","/PilotCam.20240819_033704069.jpg","BrowCam","/BrowCam.20240819_033704069.jpg","UserSelect","/UserSelect.20240819_033704069.jpg","","","-999.99","7.32","-999.99","-999.99","66c2bde0111b2e001a29f68d"
"2024-08-19T03:37:19.096Z","44.6337236","-124.3083584","ASNAP","","admin","","","","","","","","-22.18","5.02","-0.7","-4.6","134.55","81.03","0.58","SciCam","/SciCam.20240819_033719096.jpg","PilotCam","/PilotCam.20240819_033719096.jpg","BrowCam","/BrowCam.20240819_033719096.jpg","UserSelect","/UserSelect.20240819_033719096.jpg","","","-999.99","7.32","-999.99","-999.99","66c2bdef111b2e001a29f691"
"2024-08-19T03:37:34.125Z","44.6337281","-124.3083509","ASNAP","","admin","","","","","","","","-21.58","5.52","-2.2","0.3","134.90","81.40","0.58","SciCam","/SciCam.20240819_033734125.jpg","PilotCam","/PilotCam.20240819_033734125.jpg","BrowCam","/BrowCam.20240819_033734125.jpg","UserSelect","/UserSelect.20240819_033734125.jpg","","","-999.99","7.72","-999.99","-999.99","66c2bdfe111b2e001a29f695"
"2024-08-19T03:37:49.158Z","44.6337281","-124.3083509","ASNAP","","admin","","","","","","","","-21.58","5.52","-2.2","0.3","134.89","81.36","0.58","SciCam","/SciCam.20240819_033749158.jpg","PilotCam","/PilotCam.20240819_033749158.jpg","BrowCam","/BrowCam.20240819_033749158.jpg","UserSelect","/UserSelect.20240819_033749158.jpg","","","-999.99","7.19","-999.99","-999.99","66c2be0d111b2e001a29f699"
"2024-08-19T03:38:04.185Z","44.6337287","-124.3083510","ASNAP","","admin","","","","","","","","-21.59","5.59","-0.4","-5.1","134.57","81.10","0.58","SciCam","/SciCam.20240819_033804185.jpg","PilotCam","/PilotCam.20240819_033804185.jpg","BrowCam","/BrowCam.20240819_033804185.jpg","UserSelect","/UserSelect.20240819_033804185.jpg","","","-999.99","7.38","-999.99","-999.99","66c2be1c111b2e001a29f69d"
"2024-08-19T03:38:19.213Z","44.6337253","-124.3083555","ASNAP","","admin","","","","","","","","-21.95","5.21","-1.8","-5.1","151.26","81.09","0.58","SciCam","/SciCam.20240819_033819213.jpg","PilotCam","/PilotCam.20240819_033819213.jpg","BrowCam","/BrowCam.20240819_033819213.jpg","UserSelect","/UserSelect.20240819_033819213.jpg","","","-999.99","7.34","-999.99","-999.99","66c2be2b111b2e001a29f6a1"
"2024-08-19T03:38:34.237Z","44.6337242","-124.3083514","ASNAP","","admin","","","","","","","","-21.62","5.09","-1.1","-4.2","155.42","81.21","0.58","SciCam","/SciCam.20240819_033834237.jpg","PilotCam","/PilotCam.20240819_033834237.jpg","BrowCam","/BrowCam.20240819_033834237.jpg","UserSelect","/UserSelect.20240819_033834237.jpg","","","-999.99","7.33","-999.99","-999.99","66c2be3a111b2e001a29f6a5"
"2024-08-19T03:38:45.147Z","44.6337319","-124.3083290","Biology Type","","guest","","","Seastar","","","","","-19.84","5.94","-0.8","-4.3","110.69","80.74","1.72","SciCam","/SciCam.20240819_033845147.jpg","PilotCam","/PilotCam.20240819_033845147.jpg","BrowCam","/BrowCam.20240819_033845147.jpg","UserSelect","/UserSelect.20240819_033845147.jpg","","","-999.99","7.36","-999.99","-999.99","66c2be45111b2e001a29f6a9"
"2024-08-19T03:38:49.266Z","44.6337386","-124.3083181","ASNAP","","admin","","","","","","","","-18.98","6.69","-1.1","-5.8","92.31","80.70","1.85","SciCam","/SciCam.20240819_033849266.jpg","PilotCam","/PilotCam.20240819_033849266.jpg","BrowCam","/BrowCam.20240819_033849266.jpg","UserSelect","/UserSelect.20240819_033849266.jpg","","","-999.99","7.32","-999.99","-999.99","66c2be49111b2e001a29f6ad"
"2024-08-19T03:39:04.295Z","44.6337660","-124.3082744","ASNAP","","admin","","","","","","","","-15.51","9.73","-0.1","-5.0","75.83","80.90","1.70","SciCam","/SciCam.20240819_033904295.jpg","PilotCam","/PilotCam.20240819_033904295.jpg","BrowCam","/BrowCam.20240819_033904295.jpg","UserSelect","/UserSelect.20240819_033904295.jpg","","","-999.99","7.26","-999.99","-999.99","66c2be58111b2e001a29f6b1"
"2024-08-19T03:39:19.326Z","44.6337817","-124.3082487","ASNAP","","admin","","","","","","","","-13.47","11.48","-0.4","-5.2","76.53","81.20","1.67","SciCam","/SciCam.20240819_033919326.jpg","PilotCam","/PilotCam.20240819_033919326.jpg","BrowCam","/BrowCam.20240819_033919326.jpg","UserSelect","/UserSelect.20240819_033919326.jpg","","","-999.99","7.37","-999.99","-999.99","66c2be67111b2e001a29f6b5"
"2024-08-19T03:39:34.343Z","44.6337959","-124.3082323","ASNAP","","admin","","","","","","","","-12.17","13.06","-0.1","-4.8","106.27","80.99","1.69","SciCam","/SciCam.20240819_033934343.jpg","PilotCam","/PilotCam.20240819_033934343.jpg","BrowCam","/BrowCam.20240819_033934343.jpg","UserSelect","/UserSelect.20240819_033934343.jpg","","","-999.99","7.37","-999.99","-999.99","66c2be76111b2e001a29f6b9"
"2024-08-19T03:39:38.000Z","","","SulisCam","","admin","","","","sulis_20240819033938.jpg","","","","","","","","","","","","","","","","","","","-4.802","-0.001","","","","","66c2d7f6111b2e001a29fe88"
"2024-08-19T03:39:49.375Z","44.6338037","-124.3082216","ASNAP","","admin","","","","","","","","-11.32","13.92","-0.1","-5.1","125.53","81.24","1.38","SciCam","/SciCam.20240819_033949375.jpg","PilotCam","/PilotCam.20240819_033949375.jpg","BrowCam","/BrowCam.20240819_033949375.jpg","UserSelect","/UserSelect.20240819_033949375.jpg","","","-999.99","7.26","-999.99","-999.99","66c2be85111b2e001a29f6bd"
"2024-08-19T03:40:04.404Z","44.6338064","-124.3082178","ASNAP","","admin","","","","","","","","-11.02","14.22","0.3","-5.2","151.92","81.14","0.58","SciCam","/SciCam.20240819_034004404.jpg","PilotCam","/PilotCam.20240819_034004404.jpg","BrowCam","/BrowCam.20240819_034004404.jpg","UserSelect","/UserSelect.20240819_034004404.jpg","","","-999.99","7.39","-999.99","-999.99","66c2be94111b2e001a29f6c1"
"2024-08-19T03:40:18.749Z","44.6338121","-124.3082119","Biology Type","Anemones on cable","guest","","","Anemone","","","","","-10.55","14.86","-0.0","-5.1","179.99","81.19","0.58","SciCam","/SciCam.20240819_034018749.jpg","PilotCam","/PilotCam.20240819_034018749.jpg","BrowCam","/BrowCam.20240819_034018749.jpg","UserSelect","/UserSelect.20240819_034018749.jpg","","","-999.99","7.33","-999.99","-999.99","66c2bea2111b2e001a29f6c5"
"2024-08-19T03:40:19.433Z","44.6338121","-124.3082119","ASNAP","","admin","","","","","","","","-10.55","14.86","-0.0","-5.1","179.99","81.19","0.58","SciCam","/SciCam.20240819_034019433.jpg","PilotCam","/PilotCam.20240819_034019433.jpg","BrowCam","/BrowCam.20240819_034019433.jpg","UserSelect","/UserSelect.20240819_034019433.jpg","","","-999.99","7.35","-999.99","-999.99","66c2bea3111b2e001a29f6c9"
"2024-08-19T03:40:34.461Z","44.6338161","-124.3082104","ASNAP","","admin","","","","","","","","-10.43","15.30","0.1","-5.0","192.38","81.13","0.58","SciCam","/SciCam.20240819_034034461.jpg","PilotCam","/PilotCam.20240819_034034461.jpg","BrowCam","/BrowCam.20240819_034034461.jpg","UserSelect","/UserSelect.20240819_034034461.jpg","","","-999.99","7.33","-999.99","-999.99","66c2beb2111b2e001a29f6cd"
"2024-08-19T03:40:35.000Z","","","SulisCam","","admin","","","","sulis_20240819034035.jpg","","","","","","","","","","","","","","","","","","","-4.954","0.122","","","","","66c2d7f6111b2e001a29fe8a"
"2024-08-19T03:40:49.493Z","44.6338213","-124.3082065","ASNAP","","admin","","","","","","","","-10.12","15.88","0.1","-4.9","208.05","81.09","0.58","SciCam","/SciCam.20240819_034049493.jpg","PilotCam","/PilotCam.20240819_034049493.jpg","BrowCam","/BrowCam.20240819_034049493.jpg","UserSelect","/UserSelect.20240819_034049493.jpg","","","-999.99","7.28","-999.99","-999.99","66c2bec1111b2e001a29f6d1"
"2024-08-19T03:41:04.512Z","44.6338223","-124.3082010","ASNAP","","admin","","","","","","","","-9.69","15.99","0.5","-5.0","231.97","81.02","1.56","SciCam","/SciCam.20240819_034104512.jpg","PilotCam","/PilotCam.20240819_034104512.jpg","BrowCam","/BrowCam.20240819_034104512.jpg","UserSelect","/UserSelect.20240819_034104512.jpg","","","-999.99","7.34","-999.99","-999.99","66c2bed0111b2e001a29f6d5"
"2024-08-19T03:41:08.000Z","","","SulisCam","","admin","","","","sulis_20240819034108.jpg","","","","","","","","","","","","","","","","","","","-5.482","0.124","","","","","66c2d7f6111b2e001a29fe8c"
"2024-08-19T03:41:19.539Z","44.6338227","-124.3081962","ASNAP","","admin","","","","","","","","-9.31","16.03","0.3","-4.9","263.08","80.91","1.61","SciCam","/SciCam.20240819_034119539.jpg","PilotCam","/PilotCam.20240819_034119539.jpg","BrowCam","/BrowCam.20240819_034119539.jpg","UserSelect","/UserSelect.20240819_034119539.jpg","","","-999.99","7.30","-999.99","-999.99","66c2bedf111b2e001a29f6d9"
"2024-08-19T03:41:34.560Z","44.6338139","-124.3081907","ASNAP","","admin","","","","","","","","-8.87","15.05","0.1","-5.6","279.48","80.78","1.70","SciCam","/SciCam.20240819_034134560.jpg","PilotCam","/PilotCam.20240819_034134560.jpg","BrowCam","/BrowCam.20240819_034134560.jpg","UserSelect","/UserSelect.20240819_034134560.jpg","","","-999.99","7.31","-999.99","-999.99","66c2beee111b2e001a29f6dd"
"2024-08-19T03:41:49.576Z","44.6338124","-124.3081879","ASNAP","","admin","","","","","","","","-8.65","14.89","0.2","-5.8","293.53","80.88","1.61","SciCam","/SciCam.20240819_034149576.jpg","PilotCam","/PilotCam.20240819_034149576.jpg","BrowCam","/BrowCam.20240819_034149576.jpg","UserSelect","/UserSelect.20240819_034149576.jpg","","","-999.99","7.23","-999.99","-999.99","66c2befd111b2e001a29f6e1"
"2024-08-19T03:42:04.606Z","44.6338091","-124.3081878","ASNAP","","admin","","","","","","","","-8.64","14.52","-0.0","-5.1","290.02","80.98","1.54","SciCam","/SciCam.20240819_034204606.jpg","PilotCam","/PilotCam.20240819_034204606.jpg","BrowCam","/BrowCam.20240819_034204606.jpg","UserSelect","/UserSelect.20240819_034204606.jpg","","","-999.99","7.40","-999.99","-999.99","66c2bf0c111b2e001a29f6e5"
"2024-08-19T03:42:08.000Z","","","SulisCam","","admin","","","","sulis_20240819034208.jpg","","","","","","","","","","","","","","","","","","","-5.660","-0.120","","","","","66c2d7f6111b2e001a29fe8e"
"2024-08-19T03:42:19.638Z","44.6338036","-124.3081878","ASNAP","","admin","","","","","","","","-8.64","13.91","0.2","-5.3","279.86","81.02","1.54","SciCam","/SciCam.20240819_034219638.jpg","PilotCam","/PilotCam.20240819_034219638.jpg","BrowCam","/BrowCam.20240819_034219638.jpg","UserSelect","/UserSelect.20240819_034219638.jpg","","","-999.99","7.26","-999.99","-999.99","66c2bf1b111b2e001a29f6e9"
"2024-08-19T03:42:34.668Z","44.6337992","-124.3081897","ASNAP","","admin","","","","","","","","-8.79","13.42","0.5","-5.2","307.97","81.02","1.56","SciCam","/SciCam.20240819_034234668.jpg","PilotCam","/PilotCam.20240819_034234668.jpg","BrowCam","/BrowCam.20240819_034234668.jpg","UserSelect","/UserSelect.20240819_034234668.jpg","","","-999.99","7.36","-999.99","-999.99","66c2bf2a111b2e001a29f6ed"
"2024-08-19T03:42:37.000Z","","","SulisCam","","admin","","","","sulis_20240819034237.jpg","","","","","","","","","","","","","","","","","","","-5.228","0.067","","","","","66c2d7f6111b2e001a29fe90"
"2024-08-19T03:42:49.687Z","44.6337950","-124.3081965","ASNAP","","admin","","","","","","","","-9.33","12.95","-0.3","-5.3","345.00","81.08","0.58","SciCam","/SciCam.20240819_034249687.jpg","PilotCam","/PilotCam.20240819_034249687.jpg","BrowCam","/BrowCam.20240819_034249687.jpg","UserSelect","/UserSelect.20240819_034249687.jpg","","","-999.99","7.30","-999.99","-999.99","66c2bf39111b2e001a29f6f1"
"2024-08-19T03:43:03.000Z","","","SulisCam","","admin","","","","sulis_20240819034303.jpg","","","","","","","","","","","","","","","","","","","-5.644","0.079","","","","","66c2d7f6111b2e001a29fe92"
"2024-08-19T03:43:04.717Z","44.6337941","-124.3081976","ASNAP","","admin","","","","","","","","-9.42","12.85","-0.7","-5.5","354.92","81.09","0.58","SciCam","/SciCam.20240819_034304717.jpg","PilotCam","/PilotCam.20240819_034304717.jpg","BrowCam","/BrowCam.20240819_034304717.jpg","UserSelect","/UserSelect.20240819_034304717.jpg","","","-999.99","7.28","-999.99","-999.99","66c2bf48111b2e001a29f6f5"
"2024-08-19T03:43:19.748Z","44.6337916","-124.3081951","ASNAP","","admin","","","","","","","","-9.22","12.58","-0.3","-5.1","357.68","80.99","1.50","SciCam","/SciCam.20240819_034319748.jpg","PilotCam","/PilotCam.20240819_034319748.jpg","BrowCam","/BrowCam.20240819_034319748.jpg","UserSelect","/UserSelect.20240819_034319748.jpg","","","-999.99","7.29","-999.99","-999.99","66c2bf57111b2e001a29f6f9"
"2024-08-19T03:43:20.000Z","","","SulisCam","","admin","","","","sulis_20240819034320.jpg","","","","","","","","","","","","","","","","","","","-5.267","-0.118","","","","","66c2d7f6111b2e001a29fe94"
"2024-08-19T03:43:34.771Z","44.6337867","-124.3081906","ASNAP","","admin","","","","","","","","-8.86","12.03","-0.4","-5.1","33.72","81.10","0.58","SciCam","/SciCam.20240819_034334771.jpg","PilotCam","/PilotCam.20240819_034334771.jpg","BrowCam","/BrowCam.20240819_034334771.jpg","UserSelect","/UserSelect.20240819_034334771.jpg","","","-999.99","7.26","-999.99","-999.99","66c2bf66111b2e001a29f6fd"
"2024-08-19T03:43:38.217Z","44.6337861","-124.3081921","FREE_FORM","ROV moved to ZPLSCB101-2023","guest","","","","","","","","-8.98","11.97","-0.9","-5.3","38.24","81.07","1.50","SciCam","/SciCam.20240819_034338217.jpg","PilotCam","/PilotCam.20240819_034338217.jpg","BrowCam","/BrowCam.20240819_034338217.jpg","UserSelect","/UserSelect.20240819_034338217.jpg","","","-999.99","7.35","-999.99","-999.99","66c2bf6a111b2e001a29f701"
"2024-08-19T03:43:40.118Z","44.6337838","-124.3081911","Biology Type","Orange fish","guest","","","Fish","","","","","-8.90","11.71","-0.5","-4.7","45.93","81.04","0.58","SciCam","/SciCam.20240819_034340118.jpg","PilotCam","/PilotCam.20240819_034340118.jpg","BrowCam","/BrowCam.20240819_034340118.jpg","UserSelect","/UserSelect.20240819_034340118.jpg","","","-999.99","7.34","-999.99","-999.99","66c2bf6c111b2e001a29f705"
"2024-08-19T03:43:44.000Z","","","SulisCam","","admin","","","","sulis_20240819034344.jpg","","","","","","","","","","","","","","","","","","","-4.827","-0.960","","","","","66c2d7f6111b2e001a29fe96"
"2024-08-19T03:43:49.804Z","44.6337851","-124.3081927","ASNAP","","admin","","","","","","","","-9.03","11.85","-0.6","-5.2","49.86","81.28","0.58","SciCam","/SciCam.20240819_034349804.jpg","PilotCam","/PilotCam.20240819_034349804.jpg","BrowCam","/BrowCam.20240819_034349804.jpg","UserSelect","/UserSelect.20240819_034349804.jpg","","","-999.99","7.22","-999.99","-999.99","66c2bf75111b2e001a29f709"
"2024-08-19T03:44:04.000Z","","","SulisCam","","admin","","","","sulis_20240819034404.jpg","","","","","","","","","","","","","","","","","","","-4.943","-0.371","","","","","66c2d7f6111b2e001a29fe98"
