Date/Time (UTC),vehicleRealtimeNavData.latitude (ddeg),vehicleRealtimeNavData.longitude (ddeg),event_value,event_free_text,event_author,event_option.milestone,event_option.type,event_option.filename,event_option.actions,vehicleRealtimeNavData.local_x (meters),vehicleRealtimeNavData.local_y (meters),vehicleRealtimeNavData.roll (deg),vehicleRealtimeNavData.pitch (deg),vehicleRealtimeNavData.heading (deg),vehicleRealtimeNavData.depth (meters),vehicleRealtimeNavData.altitude (meters),vehicleRealtimeFramegrabberData.camera_name_1,vehicleRealtimeFramegrabberData.filename_1,vehicleRealtimeFramegrabberData.camera_name_2,vehicleRealtimeFramegrabberData.filename_2,vehicleRealtimeFramegrabberData.camera_name_3,vehicleRealtimeFramegrabberData.filename_3,vehicleRealtimeFramegrabberData.camera_name_4,vehicleRealtimeFramegrabberData.filename_4,vehicleReNavData.pitch (deg),vehicleReNavData.roll (deg),vehicleTemperatureProbe.probe1_temperature (degC),vehicleTemperatureProbe.probe2_temperature (degC),vehicleTemperatureProbe.probe3_temperature (degC),vehicleTemperatureProbe.probe4_temperature (degC),id
"2024-08-08T21:42:06.203Z","7.5904265","-0.1434320","ASNAP","","admin","","","","","9951033.29","-4085738.01","-0.3","-4.7","350.50","197.78","17.93","SciCam","/SciCam.20240808_214206203.jpg","PilotCam","/PilotCam.20240808_214206203.jpg","BrowCam","/BrowCam.20240808_214206203.jpg","UserSelect","/UserSelect.20240808_214206203.jpg","","","-999.99","7.26","-999.99","-999.99","66b53bae2969d9001acb6c25"
"2024-08-08T21:42:36.232Z","7.5904265","-0.1434320","ASNAP","","admin","","","","","9951033.29","-4085738.01","-0.5","-4.6","350.19","197.70","17.93","SciCam","/SciCam.20240808_214236232.jpg","PilotCam","/PilotCam.20240808_214236232.jpg","BrowCam","/BrowCam.20240808_214236232.jpg","UserSelect","/UserSelect.20240808_214236232.jpg","","","-999.99","7.37","-999.99","-999.99","66b53bcc2969d9001acb6c29"
"2024-08-08T21:42:52.345Z","7.5904265","-0.1434320","Biology Type","","guest","","Anemone","","","9951033.29","-4085738.01","-0.4","-4.7","351.26","197.75","17.93","SciCam","/SciCam.20240808_214252345.jpg","PilotCam","/PilotCam.20240808_214252345.jpg","BrowCam","/BrowCam.20240808_214252345.jpg","UserSelect","/UserSelect.20240808_214252345.jpg","","","-999.99","7.30","-999.99","-999.99","66b53bdc2969d9001acb6c2d"
"2024-08-08T21:43:01.278Z","7.5904265","-0.1434320","Biology Type","","guest","","Squat lobster","","","9951033.29","-4085738.01","-0.4","-5.0","351.12","197.79","17.93","SciCam","/SciCam.20240808_214301278.jpg","PilotCam","/PilotCam.20240808_214301278.jpg","BrowCam","/BrowCam.20240808_214301278.jpg","UserSelect","/UserSelect.20240808_214301278.jpg","","","-999.99","7.43","-999.99","-999.99","66b53be52969d9001acb6c31"
"2024-08-08T21:43:06.279Z","7.5904265","-0.1434320","ASNAP","","admin","","","","","9951033.29","-4085738.01","-0.2","-4.7","351.32","197.79","17.93","SciCam","/SciCam.20240808_214306279.jpg","PilotCam","/PilotCam.20240808_214306279.jpg","BrowCam","/BrowCam.20240808_214306279.jpg","UserSelect","/UserSelect.20240808_214306279.jpg","","","-999.99","7.38","-999.99","-999.99","66b53bea2969d9001acb6c35"
"2024-08-08T21:43:36.324Z","7.5904265","-0.1434320","ASNAP","","admin","","","","","9951033.29","-4085738.01","-0.1","-4.8","350.82","197.74","17.93","SciCam","/SciCam.20240808_214336324.jpg","PilotCam","/PilotCam.20240808_214336324.jpg","BrowCam","/BrowCam.20240808_214336324.jpg","UserSelect","/UserSelect.20240808_214336324.jpg","","","-999.99","7.23","-999.99","-999.99","66b53c082969d9001acb6c39"
"2024-08-08T21:43:36.414Z","7.5904265","-0.1434320","FREE_FORM","Stopping 4k","guest","","","","","9951033.29","-4085738.01","-0.3","-4.5","350.67","197.74","17.93","SciCam","/SciCam.20240808_214336414.jpg","PilotCam","/PilotCam.20240808_214336414.jpg","BrowCam","/BrowCam.20240808_214336414.jpg","UserSelect","/UserSelect.20240808_214336414.jpg","","","-999.99","7.45","-999.99","-999.99","66b53c082969d9001acb6c3c"
"2024-08-08T21:44:06.347Z","7.5904265","-0.1434320","ASNAP","","admin","","","","","9951033.29","-4085738.01","-0.2","-5.0","26.93","197.72","17.93","SciCam","/SciCam.20240808_214406347.jpg","PilotCam","/PilotCam.20240808_214406347.jpg","BrowCam","/BrowCam.20240808_214406347.jpg","UserSelect","/UserSelect.20240808_214406347.jpg","","","-999.99","7.31","-999.99","-999.99","66b53c262969d9001acb6c41"
"2024-08-08T21:44:36.392Z","7.5904265","-0.1434320","ASNAP","","admin","","","","","9951033.29","-4085738.01","-0.5","-5.6","78.80","197.40","17.93","SciCam","/SciCam.20240808_214436392.jpg","PilotCam","/PilotCam.20240808_214436392.jpg","BrowCam","/BrowCam.20240808_214436392.jpg","UserSelect","/UserSelect.20240808_214436392.jpg","","","-999.99","7.19","-999.99","-999.99","66b53c442969d9001acb6c49"
"2024-08-08T21:45:06.438Z","7.5904265","-0.1434320","ASNAP","","admin","","","","","9951033.29","-4085738.01","0.3","-4.6","81.69","197.73","17.93","SciCam","/SciCam.20240808_214506438.jpg","PilotCam","/PilotCam.20240808_214506438.jpg","BrowCam","/BrowCam.20240808_214506438.jpg","UserSelect","/UserSelect.20240808_214506438.jpg","","","-999.99","7.37","-999.99","-999.99","66b53c622969d9001acb6c4d"
"2024-08-08T21:45:36.486Z","7.5904265","-0.1434320","ASNAP","","admin","","","","","9951033.29","-4085738.01","-0.3","-5.1","78.76","198.52","17.93","SciCam","/SciCam.20240808_214536486.jpg","PilotCam","/PilotCam.20240808_214536486.jpg","BrowCam","/BrowCam.20240808_214536486.jpg","UserSelect","/UserSelect.20240808_214536486.jpg","","","-999.99","7.20","-999.99","-999.99","66b53c802969d9001acb6c51"
"2024-08-08T21:45:55.335Z","7.5904265","-0.1434320","ROV Actions","Grabbed the package to stabilize","guest","","","","(Port) Manipulator in use","9951033.29","-4085738.01","1.9","-6.5","82.78","198.43","17.93","SciCam","/SciCam.20240808_214555335.jpg","PilotCam","/PilotCam.20240808_214555335.jpg","BrowCam","/BrowCam.20240808_214555335.jpg","UserSelect","/UserSelect.20240808_214555335.jpg","","","-999.99","7.27","-999.99","-999.99","66b53c932969d9001acb6c55"
"2024-08-08T21:46:06.506Z","7.5904265","-0.1434320","ASNAP","","admin","","","","","9951033.29","-4085738.01","1.2","-7.3","83.58","198.53","17.93","SciCam","/SciCam.20240808_214606506.jpg","PilotCam","/PilotCam.20240808_214606506.jpg","BrowCam","/BrowCam.20240808_214606506.jpg","UserSelect","/UserSelect.20240808_214606506.jpg","","","-999.99","7.34","-999.99","-999.99","66b53c9e2969d9001acb6c59"
"2024-08-08T21:46:36.541Z","7.5904265","-0.1434320","ASNAP","","admin","","","","","9951033.29","-4085738.01","1.7","-6.6","72.25","198.61","17.93","SciCam","/SciCam.20240808_214636541.jpg","PilotCam","/PilotCam.20240808_214636541.jpg","BrowCam","/BrowCam.20240808_214636541.jpg","UserSelect","/UserSelect.20240808_214636541.jpg","","","-999.99","7.19","-999.99","-999.99","66b53cbc2969d9001acb6c5d"
"2024-08-08T21:47:06.567Z","7.5904265","-0.1434320","ASNAP","","admin","","","","","9951033.29","-4085738.01","1.4","-7.0","79.12","198.60","17.93","SciCam","/SciCam.20240808_214706567.jpg","PilotCam","/PilotCam.20240808_214706567.jpg","BrowCam","/BrowCam.20240808_214706567.jpg","UserSelect","/UserSelect.20240808_214706567.jpg","","","-999.99","7.34","-999.99","-999.99","66b53cda2969d9001acb6c61"
"2024-08-08T21:47:13.639Z","7.5904265","-0.1434320","ROV Actions","Unplugging the cable","guest","","","","(Starboard) Manipulator in use","9951033.29","-4085738.01","0.2","-7.2","79.42","198.62","17.93","SciCam","/SciCam.20240808_214713639.jpg","PilotCam","/PilotCam.20240808_214713639.jpg","BrowCam","/BrowCam.20240808_214713639.jpg","UserSelect","/UserSelect.20240808_214713639.jpg","","","-999.99","7.24","-999.99","-999.99","66b53ce12969d9001acb6c65"
"2024-08-08T21:47:36.590Z","7.5904265","-0.1434320","ASNAP","","admin","","","","","9951033.29","-4085738.01","-1.1","-7.7","76.58","198.63","17.93","SciCam","/SciCam.20240808_214736590.jpg","PilotCam","/PilotCam.20240808_214736590.jpg","BrowCam","/BrowCam.20240808_214736590.jpg","UserSelect","/UserSelect.20240808_214736590.jpg","","","-999.99","7.24","-999.99","-999.99","66b53cf82969d9001acb6c69"
"2024-08-08T21:48:06.631Z","7.5904265","-0.1434320","ASNAP","","admin","","","","","9951033.29","-4085738.01","-1.4","-8.1","76.47","198.63","17.93","SciCam","/SciCam.20240808_214806631.jpg","PilotCam","/PilotCam.20240808_214806631.jpg","BrowCam","/BrowCam.20240808_214806631.jpg","UserSelect","/UserSelect.20240808_214806631.jpg","","","-999.99","7.39","-999.99","-999.99","66b53d162969d9001acb6c6d"
"2024-08-08T21:48:07.000Z","","","SulisCam","","admin","","","sulis_20240808214807.jpg","","","","","","","","","","","","","","","","","-8.160","-1.421","","","","","66b6a548111b2e001a27ba79"
"2024-08-08T21:48:36.677Z","7.5904265","-0.1434320","ASNAP","","admin","","","","","9951033.29","-4085738.01","-1.1","-7.8","77.21","198.65","17.93","SciCam","/SciCam.20240808_214836677.jpg","PilotCam","/PilotCam.20240808_214836677.jpg","BrowCam","/BrowCam.20240808_214836677.jpg","UserSelect","/UserSelect.20240808_214836677.jpg","","","-999.99","7.28","-999.99","-999.99","66b53d342969d9001acb6c71"
"2024-08-08T21:49:01.443Z","7.5904265","-0.1434320","ROV Actions","Fly around package with cable and fly around to other side","guest","","","","(Starboard) Manipulator in use","9951033.29","-4085738.01","-2.5","-5.2","97.49","199.27","17.93","SciCam","/SciCam.20240808_214901443.jpg","PilotCam","/PilotCam.20240808_214901443.jpg","BrowCam","/BrowCam.20240808_214901443.jpg","UserSelect","/UserSelect.20240808_214901443.jpg","","","-999.99","7.20","-999.99","-999.99","66b53d4d2969d9001acb6c75"
"2024-08-08T21:49:06.723Z","7.5904265","-0.1434320","ASNAP","","admin","","","","","9951033.29","-4085738.01","-2.8","-5.7","104.69","199.30","17.93","SciCam","/SciCam.20240808_214906723.jpg","PilotCam","/PilotCam.20240808_214906723.jpg","BrowCam","/BrowCam.20240808_214906723.jpg","UserSelect","/UserSelect.20240808_214906723.jpg","","","-999.99","7.27","-999.99","-999.99","66b53d522969d9001acb6c79"
"2024-08-08T21:49:07.000Z","","","SulisCam","","admin","","","sulis_20240808214907.jpg","","","","","","","","","","","","","","","","","-5.804","-2.861","","","","","66b6a548111b2e001a27ba7b"
"2024-08-08T21:49:12.000Z","","","SulisCam","","admin","","","sulis_20240808214912.jpg","","","","","","","","","","","","","","","","","-6.573","-2.957","","","","","66b6a548111b2e001a27ba7d"
"2024-08-08T21:49:36.768Z","7.5904265","-0.1434320","ASNAP","","admin","","","","","9951033.29","-4085738.01","-2.7","-7.0","161.38","198.90","17.93","SciCam","/SciCam.20240808_214936768.jpg","PilotCam","/PilotCam.20240808_214936768.jpg","BrowCam","/BrowCam.20240808_214936768.jpg","UserSelect","/UserSelect.20240808_214936768.jpg","","","-999.99","7.23","-999.99","-999.99","66b53d702969d9001acb6c7d"
"2024-08-08T21:50:06.813Z","7.5904265","-0.1434320","ASNAP","","admin","","","","","9951033.29","-4085738.01","-3.4","-6.6","199.74","198.50","17.93","SciCam","/SciCam.20240808_215006813.jpg","PilotCam","/PilotCam.20240808_215006813.jpg","BrowCam","/BrowCam.20240808_215006813.jpg","UserSelect","/UserSelect.20240808_215006813.jpg","","","-999.99","7.23","-999.99","-999.99","66b53d8e2969d9001acb6c81"
"2024-08-08T21:50:27.180Z","7.5904265","-0.1434320","ROV Actions","Holding cable along with starboard manipulator","guest","","","","(Port) Manipulator in use","9951033.29","-4085738.01","-2.4","-6.4","250.06","198.54","17.93","SciCam","/SciCam.20240808_215027180.jpg","PilotCam","/PilotCam.20240808_215027180.jpg","BrowCam","/BrowCam.20240808_215027180.jpg","UserSelect","/UserSelect.20240808_215027180.jpg","","","-999.99","7.24","-999.99","-999.99","66b53da32969d9001acb6c85"
"2024-08-08T21:50:36.860Z","7.5904265","-0.1434320","ASNAP","","admin","","","","","9951033.29","-4085738.01","-2.0","-6.6","261.20","198.63","17.93","SciCam","/SciCam.20240808_215036860.jpg","PilotCam","/PilotCam.20240808_215036860.jpg","BrowCam","/BrowCam.20240808_215036860.jpg","UserSelect","/UserSelect.20240808_215036860.jpg","","","-999.99","7.09","-999.99","-999.99","66b53dac2969d9001acb6c89"
"2024-08-08T21:51:03.987Z","7.5904265","-0.1434320","ROV Actions","Grabbed the PIA","guest","","","","(Port) Manipulator in use","9951033.29","-4085738.01","-1.6","-9.2","258.71","199.51","17.93","SciCam","/SciCam.20240808_215103987.jpg","PilotCam","/PilotCam.20240808_215103987.jpg","BrowCam","/BrowCam.20240808_215103987.jpg","UserSelect","/UserSelect.20240808_215103987.jpg","","","-999.99","7.18","-999.99","-999.99","66b53dc72969d9001acb6c8d"
"2024-08-08T21:51:06.910Z","7.5904265","-0.1434320","ASNAP","","admin","","","","","9951033.29","-4085738.01","-1.5","-7.8","264.46","199.48","17.93","SciCam","/SciCam.20240808_215106910.jpg","PilotCam","/PilotCam.20240808_215106910.jpg","BrowCam","/BrowCam.20240808_215106910.jpg","UserSelect","/UserSelect.20240808_215106910.jpg","","","-999.99","7.22","-999.99","-999.99","66b53dca2969d9001acb6c91"
"2024-08-08T21:51:36.943Z","7.5904265","-0.1434320","ASNAP","","admin","","","","","9951033.29","-4085738.01","-2.2","-7.5","266.44","199.54","17.93","SciCam","/SciCam.20240808_215136943.jpg","PilotCam","/PilotCam.20240808_215136943.jpg","BrowCam","/BrowCam.20240808_215136943.jpg","UserSelect","/UserSelect.20240808_215136943.jpg","","","-999.99","7.23","-999.99","-999.99","66b53de82969d9001acb6c95"
"2024-08-08T21:51:41.565Z","7.5904265","-0.1434320","ROV Actions","Placing cable in trough ","guest","","","","(Starboard) Manipulator in use","9951033.29","-4085738.01","-1.8","-7.5","266.51","199.53","17.93","SciCam","/SciCam.20240808_215141565.jpg","PilotCam","/PilotCam.20240808_215141565.jpg","BrowCam","/BrowCam.20240808_215141565.jpg","UserSelect","/UserSelect.20240808_215141565.jpg","","","-999.99","7.44","-999.99","-999.99","66b53ded2969d9001acb6c99"
"2024-08-08T21:52:06.965Z","7.5904265","-0.1434320","ASNAP","","admin","","","","","9951033.29","-4085738.01","-2.2","-8.0","267.06","199.51","17.93","SciCam","/SciCam.20240808_215206965.jpg","PilotCam","/PilotCam.20240808_215206965.jpg","BrowCam","/BrowCam.20240808_215206965.jpg","UserSelect","/UserSelect.20240808_215206965.jpg","","","-999.99","7.35","-999.99","-999.99","66b53e062969d9001acb6c9d"
"2024-08-08T21:52:37.007Z","7.5904265","-0.1434320","ASNAP","","admin","","","","","9951033.29","-4085738.01","-1.4","-7.4","267.41","199.52","17.93","SciCam","/SciCam.20240808_215237007.jpg","PilotCam","/PilotCam.20240808_215237007.jpg","BrowCam","/BrowCam.20240808_215237007.jpg","UserSelect","/UserSelect.20240808_215237007.jpg","","","-999.99","7.07","-999.99","-999.99","66b53e252969d9001acb6ca1"
"2024-08-08T21:53:07.053Z","7.5904265","-0.1434320","ASNAP","","admin","","","","","9951033.29","-4085738.01","-1.2","-7.1","266.93","199.52","17.93","SciCam","/SciCam.20240808_215307053.jpg","PilotCam","/PilotCam.20240808_215307053.jpg","BrowCam","/BrowCam.20240808_215307053.jpg","UserSelect","/UserSelect.20240808_215307053.jpg","","","-999.99","7.33","-999.99","-999.99","66b53e432969d9001acb6ca5"
"2024-08-08T21:53:37.101Z","7.5904265","-0.1434320","ASNAP","","admin","","","","","9951033.29","-4085738.01","-1.5","-6.9","266.95","199.51","17.93","SciCam","/SciCam.20240808_215337101.jpg","PilotCam","/PilotCam.20240808_215337101.jpg","BrowCam","/BrowCam.20240808_215337101.jpg","UserSelect","/UserSelect.20240808_215337101.jpg","","","-999.99","7.30","-999.99","-999.99","66b53e612969d9001acb6ca9"
"2024-08-08T21:54:07.144Z","7.5904265","-0.1434320","ASNAP","","admin","","","","","9951033.29","-4085738.01","-1.3","-6.8","267.16","199.52","17.93","SciCam","/SciCam.20240808_215407144.jpg","PilotCam","/PilotCam.20240808_215407144.jpg","BrowCam","/BrowCam.20240808_215407144.jpg","UserSelect","/UserSelect.20240808_215407144.jpg","","","-999.99","7.47","-999.99","-999.99","66b53e7f2969d9001acb6cad"
"2024-08-08T21:54:30.572Z","7.5904265","-0.1434320","ROV Actions","Picking up brush","guest","","","","(Starboard) Manipulator in use","9951033.29","-4085738.01","-1.5","-6.8","266.33","199.53","17.93","SciCam","/SciCam.20240808_215430572.jpg","PilotCam","/PilotCam.20240808_215430572.jpg","BrowCam","/BrowCam.20240808_215430572.jpg","UserSelect","/UserSelect.20240808_215430572.jpg","","","-999.99","7.21","-999.99","-999.99","66b53e962969d9001acb6cb1"
"2024-08-08T21:54:37.191Z","7.5904265","-0.1434320","ASNAP","","admin","","","","","9951033.29","-4085738.01","-1.7","-6.8","266.21","199.53","17.93","SciCam","/SciCam.20240808_215437191.jpg","PilotCam","/PilotCam.20240808_215437191.jpg","BrowCam","/BrowCam.20240808_215437191.jpg","UserSelect","/UserSelect.20240808_215437191.jpg","","","-999.99","7.12","-999.99","-999.99","66b53e9d2969d9001acb6cb5"
"2024-08-08T21:54:50.855Z","7.5904265","-0.1434320","ROV Actions","Cleaning off PIA","guest","","","","(Starboard) Manipulator in use","9951033.29","-4085738.01","-1.9","-6.8","266.77","199.53","17.93","SciCam","/SciCam.20240808_215450855.jpg","PilotCam","/PilotCam.20240808_215450855.jpg","BrowCam","/BrowCam.20240808_215450855.jpg","UserSelect","/UserSelect.20240808_215450855.jpg","","","-999.99","7.16","-999.99","-999.99","66b53eaa2969d9001acb6cb9"
"2024-08-08T21:55:07.236Z","7.5904265","-0.1434320","ASNAP","","admin","","","","","9951033.29","-4085738.01","-2.2","-7.4","266.62","199.51","17.93","SciCam","/SciCam.20240808_215507236.jpg","PilotCam","/PilotCam.20240808_215507236.jpg","BrowCam","/BrowCam.20240808_215507236.jpg","UserSelect","/UserSelect.20240808_215507236.jpg","","","-999.99","7.24","-999.99","-999.99","66b53ebb2969d9001acb6cbd"
"2024-08-08T21:55:37.257Z","7.5904265","-0.1434320","ASNAP","","admin","","","","","9951033.29","-4085738.01","-1.9","-7.0","266.06","199.52","17.93","SciCam","/SciCam.20240808_215537257.jpg","PilotCam","/PilotCam.20240808_215537257.jpg","BrowCam","/BrowCam.20240808_215537257.jpg","UserSelect","/UserSelect.20240808_215537257.jpg","","","-999.99","7.32","-999.99","-999.99","66b53ed92969d9001acb6cc1"
"2024-08-08T21:56:07.295Z","7.5904265","-0.1434320","ASNAP","","admin","","","","","9951033.29","-4085738.01","-1.2","-6.5","266.37","199.53","17.93","SciCam","/SciCam.20240808_215607295.jpg","PilotCam","/PilotCam.20240808_215607295.jpg","BrowCam","/BrowCam.20240808_215607295.jpg","UserSelect","/UserSelect.20240808_215607295.jpg","","","-999.99","7.29","-999.99","-999.99","66b53ef72969d9001acb6cc5"
"2024-08-08T21:56:20.860Z","7.5904265","-0.1434320","FREE_FORM","Close up of PIA latch","guest","","","","","9951033.29","-4085738.01","-1.5","-6.6","266.44","199.53","17.93","SciCam","/SciCam.20240808_215620860.jpg","PilotCam","/PilotCam.20240808_215620860.jpg","BrowCam","/BrowCam.20240808_215620860.jpg","UserSelect","/UserSelect.20240808_215620860.jpg","","","-999.99","7.25","-999.99","-999.99","66b53f042969d9001acb6cc9"
"2024-08-08T21:56:23.889Z","7.5904265","-0.1434320","ROV Actions","Brush was put away","guest","","","","(Starboard) Manipulator in use","9951033.29","-4085738.01","-1.0","-6.7","266.28","199.52","17.93","SciCam","/SciCam.20240808_215623889.jpg","PilotCam","/PilotCam.20240808_215623889.jpg","BrowCam","/BrowCam.20240808_215623889.jpg","UserSelect","/UserSelect.20240808_215623889.jpg","","","-999.99","7.36","-999.99","-999.99","66b53f072969d9001acb6ccd"
"2024-08-08T21:56:37.340Z","7.5904265","-0.1434320","ASNAP","","admin","","","","","9951033.29","-4085738.01","0.1","-6.7","265.93","199.51","17.93","SciCam","/SciCam.20240808_215637340.jpg","PilotCam","/PilotCam.20240808_215637340.jpg","BrowCam","/BrowCam.20240808_215637340.jpg","UserSelect","/UserSelect.20240808_215637340.jpg","","","-999.99","7.35","-999.99","-999.99","66b53f152969d9001acb6cd1"
"2024-08-08T21:56:52.778Z","7.5904265","-0.1434320","ROV Actions","Let go of PIA","guest","","","","(Port) Manipulator in use","9951033.29","-4085738.01","1.6","-5.5","260.66","199.54","17.93","SciCam","/SciCam.20240808_215652778.jpg","PilotCam","/PilotCam.20240808_215652778.jpg","BrowCam","/BrowCam.20240808_215652778.jpg","UserSelect","/UserSelect.20240808_215652778.jpg","","","-999.99","7.34","-999.99","-999.99","66b53f242969d9001acb6cd5"
"2024-08-08T21:57:07.359Z","7.5904265","-0.1434320","ASNAP","","admin","","","","","9951033.29","-4085738.01","-1.1","-5.6","258.34","199.31","17.93","SciCam","/SciCam.20240808_215707359.jpg","PilotCam","/PilotCam.20240808_215707359.jpg","BrowCam","/BrowCam.20240808_215707359.jpg","UserSelect","/UserSelect.20240808_215707359.jpg","","","-999.99","7.10","-999.99","-999.99","66b53f332969d9001acb6cd9"
"2024-08-08T21:57:34.500Z","7.5904265","-0.1434320","FREE_FORM","Going down to cage","guest","","","","","9951033.29","-4085738.01","-0.9","-5.5","283.12","199.31","17.93","SciCam","/SciCam.20240808_215734500.jpg","PilotCam","/PilotCam.20240808_215734500.jpg","BrowCam","/BrowCam.20240808_215734500.jpg","UserSelect","/UserSelect.20240808_215734500.jpg","","","-999.99","7.34","-999.99","-999.99","66b53f4e2969d9001acb6ce1"
"2024-08-08T21:57:37.405Z","7.5904265","-0.1434320","ASNAP","","admin","","","","","9951033.29","-4085738.01","-0.5","-5.1","290.08","199.42","17.93","SciCam","/SciCam.20240808_215737405.jpg","PilotCam","/PilotCam.20240808_215737405.jpg","BrowCam","/BrowCam.20240808_215737405.jpg","UserSelect","/UserSelect.20240808_215737405.jpg","","","-999.99","7.42","-999.99","-999.99","66b53f512969d9001acb6ce5"
"2024-08-08T21:58:07.452Z","7.5904265","-0.1434320","ASNAP","","admin","","","","","9951033.29","-4085738.01","0.2","-5.9","354.49","204.23","17.93","SciCam","/SciCam.20240808_215807452.jpg","PilotCam","/PilotCam.20240808_215807452.jpg","BrowCam","/BrowCam.20240808_215807452.jpg","UserSelect","/UserSelect.20240808_215807452.jpg","","","-999.99","7.62","-999.99","-999.99","66b53f6f2969d9001acb6ce9"
"2024-08-08T21:58:37.499Z","7.5904265","-0.1434320","ASNAP","","admin","","","","","9951033.29","-4085738.01","-0.1","-5.3","16.15","205.17","17.93","SciCam","/SciCam.20240808_215837499.jpg","PilotCam","/PilotCam.20240808_215837499.jpg","BrowCam","/BrowCam.20240808_215837499.jpg","UserSelect","/UserSelect.20240808_215837499.jpg","","","-999.99","7.42","-999.99","-999.99","66b53f8d2969d9001acb6ced"
"2024-08-08T21:59:00.966Z","7.5904265","-0.1434320","FREE_FORM","Close up of cage","guest","","","","","9951033.29","-4085738.01","-0.7","-5.5","15.28","205.67","17.93","SciCam","/SciCam.20240808_215900966.jpg","PilotCam","/PilotCam.20240808_215900966.jpg","BrowCam","/BrowCam.20240808_215900966.jpg","UserSelect","/UserSelect.20240808_215900966.jpg","","","-999.99","7.38","-999.99","-999.99","66b53fa42969d9001acb6cf1"
"2024-08-08T21:59:07.540Z","7.5904265","-0.1434320","ASNAP","","admin","","","","","9951033.29","-4085738.01","0.3","-5.3","15.68","205.53","17.93","SciCam","/SciCam.20240808_215907540.jpg","PilotCam","/PilotCam.20240808_215907540.jpg","BrowCam","/BrowCam.20240808_215907540.jpg","UserSelect","/UserSelect.20240808_215907540.jpg","","","-999.99","7.20","-999.99","-999.99","66b53fab2969d9001acb6cf5"
"2024-08-08T21:59:20.000Z","","","SulisCam","","admin","","","sulis_20240808215920.jpg","","","","","","","","","","","","","","","","","-5.632","-0.988","","","","","66b6a548111b2e001a27ba7f"
"2024-08-08T21:59:27.130Z","7.5904265","-0.1434320","Biology Type","Stuck on cage","guest","","Jelly","","","9951033.29","-4085738.01","-0.3","-5.4","15.50","205.85","17.93","SciCam","/SciCam.20240808_215927130.jpg","PilotCam","/PilotCam.20240808_215927130.jpg","BrowCam","/BrowCam.20240808_215927130.jpg","UserSelect","/UserSelect.20240808_215927130.jpg","","","-999.99","7.10","-999.99","-999.99","66b53fbf2969d9001acb6cf9"
"2024-08-08T21:59:29.000Z","","","SulisCam","","admin","","","sulis_20240808215929.jpg","","","","","","","","","","","","","","","","","-5.437","-0.562","","","","","66b6a548111b2e001a27ba81"
"2024-08-08T21:59:37.568Z","7.5904265","-0.1434320","ASNAP","","admin","","","","","9951033.29","-4085738.01","-1.6","-6.6","15.17","205.66","17.93","SciCam","/SciCam.20240808_215937568.jpg","PilotCam","/PilotCam.20240808_215937568.jpg","BrowCam","/BrowCam.20240808_215937568.jpg","UserSelect","/UserSelect.20240808_215937568.jpg","","","-999.99","7.22","-999.99","-999.99","66b53fc92969d9001acb6cfd"
"2024-08-08T21:59:45.273Z","7.5904265","-0.1434320","ROV Actions","Latching onto cage","guest","","","","(Starboard) Manipulator in use","9951033.29","-4085738.01","-2.1","-5.9","14.90","205.69","17.93","SciCam","/SciCam.20240808_215945273.jpg","PilotCam","/PilotCam.20240808_215945273.jpg","BrowCam","/BrowCam.20240808_215945273.jpg","UserSelect","/UserSelect.20240808_215945273.jpg","","","-999.99","7.32","-999.99","-999.99","66b53fd12969d9001acb6d01"
"2024-08-08T22:00:07.606Z","7.5904265","-0.1434320","ASNAP","","admin","","","","","9951033.29","-4085738.01","-2.2","-6.3","15.23","205.68","17.93","SciCam","/SciCam.20240808_220007606.jpg","PilotCam","/PilotCam.20240808_220007606.jpg","BrowCam","/BrowCam.20240808_220007606.jpg","UserSelect","/UserSelect.20240808_220007606.jpg","","","-999.99","7.27","-999.99","-999.99","66b53fe72969d9001acb6d05"
"2024-08-08T22:00:25.139Z","7.5904265","-0.1434320","ROV Actions","Shaking of cage to clean it off","guest","","","","(Starboard) Manipulator in use","9951033.29","-4085738.01","-1.7","-2.5","9.78","205.71","17.93","SciCam","/SciCam.20240808_220025139.jpg","PilotCam","/PilotCam.20240808_220025139.jpg","BrowCam","/BrowCam.20240808_220025139.jpg","UserSelect","/UserSelect.20240808_220025139.jpg","","","-999.99","7.22","-999.99","-999.99","66b53ff92969d9001acb6d09"
"2024-08-08T22:00:37.643Z","7.5904265","-0.1434320","ASNAP","","admin","","","","","9951033.29","-4085738.01","-1.6","-5.5","10.05","205.69","17.93","SciCam","/SciCam.20240808_220037643.jpg","PilotCam","/PilotCam.20240808_220037643.jpg","BrowCam","/BrowCam.20240808_220037643.jpg","UserSelect","/UserSelect.20240808_220037643.jpg","","","-999.99","7.23","-999.99","-999.99","66b540052969d9001acb6d0d"
"2024-08-08T22:00:52.340Z","7.5904265","-0.1434320","ROV Actions","Picking up brush","guest","","","","(Port) Manipulator in use","9951033.29","-4085738.01","-0.1","-4.9","11.90","205.67","17.93","SciCam","/SciCam.20240808_220052340.jpg","PilotCam","/PilotCam.20240808_220052340.jpg","BrowCam","/BrowCam.20240808_220052340.jpg","UserSelect","/UserSelect.20240808_220052340.jpg","","","-999.99","7.17","-999.99","-999.99","66b540142969d9001acb6d11"
