Date/Time (UTC),vehicleRealtimeNavData.latitude (ddeg),vehicleRealtimeNavData.longitude (ddeg),event_value,event_free_text,event_author,event_option.new_watchstander,event_option.milestone,event_option.type,event_option.actions,event_option.filename,event_option.highlights,event_option.nav,vehicleRealtimeNavData.local_x (meters),vehicleRealtimeNavData.local_y (meters),vehicleRealtimeNavData.roll (deg),vehicleRealtimeNavData.pitch (deg),vehicleRealtimeNavData.heading (deg),vehicleRealtimeNavData.depth (meters),vehicleRealtimeNavData.altitude (meters),vehicleRealtimeFramegrabberData.camera_name_1,vehicleRealtimeFramegrabberData.filename_1,vehicleRealtimeFramegrabberData.camera_name_2,vehicleRealtimeFramegrabberData.filename_2,vehicleRealtimeFramegrabberData.camera_name_3,vehicleRealtimeFramegrabberData.filename_3,vehicleRealtimeFramegrabberData.camera_name_4,vehicleRealtimeFramegrabberData.filename_4,vehicleReNavData.pitch (deg),vehicleReNavData.roll (deg),vehicleTemperatureProbe.probe1_temperature (degC),vehicleTemperatureProbe.probe2_temperature (degC),vehicleTemperatureProbe.probe3_temperature (degC),vehicleTemperatureProbe.probe4_temperature (degC),id
"2024-08-15T18:42:10.435Z","44.3591981","-124.9649848","ASNAP","","admin","","","","","","","","-34.60","-56.79","-0.0","-3.8","72.99","581.02","1.16","SciCam","/SciCam.20240815_184210435.jpg","PilotCam","/PilotCam.20240815_184210435.jpg","BrowCam","/BrowCam.20240815_184210435.jpg","UserSelect","/UserSelect.20240815_184210435.jpg","","","-999.99","5.25","-999.99","-999.99","66be4c02111b2e001a299546"
"2024-08-15T18:42:25.467Z","44.3591981","-124.9649848","ASNAP","","admin","","","","","","","","-34.60","-56.79","-0.0","-3.8","73.00","581.02","1.16","SciCam","/SciCam.20240815_184225467.jpg","PilotCam","/PilotCam.20240815_184225467.jpg","BrowCam","/BrowCam.20240815_184225467.jpg","UserSelect","/UserSelect.20240815_184225467.jpg","","","-999.99","5.19","-999.99","-999.99","66be4c11111b2e001a29954a"
"2024-08-15T18:42:40.497Z","44.3591982","-124.9649848","ASNAP","","admin","","","","","","","","-34.60","-56.78","-0.0","-3.7","73.01","581.03","1.15","SciCam","/SciCam.20240815_184240497.jpg","PilotCam","/PilotCam.20240815_184240497.jpg","BrowCam","/BrowCam.20240815_184240497.jpg","UserSelect","/UserSelect.20240815_184240497.jpg","","","-999.99","5.23","-999.99","-999.99","66be4c20111b2e001a29954e"
"2024-08-15T18:42:55.528Z","44.3591981","-124.9649848","ASNAP","","admin","","","","","","","","-34.60","-56.79","-0.0","-3.8","73.01","581.03","1.16","SciCam","/SciCam.20240815_184255528.jpg","PilotCam","/PilotCam.20240815_184255528.jpg","BrowCam","/BrowCam.20240815_184255528.jpg","UserSelect","/UserSelect.20240815_184255528.jpg","","","-999.99","5.27","-999.99","-999.99","66be4c2f111b2e001a299552"
"2024-08-15T18:42:59.000Z","","","SulisCam","","admin","","","","","sulis_20240815184259.jpg","","","","","","","","","","","","","","","","","","-3.744","-0.014","","","","","66be95b5111b2e001a29b1bd"
"2024-08-15T18:43:00.247Z","44.3591982","-124.9649848","FREE_FORM","Replaced hard drive in 4k recorder with a new one, solving the problem","guest","","","","","","","","-34.60","-56.78","-0.0","-3.7","73.01","581.03","1.16","SciCam","/SciCam.20240815_184300247.jpg","PilotCam","/PilotCam.20240815_184300247.jpg","BrowCam","/BrowCam.20240815_184300247.jpg","UserSelect","/UserSelect.20240815_184300247.jpg","","","-999.99","5.33","-999.99","-999.99","66be4c34111b2e001a299556"
"2024-08-15T18:43:10.547Z","44.3591981","-124.9649848","ASNAP","","admin","","","","","","","","-34.60","-56.79","-0.0","-3.7","73.01","581.03","1.15","SciCam","/SciCam.20240815_184310547.jpg","PilotCam","/PilotCam.20240815_184310547.jpg","BrowCam","/BrowCam.20240815_184310547.jpg","UserSelect","/UserSelect.20240815_184310547.jpg","","","-999.99","5.20","-999.99","-999.99","66be4c3e111b2e001a29955a"
"2024-08-15T18:43:25.576Z","44.3591981","-124.9649849","ASNAP","","admin","","","","","","","","-34.61","-56.79","-0.0","-3.7","73.00","581.02","1.16","SciCam","/SciCam.20240815_184325576.jpg","PilotCam","/PilotCam.20240815_184325576.jpg","BrowCam","/BrowCam.20240815_184325576.jpg","UserSelect","/UserSelect.20240815_184325576.jpg","","","-999.99","5.36","-999.99","-999.99","66be4c4d111b2e001a29955e"
"2024-08-15T18:43:40.593Z","44.3591981","-124.9649848","ASNAP","","admin","","","","","","","","-34.60","-56.79","-0.0","-3.7","73.00","581.02","1.15","SciCam","/SciCam.20240815_184340593.jpg","PilotCam","/PilotCam.20240815_184340593.jpg","BrowCam","/BrowCam.20240815_184340593.jpg","UserSelect","/UserSelect.20240815_184340593.jpg","","","-999.99","5.26","-999.99","-999.99","66be4c5c111b2e001a299562"
"2024-08-15T18:43:55.624Z","44.3591980","-124.9649848","ASNAP","","admin","","","","","","","","-34.60","-56.80","0.0","-3.7","73.00","581.02","1.16","SciCam","/SciCam.20240815_184355624.jpg","PilotCam","/PilotCam.20240815_184355624.jpg","BrowCam","/BrowCam.20240815_184355624.jpg","UserSelect","/UserSelect.20240815_184355624.jpg","","","-999.99","5.34","-999.99","-999.99","66be4c6b111b2e001a299566"
"2024-08-15T18:44:04.000Z","","","SulisCam","","admin","","","","","sulis_20240815184404.jpg","","","","","","","","","","","","","","","","","","-3.793","-0.013","","","","","66be95b5111b2e001a29b1bf"
"2024-08-15T18:44:10.653Z","44.3591980","-124.9649848","ASNAP","","admin","","","","","","","","-34.60","-56.80","0.0","-3.8","73.00","581.02","1.16","SciCam","/SciCam.20240815_184410653.jpg","PilotCam","/PilotCam.20240815_184410653.jpg","BrowCam","/BrowCam.20240815_184410653.jpg","UserSelect","/UserSelect.20240815_184410653.jpg","","","-999.99","5.25","-999.99","-999.99","66be4c7a111b2e001a29956a"
"2024-08-15T18:44:25.681Z","44.3591979","-124.9649848","ASNAP","","admin","","","","","","","","-34.60","-56.81","0.0","-3.8","72.99","581.02","1.16","SciCam","/SciCam.20240815_184425681.jpg","PilotCam","/PilotCam.20240815_184425681.jpg","BrowCam","/BrowCam.20240815_184425681.jpg","UserSelect","/UserSelect.20240815_184425681.jpg","","","-999.99","5.32","-999.99","-999.99","66be4c89111b2e001a29956e"
"2024-08-15T18:44:40.703Z","44.3591980","-124.9649848","ASNAP","","admin","","","","","","","","-34.60","-56.80","0.0","-3.9","72.99","581.02","1.16","SciCam","/SciCam.20240815_184440703.jpg","PilotCam","/PilotCam.20240815_184440703.jpg","BrowCam","/BrowCam.20240815_184440703.jpg","UserSelect","/UserSelect.20240815_184440703.jpg","","","-999.99","5.22","-999.99","-999.99","66be4c98111b2e001a299572"
"2024-08-15T18:44:41.174Z","44.3591980","-124.9649848","HIGHLIGHTS","Stopped 4k highlight","guest","","","","","","4K highlights stop","","-34.60","-56.80","0.0","-3.9","72.99","581.02","1.16","SciCam","/SciCam.20240815_184441174.jpg","PilotCam","/PilotCam.20240815_184441174.jpg","BrowCam","/BrowCam.20240815_184441174.jpg","UserSelect","/UserSelect.20240815_184441174.jpg","","","-999.99","5.22","-999.99","-999.99","66be4c99111b2e001a299575"
"2024-08-15T18:44:55.734Z","44.3591980","-124.9649848","ASNAP","","admin","","","","","","","","-34.60","-56.80","0.0","-3.8","72.98","581.02","1.16","SciCam","/SciCam.20240815_184455734.jpg","PilotCam","/PilotCam.20240815_184455734.jpg","BrowCam","/BrowCam.20240815_184455734.jpg","UserSelect","/UserSelect.20240815_184455734.jpg","","","-999.99","5.19","-999.99","-999.99","66be4ca7111b2e001a29957a"
"2024-08-15T18:45:10.753Z","44.3591980","-124.9649848","ASNAP","","admin","","","","","","","","-34.60","-56.80","0.0","-3.8","72.99","581.02","1.16","SciCam","/SciCam.20240815_184510753.jpg","PilotCam","/PilotCam.20240815_184510753.jpg","BrowCam","/BrowCam.20240815_184510753.jpg","UserSelect","/UserSelect.20240815_184510753.jpg","","","-999.99","5.21","-999.99","-999.99","66be4cb6111b2e001a29957e"
"2024-08-15T18:45:23.000Z","","","SulisCam","","admin","","","","","sulis_20240815184523.jpg","","","","","","","","","","","","","","","","","","-5.125","-0.276","","","","","66be95b5111b2e001a29b1c1"
"2024-08-15T18:45:25.785Z","44.3591976","-124.9649826","ASNAP","","admin","","","","","","","","-34.43","-56.84","-0.1","-5.3","72.91","580.84","1.35","SciCam","/SciCam.20240815_184525785.jpg","PilotCam","/PilotCam.20240815_184525785.jpg","BrowCam","/BrowCam.20240815_184525785.jpg","UserSelect","/UserSelect.20240815_184525785.jpg","","","-999.99","5.19","-999.99","-999.99","66be4cc5111b2e001a299582"
"2024-08-15T18:45:40.821Z","44.3591974","-124.9649776","ASNAP","","admin","","","","","","","","-34.03","-56.87","-0.6","-3.4","73.23","581.03","1.18","SciCam","/SciCam.20240815_184540821.jpg","PilotCam","/PilotCam.20240815_184540821.jpg","BrowCam","/BrowCam.20240815_184540821.jpg","UserSelect","/UserSelect.20240815_184540821.jpg","","","-999.99","5.28","-999.99","-999.99","66be4cd4111b2e001a299586"
"2024-08-15T18:45:55.856Z","44.3591976","-124.9649779","ASNAP","","admin","","","","","","","","-34.05","-56.84","-0.3","-4.0","73.47","581.03","1.10","SciCam","/SciCam.20240815_184555856.jpg","PilotCam","/PilotCam.20240815_184555856.jpg","BrowCam","/BrowCam.20240815_184555856.jpg","UserSelect","/UserSelect.20240815_184555856.jpg","","","-999.99","5.22","-999.99","-999.99","66be4ce3111b2e001a29958a"
"2024-08-15T18:46:08.384Z","44.3591974","-124.9649781","ROV Actions","Grasping hydrophone with starboard manipulator","guest","","","","(Starboard) Manipulator in use","","","","-34.07","-56.86","-0.3","-3.1","73.72","581.05","1.07","SciCam","/SciCam.20240815_184608384.jpg","PilotCam","/PilotCam.20240815_184608384.jpg","BrowCam","/BrowCam.20240815_184608384.jpg","UserSelect","/UserSelect.20240815_184608384.jpg","","","-999.99","5.23","-999.99","-999.99","66be4cf0111b2e001a29958e"
"2024-08-15T18:46:10.887Z","44.3591974","-124.9649781","ASNAP","","admin","","","","","","","","-34.07","-56.86","-0.3","-3.0","73.77","581.05","1.08","SciCam","/SciCam.20240815_184610887.jpg","PilotCam","/PilotCam.20240815_184610887.jpg","BrowCam","/BrowCam.20240815_184610887.jpg","UserSelect","/UserSelect.20240815_184610887.jpg","","","-999.99","5.35","-999.99","-999.99","66be4cf2111b2e001a299592"
"2024-08-15T18:46:25.920Z","44.3591973","-124.9649784","ASNAP","","admin","","","","","","","","-34.09","-56.88","-0.8","-5.6","72.86","581.05","1.16","SciCam","/SciCam.20240815_184625920.jpg","PilotCam","/PilotCam.20240815_184625920.jpg","BrowCam","/BrowCam.20240815_184625920.jpg","UserSelect","/UserSelect.20240815_184625920.jpg","","","-999.99","5.20","-999.99","-999.99","66be4d01111b2e001a299596"
"2024-08-15T18:46:40.954Z","44.3591975","-124.9649785","ASNAP","","admin","","","","","","","","-34.10","-56.85","-0.7","-5.1","72.79","581.06","1.16","SciCam","/SciCam.20240815_184640954.jpg","PilotCam","/PilotCam.20240815_184640954.jpg","BrowCam","/BrowCam.20240815_184640954.jpg","UserSelect","/UserSelect.20240815_184640954.jpg","","","-999.99","5.31","-999.99","-999.99","66be4d10111b2e001a29959a"
"2024-08-15T18:46:55.991Z","44.3591974","-124.9649785","ASNAP","","admin","","","","","","","","-34.10","-56.87","-0.8","-5.0","72.83","581.06","1.15","SciCam","/SciCam.20240815_184655991.jpg","PilotCam","/PilotCam.20240815_184655991.jpg","BrowCam","/BrowCam.20240815_184655991.jpg","UserSelect","/UserSelect.20240815_184655991.jpg","","","-999.99","5.23","-999.99","-999.99","66be4d1f111b2e001a29959e"
"2024-08-15T18:47:11.015Z","44.3591974","-124.9649785","ASNAP","","admin","","","","","","","","-34.10","-56.86","-0.9","-4.9","72.91","581.07","1.14","SciCam","/SciCam.20240815_184711015.jpg","PilotCam","/PilotCam.20240815_184711015.jpg","BrowCam","/BrowCam.20240815_184711015.jpg","UserSelect","/UserSelect.20240815_184711015.jpg","","","-999.99","5.35","-999.99","-999.99","66be4d2f111b2e001a2995a2"
"2024-08-15T18:47:26.048Z","44.3591973","-124.9649786","ASNAP","","admin","","","","","","","","-34.11","-56.88","-2.9","-9.0","73.77","581.01","1.34","SciCam","/SciCam.20240815_184726048.jpg","PilotCam","/PilotCam.20240815_184726048.jpg","BrowCam","/BrowCam.20240815_184726048.jpg","UserSelect","/UserSelect.20240815_184726048.jpg","","","-999.99","5.35","-999.99","-999.99","66be4d3e111b2e001a2995a6"
"2024-08-15T18:47:41.080Z","44.3592054","-124.9649796","ASNAP","","admin","","","","","","","","-34.19","-55.98","-1.9","-9.5","52.69","580.40","1.97","SciCam","/SciCam.20240815_184741080.jpg","PilotCam","/PilotCam.20240815_184741080.jpg","BrowCam","/BrowCam.20240815_184741080.jpg","UserSelect","/UserSelect.20240815_184741080.jpg","","","-999.99","5.27","-999.99","-999.99","66be4d4d111b2e001a2995aa"
"2024-08-15T18:47:56.115Z","44.3592135","-124.9649824","ASNAP","","admin","","","","","","","","-34.41","-55.08","-1.4","-9.3","31.89","580.32","2.06","SciCam","/SciCam.20240815_184756115.jpg","PilotCam","/PilotCam.20240815_184756115.jpg","BrowCam","/BrowCam.20240815_184756115.jpg","UserSelect","/UserSelect.20240815_184756115.jpg","","","-999.99","5.21","-999.99","-999.99","66be4d5c111b2e001a2995ae"
"2024-08-15T18:48:11.133Z","44.3592150","-124.9649820","ASNAP","","admin","","","","","","","","-34.38","-54.91","-1.9","-8.5","30.07","580.85","1.56","SciCam","/SciCam.20240815_184811133.jpg","PilotCam","/PilotCam.20240815_184811133.jpg","BrowCam","/BrowCam.20240815_184811133.jpg","UserSelect","/UserSelect.20240815_184811133.jpg","","","-999.99","5.27","-999.99","-999.99","66be4d6b111b2e001a2995b2"
"2024-08-15T18:48:26.162Z","44.3592160","-124.9649820","ASNAP","","admin","","","","","","","","-34.38","-54.80","-2.0","-9.8","29.29","580.77","1.52","SciCam","/SciCam.20240815_184826162.jpg","PilotCam","/PilotCam.20240815_184826162.jpg","BrowCam","/BrowCam.20240815_184826162.jpg","UserSelect","/UserSelect.20240815_184826162.jpg","","","-999.99","5.39","-999.99","-999.99","66be4d7a111b2e001a2995b6"
"2024-08-15T18:48:41.194Z","44.3592167","-124.9649823","ASNAP","","admin","","","","","","","","-34.40","-54.72","-1.2","-3.3","27.68","580.97","1.11","SciCam","/SciCam.20240815_184841194.jpg","PilotCam","/PilotCam.20240815_184841194.jpg","BrowCam","/BrowCam.20240815_184841194.jpg","UserSelect","/UserSelect.20240815_184841194.jpg","","","-999.99","5.22","-999.99","-999.99","66be4d89111b2e001a2995be"
"2024-08-15T18:48:41.989Z","44.3592166","-124.9649823","Problem","Starboard manipulator dropped hydrophone","guest","","","","","","","","-34.40","-54.73","-1.2","-3.1","27.72","580.98","1.11","SciCam","/SciCam.20240815_184841989.jpg","PilotCam","/PilotCam.20240815_184841989.jpg","BrowCam","/BrowCam.20240815_184841989.jpg","UserSelect","/UserSelect.20240815_184841989.jpg","","","-999.99","5.22","-999.99","-999.99","66be4d89111b2e001a2995c1"
"2024-08-15T18:48:56.228Z","44.3592167","-124.9649821","ASNAP","","admin","","","","","","","","-34.39","-54.72","-1.2","-3.5","27.89","580.98","1.13","SciCam","/SciCam.20240815_184856228.jpg","PilotCam","/PilotCam.20240815_184856228.jpg","BrowCam","/BrowCam.20240815_184856228.jpg","UserSelect","/UserSelect.20240815_184856228.jpg","","","-999.99","5.19","-999.99","-999.99","66be4d98111b2e001a2995c6"
"2024-08-15T18:49:11.250Z","44.3592167","-124.9649820","ASNAP","","admin","","","","","","","","-34.38","-54.72","-1.2","-3.5","27.93","580.98","1.13","SciCam","/SciCam.20240815_184911250.jpg","PilotCam","/PilotCam.20240815_184911250.jpg","BrowCam","/BrowCam.20240815_184911250.jpg","UserSelect","/UserSelect.20240815_184911250.jpg","","","-999.99","5.22","-999.99","-999.99","66be4da7111b2e001a2995ca"
"2024-08-15T18:49:26.284Z","44.3592166","-124.9649821","ASNAP","","admin","","","","","","","","-34.39","-54.73","-1.2","-3.5","27.95","580.97","1.14","SciCam","/SciCam.20240815_184926284.jpg","PilotCam","/PilotCam.20240815_184926284.jpg","BrowCam","/BrowCam.20240815_184926284.jpg","UserSelect","/UserSelect.20240815_184926284.jpg","","","-999.99","5.39","-999.99","-999.99","66be4db6111b2e001a2995ce"
"2024-08-15T18:49:41.314Z","44.3592168","-124.9649823","ASNAP","","admin","","","","","","","","-34.40","-54.71","-1.2","-3.4","28.95","580.98","1.14","SciCam","/SciCam.20240815_184941314.jpg","PilotCam","/PilotCam.20240815_184941314.jpg","BrowCam","/BrowCam.20240815_184941314.jpg","UserSelect","/UserSelect.20240815_184941314.jpg","","","-999.99","5.31","-999.99","-999.99","66be4dc5111b2e001a2995d2"
"2024-08-15T18:49:56.346Z","44.3592148","-124.9649839","ASNAP","","admin","","","","","","","","-34.53","-54.93","-1.7","-3.1","33.10","580.99","1.10","SciCam","/SciCam.20240815_184956346.jpg","PilotCam","/PilotCam.20240815_184956346.jpg","BrowCam","/BrowCam.20240815_184956346.jpg","UserSelect","/UserSelect.20240815_184956346.jpg","","","-999.99","5.41","-999.99","-999.99","66be4dd4111b2e001a2995d6"
"2024-08-15T18:50:11.378Z","44.3592147","-124.9649834","ASNAP","","admin","","","","","","","","-34.49","-54.94","-1.7","-3.6","30.16","580.99","1.14","SciCam","/SciCam.20240815_185011378.jpg","PilotCam","/PilotCam.20240815_185011378.jpg","BrowCam","/BrowCam.20240815_185011378.jpg","UserSelect","/UserSelect.20240815_185011378.jpg","","","-999.99","5.24","-999.99","-999.99","66be4de3111b2e001a2995da"
"2024-08-15T18:50:26.409Z","44.3592147","-124.9649834","ASNAP","","admin","","","","","","","","-34.49","-54.94","-1.6","-3.7","30.12","580.99","1.14","SciCam","/SciCam.20240815_185026409.jpg","PilotCam","/PilotCam.20240815_185026409.jpg","BrowCam","/BrowCam.20240815_185026409.jpg","UserSelect","/UserSelect.20240815_185026409.jpg","","","-999.99","5.17","-999.99","-999.99","66be4df2111b2e001a2995de"
"2024-08-15T18:50:41.438Z","44.3592147","-124.9649834","ASNAP","","admin","","","","","","","","-34.49","-54.94","-1.6","-3.7","30.11","580.99","1.14","SciCam","/SciCam.20240815_185041438.jpg","PilotCam","/PilotCam.20240815_185041438.jpg","BrowCam","/BrowCam.20240815_185041438.jpg","UserSelect","/UserSelect.20240815_185041438.jpg","","","-999.99","5.19","-999.99","-999.99","66be4e01111b2e001a2995e2"
"2024-08-15T18:50:56.471Z","44.3592147","-124.9649834","ASNAP","","admin","","","","","","","","-34.49","-54.94","-1.6","-3.7","30.08","580.99","1.15","SciCam","/SciCam.20240815_185056471.jpg","PilotCam","/PilotCam.20240815_185056471.jpg","BrowCam","/BrowCam.20240815_185056471.jpg","UserSelect","/UserSelect.20240815_185056471.jpg","","","-999.99","5.40","-999.99","-999.99","66be4e10111b2e001a2995e6"
"2024-08-15T18:51:11.497Z","44.3592147","-124.9649834","ASNAP","","admin","","","","","","","","-34.49","-54.94","-1.6","-3.7","30.07","580.98","1.14","SciCam","/SciCam.20240815_185111497.jpg","PilotCam","/PilotCam.20240815_185111497.jpg","BrowCam","/BrowCam.20240815_185111497.jpg","UserSelect","/UserSelect.20240815_185111497.jpg","","","-999.99","5.29","-999.99","-999.99","66be4e1f111b2e001a2995ea"
"2024-08-15T18:51:26.531Z","44.3592147","-124.9649834","ASNAP","","admin","","","","","","","","-34.49","-54.94","-1.7","-3.7","30.08","580.99","1.14","SciCam","/SciCam.20240815_185126531.jpg","PilotCam","/PilotCam.20240815_185126531.jpg","BrowCam","/BrowCam.20240815_185126531.jpg","UserSelect","/UserSelect.20240815_185126531.jpg","","","-999.99","5.26","-999.99","-999.99","66be4e2e111b2e001a2995ee"
"2024-08-15T18:51:41.561Z","44.3592148","-124.9649834","ASNAP","","admin","","","","","","","","-34.49","-54.93","-1.7","-3.7","30.07","580.99","1.14","SciCam","/SciCam.20240815_185141561.jpg","PilotCam","/PilotCam.20240815_185141561.jpg","BrowCam","/BrowCam.20240815_185141561.jpg","UserSelect","/UserSelect.20240815_185141561.jpg","","","-999.99","5.17","-999.99","-999.99","66be4e3d111b2e001a2995f2"
"2024-08-15T18:51:56.596Z","44.3592147","-124.9649832","ASNAP","","admin","","","","","","","","-34.47","-54.94","-1.7","-3.6","30.72","580.99","1.14","SciCam","/SciCam.20240815_185156596.jpg","PilotCam","/PilotCam.20240815_185156596.jpg","BrowCam","/BrowCam.20240815_185156596.jpg","UserSelect","/UserSelect.20240815_185156596.jpg","","","-999.99","5.35","-999.99","-999.99","66be4e4c111b2e001a2995f6"
"2024-08-15T18:52:11.629Z","44.3592149","-124.9649833","ASNAP","","admin","","","","","","","","-34.48","-54.92","-1.7","-3.7","30.41","580.99","1.14","SciCam","/SciCam.20240815_185211629.jpg","PilotCam","/PilotCam.20240815_185211629.jpg","BrowCam","/BrowCam.20240815_185211629.jpg","UserSelect","/UserSelect.20240815_185211629.jpg","","","-999.99","5.26","-999.99","-999.99","66be4e5b111b2e001a2995fa"
"2024-08-15T18:52:26.661Z","44.3592148","-124.9649834","ASNAP","","admin","","","","","","","","-34.49","-54.93","-1.6","-3.8","30.61","580.99","1.14","SciCam","/SciCam.20240815_185226661.jpg","PilotCam","/PilotCam.20240815_185226661.jpg","BrowCam","/BrowCam.20240815_185226661.jpg","UserSelect","/UserSelect.20240815_185226661.jpg","","","-999.99","5.23","-999.99","-999.99","66be4e6a111b2e001a2995fe"
"2024-08-15T18:52:41.698Z","44.3592149","-124.9649834","ASNAP","","admin","","","","","","","","-34.49","-54.92","-1.5","-3.8","30.40","580.99","1.14","SciCam","/SciCam.20240815_185241698.jpg","PilotCam","/PilotCam.20240815_185241698.jpg","BrowCam","/BrowCam.20240815_185241698.jpg","UserSelect","/UserSelect.20240815_185241698.jpg","","","-999.99","5.15","-999.99","-999.99","66be4e79111b2e001a299602"
"2024-08-15T18:52:56.730Z","44.3592149","-124.9649853","ASNAP","","admin","","","","","","","","-34.64","-54.92","-0.4","-6.7","31.68","580.80","1.36","SciCam","/SciCam.20240815_185256730.jpg","PilotCam","/PilotCam.20240815_185256730.jpg","BrowCam","/BrowCam.20240815_185256730.jpg","UserSelect","/UserSelect.20240815_185256730.jpg","","","-999.99","5.30","-999.99","-999.99","66be4e88111b2e001a299606"
"2024-08-15T18:52:58.985Z","44.3592152","-124.9649869","Biology Type","","guest","","","Fish","","","","","-34.77","-54.89","-0.3","-5.7","31.38","580.73","1.40","SciCam","/SciCam.20240815_185258985.jpg","PilotCam","/PilotCam.20240815_185258985.jpg","BrowCam","/BrowCam.20240815_185258985.jpg","UserSelect","/UserSelect.20240815_185258985.jpg","","","-999.99","5.34","-999.99","-999.99","66be4e8a111b2e001a29960a"
"2024-08-15T18:53:11.762Z","44.3592151","-124.9649888","ASNAP","","admin","","","","","","","","-34.92","-54.90","-0.6","-6.4","37.13","579.97","2.19","SciCam","/SciCam.20240815_185311762.jpg","PilotCam","/PilotCam.20240815_185311762.jpg","UserSelect","/UserSelect.20240815_185311762.jpg","","","","","-999.99","5.33","-999.99","-999.99","66be4e97111b2e001a29960e"
"2024-08-15T18:53:26.044Z","44.3592157","-124.9649898","Biology Type","","guest","","","Fish","","","","","-35.00","-54.83","0.0","-6.1","34.87","579.96","2.23","SciCam","/SciCam.20240815_185326044.jpg","PilotCam","/PilotCam.20240815_185326044.jpg","BrowCam","/BrowCam.20240815_185326044.jpg","UserSelect","/UserSelect.20240815_185326044.jpg","","","-999.99","5.39","-999.99","-999.99","66be4ea6111b2e001a299612"
"2024-08-15T18:53:26.781Z","44.3592157","-124.9649898","ASNAP","","admin","","","","","","","","-35.00","-54.83","0.1","-6.1","30.23","579.97","2.23","SciCam","/SciCam.20240815_185326781.jpg","PilotCam","/PilotCam.20240815_185326781.jpg","BrowCam","/BrowCam.20240815_185326781.jpg","UserSelect","/UserSelect.20240815_185326781.jpg","","","-999.99","5.23","-999.99","-999.99","66be4ea6111b2e001a299615"
"2024-08-15T18:53:41.814Z","44.3592212","-124.9650227","ASNAP","","admin","","","","","","","","-37.62","-54.22","0.1","-6.0","306.34","580.08","2.06","SciCam","/SciCam.20240815_185341814.jpg","PilotCam","/PilotCam.20240815_185341814.jpg","BrowCam","/BrowCam.20240815_185341814.jpg","UserSelect","/UserSelect.20240815_185341814.jpg","","","-999.99","5.36","-999.99","-999.99","66be4eb5111b2e001a29961a"
"2024-08-15T18:53:56.835Z","44.3592033","-124.9650410","ASNAP","","admin","","","","","","","","-39.08","-56.21","-0.4","-5.7","253.11","580.02","2.00","SciCam","/SciCam.20240815_185356835.jpg","PilotCam","/PilotCam.20240815_185356835.jpg","BrowCam","/BrowCam.20240815_185356835.jpg","UserSelect","/UserSelect.20240815_185356835.jpg","","","-999.99","5.22","-999.99","-999.99","66be4ec4111b2e001a29961e"
"2024-08-15T18:54:11.860Z","44.3592044","-124.9650483","ASNAP","","admin","","","","","","","","-39.66","-56.09","0.5","-6.0","255.76","580.08","2.08","SciCam","/SciCam.20240815_185411860.jpg","PilotCam","/PilotCam.20240815_185411860.jpg","BrowCam","/BrowCam.20240815_185411860.jpg","UserSelect","/UserSelect.20240815_185411860.jpg","","","-999.99","5.31","-999.99","-999.99","66be4ed3111b2e001a299622"
"2024-08-15T18:54:26.888Z","44.3592029","-124.9650543","ASNAP","","admin","","","","","","","","-40.14","-56.25","-0.1","-5.8","256.35","580.06","2.08","SciCam","/SciCam.20240815_185426888.jpg","PilotCam","/PilotCam.20240815_185426888.jpg","BrowCam","/BrowCam.20240815_185426888.jpg","UserSelect","/UserSelect.20240815_185426888.jpg","","","-999.99","5.44","-999.99","-999.99","66be4ee2111b2e001a299626"
"2024-08-15T18:54:34.692Z","44.3592010","-124.9650578","Biology Type","","guest","","","Seastar","","","","","-40.42","-56.47","0.1","-5.8","256.20","580.15","2.17","SciCam","/SciCam.20240815_185434692.jpg","PilotCam","/PilotCam.20240815_185434692.jpg","BrowCam","/BrowCam.20240815_185434692.jpg","UserSelect","/UserSelect.20240815_185434692.jpg","","","-999.99","5.29","-999.99","-999.99","66be4eea111b2e001a29962a"
"2024-08-15T18:54:41.920Z","44.3591996","-124.9650622","ASNAP","","admin","","","","","","","","-40.77","-56.62","0.3","-6.0","255.53","580.13","2.25","SciCam","/SciCam.20240815_185441920.jpg","PilotCam","/PilotCam.20240815_185441920.jpg","BrowCam","/BrowCam.20240815_185441920.jpg","UserSelect","/UserSelect.20240815_185441920.jpg","","","-999.99","5.38","-999.99","-999.99","66be4ef1111b2e001a29962e"
"2024-08-15T18:54:43.505Z","44.3591996","-124.9650622","Biology Type","","guest","","","Fish","","","","","-40.77","-56.62","0.1","-5.7","255.50","580.11","2.25","SciCam","/SciCam.20240815_185443505.jpg","PilotCam","/PilotCam.20240815_185443505.jpg","BrowCam","/BrowCam.20240815_185443505.jpg","UserSelect","/UserSelect.20240815_185443505.jpg","","","-999.99","5.31","-999.99","-999.99","66be4ef3111b2e001a299632"
"2024-08-15T18:54:56.952Z","44.3592063","-124.9650684","ASNAP","","admin","","","","","","","","-41.27","-55.88","0.7","-5.4","275.31","579.99","2.51","SciCam","/SciCam.20240815_185456952.jpg","PilotCam","/PilotCam.20240815_185456952.jpg","BrowCam","/BrowCam.20240815_185456952.jpg","UserSelect","/UserSelect.20240815_185456952.jpg","","","-999.99","5.33","-999.99","-999.99","66be4f00111b2e001a299636"
