Date/Time (UTC),vehicleRealtimeNavData.latitude (ddeg),vehicleRealtimeNavData.longitude (ddeg),event_value,event_free_text,event_author,event_option.milestone,event_option.type,event_option.actions,event_option.event_comment,event_option.filename,vehicleRealtimeNavData.local_x (meters),vehicleRealtimeNavData.local_y (meters),vehicleRealtimeNavData.roll (deg),vehicleRealtimeNavData.pitch (deg),vehicleRealtimeNavData.heading (deg),vehicleRealtimeNavData.depth (meters),vehicleRealtimeNavData.altitude (meters),vehicleRealtimeFramegrabberData.camera_name_1,vehicleRealtimeFramegrabberData.filename_1,vehicleRealtimeFramegrabberData.camera_name_2,vehicleRealtimeFramegrabberData.filename_2,vehicleRealtimeFramegrabberData.camera_name_3,vehicleRealtimeFramegrabberData.filename_3,vehicleRealtimeFramegrabberData.camera_name_4,vehicleRealtimeFramegrabberData.filename_4,vehicleReNavData.pitch (deg),vehicleReNavData.roll (deg),vehicleTemperatureProbe.probe1_temperature (degC),vehicleTemperatureProbe.probe2_temperature (degC),vehicleTemperatureProbe.probe3_temperature (degC),vehicleTemperatureProbe.probe4_temperature (degC),id
"2024-08-09T12:18:40.177Z","0.2359977","1.8956955","ASNAP","","admin","","","","","","10124439.78","-4918860.99","-1.4","-2.5","175.68","190.76","4.14","SciCam","/SciCam.20240809_121840177.jpg","PilotCam","/PilotCam.20240809_121840177.jpg","BrowCam","/BrowCam.20240809_121840177.jpg","UserSelect","/UserSelect.20240809_121840177.jpg","","","-999.99","7.40","-999.99","-999.99","66b609202969d9001acb7f1b"
"2024-08-09T12:19:10.200Z","0.1178953","-0.2038109","ASNAP","","admin","","","","","","9957467.18","-4931984.66","-1.5","-2.7","175.67","190.78","4.47","SciCam","/SciCam.20240809_121910200.jpg","PilotCam","/PilotCam.20240809_121910200.jpg","BrowCam","/BrowCam.20240809_121910200.jpg","UserSelect","/UserSelect.20240809_121910200.jpg","","","-999.99","7.62","-999.99","-999.99","66b6093e2969d9001acb7f1f"
"2024-08-09T12:19:40.243Z","0.4703997","0.4690693","ASNAP","","admin","","","","","","10010980.97","-4892814.00","-1.4","-2.7","175.77","190.77","4.64","SciCam","/SciCam.20240809_121940243.jpg","PilotCam","/PilotCam.20240809_121940243.jpg","BrowCam","/BrowCam.20240809_121940243.jpg","UserSelect","/UserSelect.20240809_121940243.jpg","","","-999.99","7.35","-999.99","-999.99","66b6095c2969d9001acb7f23"
"2024-08-09T12:20:10.289Z","0.4818398","1.6122454","ASNAP","","admin","","","","","","10101897.15","-4891542.76","-1.4","-2.7","175.72","190.74","4.51","SciCam","/SciCam.20240809_122010289.jpg","PilotCam","/PilotCam.20240809_122010289.jpg","BrowCam","/BrowCam.20240809_122010289.jpg","UserSelect","/UserSelect.20240809_122010289.jpg","","","-999.99","7.38","-999.99","-999.99","66b6097a2969d9001acb7f27"
"2024-08-09T12:20:40.308Z","-0.0444708","0.2360839","ASNAP","","admin","","","","","","9992451.77","-4950026.95","-1.4","-2.7","175.66","190.74","4.47","SciCam","/SciCam.20240809_122040308.jpg","PilotCam","/PilotCam.20240809_122040308.jpg","BrowCam","/BrowCam.20240809_122040308.jpg","UserSelect","/UserSelect.20240809_122040308.jpg","","","-999.99","7.26","-999.99","-999.99","66b609982969d9001acb7f2b"
"2024-08-09T12:21:10.354Z","0.4526339","3.3295366","ASNAP","","admin","","","","","","10238472.38","-4894788.15","-1.4","-2.7","175.70","190.73","3.79","SciCam","/SciCam.20240809_122110354.jpg","PilotCam","/PilotCam.20240809_122110354.jpg","BrowCam","/BrowCam.20240809_122110354.jpg","UserSelect","/UserSelect.20240809_122110354.jpg","","","-999.99","7.32","-999.99","-999.99","66b609b62969d9001acb7f2f"
"2024-08-09T12:21:40.400Z","0.2020332","-0.0286136","ASNAP","","admin","","","","","","9971400.52","-4922635.17","-1.4","-2.7","175.86","190.73","4.61","SciCam","/SciCam.20240809_122140400.jpg","PilotCam","/PilotCam.20240809_122140400.jpg","BrowCam","/BrowCam.20240809_122140400.jpg","UserSelect","/UserSelect.20240809_122140400.jpg","","","-999.99","7.41","-999.99","-999.99","66b609d42969d9001acb7f33"
"2024-08-09T12:22:10.447Z","0.1277002","0.1384142","ASNAP","","admin","","","","","","9984684.15","-4930895.13","-1.3","-2.7","175.97","190.71","4.71","SciCam","/SciCam.20240809_122210447.jpg","PilotCam","/PilotCam.20240809_122210447.jpg","BrowCam","/BrowCam.20240809_122210447.jpg","UserSelect","/UserSelect.20240809_122210447.jpg","","","-999.99","7.43","-999.99","-999.99","66b609f22969d9001acb7f37"
"2024-08-09T12:22:40.494Z","0.1125920","1.5514737","ASNAP","","admin","","","","","","10097064.01","-4932573.97","-1.2","-2.6","176.01","190.70","3.86","SciCam","/SciCam.20240809_122240494.jpg","PilotCam","/PilotCam.20240809_122240494.jpg","BrowCam","/BrowCam.20240809_122240494.jpg","UserSelect","/UserSelect.20240809_122240494.jpg","","","-999.99","7.41","-999.99","-999.99","66b60a102969d9001acb7f3b"
"2024-08-09T12:23:10.539Z","0.3104996","2.8229597","ASNAP","","admin","","","","","","10198184.60","-4910582.26","-1.1","-2.7","176.07","190.70","4.32","SciCam","/SciCam.20240809_122310539.jpg","PilotCam","/PilotCam.20240809_122310539.jpg","BrowCam","/BrowCam.20240809_122310539.jpg","UserSelect","/UserSelect.20240809_122310539.jpg","","","-999.99","7.30","-999.99","-999.99","66b60a2e2969d9001acb7f3f"
"2024-08-09T12:23:40.586Z","0.1035629","1.3996885","ASNAP","","admin","","","","","","10084992.61","-4933577.29","-1.2","-2.6","176.10","190.69","4.34","SciCam","/SciCam.20240809_122340586.jpg","PilotCam","/PilotCam.20240809_122340586.jpg","BrowCam","/BrowCam.20240809_122340586.jpg","UserSelect","/UserSelect.20240809_122340586.jpg","","","-999.99","7.34","-999.99","-999.99","66b60a4c2969d9001acb7f43"
"2024-08-09T12:24:10.604Z","-2.5962803","0.3658559","ASNAP","","admin","","","","","","10002772.47","-5233586.69","-1.4","-2.4","176.11","190.56","4.71","SciCam","/SciCam.20240809_122410604.jpg","PilotCam","/PilotCam.20240809_122410604.jpg","BrowCam","/BrowCam.20240809_122410604.jpg","UserSelect","/UserSelect.20240809_122410604.jpg","","","-999.99","7.19","-999.99","-999.99","66b60a6a2969d9001acb7f47"
"2024-08-09T12:24:40.646Z","-2.2811206","0.1192159","ASNAP","","admin","","","","","","9983157.32","-5198565.82","-0.1","-5.2","180.38","188.44","4.68","SciCam","/SciCam.20240809_122440646.jpg","PilotCam","/PilotCam.20240809_122440646.jpg","BrowCam","/BrowCam.20240809_122440646.jpg","UserSelect","/UserSelect.20240809_122440646.jpg","","","-999.99","7.33","-999.99","-999.99","66b60a882969d9001acb7f4b"
"2024-08-09T12:25:10.691Z","-2.2811206","0.1192159","ASNAP","","admin","","","","","","9983157.32","-5198565.82","2.0","-4.5","176.04","184.97","4.68","SciCam","/SciCam.20240809_122510691.jpg","PilotCam","/PilotCam.20240809_122510691.jpg","BrowCam","/BrowCam.20240809_122510691.jpg","UserSelect","/UserSelect.20240809_122510691.jpg","","","-999.99","7.41","-999.99","-999.99","66b60aa62969d9001acb7f4f"
"2024-08-09T12:25:40.737Z","-2.2811206","0.1192159","ASNAP","","admin","","","","","","9983157.32","-5198565.82","0.3","-5.4","180.63","185.06","4.68","SciCam","/SciCam.20240809_122540737.jpg","PilotCam","/PilotCam.20240809_122540737.jpg","BrowCam","/BrowCam.20240809_122540737.jpg","UserSelect","/UserSelect.20240809_122540737.jpg","","","-999.99","7.38","-999.99","-999.99","66b60ac42969d9001acb7f53"
"2024-08-09T12:26:10.785Z","-2.2811206","0.1192159","ASNAP","","admin","","","","","","9983157.32","-5198565.82","-0.9","-4.4","249.21","185.18","4.68","SciCam","/SciCam.20240809_122610785.jpg","PilotCam","/PilotCam.20240809_122610785.jpg","BrowCam","/BrowCam.20240809_122610785.jpg","UserSelect","/UserSelect.20240809_122610785.jpg","","","-999.99","7.47","-999.99","-999.99","66b60ae22969d9001acb7f57"
"2024-08-09T12:26:40.828Z","-2.2811206","0.1192159","ASNAP","","admin","","","","","","9983157.32","-5198565.82","0.1","-4.7","250.84","185.25","4.68","SciCam","/SciCam.20240809_122640828.jpg","PilotCam","/PilotCam.20240809_122640828.jpg","BrowCam","/BrowCam.20240809_122640828.jpg","UserSelect","/UserSelect.20240809_122640828.jpg","","","-999.99","7.41","-999.99","-999.99","66b60b002969d9001acb7f5b"
"2024-08-09T12:27:10.874Z","-2.2811206","0.1192159","ASNAP","","admin","","","","","","9983157.32","-5198565.82","0.1","-4.2","249.80","185.15","4.68","SciCam","/SciCam.20240809_122710874.jpg","PilotCam","/PilotCam.20240809_122710874.jpg","BrowCam","/BrowCam.20240809_122710874.jpg","UserSelect","/UserSelect.20240809_122710874.jpg","","","-999.99","7.14","-999.99","-999.99","66b60b1e2969d9001acb7f5f"
"2024-08-09T12:27:40.922Z","-2.2811206","0.1192159","ASNAP","","admin","","","","","","9983157.32","-5198565.82","0.3","-4.1","250.04","185.25","4.68","SciCam","/SciCam.20240809_122740922.jpg","PilotCam","/PilotCam.20240809_122740922.jpg","BrowCam","/BrowCam.20240809_122740922.jpg","UserSelect","/UserSelect.20240809_122740922.jpg","","","-999.99","7.38","-999.99","-999.99","66b60b3c2969d9001acb7f63"
"2024-08-09T12:28:10.968Z","-2.2811206","0.1192159","ASNAP","","admin","","","","","","9983157.32","-5198565.82","-0.5","-4.0","249.74","185.13","4.68","SciCam","/SciCam.20240809_122810968.jpg","PilotCam","/PilotCam.20240809_122810968.jpg","BrowCam","/BrowCam.20240809_122810968.jpg","UserSelect","/UserSelect.20240809_122810968.jpg","","","-999.99","7.39","-999.99","-999.99","66b60b5a2969d9001acb7f67"
"2024-08-09T12:28:41.003Z","-2.2811206","0.1192159","ASNAP","","admin","","","","","","9983157.32","-5198565.82","2.3","-7.9","317.97","183.75","4.68","SciCam","/SciCam.20240809_122841003.jpg","PilotCam","/PilotCam.20240809_122841003.jpg","BrowCam","/BrowCam.20240809_122841003.jpg","UserSelect","/UserSelect.20240809_122841003.jpg","","","-999.99","7.23","-999.99","-999.99","66b60b792969d9001acb7f6b"
"2024-08-09T12:28:46.935Z","-2.2811206","0.1192159","Biology Type","","guest","","Fish","","","","9983157.32","-5198565.82","2.1","-4.8","298.39","184.47","4.68","SciCam","/SciCam.20240809_122846935.jpg","PilotCam","/PilotCam.20240809_122846935.jpg","BrowCam","/BrowCam.20240809_122846935.jpg","UserSelect","/UserSelect.20240809_122846935.jpg","","","-999.99","7.23","-999.99","-999.99","66b60b7e2969d9001acb7f6f"
"2024-08-09T12:28:59.483Z","-2.2811206","0.1192159","VEHICLE","","guest","Off bottom","","","","","9983157.32","-5198565.82","-0.3","-4.7","233.41","185.72","4.68","SciCam","/SciCam.20240809_122859483.jpg","PilotCam","/PilotCam.20240809_122859483.jpg","BrowCam","/BrowCam.20240809_122859483.jpg","UserSelect","/UserSelect.20240809_122859483.jpg","","","-999.99","7.39","-999.99","-999.99","66b60b8b2969d9001acb7f73"
"2024-08-09T12:46:58.628Z","-13.6988730","30.1209738","Biology Type","","guest","","Jelly","","","","12369180.81","-6467318.42","0.1","-4.7","243.98","144.99","16.98","SciCam","/SciCam.20240809_124658628.jpg","PilotCam","/PilotCam.20240809_124658628.jpg","BrowCam","/BrowCam.20240809_124658628.jpg","UserSelect","/UserSelect.20240809_124658628.jpg","","","-999.99","7.86","-999.99","-999.99","66b60fc22969d9001acb7f77"
"2024-08-09T12:47:35.204Z","-13.6988730","30.1209738","Biology Type","","guest","","Jelly","","","","12369180.81","-6467318.42","0.4","-5.2","244.09","145.07","16.98","SciCam","/SciCam.20240809_124735204.jpg","PilotCam","/PilotCam.20240809_124735204.jpg","BrowCam","/BrowCam.20240809_124735204.jpg","UserSelect","/UserSelect.20240809_124735204.jpg","","","-999.99","7.97","-999.99","-999.99","66b60fe72969d9001acb7f7b"
"2024-08-09T12:52:49.581Z","-13.6988730","30.1209738","ROV Actions","removing beacon","guest","","","","","","12369180.81","-6467318.42","-0.1","-5.1","241.64","121.26","16.98","SciCam","/SciCam.20240809_125249581.jpg","PilotCam","/PilotCam.20240809_125249581.jpg","BrowCam","/BrowCam.20240809_125249581.jpg","UserSelect","/UserSelect.20240809_125249581.jpg","","","-999.99","8.17","-999.99","-999.99","66b611212969d9001acb7f7f"
"2024-08-09T12:58:42.931Z","-13.6988730","30.1209738","Biology Type","siphonophore","guest","","","","","","12369180.81","-6467318.42","-3.1","-2.3","238.68","35.62","16.98","SciCam","/SciCam.20240809_125842931.jpg","PilotCam","/PilotCam.20240809_125842931.jpg","BrowCam","/BrowCam.20240809_125842931.jpg","UserSelect","/UserSelect.20240809_125842931.jpg","","","-999.99","12.31","-999.99","-999.99","66b612822969d9001acb7f83"
"2024-08-09T12:59:20.622Z","-13.6988730","30.1209738","Biology Type","","guest","","Jelly","","","","12369180.81","-6467318.42","-3.5","-0.8","238.91","30.79","16.98","SciCam","/SciCam.20240809_125920622.jpg","PilotCam","/PilotCam.20240809_125920622.jpg","BrowCam","/BrowCam.20240809_125920622.jpg","UserSelect","/UserSelect.20240809_125920622.jpg","","","-999.99","13.98","-999.99","-999.99","66b612a82969d9001acb7f87"
"2024-08-09T12:59:36.921Z","-13.6988730","30.1209738","ROV Actions","first football off","guest","","","First Football off","","","12369180.81","-6467318.42","-2.7","-0.6","239.76","28.31","16.98","SciCam","/SciCam.20240809_125936921.jpg","PilotCam","/PilotCam.20240809_125936921.jpg","BrowCam","/BrowCam.20240809_125936921.jpg","UserSelect","/UserSelect.20240809_125936921.jpg","","","-999.99","14.68","-999.99","-999.99","66b612b82969d9001acb7f8b"
"2024-08-09T13:02:48.542Z","-13.6988730","30.1209738","ROV Actions","last football off","guest","","","Last Football off","","","12369180.81","-6467318.42","-2.5","-1.6","252.32","4.99","16.98","SciCam","/SciCam.20240809_130248542.jpg","PilotCam","/PilotCam.20240809_130248542.jpg","BrowCam","/BrowCam.20240809_130248542.jpg","UserSelect","/UserSelect.20240809_130248542.jpg","","","-999.99","17.85","-999.99","-999.99","66b613782969d9001acb7f8f"
"2024-08-09T13:05:17.730Z","-13.6988730","30.1209738","VEHICLE","","guest","Jason out of water","","","","","12369180.81","-6467318.42","7.0","-5.8","242.42","1.99","16.98","SciCam","/SciCam.20240809_130517730.jpg","PilotCam","/PilotCam.20240809_130517730.jpg","BrowCam","/BrowCam.20240809_130517730.jpg","UserSelect","/UserSelect.20240809_130517730.jpg","","","-999.99","17.91","-999.99","-999.99","66b6140d2969d9001acb7f93"
"2024-08-09T13:13:04.870Z","-13.6988730","30.1209738","VEHICLE","","guest","Jason on deck","","","","","12369180.81","-6467318.42","-1.0","-1.3","56.06","1.01","16.98","SciCam","/SciCam.20240809_131304870.jpg","PilotCam","/PilotCam.20240809_131304870.jpg","BrowCam","/BrowCam.20240809_131304870.jpg","UserSelect","/UserSelect.20240809_131304870.jpg","","","-999.99","16.28","-999.99","-999.99","66b615e02969d9001acb7f97"
"2024-08-09T13:20:56.583Z","44.5017882","-125.4085798","FREE_FORM","test","guest","","","","","","0.00","0.00","-0.7","-0.5","134.24","0.93","0.00","SciCam","/SciCam.20240809_132056583.jpg","PilotCam","/PilotCam.20240809_132056583.jpg","BrowCam","/BrowCam.20240809_132056583.jpg","UserSelect","/UserSelect.20240809_132056583.jpg","","","-999.99","16.29","-999.99","-999.99","66b617b82969d9001acb7f9c"
