"id","ts","event_value","event_author","event_free_text","event_option.actions","event_option.filename","event_option.milestone","event_option.nav","event_option.new_watchstander","event_option.type","vehicleReNavData.altitude_uom","vehicleReNavData.altitude_value","vehicleReNavData.depth_uom","vehicleReNavData.depth_value","vehicleReNavData.heading_uom","vehicleReNavData.heading_value","vehicleReNavData.latitude_uom","vehicleReNavData.latitude_value","vehicleReNavData.longitude_uom","vehicleReNavData.longitude_value","vehicleReNavData.pitch_uom","vehicleReNavData.pitch_value","vehicleReNavData.roll_uom","vehicleReNavData.roll_value","vehicleRealtimeFramegrabberData.camera_name_2_uom","vehicleRealtimeFramegrabberData.camera_name_2_value","vehicleRealtimeFramegrabberData.camera_name_3_uom","vehicleRealtimeFramegrabberData.camera_name_3_value","vehicleRealtimeFramegrabberData.camera_name_4_uom","vehicleRealtimeFramegrabberData.camera_name_4_value","vehicleRealtimeFramegrabberData.camera_name_uom","vehicleRealtimeFramegrabberData.camera_name_value","vehicleRealtimeFramegrabberData.filename_2_uom","vehicleRealtimeFramegrabberData.filename_2_value","vehicleRealtimeFramegrabberData.filename_3_uom","vehicleRealtimeFramegrabberData.filename_3_value","vehicleRealtimeFramegrabberData.filename_4_uom","vehicleRealtimeFramegrabberData.filename_4_value","vehicleRealtimeFramegrabberData.filename_uom","vehicleRealtimeFramegrabberData.filename_value","vehicleRealtimeNavData.altitude_uom","vehicleRealtimeNavData.altitude_value","vehicleRealtimeNavData.depth_uom","vehicleRealtimeNavData.depth_value","vehicleRealtimeNavData.heading_uom","vehicleRealtimeNavData.heading_value","vehicleRealtimeNavData.latitude_uom","vehicleRealtimeNavData.latitude_value","vehicleRealtimeNavData.local_x_uom","vehicleRealtimeNavData.local_x_value","vehicleRealtimeNavData.local_y_uom","vehicleRealtimeNavData.local_y_value","vehicleRealtimeNavData.longitude_uom","vehicleRealtimeNavData.longitude_value","vehicleRealtimeNavData.pitch_uom","vehicleRealtimeNavData.pitch_value","vehicleRealtimeNavData.roll_uom","vehicleRealtimeNavData.roll_value","vehicleTemperatureProbe.probe1_temperature_uom","vehicleTemperatureProbe.probe1_temperature_value","vehicleTemperatureProbe.probe2_temperature_uom","vehicleTemperatureProbe.probe2_temperature_value","vehicleTemperatureProbe.probe3_temperature_uom","vehicleTemperatureProbe.probe3_temperature_value","vehicleTemperatureProbe.probe4_temperature_uom","vehicleTemperatureProbe.probe4_temperature_value"
"64e4a6b995482d0019b1e42f","2023-08-22T12:14:49.667Z","ASNAP","admin","",,,,,,,"meters","1.6","meters","78.187","deg","6.177","ddeg","44.63716947","ddeg","-124.30572483",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230822_121449667.jpg",,"/BrowCam.20230822_121449667.jpg",,"/UserSelect.20230822_121449667.jpg",,"/SciCam.20230822_121449667.jpg","meters","0.00","meters","78.15","deg","8.31","ddeg","-6.9922491","meters","10373450.29","meters","-5736861.63","ddeg","6.4223129","deg","-1.7","deg","-2.6","degC","7.79","degC","-999.99","degC","-999.99","degC","-999.99"
"64e4a6d795482d0019b1e433","2023-08-22T12:15:19.717Z","ASNAP","admin","",,,,,,,"meters","1.6","meters","78.144","deg","0.384","ddeg","44.63716118","ddeg","-124.30573696",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230822_121519717.jpg",,"/BrowCam.20230822_121519717.jpg",,"/UserSelect.20230822_121519717.jpg",,"/SciCam.20230822_121519717.jpg","meters","0.00","meters","78.07","deg","359.69","ddeg","-6.9922519","meters","10373450.09","meters","-5736861.94","ddeg","6.4223104","deg","-3.0","deg","-2.0","degC","7.94","degC","-999.99","degC","-999.99","degC","-999.99"
"64e4a6f595482d0019b1e437","2023-08-22T12:15:49.738Z","ASNAP","admin","",,,,,,,"meters","1.6","meters","78.309","deg","3.287","ddeg","44.63716403","ddeg","-124.30573555",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230822_121549738.jpg",,"/BrowCam.20230822_121549738.jpg",,"/UserSelect.20230822_121549738.jpg",,"/SciCam.20230822_121549738.jpg","meters","0.00","meters","78.29","deg","2.62","ddeg","-6.9922545","meters","10373449.91","meters","-5736862.23","ddeg","6.4223081","deg","-2.0","deg","-2.4","degC","7.79","degC","-999.99","degC","-999.99","degC","-999.99"
"64e4a71395482d0019b1e43b","2023-08-22T12:16:19.758Z","ASNAP","admin","",,,,,,,"meters","1.6","meters","78.270","deg","359.748","ddeg","44.63717534","ddeg","-124.30573455",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230822_121619758.jpg",,"/BrowCam.20230822_121619758.jpg",,"/UserSelect.20230822_121619758.jpg",,"/SciCam.20230822_121619758.jpg","meters","0.00","meters","78.22","deg","358.98","ddeg","-6.9922476","meters","10373450.05","meters","-5736861.47","ddeg","6.4223099","deg","-2.0","deg","-2.0","degC","7.71","degC","-999.99","degC","-999.99","degC","-999.99"
"64e4a73195482d0019b1e43f","2023-08-22T12:16:49.802Z","ASNAP","admin","",,,,,,,"meters","1.6","meters","78.172","deg","0.288","ddeg","44.63717687","ddeg","-124.30572692",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230822_121649802.jpg",,"/BrowCam.20230822_121649802.jpg",,"/UserSelect.20230822_121649802.jpg",,"/SciCam.20230822_121649802.jpg","meters","0.00","meters","78.17","deg","359.76","ddeg","-6.9922445","meters","10373450.30","meters","-5736861.12","ddeg","6.4223130","deg","-2.0","deg","-2.0","degC","7.75","degC","-999.99","degC","-999.99","degC","-999.99"
"64e4a74f95482d0019b1e443","2023-08-22T12:17:19.843Z","ASNAP","admin","",,,,,,,"meters","1.6","meters","78.143","deg","347.799","ddeg","44.63718347","ddeg","-124.30570713",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230822_121719843.jpg",,"/BrowCam.20230822_121719843.jpg",,"/UserSelect.20230822_121719843.jpg",,"/SciCam.20230822_121719843.jpg","meters","0.00","meters","78.02","deg","346.80","ddeg","-6.9922493","meters","10373450.70","meters","-5736861.65","ddeg","6.4223181","deg","-1.9","deg","-1.5","degC","7.43","degC","-999.99","degC","-999.99","degC","-999.99"
"64e4a76d95482d0019b1e447","2023-08-22T12:17:49.862Z","ASNAP","admin","",,,,,,,"meters","1.6","meters","77.793","deg","250.539","ddeg","44.63721550","ddeg","-124.30571841",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230822_121749862.jpg",,"/BrowCam.20230822_121749862.jpg",,"/UserSelect.20230822_121749862.jpg",,"/SciCam.20230822_121749862.jpg","meters","0.00","meters","77.81","deg","249.32","ddeg","-6.9922466","meters","10373450.60","meters","-5736861.36","ddeg","6.4223168","deg","-4.0","deg","-1.5","degC","7.70","degC","-999.99","degC","-999.99","degC","-999.99"
"64e4a78b95482d0019b1e44b","2023-08-22T12:18:19.906Z","ASNAP","admin","",,,,,,,"meters","1.6","meters","77.799","deg","201.094","ddeg","44.63722400","ddeg","-124.30575126",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230822_121819906.jpg",,"/BrowCam.20230822_121819906.jpg",,"/UserSelect.20230822_121819906.jpg",,"/SciCam.20230822_121819906.jpg","meters","0.00","meters","77.82","deg","199.06","ddeg","-6.9922433","meters","10373450.63","meters","-5736860.99","ddeg","6.4223172","deg","-4.3","deg","-0.9","degC","7.69","degC","-999.99","degC","-999.99","degC","-999.99"
"64e4a7a995482d0019b1e44f","2023-08-22T12:18:49.935Z","ASNAP","admin","",,,,,,,"meters","1.6","meters","77.371","deg","183.895","ddeg","44.63721758","ddeg","-124.30575537",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230822_121849935.jpg",,"/BrowCam.20230822_121849935.jpg",,"/UserSelect.20230822_121849935.jpg",,"/SciCam.20230822_121849935.jpg","meters","0.00","meters","77.38","deg","183.72","ddeg","-6.9922504","meters","10373451.05","meters","-5736861.78","ddeg","6.4223225","deg","-2.9","deg","-0.6","degC","7.84","degC","-999.99","degC","-999.99","degC","-999.99"
"64e4a7c795482d0019b1e453","2023-08-22T12:19:19.984Z","ASNAP","admin","",,,,,,,"meters","1.6","meters","77.764","deg","191.044","ddeg","44.63721180","ddeg","-124.30575522",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230822_121919984.jpg",,"/BrowCam.20230822_121919984.jpg",,"/UserSelect.20230822_121919984.jpg",,"/SciCam.20230822_121919984.jpg","meters","0.00","meters","77.73","deg","191.24","ddeg","-6.9922504","meters","10373450.35","meters","-5736861.78","ddeg","6.4223136","deg","-2.6","deg","-1.3","degC","7.65","degC","-999.99","degC","-999.99","degC","-999.99"
"64e4a7e695482d0019b1e457","2023-08-22T12:19:50.024Z","ASNAP","admin","",,,,,,,"meters","1.6","meters","77.735","deg","207.180","ddeg","44.63721499","ddeg","-124.30573743",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230822_121950024.jpg",,"/BrowCam.20230822_121950024.jpg",,"/UserSelect.20230822_121950024.jpg",,"/SciCam.20230822_121950024.jpg","meters","0.00","meters","77.71","deg","206.74","ddeg","-6.9922490","meters","10373450.92","meters","-5736861.62","ddeg","6.4223208","deg","-1.4","deg","-0.3","degC","7.89","degC","-999.99","degC","-999.99","degC","-999.99"
"64e4a80495482d0019b1e45b","2023-08-22T12:20:20.093Z","ASNAP","admin","",,,,,,,"meters","1.6","meters","77.776","deg","182.841","ddeg","44.63721614","ddeg","-124.30574773",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230822_122020093.jpg",,"/BrowCam.20230822_122020093.jpg",,"/UserSelect.20230822_122020093.jpg",,"/SciCam.20230822_122020093.jpg","meters","0.00","meters","77.70","deg","183.89","ddeg","-6.9922422","meters","10373451.07","meters","-5736860.87","ddeg","6.4223227","deg","-3.7","deg","0.0","degC","7.70","degC","-999.99","degC","-999.99","degC","-999.99"
"64e4a82295482d0019b1e45f","2023-08-22T12:20:50.132Z","ASNAP","admin","",,,,,,,"meters","1.6","meters","77.832","deg","182.510","ddeg","44.63721116","ddeg","-124.30574339",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230822_122050132.jpg",,"/BrowCam.20230822_122050132.jpg",,"/UserSelect.20230822_122050132.jpg",,"/SciCam.20230822_122050132.jpg","meters","0.00","meters","77.84","deg","182.45","ddeg","-6.9922436","meters","10373451.12","meters","-5736861.02","ddeg","6.4223233","deg","-3.0","deg","-1.0","degC","7.95","degC","-999.99","degC","-999.99","degC","-999.99"
"64e4a84095482d0019b1e463","2023-08-22T12:21:20.161Z","ASNAP","admin","",,,,,,,"meters","1.6","meters","77.824","deg","175.654","ddeg","44.63721585","ddeg","-124.30573036",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230822_122120161.jpg",,"/BrowCam.20230822_122120161.jpg",,"/UserSelect.20230822_122120161.jpg",,"/SciCam.20230822_122120161.jpg","meters","0.00","meters","77.82","deg","174.86","ddeg","-6.9922464","meters","10373451.59","meters","-5736861.33","ddeg","6.4223293","deg","-1.8","deg","0.3","degC","7.68","degC","-999.99","degC","-999.99","degC","-999.99"
"64e4a85e95482d0019b1e467","2023-08-22T12:21:50.179Z","ASNAP","admin","",,,,,,,"meters","1.6","meters","77.684","deg","183.387","ddeg","44.63722884","ddeg","-124.30571613",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230822_122150179.jpg",,"/BrowCam.20230822_122150179.jpg",,"/UserSelect.20230822_122150179.jpg",,"/SciCam.20230822_122150179.jpg","meters","0.00","meters","77.70","deg","183.34","ddeg","-6.9922340","meters","10373451.92","meters","-5736859.96","ddeg","6.4223334","deg","-3.2","deg","-0.1","degC","7.59","degC","-999.99","degC","-999.99","degC","-999.99"
"64e4a87795482d0019b1e46b","2023-08-22T12:22:15.620Z","NAV","guest","5m",,,,"Ship moving",,,"meters","1.6","meters","77.797","deg","183.453","ddeg","44.63721916","ddeg","-124.30571380",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230822_122215620.jpg",,"/BrowCam.20230822_122215620.jpg",,"/UserSelect.20230822_122215620.jpg",,"/SciCam.20230822_122215620.jpg","meters","0.00","meters","77.70","deg","183.08","ddeg","-6.9922410","meters","10373451.79","meters","-5736860.73","ddeg","6.4223318","deg","-2.7","deg","-0.1","degC","7.86","degC","-999.99","degC","-999.99","degC","-999.99"
"64e4a87c95482d0019b1e46f","2023-08-22T12:22:20.201Z","ASNAP","admin","",,,,,,,"meters","1.6","meters","77.748","deg","183.510","ddeg","44.63721646","ddeg","-124.30571684",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230822_122220201.jpg",,"/BrowCam.20230822_122220201.jpg",,"/UserSelect.20230822_122220201.jpg",,"/SciCam.20230822_122220201.jpg","meters","0.00","meters","77.92","deg","183.06","ddeg","-6.9922385","meters","10373451.62","meters","-5736860.45","ddeg","6.4223296","deg","-3.0","deg","-0.0","degC","7.70","degC","-999.99","degC","-999.99","degC","-999.99"
"64e4a89a95482d0019b1e473","2023-08-22T12:22:50.274Z","ASNAP","admin","",,,,,,,"meters","1.6","meters","77.862","deg","185.594","ddeg","44.63720574","ddeg","-124.30573604",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230822_122250274.jpg",,"/BrowCam.20230822_122250274.jpg",,"/UserSelect.20230822_122250274.jpg",,"/SciCam.20230822_122250274.jpg","meters","0.00","meters","77.86","deg","183.78","ddeg","-6.9922478","meters","10373450.96","meters","-5736861.49","ddeg","6.4223213","deg","-1.5","deg","-1.1","degC","7.70","degC","-999.99","degC","-999.99","degC","-999.99"
"64e4a8b895482d0019b1e477","2023-08-22T12:23:20.324Z","ASNAP","admin","",,,,,,,"meters","1.6","meters","77.778","deg","183.417","ddeg","44.63720443","ddeg","-124.30573991",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230822_122320324.jpg",,"/BrowCam.20230822_122320324.jpg",,"/UserSelect.20230822_122320324.jpg",,"/SciCam.20230822_122320324.jpg","meters","0.00","meters","77.73","deg","182.90","ddeg","-6.9922460","meters","10373450.98","meters","-5736861.29","ddeg","6.4223216","deg","-3.0","deg","-0.6","degC","7.71","degC","-999.99","degC","-999.99","degC","-999.99"
"64e4a8d695482d0019b1e47f","2023-08-22T12:23:50.342Z","ASNAP","admin","",,,,,,,"meters","1.6","meters","77.964","deg","179.882","ddeg","44.63720201","ddeg","-124.30573738",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230822_122350342.jpg",,"/BrowCam.20230822_122350342.jpg",,"/UserSelect.20230822_122350342.jpg",,"/SciCam.20230822_122350342.jpg","meters","0.00","meters","77.97","deg","179.22","ddeg","-6.9922451","meters","10373451.05","meters","-5736861.19","ddeg","6.4223225","deg","-3.2","deg","-1.2","degC","7.72","degC","-999.99","degC","-999.99","degC","-999.99"
"64e4a8f495482d0019b1e48b","2023-08-22T12:24:20.385Z","ASNAP","admin","",,,,,,,"meters","1.6","meters","77.841","deg","183.239","ddeg","44.63719958","ddeg","-124.30573394",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230822_122420385.jpg",,"/BrowCam.20230822_122420385.jpg",,"/UserSelect.20230822_122420385.jpg",,"/SciCam.20230822_122420385.jpg","meters","0.00","meters","77.82","deg","182.67","ddeg","-6.9922474","meters","10373450.92","meters","-5736861.44","ddeg","6.4223208","deg","-1.9","deg","-1.1","degC","7.71","degC","-999.99","degC","-999.99","degC","-999.99"
"64e4a90795482d0019b1e48f","2023-08-22T12:24:39.086Z","Biology Type","guest","Krill",,,,,,"Unidentified","meters","1.6","meters","77.789","deg","183.122","ddeg","44.63719986","ddeg","-124.30572952",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230822_122439086.jpg",,"/BrowCam.20230822_122439086.jpg",,"/UserSelect.20230822_122439086.jpg",,"/SciCam.20230822_122439086.jpg","meters","0.00","meters","77.82","deg","182.69","ddeg","-6.9922458","meters","10373451.17","meters","-5736861.27","ddeg","6.4223240","deg","-2.0","deg","-0.2","degC","8.14","degC","-999.99","degC","-999.99","degC","-999.99"
"64e4a91295482d0019b1e493","2023-08-22T12:24:50.409Z","ASNAP","admin","",,,,,,,"meters","1.6","meters","77.853","deg","184.038","ddeg","44.63720110","ddeg","-124.30572504",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230822_122450409.jpg",,"/BrowCam.20230822_122450409.jpg",,"/UserSelect.20230822_122450409.jpg",,"/SciCam.20230822_122450409.jpg","meters","0.00","meters","77.84","deg","183.38","ddeg","-6.9922467","meters","10373451.03","meters","-5736861.37","ddeg","6.4223222","deg","-1.5","deg","-1.0","degC","7.75","degC","-999.99","degC","-999.99","degC","-999.99"
"64e4a93095482d0019b1e497","2023-08-22T12:25:20.462Z","ASNAP","admin","",,,,,,,"meters","1.6","meters","77.941","deg","183.927","ddeg","44.63720335","ddeg","-124.30571119",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230822_122520462.jpg",,"/BrowCam.20230822_122520462.jpg",,"/UserSelect.20230822_122520462.jpg",,"/SciCam.20230822_122520462.jpg","meters","0.00","meters","77.95","deg","183.38","ddeg","-6.9922401","meters","10373451.54","meters","-5736860.63","ddeg","6.4223286","deg","-3.2","deg","0.0","degC","7.92","degC","-999.99","degC","-999.99","degC","-999.99"
"64e4a94e95482d0019b1e49b","2023-08-22T12:25:50.482Z","ASNAP","admin","",,,,,,,"meters","1.6","meters","77.816","deg","183.114","ddeg","44.63721097","ddeg","-124.30571635",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230822_122550482.jpg",,"/BrowCam.20230822_122550482.jpg",,"/UserSelect.20230822_122550482.jpg",,"/SciCam.20230822_122550482.jpg","meters","0.00","meters","77.82","deg","182.72","ddeg","-6.9922367","meters","10373451.44","meters","-5736860.26","ddeg","6.4223274","deg","-2.7","deg","-0.3","degC","7.89","degC","-999.99","degC","-999.99","degC","-999.99"
"64e4a96c95482d0019b1e49f","2023-08-22T12:26:20.504Z","ASNAP","admin","",,,,,,,"meters","1.6","meters","77.887","deg","184.159","ddeg","44.63721523","ddeg","-124.30572657",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230822_122620504.jpg",,"/BrowCam.20230822_122620504.jpg",,"/UserSelect.20230822_122620504.jpg",,"/SciCam.20230822_122620504.jpg","meters","0.00","meters","77.67","deg","183.31","ddeg","-6.9922331","meters","10373451.21","meters","-5736859.85","ddeg","6.4223245","deg","-2.8","deg","-0.8","degC","7.80","degC","-999.99","degC","-999.99","degC","-999.99"
"64e4a98a95482d0019b1e4a3","2023-08-22T12:26:50.551Z","ASNAP","admin","",,,,,,,"meters","1.6","meters","77.902","deg","189.737","ddeg","44.63720389","ddeg","-124.30573441",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230822_122650551.jpg",,"/BrowCam.20230822_122650551.jpg",,"/UserSelect.20230822_122650551.jpg",,"/SciCam.20230822_122650551.jpg","meters","0.00","meters","77.91","deg","189.44","ddeg","-6.9922413","meters","10373450.60","meters","-5736860.77","ddeg","6.4223168","deg","-0.4","deg","-0.2","degC","7.76","degC","-999.99","degC","-999.99","degC","-999.99"
"64e4a9a895482d0019b1e4a7","2023-08-22T12:27:20.590Z","ASNAP","admin","",,,,,,,"meters","1.6","meters","77.789","deg","181.593","ddeg","44.63720422","ddeg","-124.30573407",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230822_122720590.jpg",,"/BrowCam.20230822_122720590.jpg",,"/UserSelect.20230822_122720590.jpg",,"/SciCam.20230822_122720590.jpg","meters","0.00","meters","77.82","deg","181.44","ddeg","-6.9922401","meters","10373450.70","meters","-5736860.63","ddeg","6.4223181","deg","-1.3","deg","-1.3","degC","7.66","degC","-999.99","degC","-999.99","degC","-999.99"
"64e4a9c695482d0019b1e4ab","2023-08-22T12:27:50.632Z","ASNAP","admin","",,,,,,,"meters","1.6","meters","78.788","deg","186.196","ddeg","44.63720751","ddeg","-124.30572823",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230822_122750632.jpg",,"/BrowCam.20230822_122750632.jpg",,"/UserSelect.20230822_122750632.jpg",,"/SciCam.20230822_122750632.jpg","meters","0.00","meters","78.78","deg","185.54","ddeg","-6.9922246","meters","10373450.95","meters","-5736858.91","ddeg","6.4223212","deg","-1.1","deg","-0.4","degC","7.77","degC","-999.99","degC","-999.99","degC","-999.99"
"64e4a9e495482d0019b1e4af","2023-08-22T12:28:20.675Z","ASNAP","admin","",,,,,,,"meters","1.7","meters","78.695","deg","183.660","ddeg","44.63720630","ddeg","-124.30572738",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230822_122820675.jpg",,"/BrowCam.20230822_122820675.jpg",,"/UserSelect.20230822_122820675.jpg",,"/SciCam.20230822_122820675.jpg","meters","0.00","meters","78.60","deg","184.46","ddeg","-6.9922265","meters","10373450.72","meters","-5736859.12","ddeg","6.4223183","deg","-1.2","deg","0.0","degC","7.60","degC","-999.99","degC","-999.99","degC","-999.99"
"64e4aa0295482d0019b1e4b7","2023-08-22T12:28:50.721Z","ASNAP","admin","",,,,,,,"meters","0.9","meters","79.389","deg","186.138","ddeg","44.63720875","ddeg","-124.30572443",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230822_122850721.jpg",,"/BrowCam.20230822_122850721.jpg",,"/UserSelect.20230822_122850721.jpg",,"/SciCam.20230822_122850721.jpg","meters","0.00","meters","79.47","deg","186.35","ddeg","3.0122468","meters","11100855.75","meters","-4625125.51","ddeg","15.5893690","deg","-2.4","deg","-1.5","degC","7.72","degC","-999.99","degC","-999.99","degC","-999.99"
"64e4aa2095482d0019b1e4bb","2023-08-22T12:29:20.764Z","ASNAP","admin","",,,,,,,"meters","0.9","meters","80.248","deg","183.590","ddeg","44.63720908","ddeg","-124.30572083",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230822_122920764.jpg",,"/BrowCam.20230822_122920764.jpg",,"/UserSelect.20230822_122920764.jpg",,"/SciCam.20230822_122920764.jpg","meters","0.00","meters","80.25","deg","183.24","ddeg","3.0122559","meters","11100855.90","meters","-4625124.50","ddeg","15.5893709","deg","-1.9","deg","0.2","degC","7.73","degC","-999.99","degC","-999.99","degC","-999.99"
"64e4aa2995482d0019b1e4bf","2023-08-22T12:29:29.732Z","NAV","guest","",,,,"Ship moving",,,"meters","0.9","meters","80.243","deg","183.612","ddeg","44.63720856","ddeg","-124.30572076",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230822_122929732.jpg",,"/BrowCam.20230822_122929732.jpg",,"/UserSelect.20230822_122929732.jpg",,"/SciCam.20230822_122929732.jpg","meters","0.00","meters","80.24","deg","183.26","ddeg","3.0122559","meters","11100855.89","meters","-4625124.49","ddeg","15.5893708","deg","-1.9","deg","0.1","degC","7.91","degC","-999.99","degC","-999.99","degC","-999.99"
"64e4aa3e95482d0019b1e4c3","2023-08-22T12:29:50.807Z","ASNAP","admin","",,,,,,,"meters","0.9","meters","80.225","deg","183.665","ddeg","44.63720761","ddeg","-124.30572160",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230822_122950807.jpg",,"/BrowCam.20230822_122950807.jpg",,"/UserSelect.20230822_122950807.jpg",,"/SciCam.20230822_122950807.jpg","meters","0.00","meters","80.23","deg","183.28","ddeg","3.0122566","meters","11100855.88","meters","-4625124.42","ddeg","15.5893706","deg","-1.9","deg","0.1","degC","7.69","degC","-999.99","degC","-999.99","degC","-999.99"
"64e4aa5295482d0019b1e4c7","2023-08-22T12:30:10.901Z","Biology Type","guest","Flatfish",,,,,,"Fish","meters","0.9","meters","80.246","deg","183.673","ddeg","44.63720740","ddeg","-124.30572160",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230822_123010901.jpg",,"/BrowCam.20230822_123010901.jpg",,"/UserSelect.20230822_123010901.jpg",,"/SciCam.20230822_123010901.jpg","meters","0.00","meters","80.25","deg","183.31","ddeg","3.0122571","meters","11100855.86","meters","-4625124.36","ddeg","15.5893704","deg","-1.8","deg","0.1","degC","7.85","degC","-999.99","degC","-999.99","degC","-999.99"
"64e4aa5c95482d0019b1e4cb","2023-08-22T12:30:20.846Z","ASNAP","admin","",,,,,,,"meters","0.9","meters","80.243","deg","183.643","ddeg","44.63720732","ddeg","-124.30572117",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230822_123020846.jpg",,"/BrowCam.20230822_123020846.jpg",,"/UserSelect.20230822_123020846.jpg",,"/SciCam.20230822_123020846.jpg","meters","0.00","meters","80.25","deg","183.34","ddeg","3.0122573","meters","11100855.84","meters","-4625124.34","ddeg","15.5893701","deg","-1.8","deg","0.1","degC","7.73","degC","-999.99","degC","-999.99","degC","-999.99"
"64e4aa7a95482d0019b1e4cf","2023-08-22T12:30:50.890Z","ASNAP","admin","",,,,,,,"meters","0.9","meters","80.215","deg","183.632","ddeg","44.63720597","ddeg","-124.30572041",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230822_123050890.jpg",,"/BrowCam.20230822_123050890.jpg",,"/UserSelect.20230822_123050890.jpg",,"/SciCam.20230822_123050890.jpg","meters","0.00","meters","80.20","deg","183.29","ddeg","3.0122576","meters","11100855.78","meters","-4625124.31","ddeg","15.5893694","deg","-1.9","deg","0.1","degC","7.67","degC","-999.99","degC","-999.99","degC","-999.99"
"64e4aa9895482d0019b1e4d3","2023-08-22T12:31:20.933Z","ASNAP","admin","",,,,,,,"meters","0.9","meters","80.227","deg","183.698","ddeg","44.63720744","ddeg","-124.30572132",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230822_123120933.jpg",,"/BrowCam.20230822_123120933.jpg",,"/UserSelect.20230822_123120933.jpg",,"/SciCam.20230822_123120933.jpg","meters","0.00","meters","80.22","deg","183.35","ddeg","3.0122583","meters","11100855.72","meters","-4625124.23","ddeg","15.5893686","deg","-1.8","deg","0.0","degC","7.72","degC","-999.99","degC","-999.99","degC","-999.99"
"64e4aab695482d0019b1e4d7","2023-08-22T12:31:50.975Z","ASNAP","admin","",,,,,,,"meters","0.9","meters","80.258","deg","183.632","ddeg","44.63720648","ddeg","-124.30572079",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230822_123150975.jpg",,"/BrowCam.20230822_123150975.jpg",,"/UserSelect.20230822_123150975.jpg",,"/SciCam.20230822_123150975.jpg","meters","0.00","meters","80.25","deg","183.23","ddeg","3.0122587","meters","11100855.68","meters","-4625124.18","ddeg","15.5893681","deg","-1.9","deg","0.1","degC","7.61","degC","-999.99","degC","-999.99","degC","-999.99"
