"id","ts","event_value","event_author","event_free_text","event_option.actions","event_option.event_comment","event_option.filename","event_option.formation","event_option.milestone","event_option.sample_description","event_option.sample_name","event_option.type","vehicleReNavData.altitude_uom","vehicleReNavData.altitude_value","vehicleReNavData.depth_uom","vehicleReNavData.depth_value","vehicleReNavData.heading_uom","vehicleReNavData.heading_value","vehicleReNavData.latitude_uom","vehicleReNavData.latitude_value","vehicleReNavData.longitude_uom","vehicleReNavData.longitude_value","vehicleReNavData.pitch_uom","vehicleReNavData.pitch_value","vehicleReNavData.roll_uom","vehicleReNavData.roll_value","vehicleRealtimeFramegrabberData.camera_name_2_uom","vehicleRealtimeFramegrabberData.camera_name_2_value","vehicleRealtimeFramegrabberData.camera_name_3_uom","vehicleRealtimeFramegrabberData.camera_name_3_value","vehicleRealtimeFramegrabberData.camera_name_4_uom","vehicleRealtimeFramegrabberData.camera_name_4_value","vehicleRealtimeFramegrabberData.camera_name_uom","vehicleRealtimeFramegrabberData.camera_name_value","vehicleRealtimeFramegrabberData.filename_2_uom","vehicleRealtimeFramegrabberData.filename_2_value","vehicleRealtimeFramegrabberData.filename_3_uom","vehicleRealtimeFramegrabberData.filename_3_value","vehicleRealtimeFramegrabberData.filename_4_uom","vehicleRealtimeFramegrabberData.filename_4_value","vehicleRealtimeFramegrabberData.filename_uom","vehicleRealtimeFramegrabberData.filename_value","vehicleRealtimeNavData.altitude_uom","vehicleRealtimeNavData.altitude_value","vehicleRealtimeNavData.depth_uom","vehicleRealtimeNavData.depth_value","vehicleRealtimeNavData.heading_uom","vehicleRealtimeNavData.heading_value","vehicleRealtimeNavData.latitude_uom","vehicleRealtimeNavData.latitude_value","vehicleRealtimeNavData.local_x_uom","vehicleRealtimeNavData.local_x_value","vehicleRealtimeNavData.local_y_uom","vehicleRealtimeNavData.local_y_value","vehicleRealtimeNavData.longitude_uom","vehicleRealtimeNavData.longitude_value","vehicleRealtimeNavData.pitch_uom","vehicleRealtimeNavData.pitch_value","vehicleRealtimeNavData.roll_uom","vehicleRealtimeNavData.roll_value","vehicleTemperatureProbe.probe1_temperature_uom","vehicleTemperatureProbe.probe1_temperature_value","vehicleTemperatureProbe.probe2_temperature_uom","vehicleTemperatureProbe.probe2_temperature_value","vehicleTemperatureProbe.probe3_temperature_uom","vehicleTemperatureProbe.probe3_temperature_value","vehicleTemperatureProbe.probe4_temperature_uom","vehicleTemperatureProbe.probe4_temperature_value"
"64f7ad9b6ce66f001a2550cd","2023-09-05T22:37:15.012Z","ASNAP","admin","",,,,,,,,,"meters","3.2","meters","1536.593","deg","72.104","ddeg","45.93358022","ddeg","-130.01401189",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230905_223715012.jpg",,"/BrowCam.20230905_223715012.jpg",,"/UserSelect.20230905_223715012.jpg",,"/SciCam.20230905_223715012.jpg","meters","0.00","meters","1536.77","deg","72.58","ddeg","0.7312607","meters","10132332.64","meters","-5022312.75","ddeg","0.5768482","deg","-2.8","deg","-1.2","degC","3.11","degC","-999.99","degC","-999.99","degC","-999.99"
"64f7adb96ce66f001a2550d1","2023-09-05T22:37:45.070Z","ASNAP","admin","",,,,,,,,,"meters","4.2","meters","1535.383","deg","94.586","ddeg","45.93360461","ddeg","-130.01392644",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230905_223745070.jpg",,"/BrowCam.20230905_223745070.jpg",,"/UserSelect.20230905_223745070.jpg",,"/SciCam.20230905_223745070.jpg","meters","0.00","meters","1535.26","deg","95.78","ddeg","0.7312708","meters","10132337.47","meters","-5022311.63","ddeg","0.5769105","deg","-4.3","deg","-1.2","degC","3.21","degC","-999.99","degC","-999.99","degC","-999.99"
"64f7add76ce66f001a2550d5","2023-09-05T22:38:15.132Z","ASNAP","admin","",,,,,,,,,"meters","3.2","meters","1537.600","deg","93.979","ddeg","45.93359491","ddeg","-130.01387753",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230905_223815132.jpg",,"/BrowCam.20230905_223815132.jpg",,"/UserSelect.20230905_223815132.jpg",,"/SciCam.20230905_223815132.jpg","meters","0.00","meters","1537.72","deg","94.77","ddeg","0.7312731","meters","10132336.36","meters","-5022311.38","ddeg","0.5768962","deg","-2.2","deg","-1.2","degC","3.20","degC","-999.99","degC","-999.99","degC","-999.99"
"64f7adf56ce66f001a2550d9","2023-09-05T22:38:45.162Z","ASNAP","admin","",,,,,,,,,"meters","3.2","meters","1537.770","deg","137.253","ddeg","45.93357978","ddeg","-130.01385566",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230905_223845162.jpg",,"/BrowCam.20230905_223845162.jpg",,"/UserSelect.20230905_223845162.jpg",,"/SciCam.20230905_223845162.jpg","meters","0.00","meters","1537.92","deg","138.22","ddeg","0.7312582","meters","10132336.78","meters","-5022313.03","ddeg","0.5769016","deg","-2.7","deg","-2.0","degC","3.13","degC","-999.99","degC","-999.99","degC","-999.99"
"64f7ae006ce66f001a2550dd","2023-09-05T22:38:56.600Z","Geologic Formations","guest","",,,,"Pillars",,,,,"meters","4.0","meters","1536.709","deg","136.968","ddeg","45.93357384","ddeg","-130.01384236",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230905_223856600.jpg",,"/BrowCam.20230905_223856600.jpg",,"/UserSelect.20230905_223856600.jpg",,"/SciCam.20230905_223856600.jpg","meters","0.00","meters","1536.69","deg","136.98","ddeg","0.7312427","meters","10132338.38","meters","-5022314.75","ddeg","0.5769222","deg","-3.0","deg","-1.5","degC","3.28","degC","-999.99","degC","-999.99","degC","-999.99"
"64f7ae136ce66f001a2550e1","2023-09-05T22:39:15.206Z","ASNAP","admin","",,,,,,,,,"meters","3.1","meters","1537.846","deg","135.721","ddeg","45.93356373","ddeg","-130.01382347",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230905_223915206.jpg",,"/BrowCam.20230905_223915206.jpg",,"/UserSelect.20230905_223915206.jpg",,"/SciCam.20230905_223915206.jpg","meters","0.00","meters","1537.85","deg","135.63","ddeg","0.7312456","meters","10132338.00","meters","-5022314.43","ddeg","0.5769173","deg","-2.2","deg","-1.3","degC","3.10","degC","-999.99","degC","-999.99","degC","-999.99"
"64f7ae316ce66f001a2550e5","2023-09-05T22:39:45.232Z","ASNAP","admin","",,,,,,,,,"meters","2.1","meters","1539.204","deg","137.010","ddeg","45.93355685","ddeg","-130.01382726",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230905_223945232.jpg",,"/BrowCam.20230905_223945232.jpg",,"/UserSelect.20230905_223945232.jpg",,"/SciCam.20230905_223945232.jpg","meters","0.00","meters","1539.14","deg","136.98","ddeg","0.7312436","meters","10132337.06","meters","-5022314.65","ddeg","0.5769052","deg","0.6","deg","0.4","degC","3.07","degC","-999.99","degC","-999.99","degC","-999.99"
"64f7ae4f6ce66f001a2550e9","2023-09-05T22:40:15.300Z","ASNAP","admin","",,,,,,,,,"meters","2.2","meters","1539.259","deg","136.020","ddeg","45.93355088","ddeg","-130.01384125",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230905_224015300.jpg",,"/BrowCam.20230905_224015300.jpg",,"/UserSelect.20230905_224015300.jpg",,"/SciCam.20230905_224015300.jpg","meters","0.00","meters","1539.26","deg","136.02","ddeg","0.7312433","meters","10132337.10","meters","-5022314.69","ddeg","0.5769057","deg","-3.9","deg","-1.1","degC","3.19","degC","-999.99","degC","-999.99","degC","-999.99"
"64f7ae6d6ce66f001a2550ed","2023-09-05T22:40:45.364Z","ASNAP","admin","",,,,,,,,,"meters","2.0","meters","1539.206","deg","133.760","ddeg","45.93354670","ddeg","-130.01384246",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230905_224045364.jpg",,"/BrowCam.20230905_224045364.jpg",,"/UserSelect.20230905_224045364.jpg",,"/SciCam.20230905_224045364.jpg","meters","0.00","meters","1539.19","deg","133.76","ddeg","0.7312429","meters","10132336.97","meters","-5022314.73","ddeg","0.5769041","deg","3.8","deg","0.1","degC","3.12","degC","-999.99","degC","-999.99","degC","-999.99"
"64f7ae8b6ce66f001a2550f1","2023-09-05T22:41:15.427Z","ASNAP","admin","",,,,,,,,,"meters","2.3","meters","1539.349","deg","134.969","ddeg","45.93354590","ddeg","-130.01382372",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230905_224115427.jpg",,"/BrowCam.20230905_224115427.jpg",,"/UserSelect.20230905_224115427.jpg",,"/SciCam.20230905_224115427.jpg","meters","0.00","meters","1539.35","deg","134.97","ddeg","0.7312415","meters","10132337.18","meters","-5022314.89","ddeg","0.5769068","deg","-5.9","deg","-2.4","degC","3.15","degC","-999.99","degC","-999.99","degC","-999.99"
"64f7aea96ce66f001a2550f5","2023-09-05T22:41:45.492Z","ASNAP","admin","",,,,,,,,,"meters","2.2","meters","1539.363","deg","140.052","ddeg","45.93354557","ddeg","-130.01382933",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230905_224145492.jpg",,"/BrowCam.20230905_224145492.jpg",,"/UserSelect.20230905_224145492.jpg",,"/SciCam.20230905_224145492.jpg","meters","0.00","meters","1539.38","deg","140.04","ddeg","0.7312382","meters","10132337.12","meters","-5022315.26","ddeg","0.5769060","deg","-6.7","deg","-1.8","degC","3.23","degC","-999.99","degC","-999.99","degC","-999.99"
"64f7aec76ce66f001a2550f9","2023-09-05T22:42:15.520Z","ASNAP","admin","",,,,,,,,,"meters","2.2","meters","1539.388","deg","140.137","ddeg","45.93355038","ddeg","-130.01384869",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230905_224215520.jpg",,"/BrowCam.20230905_224215520.jpg",,"/UserSelect.20230905_224215520.jpg",,"/SciCam.20230905_224215520.jpg","meters","0.00","meters","1539.39","deg","140.14","ddeg","0.7312377","meters","10132337.22","meters","-5022315.31","ddeg","0.5769073","deg","-7.0","deg","-1.7","degC","3.22","degC","-999.99","degC","-999.99","degC","-999.99"
"64f7aee56ce66f001a2550fd","2023-09-05T22:42:45.588Z","ASNAP","admin","",,,,,,,,,"meters","2.2","meters","1539.390","deg","140.160","ddeg","45.93355946","ddeg","-130.01384123",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230905_224245588.jpg",,"/BrowCam.20230905_224245588.jpg",,"/UserSelect.20230905_224245588.jpg",,"/SciCam.20230905_224245588.jpg","meters","0.00","meters","1539.39","deg","140.16","ddeg","0.7312369","meters","10132337.30","meters","-5022315.40","ddeg","0.5769083","deg","-7.0","deg","-1.6","degC","3.11","degC","-999.99","degC","-999.99","degC","-999.99"
"64f7af036ce66f001a255101","2023-09-05T22:43:15.630Z","ASNAP","admin","",,,,,,,,,"meters","2.2","meters","1539.390","deg","140.130","ddeg","45.93355751","ddeg","-130.01383949",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230905_224315630.jpg",,"/BrowCam.20230905_224315630.jpg",,"/UserSelect.20230905_224315630.jpg",,"/SciCam.20230905_224315630.jpg","meters","0.00","meters","1539.39","deg","140.13","ddeg","0.7312363","meters","10132337.39","meters","-5022315.47","ddeg","0.5769095","deg","-7.0","deg","-1.6","degC","3.07","degC","-999.99","degC","-999.99","degC","-999.99"
"64f7af166ce66f001a255105","2023-09-05T22:43:34.886Z","Biology Type","guest","",,,,,,,,"Fish","meters","2.2","meters","1539.392","deg","140.120","ddeg","45.93355389","ddeg","-130.01384032",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230905_224334886.jpg",,"/BrowCam.20230905_224334886.jpg",,"/UserSelect.20230905_224334886.jpg",,"/SciCam.20230905_224334886.jpg","meters","0.00","meters","1539.39","deg","140.12","ddeg","0.7312358","meters","10132337.45","meters","-5022315.52","ddeg","0.5769102","deg","-7.0","deg","-1.6","degC","3.17","degC","-999.99","degC","-999.99","degC","-999.99"
"64f7af216ce66f001a255109","2023-09-05T22:43:45.661Z","ASNAP","admin","",,,,,,,,,"meters","2.5","meters","1538.679","deg","140.403","ddeg","45.93354986","ddeg","-130.01383499",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230905_224345661.jpg",,"/BrowCam.20230905_224345661.jpg",,"/UserSelect.20230905_224345661.jpg",,"/SciCam.20230905_224345661.jpg","meters","0.00","meters","1538.63","deg","140.40","ddeg","0.7312360","meters","10132337.60","meters","-5022315.50","ddeg","0.5769122","deg","-4.2","deg","-1.2","degC","3.33","degC","-999.99","degC","-999.99","degC","-999.99"
"64f7af326ce66f001a255111","2023-09-05T22:44:02.435Z","Geologic Formations","guest","Clear smoke",,,,"Bubble plume",,,,,"meters","3.6","meters","1537.341","deg","140.451","ddeg","45.93354163","ddeg","-130.01382197",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230905_224402435.jpg",,"/BrowCam.20230905_224402435.jpg",,"/UserSelect.20230905_224402435.jpg",,"/SciCam.20230905_224402435.jpg","meters","0.00","meters","1537.32","deg","140.43","ddeg","0.7312179","meters","10132339.27","meters","-5022317.51","ddeg","0.5769337","deg","-0.1","deg","-1.3","degC","3.22","degC","-999.99","degC","-999.99","degC","-999.99"
"64f7af3f6ce66f001a255115","2023-09-05T22:44:15.696Z","ASNAP","admin","",,,,,,,,,"meters","2.8","meters","1538.561","deg","138.781","ddeg","45.93353659","ddeg","-130.01381592",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230905_224415696.jpg",,"/BrowCam.20230905_224415696.jpg",,"/UserSelect.20230905_224415696.jpg",,"/SciCam.20230905_224415696.jpg","meters","0.00","meters","1538.60","deg","138.78","ddeg","0.7312209","meters","10132338.66","meters","-5022317.18","ddeg","0.5769258","deg","-2.2","deg","-1.1","degC","3.21","degC","-999.99","degC","-999.99","degC","-999.99"
"64f7af5d6ce66f001a255119","2023-09-05T22:44:45.732Z","ASNAP","admin","",,,,,,,,,"meters","2.4","meters","1539.333","deg","139.701","ddeg","45.93353443","ddeg","-130.01382157",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230905_224445732.jpg",,"/BrowCam.20230905_224445732.jpg",,"/UserSelect.20230905_224445732.jpg",,"/SciCam.20230905_224445732.jpg","meters","0.00","meters","1539.32","deg","139.71","ddeg","0.7312269","meters","10132338.07","meters","-5022316.51","ddeg","0.5769182","deg","-3.9","deg","-1.2","degC","3.14","degC","-999.99","degC","-999.99","degC","-999.99"
"64f7af7b6ce66f001a25511d","2023-09-05T22:45:15.749Z","ASNAP","admin","",,,,,,,,,"meters","2.3","meters","1539.356","deg","138.565","ddeg","45.93354387","ddeg","-130.01382830",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230905_224515749.jpg",,"/BrowCam.20230905_224515749.jpg",,"/UserSelect.20230905_224515749.jpg",,"/SciCam.20230905_224515749.jpg","meters","0.00","meters","1539.39","deg","138.54","ddeg","0.7312295","meters","10132337.92","meters","-5022316.22","ddeg","0.5769163","deg","4.4","deg","-2.4","degC","3.10","degC","-999.99","degC","-999.99","degC","-999.99"
"64f7af996ce66f001a255121","2023-09-05T22:45:45.792Z","ASNAP","admin","",,,,,,,,,"meters","2.1","meters","1539.364","deg","164.669","ddeg","45.93355396","ddeg","-130.01383923",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230905_224545792.jpg",,"/BrowCam.20230905_224545792.jpg",,"/UserSelect.20230905_224545792.jpg",,"/SciCam.20230905_224545792.jpg","meters","0.00","meters","1539.36","deg","164.66","ddeg","0.7312278","meters","10132337.52","meters","-5022316.41","ddeg","0.5769112","deg","1.3","deg","-2.9","degC","2.84","degC","-999.99","degC","-999.99","degC","-999.99"
"64f7afb76ce66f001a255125","2023-09-05T22:46:15.835Z","ASNAP","admin","",,,,,,,,,"meters","2.1","meters","1539.337","deg","165.893","ddeg","45.93355388","ddeg","-130.01383204",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230905_224615835.jpg",,"/BrowCam.20230905_224615835.jpg",,"/UserSelect.20230905_224615835.jpg",,"/SciCam.20230905_224615835.jpg","meters","0.00","meters","1539.34","deg","165.89","ddeg","0.7312278","meters","10132337.58","meters","-5022316.41","ddeg","0.5769119","deg","1.8","deg","0.0","degC","3.11","degC","-999.99","degC","-999.99","degC","-999.99"
"64f7afd56ce66f001a255129","2023-09-05T22:46:45.863Z","ASNAP","admin","",,,,,,,,,"meters","2.4","meters","1538.664","deg","166.777","ddeg","45.93355402","ddeg","-130.01382361",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230905_224645863.jpg",,"/BrowCam.20230905_224645863.jpg",,"/UserSelect.20230905_224645863.jpg",,"/SciCam.20230905_224645863.jpg","meters","0.00","meters","1538.66","deg","166.81","ddeg","0.7312258","meters","10132337.87","meters","-5022316.63","ddeg","0.5769157","deg","-2.0","deg","-0.8","degC","3.31","degC","-999.99","degC","-999.99","degC","-999.99"
"64f7aff36ce66f001a25512d","2023-09-05T22:47:15.903Z","ASNAP","admin","",,,,,,,,,"meters","4.4","meters","1535.105","deg","213.873","ddeg","45.93352018","ddeg","-130.01387423",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230905_224715903.jpg",,"/BrowCam.20230905_224715903.jpg",,"/UserSelect.20230905_224715903.jpg",,"/SciCam.20230905_224715903.jpg","meters","0.00","meters","1535.21","deg","213.77","ddeg","0.7311609","meters","10132335.18","meters","-5022323.85","ddeg","0.5768810","deg","-3.5","deg","-1.5","degC","3.19","degC","-999.99","degC","-999.99","degC","-999.99"
"64f7b0116ce66f001a255131","2023-09-05T22:47:45.949Z","ASNAP","admin","",,,,,,,,,"meters","4.3","meters","1535.254","deg","214.084","ddeg","45.93345088","ddeg","-130.01396105",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230905_224745949.jpg",,"/BrowCam.20230905_224745949.jpg",,"/UserSelect.20230905_224745949.jpg",,"/SciCam.20230905_224745949.jpg","meters","0.00","meters","1535.22","deg","214.05","ddeg","0.7311209","meters","10132332.86","meters","-5022328.29","ddeg","0.5768511","deg","-1.8","deg","-1.4","degC","3.16","degC","-999.99","degC","-999.99","degC","-999.99"
"64f7b02f6ce66f001a255135","2023-09-05T22:48:15.992Z","ASNAP","admin","",,,,,,,,,"meters","2.5","meters","1539.247","deg","214.819","ddeg","45.93343039","ddeg","-130.01398572",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230905_224815992.jpg",,"/BrowCam.20230905_224815992.jpg",,"/UserSelect.20230905_224815992.jpg",,"/SciCam.20230905_224815992.jpg","meters","0.00","meters","1539.49","deg","214.83","ddeg","0.7311628","meters","10132334.20","meters","-5022323.64","ddeg","0.5768684","deg","-0.0","deg","-1.2","degC","3.10","degC","-999.99","degC","-999.99","degC","-999.99"
"64f7b04e6ce66f001a255139","2023-09-05T22:48:46.035Z","ASNAP","admin","",,,,,,,,,"meters","3.1","meters","1539.399","deg","212.406","ddeg","45.93344201","ddeg","-130.01398752",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230905_224846035.jpg",,"/BrowCam.20230905_224846035.jpg",,"/UserSelect.20230905_224846035.jpg",,"/SciCam.20230905_224846035.jpg","meters","0.00","meters","1539.38","deg","214.83","ddeg","0.7311568","meters","10132334.00","meters","-5022324.30","ddeg","0.5768658","deg","-16.0","deg","-0.8","degC","3.08","degC","-999.99","degC","-999.99","degC","-999.99"
"64f7b06c6ce66f001a25513d","2023-09-05T22:49:16.081Z","ASNAP","admin","",,,,,,,,,"meters","2.2","meters","1539.516","deg","216.010","ddeg","45.93345056","ddeg","-130.01399411",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230905_224916081.jpg",,"/BrowCam.20230905_224916081.jpg",,"/UserSelect.20230905_224916081.jpg",,"/SciCam.20230905_224916081.jpg","meters","0.00","meters","1539.52","deg","216.13","ddeg","0.7311613","meters","10132334.07","meters","-5022323.80","ddeg","0.5768667","deg","1.0","deg","-0.2","degC","3.04","degC","-999.99","degC","-999.99","degC","-999.99"
"64f7b08a6ce66f001a255141","2023-09-05T22:49:46.151Z","ASNAP","admin","",,,,,,,,,"meters","2.3","meters","1539.522","deg","211.103","ddeg","45.93345351","ddeg","-130.01399652",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230905_224946151.jpg",,"/BrowCam.20230905_224946151.jpg",,"/UserSelect.20230905_224946151.jpg",,"/SciCam.20230905_224946151.jpg","meters","0.00","meters","1539.52","deg","211.23","ddeg","0.7311593","meters","10132333.97","meters","-5022324.02","ddeg","0.5768654","deg","1.3","deg","-0.7","degC","3.01","degC","-999.99","degC","-999.99","degC","-999.99"
"64f7b0a86ce66f001a255145","2023-09-05T22:50:16.190Z","ASNAP","admin","",,,,,,,,,"meters","2.2","meters","1539.523","deg","211.180","ddeg","45.93346196","ddeg","-130.01398213",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230905_225016190.jpg",,"/BrowCam.20230905_225016190.jpg",,"/UserSelect.20230905_225016190.jpg",,"/SciCam.20230905_225016190.jpg","meters","0.00","meters","1539.52","deg","211.18","ddeg","0.7311601","meters","10132333.95","meters","-5022323.94","ddeg","0.5768651","deg","2.1","deg","-0.4","degC","3.06","degC","-999.99","degC","-999.99","degC","-999.99"
"64f7b0c66ce66f001a255149","2023-09-05T22:50:46.230Z","ASNAP","admin","",,,,,,,,,"meters","3.9","meters","1537.398","deg","216.607","ddeg","45.93344586","ddeg","-130.01399427",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230905_225046230.jpg",,"/BrowCam.20230905_225046230.jpg",,"/UserSelect.20230905_225046230.jpg",,"/SciCam.20230905_225046230.jpg","meters","0.00","meters","1537.45","deg","216.62","ddeg","0.7311438","meters","10132333.67","meters","-5022325.75","ddeg","0.5768615","deg","-3.9","deg","-2.2","degC","3.10","degC","-999.99","degC","-999.99","degC","-999.99"
"64f7b0e46ce66f001a25514d","2023-09-05T22:51:16.275Z","ASNAP","admin","",,,,,,,,,"meters","4.6","meters","1536.484","deg","195.116","ddeg","45.93340150","ddeg","-130.01402859",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230905_225116275.jpg",,"/BrowCam.20230905_225116275.jpg",,"/UserSelect.20230905_225116275.jpg",,"/SciCam.20230905_225116275.jpg","meters","0.00","meters","1536.54","deg","195.08","ddeg","0.7310995","meters","10132332.27","meters","-5022330.67","ddeg","0.5768435","deg","-1.3","deg","-1.2","degC","3.15","degC","-999.99","degC","-999.99","degC","-999.99"
"64f7b1026ce66f001a255151","2023-09-05T22:51:46.344Z","ASNAP","admin","",,,,,,,,,"meters","2.4","meters","1539.387","deg","193.426","ddeg","45.93340056","ddeg","-130.01402511",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230905_225146344.jpg",,"/BrowCam.20230905_225146344.jpg",,"/UserSelect.20230905_225146344.jpg",,"/SciCam.20230905_225146344.jpg","meters","0.00","meters","1539.44","deg","193.43","ddeg","0.7311240","meters","10132331.43","meters","-5022327.95","ddeg","0.5768327","deg","-3.7","deg","-1.3","degC","3.13","degC","-999.99","degC","-999.99","degC","-999.99"
"64f7b1206ce66f001a255155","2023-09-05T22:52:16.368Z","ASNAP","admin","",,,,,,,,,"meters","2.1","meters","1539.607","deg","186.725","ddeg","45.93340728","ddeg","-130.01401692",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230905_225216368.jpg",,"/BrowCam.20230905_225216368.jpg",,"/UserSelect.20230905_225216368.jpg",,"/SciCam.20230905_225216368.jpg","meters","0.00","meters","1539.57","deg","186.66","ddeg","0.7311267","meters","10132331.60","meters","-5022327.65","ddeg","0.5768348","deg","4.0","deg","-2.8","degC","3.17","degC","-999.99","degC","-999.99","degC","-999.99"
"64f7b1356ce66f001a255159","2023-09-05T22:52:37.745Z","Biology Type","guest","",,"Rattail ",,,,,,"Fish","meters","2.5","meters","1539.581","deg","194.940","ddeg","45.93340524","ddeg","-130.01401334",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230905_225237745.jpg",,"/BrowCam.20230905_225237745.jpg",,"/UserSelect.20230905_225237745.jpg",,"/SciCam.20230905_225237745.jpg","meters","0.00","meters","1539.57","deg","194.91","ddeg","0.7311241","meters","10132331.38","meters","-5022327.94","ddeg","0.5768320","deg","-8.3","deg","-3.3","degC","3.02","degC","-999.99","degC","-999.99","degC","-999.99"
"64f7b13e6ce66f001a25515d","2023-09-05T22:52:46.421Z","ASNAP","admin","",,,,,,,,,"meters","2.1","meters","1539.592","deg","192.808","ddeg","45.93340584","ddeg","-130.01401093",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230905_225246421.jpg",,"/BrowCam.20230905_225246421.jpg",,"/UserSelect.20230905_225246421.jpg",,"/SciCam.20230905_225246421.jpg","meters","0.00","meters","1539.52","deg","192.81","ddeg","0.7311252","meters","10132331.42","meters","-5022327.82","ddeg","0.5768325","deg","-0.1","deg","-0.5","degC","3.17","degC","-999.99","degC","-999.99","degC","-999.99"
"64f7b15c6ce66f001a255161","2023-09-05T22:53:16.464Z","ASNAP","admin","",,,,,,,,,"meters","2.1","meters","1539.578","deg","193.315","ddeg","45.93340436","ddeg","-130.01400319",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230905_225316464.jpg",,"/BrowCam.20230905_225316464.jpg",,"/UserSelect.20230905_225316464.jpg",,"/SciCam.20230905_225316464.jpg","meters","0.00","meters","1539.58","deg","193.31","ddeg","0.7311254","meters","10132331.45","meters","-5022327.79","ddeg","0.5768329","deg","-1.4","deg","-0.9","degC","3.04","degC","-999.99","degC","-999.99","degC","-999.99"
"64f7b17a6ce66f001a255165","2023-09-05T22:53:46.511Z","ASNAP","admin","",,,,,,,,,"meters","3.9","meters","1536.022","deg","179.579","ddeg","45.93335844","ddeg","-130.01402405",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230905_225346511.jpg",,"/BrowCam.20230905_225346511.jpg",,"/UserSelect.20230905_225346511.jpg",,"/SciCam.20230905_225346511.jpg","meters","0.00","meters","1536.02","deg","179.50","ddeg","0.7310597","meters","10132330.21","meters","-5022335.09","ddeg","0.5768169","deg","-0.8","deg","-1.5","degC","3.24","degC","-999.99","degC","-999.99","degC","-999.99"
