"id","ts","event_value","event_author","event_free_text","event_option.actions","event_option.event_comment","event_option.filename","event_option.milestone","event_option.new_watchstander","event_option.sample_description","event_option.sample_name","event_option.type","vehicleReNavData.altitude_uom","vehicleReNavData.altitude_value","vehicleReNavData.depth_uom","vehicleReNavData.depth_value","vehicleReNavData.heading_uom","vehicleReNavData.heading_value","vehicleReNavData.latitude_uom","vehicleReNavData.latitude_value","vehicleReNavData.longitude_uom","vehicleReNavData.longitude_value","vehicleReNavData.pitch_uom","vehicleReNavData.pitch_value","vehicleReNavData.roll_uom","vehicleReNavData.roll_value","vehicleRealtimeFramegrabberData.camera_name_2_uom","vehicleRealtimeFramegrabberData.camera_name_2_value","vehicleRealtimeFramegrabberData.camera_name_3_uom","vehicleRealtimeFramegrabberData.camera_name_3_value","vehicleRealtimeFramegrabberData.camera_name_4_uom","vehicleRealtimeFramegrabberData.camera_name_4_value","vehicleRealtimeFramegrabberData.camera_name_uom","vehicleRealtimeFramegrabberData.camera_name_value","vehicleRealtimeFramegrabberData.filename_2_uom","vehicleRealtimeFramegrabberData.filename_2_value","vehicleRealtimeFramegrabberData.filename_3_uom","vehicleRealtimeFramegrabberData.filename_3_value","vehicleRealtimeFramegrabberData.filename_4_uom","vehicleRealtimeFramegrabberData.filename_4_value","vehicleRealtimeFramegrabberData.filename_uom","vehicleRealtimeFramegrabberData.filename_value","vehicleRealtimeNavData.altitude_uom","vehicleRealtimeNavData.altitude_value","vehicleRealtimeNavData.depth_uom","vehicleRealtimeNavData.depth_value","vehicleRealtimeNavData.heading_uom","vehicleRealtimeNavData.heading_value","vehicleRealtimeNavData.latitude_uom","vehicleRealtimeNavData.latitude_value","vehicleRealtimeNavData.local_x_uom","vehicleRealtimeNavData.local_x_value","vehicleRealtimeNavData.local_y_uom","vehicleRealtimeNavData.local_y_value","vehicleRealtimeNavData.longitude_uom","vehicleRealtimeNavData.longitude_value","vehicleRealtimeNavData.pitch_uom","vehicleRealtimeNavData.pitch_value","vehicleRealtimeNavData.roll_uom","vehicleRealtimeNavData.roll_value","vehicleTemperatureProbe.probe1_temperature_uom","vehicleTemperatureProbe.probe1_temperature_value","vehicleTemperatureProbe.probe2_temperature_uom","vehicleTemperatureProbe.probe2_temperature_value","vehicleTemperatureProbe.probe3_temperature_uom","vehicleTemperatureProbe.probe3_temperature_value","vehicleTemperatureProbe.probe4_temperature_uom","vehicleTemperatureProbe.probe4_temperature_value"
"64ec0e5095482d0019b26bc4","2023-08-28T03:02:40.925Z","ASNAP","admin","",,,,,,,,,"meters","1.2","meters","773.288","deg","95.017","ddeg","44.56991861","ddeg","-125.14646237",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_030240925.jpg",,"/BrowCam.20230828_030240925.jpg",,"/UserSelect.20230828_030240925.jpg",,"/SciCam.20230828_030240925.jpg","meters","0.00","meters","773.26","deg","93.64","ddeg","-0.2363847","meters","9904719.27","meters","-4978828.66","ddeg","-0.4652441","deg","-2.9","deg","-0.5","degC","4.27","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec0e6e95482d0019b26bc8","2023-08-28T03:03:10.968Z","ASNAP","admin","",,,,,,,,,"meters","3.8","meters","771.262","deg","28.633","ddeg","44.56991974","ddeg","-125.14642356",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_030310968.jpg",,"/BrowCam.20230828_030310968.jpg",,"/UserSelect.20230828_030310968.jpg",,"/SciCam.20230828_030310968.jpg","meters","0.00","meters","771.25","deg","27.57","ddeg","-0.2364034","meters","9904720.67","meters","-4978830.73","ddeg","-0.4652265","deg","-4.2","deg","-1.0","degC","4.30","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec0e8c95482d0019b26bcc","2023-08-28T03:03:40.990Z","ASNAP","admin","",,,,,,,,,"meters","2.9","meters","772.885","deg","292.435","ddeg","44.56993938","ddeg","-125.14639973",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_030340990.jpg",,"/BrowCam.20230828_030340990.jpg",,"/UserSelect.20230828_030340990.jpg",,"/SciCam.20230828_030340990.jpg","meters","0.00","meters","772.91","deg","291.61","ddeg","-0.2363823","meters","9904722.30","meters","-4978828.39","ddeg","-0.4652060","deg","-3.9","deg","0.1","degC","4.21","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec0eab95482d0019b26bd0","2023-08-28T03:04:11.031Z","ASNAP","admin","",,,,,,,,,"meters","1.1","meters","774.398","deg","290.448","ddeg","44.56994154","ddeg","-125.14641161",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_030411031.jpg",,"/BrowCam.20230828_030411031.jpg",,"/UserSelect.20230828_030411031.jpg",,"/SciCam.20230828_030411031.jpg","meters","0.00","meters","774.40","deg","290.24","ddeg","-0.2363889","meters","9904721.65","meters","-4978829.12","ddeg","-0.4652142","deg","0.1","deg","1.2","degC","4.55","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec0ec995482d0019b26bd4","2023-08-28T03:04:41.102Z","ASNAP","admin","",,,,,,,,,"meters","1.1","meters","774.397","deg","287.703","ddeg","44.56994631","ddeg","-125.14641362",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_030441102.jpg",,"/BrowCam.20230828_030441102.jpg",,"/UserSelect.20230828_030441102.jpg",,"/SciCam.20230828_030441102.jpg","meters","0.00","meters","774.40","deg","285.72","ddeg","-0.2363853","meters","9904721.64","meters","-4978828.72","ddeg","-0.4652143","deg","-0.2","deg","1.4","degC","4.09","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec0ee795482d0019b26bd8","2023-08-28T03:05:11.136Z","ASNAP","admin","",,,,,,,,,"meters","1.2","meters","774.366","deg","291.537","ddeg","44.56994980","ddeg","-125.14641113",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_030511136.jpg",,"/BrowCam.20230828_030511136.jpg",,"/UserSelect.20230828_030511136.jpg",,"/SciCam.20230828_030511136.jpg","meters","0.00","meters","774.36","deg","290.50","ddeg","-0.2363861","meters","9904721.66","meters","-4978828.81","ddeg","-0.4652140","deg","-1.5","deg","1.6","degC","4.25","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec0f0595482d0019b26bdc","2023-08-28T03:05:41.163Z","ASNAP","admin","",,,,,,,,,"meters","1.1","meters","774.406","deg","291.070","ddeg","44.56995163","ddeg","-125.14641685",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_030541163.jpg",,"/BrowCam.20230828_030541163.jpg",,"/UserSelect.20230828_030541163.jpg",,"/SciCam.20230828_030541163.jpg","meters","0.00","meters","774.40","deg","290.16","ddeg","-0.2363859","meters","9904721.65","meters","-4978828.79","ddeg","-0.4652142","deg","-0.2","deg","1.4","degC","4.31","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec0f2395482d0019b26be0","2023-08-28T03:06:11.205Z","ASNAP","admin","",,,,,,,,,"meters","1.8","meters","772.944","deg","165.696","ddeg","44.56995318","ddeg","-125.14645282",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_030611205.jpg",,"/BrowCam.20230828_030611205.jpg",,"/UserSelect.20230828_030611205.jpg",,"/SciCam.20230828_030611205.jpg","meters","0.00","meters","772.94","deg","169.95","ddeg","-0.2363604","meters","9904720.67","meters","-4978825.96","ddeg","-0.4652265","deg","-3.1","deg","-0.3","degC","4.22","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec0f4195482d0019b26be4","2023-08-28T03:06:41.246Z","ASNAP","admin","",,,,,,,,,"meters","0.4","meters","774.152","deg","141.234","ddeg","44.56993963","ddeg","-125.14647542",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_030641246.jpg",,"/BrowCam.20230828_030641246.jpg",,"/UserSelect.20230828_030641246.jpg",,"/SciCam.20230828_030641246.jpg","meters","0.00","meters","774.16","deg","140.36","ddeg","-0.2363855","meters","9904719.43","meters","-4978828.75","ddeg","-0.4652421","deg","1.4","deg","-2.3","degC","4.21","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec0f5395482d0019b26be8","2023-08-28T03:06:59.799Z","ROV Actions","guest","Lifting MOSQUITO out of basket","(Starboard) Manipulator in use",,,,,,,,"meters","0.5","meters","774.151","deg","141.162","ddeg","44.56993338","ddeg","-125.14647126",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_030659799.jpg",,"/BrowCam.20230828_030659799.jpg",,"/UserSelect.20230828_030659799.jpg",,"/SciCam.20230828_030659799.jpg","meters","0.00","meters","774.15","deg","140.20","ddeg","-0.2363854","meters","9904719.32","meters","-4978828.74","ddeg","-0.4652435","deg","-0.5","deg","-3.6","degC","4.23","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec0f5f95482d0019b26bec","2023-08-28T03:07:11.298Z","ASNAP","admin","",,,,,,,,,"meters","0.5","meters","774.152","deg","140.873","ddeg","44.56993122","ddeg","-125.14646699",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_030711298.jpg",,"/BrowCam.20230828_030711298.jpg",,"/UserSelect.20230828_030711298.jpg",,"/SciCam.20230828_030711298.jpg","meters","0.00","meters","774.15","deg","140.00","ddeg","-0.2363854","meters","9904719.31","meters","-4978828.74","ddeg","-0.4652436","deg","-0.8","deg","-3.7","degC","4.36","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec0f7d95482d0019b26bf0","2023-08-28T03:07:41.341Z","ASNAP","admin","",,,,,,,,,"meters","0.5","meters","774.147","deg","140.930","ddeg","44.56993489","ddeg","-125.14647233",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_030741341.jpg",,"/BrowCam.20230828_030741341.jpg",,"/UserSelect.20230828_030741341.jpg",,"/SciCam.20230828_030741341.jpg","meters","0.00","meters","774.15","deg","139.93","ddeg","-0.2363854","meters","9904719.28","meters","-4978828.74","ddeg","-0.4652440","deg","-0.4","deg","-3.4","degC","4.22","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec0f9b95482d0019b26bf4","2023-08-28T03:08:11.411Z","ASNAP","admin","",,,,,,,,,"meters","1.8","meters","773.300","deg","230.117","ddeg","44.56998124","ddeg","-125.14649750",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_030811411.jpg",,"/BrowCam.20230828_030811411.jpg",,"/UserSelect.20230828_030811411.jpg",,"/SciCam.20230828_030811411.jpg","meters","0.00","meters","773.30","deg","229.63","ddeg","-0.2363456","meters","9904717.34","meters","-4978824.31","ddeg","-0.4652684","deg","-5.1","deg","-1.1","degC","4.19","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec0fb995482d0019b26bf8","2023-08-28T03:08:41.477Z","ASNAP","admin","",,,,,,,,,"meters","2.2","meters","772.895","deg","251.610","ddeg","44.57000220","ddeg","-125.14653619",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_030841477.jpg",,"/BrowCam.20230828_030841477.jpg",,"/UserSelect.20230828_030841477.jpg",,"/SciCam.20230828_030841477.jpg","meters","0.00","meters","772.89","deg","250.28","ddeg","-0.2363429","meters","9904715.56","meters","-4978824.01","ddeg","-0.4652908","deg","-5.5","deg","-0.9","degC","4.30","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec0fd795482d0019b26bfc","2023-08-28T03:09:11.521Z","ASNAP","admin","",,,,,,,,,"meters","2.6","meters","771.921","deg","259.225","ddeg","44.56995225","ddeg","-125.14658909",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_030911521.jpg",,"/BrowCam.20230828_030911521.jpg",,"/UserSelect.20230828_030911521.jpg",,"/SciCam.20230828_030911521.jpg","meters","0.00","meters","771.92","deg","258.37","ddeg","-0.2363866","meters","9904712.21","meters","-4978828.87","ddeg","-0.4653330","deg","-5.3","deg","-0.9","degC","4.20","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec0ff595482d0019b26c00","2023-08-28T03:09:41.546Z","ASNAP","admin","",,,,,,,,,"meters","2.7","meters","771.597","deg","308.959","ddeg","44.56992454","ddeg","-125.14665258",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_030941546.jpg",,"/BrowCam.20230828_030941546.jpg",,"/UserSelect.20230828_030941546.jpg",,"/SciCam.20230828_030941546.jpg","meters","0.00","meters","771.56","deg","308.21","ddeg","-0.2364168","meters","9904707.86","meters","-4978832.22","ddeg","-0.4653878","deg","-5.7","deg","-0.8","degC","4.22","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec101395482d0019b26c04","2023-08-28T03:10:11.590Z","ASNAP","admin","",,,,,,,,,"meters","1.6","meters","772.723","deg","309.050","ddeg","44.56996878","ddeg","-125.14669081",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_031011590.jpg",,"/BrowCam.20230828_031011590.jpg",,"/UserSelect.20230828_031011590.jpg",,"/SciCam.20230828_031011590.jpg","meters","0.00","meters","772.73","deg","308.08","ddeg","-0.2363620","meters","9904705.88","meters","-4978826.14","ddeg","-0.4654127","deg","-5.5","deg","-1.1","degC","4.19","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec9e8995482d0019b28fdc","2023-08-28T03:10:31.000Z","SulisCam","admin","",,,"sulis_20230828031031.jpg",,,,,,"meters","0.400","meters","774.077","deg","309.6","ddeg","44.56998844","ddeg","-125.14669671","deg","-6.367","deg","1.279",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"64ec103195482d0019b26c08","2023-08-28T03:10:41.641Z","ASNAP","admin","",,,,,,,,,"meters","0.4","meters","774.070","deg","312.393","ddeg","44.56999398","ddeg","-125.14669739",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_031041641.jpg",,"/BrowCam.20230828_031041641.jpg",,"/UserSelect.20230828_031041641.jpg",,"/SciCam.20230828_031041641.jpg","meters","0.00","meters","774.07","deg","311.63","ddeg","-0.2363475","meters","9904705.23","meters","-4978824.52","ddeg","-0.4654209","deg","-5.7","deg","-1.0","degC","4.27","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec104f95482d0019b26c0c","2023-08-28T03:11:11.687Z","ASNAP","admin","",,,,,,,,,"meters","0.3","meters","774.205","deg","311.410","ddeg","44.56999302","ddeg","-125.14669539",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_031111687.jpg",,"/BrowCam.20230828_031111687.jpg",,"/UserSelect.20230828_031111687.jpg",,"/SciCam.20230828_031111687.jpg","meters","0.00","meters","774.20","deg","310.46","ddeg","-0.2363496","meters","9904705.07","meters","-4978824.76","ddeg","-0.4654229","deg","-8.2","deg","1.5","degC","4.25","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec106d95482d0019b26c10","2023-08-28T03:11:41.712Z","ASNAP","admin","",,,,,,,,,"meters","0.4","meters","774.221","deg","311.993","ddeg","44.56999527","ddeg","-125.14669639",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_031141712.jpg",,"/BrowCam.20230828_031141712.jpg",,"/UserSelect.20230828_031141712.jpg",,"/SciCam.20230828_031141712.jpg","meters","0.00","meters","774.22","deg","311.04","ddeg","-0.2363492","meters","9904705.24","meters","-4978824.71","ddeg","-0.4654207","deg","-8.8","deg","1.9","degC","4.21","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec9e8995482d0019b28fde","2023-08-28T03:11:53.000Z","SulisCam","admin","",,,"sulis_20230828031153.jpg",,,,,,"meters","0.300","meters","774.225","deg","312.0","ddeg","44.56999558","ddeg","-125.14669717","deg","-8.157","deg","2.120",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"64ec108b95482d0019b26c14","2023-08-28T03:12:11.765Z","ASNAP","admin","",,,,,,,,,"meters","0.3","meters","774.233","deg","312.043","ddeg","44.56999442","ddeg","-125.14669912",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_031211765.jpg",,"/BrowCam.20230828_031211765.jpg",,"/UserSelect.20230828_031211765.jpg",,"/SciCam.20230828_031211765.jpg","meters","0.00","meters","774.23","deg","311.15","ddeg","-0.2363492","meters","9904705.29","meters","-4978824.71","ddeg","-0.4654201","deg","-8.9","deg","1.1","degC","4.22","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec109195482d0019b26c18","2023-08-28T03:12:17.902Z","Biology Type","guest","",,,,,,,,"Fish","meters","0.4","meters","774.229","deg","311.978","ddeg","44.56999409","ddeg","-125.14669962",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_031217902.jpg",,"/BrowCam.20230828_031217902.jpg",,"/UserSelect.20230828_031217902.jpg",,"/SciCam.20230828_031217902.jpg","meters","0.00","meters","774.23","deg","311.07","ddeg","-0.2363491","meters","9904705.30","meters","-4978824.70","ddeg","-0.4654200","deg","-8.4","deg","0.5","degC","4.15","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec10a995482d0019b26c1c","2023-08-28T03:12:41.801Z","ASNAP","admin","",,,,,,,,,"meters","0.3","meters","774.218","deg","311.870","ddeg","44.56999482","ddeg","-125.14669910",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_031241801.jpg",,"/BrowCam.20230828_031241801.jpg",,"/UserSelect.20230828_031241801.jpg",,"/SciCam.20230828_031241801.jpg","meters","0.00","meters","774.22","deg","311.00","ddeg","-0.2363489","meters","9904705.37","meters","-4978824.68","ddeg","-0.4654191","deg","-7.8","deg","1.0","degC","4.13","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec10c795482d0019b26c20","2023-08-28T03:13:11.846Z","ASNAP","admin","",,,,,,,,,"meters","0.3","meters","774.220","deg","311.797","ddeg","44.56999698","ddeg","-125.14669604",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_031311846.jpg",,"/BrowCam.20230828_031311846.jpg",,"/UserSelect.20230828_031311846.jpg",,"/SciCam.20230828_031311846.jpg","meters","0.00","meters","774.22","deg","310.97","ddeg","-0.2363485","meters","9904705.44","meters","-4978824.64","ddeg","-0.4654182","deg","-7.6","deg","0.8","degC","4.13","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec10e595482d0019b26c28","2023-08-28T03:13:41.867Z","ASNAP","admin","",,,,,,,,,"meters","0.3","meters","774.210","deg","311.676","ddeg","44.56999865","ddeg","-125.14669841",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_031341867.jpg",,"/BrowCam.20230828_031341867.jpg",,"/UserSelect.20230828_031341867.jpg",,"/SciCam.20230828_031341867.jpg","meters","0.00","meters","774.21","deg","310.84","ddeg","-0.2363483","meters","9904705.56","meters","-4978824.61","ddeg","-0.4654167","deg","-7.3","deg","2.0","degC","4.28","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec10f895482d0019b26c2c","2023-08-28T03:14:00.495Z","FREE_FORM","guest","set down MOSQUITO in ideal position",,,,,,,,,"meters","1.0","meters","774.065","deg","282.043","ddeg","44.57000105","ddeg","-125.14670448",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_031400495.jpg",,"/BrowCam.20230828_031400495.jpg",,"/UserSelect.20230828_031400495.jpg",,"/SciCam.20230828_031400495.jpg","meters","0.00","meters","774.03","deg","281.36","ddeg","-0.2363414","meters","9904705.68","meters","-4978823.85","ddeg","-0.4654152","deg","-3.2","deg","-0.1","degC","4.26","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec110395482d0019b26c30","2023-08-28T03:14:11.911Z","ASNAP","admin","",,,,,,,,,"meters","0.7","meters","774.306","deg","276.982","ddeg","44.57000245","ddeg","-125.14670729",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_031411911.jpg",,"/BrowCam.20230828_031411911.jpg",,"/UserSelect.20230828_031411911.jpg",,"/SciCam.20230828_031411911.jpg","meters","0.00","meters","774.34","deg","276.12","ddeg","-0.2363403","meters","9904705.58","meters","-4978823.72","ddeg","-0.4654165","deg","-3.0","deg","0.4","degC","4.16","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec112195482d0019b26c34","2023-08-28T03:14:41.934Z","ASNAP","admin","",,,,,,,,,"meters","0.6","meters","774.373","deg","276.221","ddeg","44.57000266","ddeg","-125.14671190",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_031441934.jpg",,"/BrowCam.20230828_031441934.jpg",,"/UserSelect.20230828_031441934.jpg",,"/SciCam.20230828_031441934.jpg","meters","0.00","meters","774.37","deg","275.43","ddeg","-0.2363404","meters","9904705.61","meters","-4978823.74","ddeg","-0.4654161","deg","-2.4","deg","3.1","degC","4.16","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec113f95482d0019b26c38","2023-08-28T03:15:11.972Z","ASNAP","admin","",,,,,,,,,"meters","0.6","meters","774.375","deg","276.226","ddeg","44.57000108","ddeg","-125.14671002",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_031511972.jpg",,"/BrowCam.20230828_031511972.jpg",,"/UserSelect.20230828_031511972.jpg",,"/SciCam.20230828_031511972.jpg","meters","0.00","meters","774.37","deg","275.46","ddeg","-0.2363399","meters","9904705.66","meters","-4978823.68","ddeg","-0.4654155","deg","-2.4","deg","3.1","degC","4.25","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec115e95482d0019b26c3c","2023-08-28T03:15:42.013Z","ASNAP","admin","",,,,,,,,,"meters","0.6","meters","774.377","deg","276.218","ddeg","44.57000032","ddeg","-125.14670181",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_031542013.jpg",,"/BrowCam.20230828_031542013.jpg",,"/UserSelect.20230828_031542013.jpg",,"/SciCam.20230828_031542013.jpg","meters","0.00","meters","774.38","deg","275.48","ddeg","-0.2363395","meters","9904705.69","meters","-4978823.64","ddeg","-0.4654151","deg","-2.4","deg","3.1","degC","4.31","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec117c95482d0019b26c40","2023-08-28T03:16:12.064Z","ASNAP","admin","",,,,,,,,,"meters","0.6","meters","774.380","deg","276.222","ddeg","44.56999981","ddeg","-125.14669908",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_031612064.jpg",,"/BrowCam.20230828_031612064.jpg",,"/UserSelect.20230828_031612064.jpg",,"/SciCam.20230828_031612064.jpg","meters","0.00","meters","774.38","deg","275.51","ddeg","-0.2363391","meters","9904705.73","meters","-4978823.59","ddeg","-0.4654146","deg","-2.3","deg","3.1","degC","4.05","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec119a95482d0019b26c44","2023-08-28T03:16:42.110Z","ASNAP","admin","",,,,,,,,,"meters","0.6","meters","774.381","deg","276.193","ddeg","44.56999794","ddeg","-125.14670491",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_031642110.jpg",,"/BrowCam.20230828_031642110.jpg",,"/UserSelect.20230828_031642110.jpg",,"/SciCam.20230828_031642110.jpg","meters","0.00","meters","774.38","deg","275.51","ddeg","-0.2363389","meters","9904705.75","meters","-4978823.57","ddeg","-0.4654143","deg","-2.4","deg","3.1","degC","4.16","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec11b895482d0019b26c48","2023-08-28T03:17:12.132Z","ASNAP","admin","",,,,,,,,,"meters","0.6","meters","774.384","deg","276.186","ddeg","44.56999887","ddeg","-125.14670488",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_031712132.jpg",,"/BrowCam.20230828_031712132.jpg",,"/UserSelect.20230828_031712132.jpg",,"/SciCam.20230828_031712132.jpg","meters","0.00","meters","774.38","deg","275.54","ddeg","-0.2363386","meters","9904705.78","meters","-4978823.53","ddeg","-0.4654139","deg","-2.4","deg","3.1","degC","4.19","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec11c495482d0019b26c4c","2023-08-28T03:17:24.465Z","ROV Actions","guest","lift pin to deploy MOSQUITO","(Starboard) Manipulator in use",,,,,,,,"meters","0.6","meters","774.384","deg","276.183","ddeg","44.56999917","ddeg","-125.14670406",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_031724465.jpg",,"/BrowCam.20230828_031724465.jpg",,"/UserSelect.20230828_031724465.jpg",,"/SciCam.20230828_031724465.jpg","meters","0.00","meters","774.38","deg","275.54","ddeg","-0.2363384","meters","9904705.80","meters","-4978823.51","ddeg","-0.4654137","deg","-2.5","deg","3.0","degC","4.15","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec11d695482d0019b26c50","2023-08-28T03:17:42.202Z","ASNAP","admin","",,,,,,,,,"meters","0.6","meters","774.390","deg","276.129","ddeg","44.56999895","ddeg","-125.14670323",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_031742202.jpg",,"/BrowCam.20230828_031742202.jpg",,"/UserSelect.20230828_031742202.jpg",,"/SciCam.20230828_031742202.jpg","meters","0.00","meters","774.39","deg","275.49","ddeg","-0.2363382","meters","9904705.82","meters","-4978823.49","ddeg","-0.4654134","deg","-2.9","deg","2.5","degC","4.29","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec11f495482d0019b26c54","2023-08-28T03:18:12.240Z","ASNAP","admin","",,,,,,,,,"meters","0.6","meters","774.390","deg","276.119","ddeg","44.56999730","ddeg","-125.14670452",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_031812240.jpg",,"/BrowCam.20230828_031812240.jpg",,"/UserSelect.20230828_031812240.jpg",,"/SciCam.20230828_031812240.jpg","meters","0.00","meters","774.39","deg","275.54","ddeg","-0.2363380","meters","9904705.84","meters","-4978823.47","ddeg","-0.4654132","deg","-3.0","deg","2.8","degC","4.13","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec121295482d0019b26c58","2023-08-28T03:18:42.309Z","ASNAP","admin","",,,,,,,,,"meters","0.6","meters","774.395","deg","276.112","ddeg","44.56999512","ddeg","-125.14670900",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_031842309.jpg",,"/BrowCam.20230828_031842309.jpg",,"/UserSelect.20230828_031842309.jpg",,"/SciCam.20230828_031842309.jpg","meters","0.00","meters","774.40","deg","275.56","ddeg","-0.2363377","meters","9904705.89","meters","-4978823.44","ddeg","-0.4654126","deg","-3.0","deg","2.8","degC","4.23","degC","-999.99","degC","-999.99","degC","-999.99"
