"id","ts","event_value","event_author","event_free_text","event_option.actions","event_option.cabled_plug","event_option.event_comment","event_option.filename","event_option.location","event_option.milestone","event_option.new_watchstander","event_option.type","vehicleReNavData.altitude_uom","vehicleReNavData.altitude_value","vehicleReNavData.depth_uom","vehicleReNavData.depth_value","vehicleReNavData.heading_uom","vehicleReNavData.heading_value","vehicleReNavData.latitude_uom","vehicleReNavData.latitude_value","vehicleReNavData.longitude_uom","vehicleReNavData.longitude_value","vehicleReNavData.pitch_uom","vehicleReNavData.pitch_value","vehicleReNavData.roll_uom","vehicleReNavData.roll_value","vehicleRealtimeFramegrabberData.camera_name_2_uom","vehicleRealtimeFramegrabberData.camera_name_2_value","vehicleRealtimeFramegrabberData.camera_name_3_uom","vehicleRealtimeFramegrabberData.camera_name_3_value","vehicleRealtimeFramegrabberData.camera_name_4_uom","vehicleRealtimeFramegrabberData.camera_name_4_value","vehicleRealtimeFramegrabberData.camera_name_uom","vehicleRealtimeFramegrabberData.camera_name_value","vehicleRealtimeFramegrabberData.filename_2_uom","vehicleRealtimeFramegrabberData.filename_2_value","vehicleRealtimeFramegrabberData.filename_3_uom","vehicleRealtimeFramegrabberData.filename_3_value","vehicleRealtimeFramegrabberData.filename_4_uom","vehicleRealtimeFramegrabberData.filename_4_value","vehicleRealtimeFramegrabberData.filename_uom","vehicleRealtimeFramegrabberData.filename_value","vehicleRealtimeNavData.altitude_uom","vehicleRealtimeNavData.altitude_value","vehicleRealtimeNavData.depth_uom","vehicleRealtimeNavData.depth_value","vehicleRealtimeNavData.heading_uom","vehicleRealtimeNavData.heading_value","vehicleRealtimeNavData.latitude_uom","vehicleRealtimeNavData.latitude_value","vehicleRealtimeNavData.local_x_uom","vehicleRealtimeNavData.local_x_value","vehicleRealtimeNavData.local_y_uom","vehicleRealtimeNavData.local_y_value","vehicleRealtimeNavData.longitude_uom","vehicleRealtimeNavData.longitude_value","vehicleRealtimeNavData.pitch_uom","vehicleRealtimeNavData.pitch_value","vehicleRealtimeNavData.roll_uom","vehicleRealtimeNavData.roll_value","vehicleTemperatureProbe.probe1_temperature_uom","vehicleTemperatureProbe.probe1_temperature_value","vehicleTemperatureProbe.probe2_temperature_uom","vehicleTemperatureProbe.probe2_temperature_value","vehicleTemperatureProbe.probe3_temperature_uom","vehicleTemperatureProbe.probe3_temperature_value","vehicleTemperatureProbe.probe4_temperature_uom","vehicleTemperatureProbe.probe4_temperature_value"
"64dee02295482d0019b18b1f","2023-08-18T03:06:10.076Z","ASNAP","admin","",,,,,,,,,"meters","1.4","meters","2900.325","deg","308.800","ddeg","44.51522329","ddeg","-125.39000417",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230818_030610076.jpg",,"/BrowCam.20230818_030610076.jpg",,"/UserSelect.20230818_030610076.jpg",,"/SciCam.20230818_030610076.jpg","meters","0.00","meters","2900.33","deg","308.81","ddeg","44.5021335","meters","23.21","meters","38.37","ddeg","-125.4082879","deg","0.3","deg","-0.2","degC","1.69","degC","-999.99","degC","-999.99","degC","-999.99"
"64dee04095482d0019b18b23","2023-08-18T03:06:40.121Z","ASNAP","admin","",,,,,,,,,"meters","1.4","meters","2900.326","deg","308.810","ddeg","44.51519024","ddeg","-125.39000592",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230818_030640121.jpg",,"/BrowCam.20230818_030640121.jpg",,"/UserSelect.20230818_030640121.jpg",,"/SciCam.20230818_030640121.jpg","meters","0.00","meters","2900.33","deg","308.81","ddeg","44.5021338","meters","23.24","meters","38.41","ddeg","-125.4082876","deg","0.3","deg","-0.2","degC","1.66","degC","-999.99","degC","-999.99","degC","-999.99"
"64df775d95482d0019b1a433","2023-08-18T03:06:55.000Z","SulisCam","admin","",,,,"sulis_20230818030655.jpg",,,,,"meters","1.400","meters","2900.327","deg","308.8","ddeg","44.51517380","ddeg","-125.39003870","deg","0.317","deg","-0.288",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"64dee05e95482d0019b18b27","2023-08-18T03:07:10.196Z","ASNAP","admin","",,,,,,,,,"meters","1.4","meters","2900.327","deg","308.830","ddeg","44.51516082","ddeg","-125.39006388",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230818_030710196.jpg",,"/BrowCam.20230818_030710196.jpg",,"/UserSelect.20230818_030710196.jpg",,"/SciCam.20230818_030710196.jpg","meters","0.00","meters","2900.33","deg","308.83","ddeg","44.5021341","meters","23.24","meters","38.44","ddeg","-125.4082876","deg","0.3","deg","-0.2","degC","1.63","degC","-999.99","degC","-999.99","degC","-999.99"
"64dee07c95482d0019b18b2b","2023-08-18T03:07:40.278Z","ASNAP","admin","",,,,,,,,,"meters","1.4","meters","2900.329","deg","308.815","ddeg","44.51521316","ddeg","-125.39005445",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230818_030740278.jpg",,"/BrowCam.20230818_030740278.jpg",,"/UserSelect.20230818_030740278.jpg",,"/SciCam.20230818_030740278.jpg","meters","0.00","meters","2900.33","deg","308.82","ddeg","44.5021344","meters","23.27","meters","38.47","ddeg","-125.4082872","deg","0.3","deg","-0.2","degC","1.67","degC","-999.99","degC","-999.99","degC","-999.99"
"64dee09a95482d0019b18b2f","2023-08-18T03:08:10.341Z","ASNAP","admin","",,,,,,,,,"meters","1.4","meters","2900.328","deg","308.824","ddeg","44.51530310","ddeg","-125.39004532",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230818_030810341.jpg",,"/BrowCam.20230818_030810341.jpg",,"/UserSelect.20230818_030810341.jpg",,"/SciCam.20230818_030810341.jpg","meters","0.00","meters","2900.33","deg","308.83","ddeg","44.5021346","meters","23.28","meters","38.50","ddeg","-125.4082871","deg","0.3","deg","-0.3","degC","1.54","degC","-999.99","degC","-999.99","degC","-999.99"
"64dee0b895482d0019b18b37","2023-08-18T03:08:40.389Z","ASNAP","admin","",,,,,,,,,"meters","2.1","meters","2899.649","deg","308.280","ddeg","44.51522556","ddeg","-125.39022264",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230818_030840389.jpg",,"/BrowCam.20230818_030840389.jpg",,"/UserSelect.20230818_030840389.jpg",,"/SciCam.20230818_030840389.jpg","meters","0.00","meters","2899.73","deg","308.43","ddeg","44.5021326","meters","22.63","meters","38.27","ddeg","-125.4082952","deg","-5.4","deg","-1.6","degC","1.73","degC","-999.99","degC","-999.99","degC","-999.99"
"64dee0b995482d0019b18b3b","2023-08-18T03:08:41.605Z","VEHICLE","guest","",,,,,,"Off bottom",,,"meters","2.3","meters","2899.231","deg","308.658","ddeg","44.51522314","ddeg","-125.39022850",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230818_030841605.jpg",,"/BrowCam.20230818_030841605.jpg",,"/UserSelect.20230818_030841605.jpg",,"/SciCam.20230818_030841605.jpg","meters","0.00","meters","2899.25","deg","308.45","ddeg","44.5021323","meters","22.18","meters","38.24","ddeg","-125.4083009","deg","-3.4","deg","0.0","degC","1.63","degC","-999.99","degC","-999.99","degC","-999.99"
"64dee0fe95482d0019b18b3f","2023-08-18T03:09:50.213Z","Biology Type","guest","",,,,,,,,,"meters","6.8","meters","2893.245","deg","310.666","ddeg","44.51537699","ddeg","-125.39024615",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230818_030950213.jpg",,"/BrowCam.20230818_030950213.jpg",,"/UserSelect.20230818_030950213.jpg",,"/SciCam.20230818_030950213.jpg","meters","0.00","meters","2893.28","deg","310.47","ddeg","44.5022219","meters","2.47","meters","48.20","ddeg","-125.4085487","deg","-0.9","deg","-0.9","degC","1.58","degC","-999.99","degC","-999.99","degC","-999.99"
"64dee18595482d0019b18b43","2023-08-18T03:12:05.629Z","Biology Type","guest","",,,,,,,,"Anemone","meters","1.6","meters","2900.181","deg","310.868","ddeg","44.51529463","ddeg","-125.39060130",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230818_031205629.jpg",,"/BrowCam.20230818_031205629.jpg",,"/UserSelect.20230818_031205629.jpg",,"/SciCam.20230818_031205629.jpg","meters","0.00","meters","2900.36","deg","310.90","ddeg","44.5022766","meters","3.36","meters","54.27","ddeg","-125.4085375","deg","-0.7","deg","-0.2","degC","1.68","degC","-999.99","degC","-999.99","degC","-999.99"
"64df775d95482d0019b1a435","2023-08-18T03:12:22.000Z","SulisCam","admin","",,,,"sulis_20230818031222.jpg",,,,,"meters","1.100","meters","2900.383","deg","310.1","ddeg","44.51530734","ddeg","-125.39058785","deg","-1.086","deg","-1.081",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"64dee19f95482d0019b18b47","2023-08-18T03:12:31.911Z","ROV Actions","guest","Unlatching from old LJ01A","Unlatching from",,,,,,,,"meters","0.8","meters","2900.087","deg","312.880","ddeg","44.51531867","ddeg","-125.39058955",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230818_031231911.jpg",,"/BrowCam.20230818_031231911.jpg",,"/UserSelect.20230818_031231911.jpg",,"/SciCam.20230818_031231911.jpg","meters","0.00","meters","2900.08","deg","313.42","ddeg","10.1885606","meters","9377378.30","meters","-3812921.78","ddeg","-7.4978238","deg","-2.5","deg","1.7","degC","2.25","degC","-999.99","degC","-999.99","degC","-999.99"
"64dee1d095482d0019b18b4b","2023-08-18T03:13:20.639Z","Biology Type","guest","",,,,,,,,"Fish","meters","2.0","meters","2900.558","deg","180.889","ddeg","44.51525002","ddeg","-125.39075889",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230818_031320639.jpg",,"/BrowCam.20230818_031320639.jpg",,"/UserSelect.20230818_031320639.jpg",,"/SciCam.20230818_031320639.jpg","meters","0.00","meters","2900.52","deg","183.56","ddeg","12.7973767","meters","8776660.01","meters","-3523027.40","ddeg","-15.0512300","deg","-3.4","deg","-2.6","degC","1.60","degC","-999.99","degC","-999.99","degC","-999.99"
"64dee1dc95482d0019b18b4f","2023-08-18T03:13:32.971Z","Biology Type","guest","",,,,,,,,"Anemone","meters","1.4","meters","2900.987","deg","174.825","ddeg","44.51522237","ddeg","-125.39075246",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230818_031332971.jpg",,"/BrowCam.20230818_031332971.jpg",,"/UserSelect.20230818_031332971.jpg",,"/SciCam.20230818_031332971.jpg","meters","0.00","meters","2901.11","deg","175.35","ddeg","12.7973416","meters","8776660.63","meters","-3523031.31","ddeg","-15.0512222","deg","-2.9","deg","-2.4","degC","1.60","degC","-999.99","degC","-999.99","degC","-999.99"
"64dee20f95482d0019b18b53","2023-08-18T03:14:23.120Z","Biology Type","guest","",,,,,,,,"Anemone","meters","1.7","meters","2900.746","deg","177.183","ddeg","44.51523694","ddeg","-125.39064421",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230818_031423120.jpg",,"/BrowCam.20230818_031423120.jpg",,"/UserSelect.20230818_031423120.jpg",,"/SciCam.20230818_031423120.jpg","meters","0.00","meters","2900.72","deg","177.12","ddeg","12.7972570","meters","8776658.12","meters","-3523040.71","ddeg","-15.0512538","deg","-2.9","deg","-1.5","degC","1.63","degC","-999.99","degC","-999.99","degC","-999.99"
"64dee23a95482d0019b18b57","2023-08-18T03:15:06.683Z","Biology Type","guest","Sponge?",,,,,,,,,"meters","2.9","meters","2899.679","deg","178.659","ddeg","44.51506871","ddeg","-125.39085203",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230818_031506683.jpg",,"/BrowCam.20230818_031506683.jpg",,"/UserSelect.20230818_031506683.jpg",,"/SciCam.20230818_031506683.jpg","meters","0.00","meters","2899.60","deg","178.69","ddeg","12.7972068","meters","8776655.00","meters","-3523046.29","ddeg","-15.0512930","deg","-2.8","deg","-2.9","degC","1.67","degC","-999.99","degC","-999.99","degC","-999.99"
"64dee25595482d0019b18b5b","2023-08-18T03:15:33.720Z","Biology Type","guest","",,,,,,,,"Sea cucumber","meters","1.8","meters","2900.561","deg","186.389","ddeg","44.51501682","ddeg","-125.39086985",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230818_031533720.jpg",,"/BrowCam.20230818_031533720.jpg",,"/UserSelect.20230818_031533720.jpg",,"/SciCam.20230818_031533720.jpg","meters","0.00","meters","2900.59","deg","185.96","ddeg","12.7971420","meters","8776655.09","meters","-3523053.49","ddeg","-15.0512919","deg","-3.3","deg","-1.4","degC","1.59","degC","-999.99","degC","-999.99","degC","-999.99"
"64dee26b95482d0019b18b5f","2023-08-18T03:15:55.648Z","Biology Type","guest","",,,,,,,,"Anemone","meters","2.0","meters","2900.361","deg","186.248","ddeg","44.51497119","ddeg","-125.39089258",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230818_031555648.jpg",,"/BrowCam.20230818_031555648.jpg",,"/UserSelect.20230818_031555648.jpg",,"/SciCam.20230818_031555648.jpg","meters","0.00","meters","2900.50","deg","186.00","ddeg","12.7970874","meters","8776654.68","meters","-3523059.55","ddeg","-15.0512970","deg","-2.1","deg","-3.1","degC","1.97","degC","-999.99","degC","-999.99","degC","-999.99"
"64dee27e95482d0019b18b63","2023-08-18T03:16:14.103Z","Biology Type","guest","",,,,,,,,"Sea cucumber","meters","1.9","meters","2900.620","deg","136.159","ddeg","44.51490851","ddeg","-125.39092376",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230818_031614103.jpg",,"/BrowCam.20230818_031614103.jpg",,"/UserSelect.20230818_031614103.jpg",,"/SciCam.20230818_031614103.jpg","meters","0.00","meters","2900.56","deg","136.20","ddeg","12.7970305","meters","8776654.96","meters","-3523065.87","ddeg","-15.0512935","deg","-2.8","deg","-0.8","degC","1.65","degC","-999.99","degC","-999.99","degC","-999.99"
"64dee29d95482d0019b18b67","2023-08-18T03:16:45.193Z","Biology Type","guest","",,,,,,,,"Anemone","meters","1.6","meters","2900.701","deg","143.446","ddeg","44.51484710","ddeg","-125.39080870",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230818_031645193.jpg",,"/BrowCam.20230818_031645193.jpg",,"/UserSelect.20230818_031645193.jpg",,"/SciCam.20230818_031645193.jpg","meters","0.00","meters","2900.73","deg","143.27","ddeg","12.7969842","meters","8776658.18","meters","-3523071.02","ddeg","-15.0512530","deg","-2.1","deg","-2.3","degC","1.67","degC","-999.99","degC","-999.99","degC","-999.99"
"64dee2a795482d0019b18b6b","2023-08-18T03:16:55.497Z","Biology Type","guest","",,,,,,,,"Anemone","meters","1.6","meters","2900.745","deg","140.787","ddeg","44.51481390","ddeg","-125.39079389",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230818_031655497.jpg",,"/BrowCam.20230818_031655497.jpg",,"/UserSelect.20230818_031655497.jpg",,"/SciCam.20230818_031655497.jpg","meters","0.00","meters","2900.74","deg","140.71","ddeg","12.7969485","meters","8776657.89","meters","-3523074.99","ddeg","-15.0512567","deg","-2.8","deg","-0.3","degC","1.74","degC","-999.99","degC","-999.99","degC","-999.99"
"64dee2ac95482d0019b18b6f","2023-08-18T03:17:00.465Z","Biology Type","guest","",,,,,,,,"Seastar","meters","1.7","meters","2900.641","deg","141.054","ddeg","44.51478776","ddeg","-125.39080575",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230818_031700465.jpg",,"/BrowCam.20230818_031700465.jpg",,"/UserSelect.20230818_031700465.jpg",,"/SciCam.20230818_031700465.jpg","meters","0.00","meters","2900.64","deg","141.07","ddeg","12.7969328","meters","8776656.76","meters","-3523076.73","ddeg","-15.0512709","deg","-2.5","deg","-0.8","degC","1.48","degC","-999.99","degC","-999.99","degC","-999.99"
"64dee2b595482d0019b18b73","2023-08-18T03:17:09.427Z","Biology Type","guest","",,,,,,,,,"meters","1.9","meters","2900.524","deg","140.094","ddeg","44.51472660","ddeg","-125.39085515",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230818_031709427.jpg",,"/BrowCam.20230818_031709427.jpg",,"/UserSelect.20230818_031709427.jpg",,"/SciCam.20230818_031709427.jpg","meters","0.00","meters","2900.53","deg","140.12","ddeg","12.7969073","meters","8776654.43","meters","-3523079.57","ddeg","-15.0513002","deg","-2.3","deg","-1.4","degC","1.72","degC","-999.99","degC","-999.99","degC","-999.99"
"64dee2e095482d0019b18b77","2023-08-18T03:17:52.454Z","Biology Type","guest","",,,,,,,,"Fish","meters","2.9","meters","2899.423","deg","127.017","ddeg","44.51457331","ddeg","-125.39092751",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230818_031752454.jpg",,"/BrowCam.20230818_031752454.jpg",,"/UserSelect.20230818_031752454.jpg",,"/SciCam.20230818_031752454.jpg","meters","0.00","meters","2899.39","deg","126.84","ddeg","12.7967475","meters","8776659.29","meters","-3523097.32","ddeg","-15.0512391","deg","-3.5","deg","-1.0","degC","1.66","degC","-999.99","degC","-999.99","degC","-999.99"
"64dee30295482d0019b18b7b","2023-08-18T03:18:26.911Z","Biology Type","guest","",,,,,,,,"Anemone","meters","2.5","meters","2899.576","deg","100.495","ddeg","44.51465904","ddeg","-125.39059084",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230818_031826911.jpg",,"/BrowCam.20230818_031826911.jpg",,"/UserSelect.20230818_031826911.jpg",,"/SciCam.20230818_031826911.jpg","meters","0.00","meters","2899.59","deg","99.30","ddeg","12.7967348","meters","8776674.11","meters","-3523098.73","ddeg","-15.0510527","deg","-2.7","deg","-0.6","degC","1.61","degC","-999.99","degC","-999.99","degC","-999.99"
"64dee32095482d0019b18b7f","2023-08-18T03:18:56.808Z","Biology Type","guest","",,,,,,,,,"meters","1.2","meters","2900.578","deg","62.743","ddeg","44.51466045","ddeg","-125.39030073",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230818_031856808.jpg",,"/BrowCam.20230818_031856808.jpg",,"/UserSelect.20230818_031856808.jpg",,"/SciCam.20230818_031856808.jpg","meters","0.00","meters","2900.85","deg","62.15","ddeg","12.7967647","meters","8776686.63","meters","-3523095.41","ddeg","-15.0508953","deg","0.5","deg","-4.1","degC","1.71","degC","-999.99","degC","-999.99","degC","-999.99"
"64dee39895482d0019b18b83","2023-08-18T03:20:56.905Z","ROV Actions","guest","Latching to new LJ01A","Latching to",,,,,,,,"meters","1.7","meters","2900.464","deg","353.996","ddeg","44.51479876","ddeg","-125.38975650",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230818_032056905.jpg",,"/BrowCam.20230818_032056905.jpg",,"/UserSelect.20230818_032056905.jpg",,"/SciCam.20230818_032056905.jpg","meters","0.00","meters","2900.50","deg","353.99","ddeg","12.7968713","meters","8776705.40","meters","-3523083.57","ddeg","-15.0506593","deg","-0.0","deg","-2.2","degC","1.53","degC","-999.99","degC","-999.99","degC","-999.99"
"64dee43d95482d0019b18b87","2023-08-18T03:23:41.550Z","ASNAP","admin","",,,,,,,,,"meters","1.6","meters","2900.457","deg","353.916","ddeg","44.51482965","ddeg","-125.38976408",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230818_032341550.jpg",,"/BrowCam.20230818_032341550.jpg",,"/UserSelect.20230818_032341550.jpg",,"/SciCam.20230818_032341550.jpg","meters","0.00","meters","2900.46","deg","353.91","ddeg","12.7968665","meters","8776705.80","meters","-3523084.10","ddeg","-15.0506542","deg","-0.1","deg","0.2","degC","1.65","degC","-999.99","degC","-999.99","degC","-999.99"
"64dee44895482d0019b18b8b","2023-08-18T03:23:52.486Z","Biology Type","guest","",,,,,,,,"Anemone","meters","1.6","meters","2900.459","deg","353.910","ddeg","44.51483269","ddeg","-125.38973698",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230818_032352486.jpg",,"/BrowCam.20230818_032352486.jpg",,"/UserSelect.20230818_032352486.jpg",,"/SciCam.20230818_032352486.jpg","meters","0.00","meters","2900.46","deg","353.92","ddeg","12.7968661","meters","8776705.83","meters","-3523084.14","ddeg","-15.0506539","deg","-0.1","deg","0.2","degC","1.65","degC","-999.99","degC","-999.99","degC","-999.99"
"64dee45b95482d0019b18b8f","2023-08-18T03:24:11.571Z","ASNAP","admin","",,,,,,,,,"meters","1.6","meters","2900.461","deg","353.910","ddeg","44.51483285","ddeg","-125.38975376",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230818_032411571.jpg",,"/BrowCam.20230818_032411571.jpg",,"/UserSelect.20230818_032411571.jpg",,"/SciCam.20230818_032411571.jpg","meters","0.00","meters","2900.46","deg","353.91","ddeg","12.7968656","meters","8776705.88","meters","-3523084.20","ddeg","-15.0506532","deg","-0.1","deg","0.2","degC","1.76","degC","-999.99","degC","-999.99","degC","-999.99"
"64df775d95482d0019b1a437","2023-08-18T03:24:26.000Z","SulisCam","admin","",,,,"sulis_20230818032426.jpg",,,,,"meters","1.600","meters","2900.461","deg","353.9","ddeg","44.51484608","ddeg","-125.38981731","deg","-0.101","deg","0.155",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"64dee47995482d0019b18b93","2023-08-18T03:24:41.608Z","ASNAP","admin","",,,,,,,,,"meters","1.6","meters","2900.461","deg","353.910","ddeg","44.51487888","ddeg","-125.38988896",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230818_032441608.jpg",,"/BrowCam.20230818_032441608.jpg",,"/UserSelect.20230818_032441608.jpg",,"/SciCam.20230818_032441608.jpg","meters","0.00","meters","2900.46","deg","353.91","ddeg","12.7968648","meters","8776705.96","meters","-3523084.29","ddeg","-15.0506522","deg","-0.1","deg","0.2","degC","1.43","degC","-999.99","degC","-999.99","degC","-999.99"
"64df775d95482d0019b1a439","2023-08-18T03:25:03.000Z","SulisCam","admin","",,,,"sulis_20230818032503.jpg",,,,,"meters","1.600","meters","2900.461","deg","353.9","ddeg","44.51491095","ddeg","-125.38989902","deg","-0.094","deg","0.181",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"64dee49795482d0019b18b97","2023-08-18T03:25:11.653Z","ASNAP","admin","",,,,,,,,,"meters","1.6","meters","2900.462","deg","353.910","ddeg","44.51490508","ddeg","-125.38988079",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230818_032511653.jpg",,"/BrowCam.20230818_032511653.jpg",,"/UserSelect.20230818_032511653.jpg",,"/SciCam.20230818_032511653.jpg","meters","0.00","meters","2900.46","deg","353.91","ddeg","12.7968640","meters","8776706.04","meters","-3523084.38","ddeg","-15.0506512","deg","-0.1","deg","0.2","degC","1.59","degC","-999.99","degC","-999.99","degC","-999.99"
"64dee4b595482d0019b18b9b","2023-08-18T03:25:41.698Z","ASNAP","admin","",,,,,,,,,"meters","1.6","meters","2900.464","deg","353.910","ddeg","44.51481377","ddeg","-125.38985950",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230818_032541698.jpg",,"/BrowCam.20230818_032541698.jpg",,"/UserSelect.20230818_032541698.jpg",,"/SciCam.20230818_032541698.jpg","meters","0.00","meters","2900.46","deg","353.91","ddeg","12.7968633","meters","8776706.12","meters","-3523084.46","ddeg","-15.0506502","deg","-0.1","deg","0.2","degC","1.54","degC","-999.99","degC","-999.99","degC","-999.99"
"64dee4cb95482d0019b18b9f","2023-08-18T03:26:03.847Z","Biology Type","guest","Concentric circles??",,,,,,,,,"meters","1.6","meters","2900.466","deg","353.910","ddeg","44.51476443","ddeg","-125.38988603",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230818_032603847.jpg",,"/BrowCam.20230818_032603847.jpg",,"/UserSelect.20230818_032603847.jpg",,"/SciCam.20230818_032603847.jpg","meters","0.00","meters","2900.47","deg","353.91","ddeg","12.7968627","meters","8776706.19","meters","-3523084.52","ddeg","-15.0506493","deg","-0.1","deg","0.2","degC","1.76","degC","-999.99","degC","-999.99","degC","-999.99"
"64dee4d395482d0019b18ba3","2023-08-18T03:26:11.744Z","ASNAP","admin","",,,,,,,,,"meters","1.6","meters","2900.466","deg","353.910","ddeg","44.51475650","ddeg","-125.38989769",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230818_032611744.jpg",,"/BrowCam.20230818_032611744.jpg",,"/UserSelect.20230818_032611744.jpg",,"/SciCam.20230818_032611744.jpg","meters","0.00","meters","2900.47","deg","353.91","ddeg","12.7968625","meters","8776706.21","meters","-3523084.54","ddeg","-15.0506491","deg","-0.1","deg","0.2","degC","1.57","degC","-999.99","degC","-999.99","degC","-999.99"
"64dee4f195482d0019b18ba7","2023-08-18T03:26:41.780Z","ASNAP","admin","",,,,,,,,,"meters","1.6","meters","2900.468","deg","353.910","ddeg","44.51471951","ddeg","-125.38989448",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230818_032641780.jpg",,"/BrowCam.20230818_032641780.jpg",,"/UserSelect.20230818_032641780.jpg",,"/SciCam.20230818_032641780.jpg","meters","0.00","meters","2900.47","deg","353.91","ddeg","12.7968618","meters","8776706.29","meters","-3523084.62","ddeg","-15.0506481","deg","-0.1","deg","0.2","degC","1.53","degC","-999.99","degC","-999.99","degC","-999.99"
"64df775d95482d0019b1a43b","2023-08-18T03:26:44.000Z","SulisCam","admin","",,,,"sulis_20230818032644.jpg",,,,,"meters","1.600","meters","2900.469","deg","353.9","ddeg","44.51471649","ddeg","-125.38989158","deg","-0.094","deg","0.184",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"64dee50f95482d0019b18bab","2023-08-18T03:27:11.848Z","ASNAP","admin","",,,,,,,,,"meters","1.6","meters","2900.468","deg","353.910","ddeg","44.51470870","ddeg","-125.38990244",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230818_032711848.jpg",,"/BrowCam.20230818_032711848.jpg",,"/UserSelect.20230818_032711848.jpg",,"/SciCam.20230818_032711848.jpg","meters","0.00","meters","2900.47","deg","353.91","ddeg","12.7968612","meters","8776706.38","meters","-3523084.69","ddeg","-15.0506469","deg","-0.1","deg","0.2","degC","1.55","degC","-999.99","degC","-999.99","degC","-999.99"
"64df775d95482d0019b1a43d","2023-08-18T03:27:27.000Z","SulisCam","admin","",,,,"sulis_20230818032727.jpg",,,,,"meters","1.600","meters","2900.468","deg","353.9","ddeg","44.51472903","ddeg","-125.38994090","deg","-0.094","deg","0.185",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
