"id","ts","event_value","event_author","event_free_text","event_option.actions","event_option.dive_#/summary","event_option.filename","event_option.location","event_option.milestone","event_option.sample_name","event_option.type","vehicleReNavData.altitude_uom","vehicleReNavData.altitude_value","vehicleReNavData.depth_uom","vehicleReNavData.depth_value","vehicleReNavData.heading_uom","vehicleReNavData.heading_value","vehicleReNavData.latitude_uom","vehicleReNavData.latitude_value","vehicleReNavData.longitude_uom","vehicleReNavData.longitude_value","vehicleReNavData.pitch_uom","vehicleReNavData.pitch_value","vehicleReNavData.roll_uom","vehicleReNavData.roll_value","vehicleRealtimeFramegrabberData.camera_name_2_uom","vehicleRealtimeFramegrabberData.camera_name_2_value","vehicleRealtimeFramegrabberData.camera_name_3_uom","vehicleRealtimeFramegrabberData.camera_name_3_value","vehicleRealtimeFramegrabberData.camera_name_4_uom","vehicleRealtimeFramegrabberData.camera_name_4_value","vehicleRealtimeFramegrabberData.camera_name_uom","vehicleRealtimeFramegrabberData.camera_name_value","vehicleRealtimeFramegrabberData.filename_2_uom","vehicleRealtimeFramegrabberData.filename_2_value","vehicleRealtimeFramegrabberData.filename_3_uom","vehicleRealtimeFramegrabberData.filename_3_value","vehicleRealtimeFramegrabberData.filename_4_uom","vehicleRealtimeFramegrabberData.filename_4_value","vehicleRealtimeFramegrabberData.filename_uom","vehicleRealtimeFramegrabberData.filename_value","vehicleRealtimeNavData.altitude_uom","vehicleRealtimeNavData.altitude_value","vehicleRealtimeNavData.depth_uom","vehicleRealtimeNavData.depth_value","vehicleRealtimeNavData.heading_uom","vehicleRealtimeNavData.heading_value","vehicleRealtimeNavData.latitude_uom","vehicleRealtimeNavData.latitude_value","vehicleRealtimeNavData.local_x_uom","vehicleRealtimeNavData.local_x_value","vehicleRealtimeNavData.local_y_uom","vehicleRealtimeNavData.local_y_value","vehicleRealtimeNavData.longitude_uom","vehicleRealtimeNavData.longitude_value","vehicleRealtimeNavData.pitch_uom","vehicleRealtimeNavData.pitch_value","vehicleRealtimeNavData.roll_uom","vehicleRealtimeNavData.roll_value","vehicleTemperatureProbe.probe1_temperature_uom","vehicleTemperatureProbe.probe1_temperature_value","vehicleTemperatureProbe.probe2_temperature_uom","vehicleTemperatureProbe.probe2_temperature_value","vehicleTemperatureProbe.probe3_temperature_uom","vehicleTemperatureProbe.probe3_temperature_value","vehicleTemperatureProbe.probe4_temperature_uom","vehicleTemperatureProbe.probe4_temperature_value"
"6506655319a182001b1d63b4","2023-09-17T02:32:51.378Z","ASNAP","admin","",,,,,,,,"meters","917263.8","meters","1301.007","deg","166.750","ddeg","45.93972680","ddeg","-129.97368544",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230917_023251378.jpg",,"/BrowCam.20230917_023251378.jpg",,"/UserSelect.20230917_023251378.jpg",,"/SciCam.20230917_023251378.jpg","meters","0.00","meters","1300.78","deg","166.77","ddeg","19.5080134","meters","9675638.41","meters","-2935295.44","ddeg","-5.3097637","deg","-3.7","deg","0.8","degC","2.28","degC","-999.99","degC","-999.99","degC","-999.99"
"6506657119a182001b1d63b8","2023-09-17T02:33:21.442Z","ASNAP","admin","",,,,,,,,"meters","774943.0","meters","1314.379","deg","166.837","ddeg","45.93971008","ddeg","-129.97367254",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230917_023321442.jpg",,"/BrowCam.20230917_023321442.jpg",,"/UserSelect.20230917_023321442.jpg",,"/SciCam.20230917_023321442.jpg","meters","0.00","meters","1314.08","deg","166.79","ddeg","19.5079965","meters","9675639.47","meters","-2935297.32","ddeg","-5.3097501","deg","-3.9","deg","0.3","degC","2.34","degC","-999.99","degC","-999.99","degC","-999.99"
"6506658f19a182001b1d63bc","2023-09-17T02:33:51.487Z","ASNAP","admin","",,,,,,,,"meters","648162.4","meters","1327.385","deg","166.470","ddeg","45.93969659","ddeg","-129.97364600",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230917_023351487.jpg",,"/BrowCam.20230917_023351487.jpg",,"/UserSelect.20230917_023351487.jpg",,"/SciCam.20230917_023351487.jpg","meters","0.00","meters","1327.09","deg","166.46","ddeg","19.5079800","meters","9675640.80","meters","-2935299.15","ddeg","-5.3097329","deg","-3.7","deg","0.8","degC","2.21","degC","-999.99","degC","-999.99","degC","-999.99"
"650665ad19a182001b1d63c0","2023-09-17T02:34:21.516Z","ASNAP","admin","",,,,,,,,"meters","536023.4","meters","1341.065","deg","166.790","ddeg","45.93968993","ddeg","-129.97363454",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230917_023421516.jpg",,"/BrowCam.20230917_023421516.jpg",,"/UserSelect.20230917_023421516.jpg",,"/SciCam.20230917_023421516.jpg","meters","0.00","meters","1340.78","deg","166.78","ddeg","19.5079716","meters","9675641.13","meters","-2935300.09","ddeg","-5.3097287","deg","-4.1","deg","0.3","degC","2.26","degC","-999.99","degC","-999.99","degC","-999.99"
"650665cb19a182001b1d63c4","2023-09-17T02:34:51.586Z","ASNAP","admin","",,,,,,,,"meters","437627.7","meters","1355.270","deg","166.360","ddeg","45.93968066","ddeg","-129.97361903",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230917_023451586.jpg",,"/BrowCam.20230917_023451586.jpg",,"/UserSelect.20230917_023451586.jpg",,"/SciCam.20230917_023451586.jpg","meters","0.00","meters","1355.49","deg","166.36","ddeg","19.5079698","meters","9675643.01","meters","-2935300.29","ddeg","-5.3097044","deg","-3.8","deg","0.7","degC","2.23","degC","-999.99","degC","-999.99","degC","-999.99"
"650665e919a182001b1d63c8","2023-09-17T02:35:21.640Z","ASNAP","admin","",,,,,,,,"meters","352076.9","meters","1355.338","deg","166.564","ddeg","45.93968179","ddeg","-129.97359625",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230917_023521640.jpg",,"/BrowCam.20230917_023521640.jpg",,"/UserSelect.20230917_023521640.jpg",,"/SciCam.20230917_023521640.jpg","meters","0.00","meters","1355.35","deg","166.59","ddeg","19.5079687","meters","9675643.87","meters","-2935300.41","ddeg","-5.3096933","deg","-4.2","deg","0.6","degC","2.09","degC","-999.99","degC","-999.99","degC","-999.99"
"6506660719a182001b1d63cc","2023-09-17T02:35:51.690Z","ASNAP","admin","",,,,,,,,"meters","278472.6","meters","1358.837","deg","325.065","ddeg","45.93971626","ddeg","-129.97358471",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230917_023551690.jpg",,"/BrowCam.20230917_023551690.jpg",,"/UserSelect.20230917_023551690.jpg",,"/SciCam.20230917_023551690.jpg","meters","0.00","meters","1359.02","deg","324.80","ddeg","19.5079935","meters","9675643.34","meters","-2935297.65","ddeg","-5.3097002","deg","-5.4","deg","0.4","degC","2.19","degC","-999.99","degC","-999.99","degC","-999.99"
"6506662519a182001b1d63d0","2023-09-17T02:36:21.739Z","ASNAP","admin","",,,,,,,,"meters","215916.3","meters","1362.324","deg","216.478","ddeg","45.93974739","ddeg","-129.97359245",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230917_023621739.jpg",,"/BrowCam.20230917_023621739.jpg",,"/UserSelect.20230917_023621739.jpg",,"/SciCam.20230917_023621739.jpg","meters","0.00","meters","1362.64","deg","220.60","ddeg","19.5080076","meters","9675641.83","meters","-2935296.08","ddeg","-5.3097196","deg","-4.7","deg","0.6","degC","2.15","degC","-999.99","degC","-999.99","degC","-999.99"
"6506664319a182001b1d63d4","2023-09-17T02:36:51.781Z","ASNAP","admin","",,,,,,,,"meters","163509.7","meters","1365.953","deg","153.026","ddeg","45.93974280","ddeg","-129.97360234",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230917_023651781.jpg",,"/BrowCam.20230917_023651781.jpg",,"/UserSelect.20230917_023651781.jpg",,"/SciCam.20230917_023651781.jpg","meters","0.00","meters","1366.13","deg","156.53","ddeg","19.5080160","meters","9675642.75","meters","-2935295.15","ddeg","-5.3097078","deg","-4.7","deg","0.2","degC","2.12","degC","-999.99","degC","-999.99","degC","-999.99"
"6506666119a182001b1d63d8","2023-09-17T02:37:21.824Z","ASNAP","admin","",,,,,,,,"meters","120354.2","meters","1375.967","deg","192.841","ddeg","45.93975281","ddeg","-129.97362313",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230917_023721824.jpg",,"/BrowCam.20230917_023721824.jpg",,"/UserSelect.20230917_023721824.jpg",,"/SciCam.20230917_023721824.jpg","meters","0.00","meters","1376.12","deg","194.90","ddeg","19.5080318","meters","9675642.54","meters","-2935293.40","ddeg","-5.3097105","deg","-4.8","deg","0.3","degC","2.19","degC","-999.99","degC","-999.99","degC","-999.99"
"6506667f19a182001b1d63dc","2023-09-17T02:37:51.893Z","ASNAP","admin","",,,,,,,,"meters","85551.6","meters","1389.620","deg","246.763","ddeg","45.93977767","ddeg","-129.97361500",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230917_023751893.jpg",,"/BrowCam.20230917_023751893.jpg",,"/UserSelect.20230917_023751893.jpg",,"/SciCam.20230917_023751893.jpg","meters","0.00","meters","1389.79","deg","246.66","ddeg","19.5080339","meters","9675643.21","meters","-2935293.16","ddeg","-5.3097018","deg","-4.5","deg","0.9","degC","2.02","degC","-999.99","degC","-999.99","degC","-999.99"
"6506669d19a182001b1d63e0","2023-09-17T02:38:21.946Z","ASNAP","admin","",,,,,,,,"meters","58203.4","meters","1403.235","deg","246.690","ddeg","45.93973951","ddeg","-129.97364527",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230917_023821946.jpg",,"/BrowCam.20230917_023821946.jpg",,"/UserSelect.20230917_023821946.jpg",,"/SciCam.20230917_023821946.jpg","meters","0.00","meters","1403.42","deg","246.69","ddeg","19.5079940","meters","9675640.67","meters","-2935297.60","ddeg","-5.3097346","deg","-3.1","deg","0.5","degC","2.38","degC","-999.99","degC","-999.99","degC","-999.99"
"650666b119a182001b1d63e4","2023-09-17T02:38:41.286Z","Name","guest","Rowan Newell",,,,,,,,"meters","43668.9","meters","1411.866","deg","246.758","ddeg","45.93970875","ddeg","-129.97368726",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230917_023841286.jpg",,"/BrowCam.20230917_023841286.jpg",,"/UserSelect.20230917_023841286.jpg",,"/SciCam.20230917_023841286.jpg","meters","0.00","meters","1411.59","deg","246.70","ddeg","19.5079698","meters","9675639.02","meters","-2935300.29","ddeg","-5.3097559","deg","-3.5","deg","0.7","degC","2.15","degC","-999.99","degC","-999.99","degC","-999.99"
"650666bb19a182001b1d63e8","2023-09-17T02:38:51.976Z","ASNAP","admin","",,,,,,,,"meters","37411.1","meters","1416.210","deg","246.830","ddeg","45.93969530","ddeg","-129.97370635",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230917_023851976.jpg",,"/BrowCam.20230917_023851976.jpg",,"/UserSelect.20230917_023851976.jpg",,"/SciCam.20230917_023851976.jpg","meters","0.00","meters","1416.34","deg","246.84","ddeg","19.5079548","meters","9675638.16","meters","-2935301.95","ddeg","-5.3097669","deg","-3.2","deg","0.7","degC","2.39","degC","-999.99","degC","-999.99","degC","-999.99"
"650666da19a182001b1d63ec","2023-09-17T02:39:22.017Z","ASNAP","admin","",,,,,,,,"meters","21858.9","meters","1429.459","deg","248.911","ddeg","45.93965864","ddeg","-129.97376050",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230917_023922017.jpg",,"/BrowCam.20230917_023922017.jpg",,"/UserSelect.20230917_023922017.jpg",,"/SciCam.20230917_023922017.jpg","meters","0.00","meters","1429.17","deg","248.91","ddeg","19.5079149","meters","9675634.81","meters","-2935306.39","ddeg","-5.3098101","deg","-3.0","deg","0.4","degC","2.20","degC","-999.99","degC","-999.99","degC","-999.99"
"650666f819a182001b1d63f0","2023-09-17T02:39:52.078Z","ASNAP","admin","",,,,,,,,"meters","11626.6","meters","1442.287","deg","254.722","ddeg","45.93962197","ddeg","-129.97381169",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230917_023952078.jpg",,"/BrowCam.20230917_023952078.jpg",,"/UserSelect.20230917_023952078.jpg",,"/SciCam.20230917_023952078.jpg","meters","0.00","meters","1442.02","deg","252.46","ddeg","19.5078740","meters","9675631.48","meters","-2935310.93","ddeg","-5.3098530","deg","-2.9","deg","0.6","degC","2.58","degC","-999.99","degC","-999.99","degC","-999.99"
"6506671619a182001b1d63f4","2023-09-17T02:40:22.143Z","ASNAP","admin","",,,,,,,,"meters","5225.0","meters","1455.111","deg","292.597","ddeg","45.93962173","ddeg","-129.97384666",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230917_024022143.jpg",,"/BrowCam.20230917_024022143.jpg",,"/UserSelect.20230917_024022143.jpg",,"/SciCam.20230917_024022143.jpg","meters","0.00","meters","1454.84","deg","292.54","ddeg","19.5078658","meters","9675628.87","meters","-2935311.85","ddeg","-5.3098867","deg","-3.3","deg","0.7","degC","2.13","degC","-999.99","degC","-999.99","degC","-999.99"
"6506673419a182001b1d63f8","2023-09-17T02:40:52.213Z","ASNAP","admin","",,,,,,,,"meters","1755.8","meters","1468.514","deg","292.659","ddeg","45.93963032","ddeg","-129.97388883",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230917_024052213.jpg",,"/BrowCam.20230917_024052213.jpg",,"/UserSelect.20230917_024052213.jpg",,"/SciCam.20230917_024052213.jpg","meters","0.00","meters","1468.21","deg","292.67","ddeg","19.5078650","meters","9675626.38","meters","-2935311.94","ddeg","-5.3099188","deg","-3.1","deg","0.4","degC","2.06","degC","-999.99","degC","-999.99","degC","-999.99"
"6506675219a182001b1d63fc","2023-09-17T02:41:22.292Z","ASNAP","admin","",,,,,,,,"meters","320.7","meters","1481.952","deg","292.787","ddeg","45.93962756","ddeg","-129.97394044",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230917_024122292.jpg",,"/BrowCam.20230917_024122292.jpg",,"/UserSelect.20230917_024122292.jpg",,"/SciCam.20230917_024122292.jpg","meters","0.00","meters","1481.66","deg","292.73","ddeg","19.5078605","meters","9675623.98","meters","-2935312.44","ddeg","-5.3099497","deg","-3.3","deg","0.1","degC","1.56","degC","-999.99","degC","-999.99","degC","-999.99"
"6506677019a182001b1d6400","2023-09-17T02:41:52.341Z","ASNAP","admin","",,,,,,,,"meters","21.0","meters","1495.117","deg","292.757","ddeg","45.93963015","ddeg","-129.97399341",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230917_024152341.jpg",,"/BrowCam.20230917_024152341.jpg",,"/UserSelect.20230917_024152341.jpg",,"/SciCam.20230917_024152341.jpg","meters","0.00","meters","1494.84","deg","292.70","ddeg","19.5078620","meters","9675620.86","meters","-2935312.27","ddeg","-5.3099899","deg","-2.9","deg","0.5","degC","2.04","degC","-999.99","degC","-999.99","degC","-999.99"
"6506678e19a182001b1d6404","2023-09-17T02:42:22.410Z","ASNAP","admin","",,,,,,,,"meters","10.8","meters","1505.952","deg","295.967","ddeg","45.93962412","ddeg","-129.97402587",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230917_024222410.jpg",,"/BrowCam.20230917_024222410.jpg",,"/UserSelect.20230917_024222410.jpg",,"/SciCam.20230917_024222410.jpg","meters","0.00","meters","1505.83","deg","295.93","ddeg","19.5078584","meters","9675618.59","meters","-2935312.67","ddeg","-5.3100192","deg","-4.0","deg","0.6","degC","2.08","degC","-999.99","degC","-999.99","degC","-999.99"
"650667ac19a182001b1d6408","2023-09-17T02:42:52.459Z","ASNAP","admin","",,,,,,,,"meters","3.4","meters","1513.054","deg","296.270","ddeg","45.93960947","ddeg","-129.97403422",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230917_024252459.jpg",,"/BrowCam.20230917_024252459.jpg",,"/UserSelect.20230917_024252459.jpg",,"/SciCam.20230917_024252459.jpg","meters","0.00","meters","1513.00","deg","296.25","ddeg","19.5078486","meters","9675618.10","meters","-2935313.76","ddeg","-5.3100255","deg","-4.5","deg","0.7","degC","2.01","degC","-999.99","degC","-999.99","degC","-999.99"
"650667b019a182001b1d640c","2023-09-17T02:42:56.713Z","VEHICLE","guest","",,,,,"On bottom",,,"meters","2.9","meters","1513.281","deg","295.820","ddeg","45.93960817","ddeg","-129.97403406",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230917_024256713.jpg",,"/BrowCam.20230917_024256713.jpg",,"/UserSelect.20230917_024256713.jpg",,"/SciCam.20230917_024256713.jpg","meters","0.00","meters","1513.44","deg","295.82","ddeg","19.5078467","meters","9675618.16","meters","-2935313.97","ddeg","-5.3100247","deg","-4.4","deg","0.9","degC","1.90","degC","-999.99","degC","-999.99","degC","-999.99"
"650667ca19a182001b1d6410","2023-09-17T02:43:22.505Z","ASNAP","admin","",,,,,,,,"meters","3.6","meters","1512.738","deg","294.798","ddeg","45.93959798","ddeg","-129.97402412",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230917_024322505.jpg",,"/BrowCam.20230917_024322505.jpg",,"/UserSelect.20230917_024322505.jpg",,"/SciCam.20230917_024322505.jpg","meters","0.00","meters","1512.76","deg","294.75","ddeg","19.5078458","meters","9675618.36","meters","-2935314.07","ddeg","-5.3100221","deg","-4.6","deg","0.8","degC","1.99","degC","-999.99","degC","-999.99","degC","-999.99"
"650667e819a182001b1d6414","2023-09-17T02:43:52.532Z","ASNAP","admin","",,,,,,,,"meters","4.8","meters","1511.725","deg","294.470","ddeg","45.93961316","ddeg","-129.97402640",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230917_024352532.jpg",,"/BrowCam.20230917_024352532.jpg",,"/UserSelect.20230917_024352532.jpg",,"/SciCam.20230917_024352532.jpg","meters","0.00","meters","1511.74","deg","294.61","ddeg","19.5078580","meters","9675618.41","meters","-2935312.71","ddeg","-5.3100215","deg","-4.7","deg","0.8","degC","1.99","degC","-999.99","degC","-999.99","degC","-999.99"
"6506680619a182001b1d6418","2023-09-17T02:44:22.557Z","ASNAP","admin","",,,,,,,,"meters","3.2","meters","1513.553","deg","301.798","ddeg","45.93964990","ddeg","-129.97407832",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230917_024422557.jpg",,"/BrowCam.20230917_024422557.jpg",,"/UserSelect.20230917_024422557.jpg",,"/SciCam.20230917_024422557.jpg","meters","0.00","meters","1513.51","deg","301.51","ddeg","19.5078919","meters","9675614.54","meters","-2935308.95","ddeg","-5.3100714","deg","-4.3","deg","0.8","degC","2.01","degC","-999.99","degC","-999.99","degC","-999.99"
"6506682419a182001b1d641c","2023-09-17T02:44:52.602Z","ASNAP","admin","",,,,,,,,"meters","3.1","meters","1513.781","deg","356.567","ddeg","45.93969597","ddeg","-129.97413477",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230917_024452602.jpg",,"/BrowCam.20230917_024452602.jpg",,"/UserSelect.20230917_024452602.jpg",,"/SciCam.20230917_024452602.jpg","meters","0.00","meters","1513.78","deg","357.42","ddeg","19.5079478","meters","9675611.64","meters","-2935302.73","ddeg","-5.3101088","deg","-4.5","deg","0.8","degC","1.88","degC","-999.99","degC","-999.99","degC","-999.99"
"6506683519a182001b1d6420","2023-09-17T02:45:09.856Z","FREE_FORM","guest","J-box in sight",,,,,,,,"meters","2.8","meters","1513.824","deg","8.976","ddeg","45.93970352","ddeg","-129.97412241",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230917_024509856.jpg",,"/BrowCam.20230917_024509856.jpg",,"/UserSelect.20230917_024509856.jpg",,"/SciCam.20230917_024509856.jpg","meters","0.00","meters","1513.83","deg","9.12","ddeg","19.5079555","meters","9675611.98","meters","-2935301.88","ddeg","-5.3101044","deg","-4.8","deg","0.7","degC","2.01","degC","-999.99","degC","-999.99","degC","-999.99"
"6506684219a182001b1d6424","2023-09-17T02:45:22.630Z","ASNAP","admin","",,,,,,,,"meters","2.8","meters","1513.816","deg","9.430","ddeg","45.93970361","ddeg","-129.97410314",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230917_024522630.jpg",,"/BrowCam.20230917_024522630.jpg",,"/UserSelect.20230917_024522630.jpg",,"/SciCam.20230917_024522630.jpg","meters","0.00","meters","1513.82","deg","9.32","ddeg","19.5079613","meters","9675612.84","meters","-2935301.23","ddeg","-5.3100933","deg","-4.8","deg","0.7","degC","1.91","degC","-999.99","degC","-999.99","degC","-999.99"
"6506686019a182001b1d6428","2023-09-17T02:45:52.675Z","ASNAP","admin","",,,,,,,,"meters","2.7","meters","1513.856","deg","9.531","ddeg","45.93969989","ddeg","-129.97404868",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230917_024552675.jpg",,"/BrowCam.20230917_024552675.jpg",,"/UserSelect.20230917_024552675.jpg",,"/SciCam.20230917_024552675.jpg","meters","0.00","meters","1513.85","deg","9.50","ddeg","19.5079700","meters","9675615.30","meters","-2935300.27","ddeg","-5.3100616","deg","-4.6","deg","0.8","degC","2.22","degC","-999.99","degC","-999.99","degC","-999.99"
"6506686919a182001b1d642c","2023-09-17T02:46:01.758Z","FREE_FORM","guest","Old CTD in sight",,,,,,,,"meters","2.6","meters","1513.832","deg","10.770","ddeg","45.93969887","ddeg","-129.97404300",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230917_024601758.jpg",,"/BrowCam.20230917_024601758.jpg",,"/UserSelect.20230917_024601758.jpg",,"/SciCam.20230917_024601758.jpg","meters","0.00","meters","1513.83","deg","10.77","ddeg","19.5079690","meters","9675615.32","meters","-2935300.38","ddeg","-5.3100613","deg","-4.8","deg","0.6","degC","2.12","degC","-999.99","degC","-999.99","degC","-999.99"
"6506687e19a182001b1d6430","2023-09-17T02:46:22.721Z","ASNAP","admin","",,,,,,,,"meters","2.7","meters","1513.871","deg","9.182","ddeg","45.93969806","ddeg","-129.97404538",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230917_024622721.jpg",,"/BrowCam.20230917_024622721.jpg",,"/UserSelect.20230917_024622721.jpg",,"/SciCam.20230917_024622721.jpg","meters","0.00","meters","1513.87","deg","9.15","ddeg","19.5079691","meters","9675615.03","meters","-2935300.37","ddeg","-5.3100651","deg","-4.9","deg","0.7","degC","2.01","degC","-999.99","degC","-999.99","degC","-999.99"
"6506689c19a182001b1d6434","2023-09-17T02:46:52.767Z","ASNAP","admin","",,,,,,,,"meters","2.8","meters","1513.843","deg","334.820","ddeg","45.93970460","ddeg","-129.97406375",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230917_024652767.jpg",,"/BrowCam.20230917_024652767.jpg",,"/UserSelect.20230917_024652767.jpg",,"/SciCam.20230917_024652767.jpg","meters","0.00","meters","1513.85","deg","335.14","ddeg","19.5079722","meters","9675615.01","meters","-2935300.02","ddeg","-5.3100653","deg","-4.5","deg","0.9","degC","1.87","degC","-999.99","degC","-999.99","degC","-999.99"
"650668ba19a182001b1d6438","2023-09-17T02:47:22.794Z","ASNAP","admin","",,,,,,,,"meters","2.8","meters","1513.834","deg","291.824","ddeg","45.93971199","ddeg","-129.97409579",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230917_024722794.jpg",,"/BrowCam.20230917_024722794.jpg",,"/UserSelect.20230917_024722794.jpg",,"/SciCam.20230917_024722794.jpg","meters","0.00","meters","1513.84","deg","292.21","ddeg","19.5079684","meters","9675613.99","meters","-2935300.44","ddeg","-5.3100785","deg","-4.4","deg","0.8","degC","2.01","degC","-999.99","degC","-999.99","degC","-999.99"
"650668d819a182001b1d643c","2023-09-17T02:47:52.814Z","ASNAP","admin","",,,,,,,,"meters","2.8","meters","1513.802","deg","11.146","ddeg","45.93970350","ddeg","-129.97408688",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230917_024752814.jpg",,"/BrowCam.20230917_024752814.jpg",,"/UserSelect.20230917_024752814.jpg",,"/SciCam.20230917_024752814.jpg","meters","0.00","meters","1513.80","deg","12.61","ddeg","19.5079737","meters","9675614.28","meters","-2935299.85","ddeg","-5.3100747","deg","-4.9","deg","0.6","degC","1.96","degC","-999.99","degC","-999.99","degC","-999.99"
"650668f619a182001b1d6440","2023-09-17T02:48:22.862Z","ASNAP","admin","",,,,,,,,"meters","2.5","meters","1513.815","deg","97.580","ddeg","45.93969130","ddeg","-129.97408344",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230917_024822862.jpg",,"/BrowCam.20230917_024822862.jpg",,"/UserSelect.20230917_024822862.jpg",,"/SciCam.20230917_024822862.jpg","meters","0.00","meters","1513.81","deg","97.34","ddeg","19.5079761","meters","9675614.21","meters","-2935299.59","ddeg","-5.3100756","deg","-4.8","deg","0.1","degC","1.92","degC","-999.99","degC","-999.99","degC","-999.99"
"6506691419a182001b1d6444","2023-09-17T02:48:52.907Z","ASNAP","admin","",,,,,,,,"meters","2.8","meters","1513.864","deg","93.859","ddeg","45.93968360","ddeg","-129.97405435",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230917_024852907.jpg",,"/BrowCam.20230917_024852907.jpg",,"/UserSelect.20230917_024852907.jpg",,"/SciCam.20230917_024852907.jpg","meters","0.00","meters","1513.87","deg","93.78","ddeg","19.5079579","meters","9675618.12","meters","-2935301.61","ddeg","-5.3100252","deg","-5.1","deg","0.1","degC","1.86","degC","-999.99","degC","-999.99","degC","-999.99"
"6506693219a182001b1d6448","2023-09-17T02:49:22.954Z","ASNAP","admin","",,,,,,,,"meters","3.2","meters","1513.910","deg","93.231","ddeg","45.93967217","ddeg","-129.97397056",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230917_024922954.jpg",,"/BrowCam.20230917_024922954.jpg",,"/UserSelect.20230917_024922954.jpg",,"/SciCam.20230917_024922954.jpg","meters","0.00","meters","1513.86","deg","93.21","ddeg","19.5079476","meters","9675622.15","meters","-2935302.76","ddeg","-5.3099733","deg","-4.8","deg","-0.1","degC","1.98","degC","-999.99","degC","-999.99","degC","-999.99"
"6506695119a182001b1d644c","2023-09-17T02:49:53.000Z","ASNAP","admin","",,,,,,,,"meters","3.2","meters","1514.402","deg","93.761","ddeg","45.93966160","ddeg","-129.97386596",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230917_024953000.jpg",,"/BrowCam.20230917_024953000.jpg",,"/UserSelect.20230917_024953000.jpg",,"/SciCam.20230917_024953000.jpg","meters","0.00","meters","1514.37","deg","93.81","ddeg","19.5079412","meters","9675626.82","meters","-2935303.47","ddeg","-5.3099131","deg","-4.5","deg","-0.3","degC","2.11","degC","-999.99","degC","-999.99","degC","-999.99"
