"id","ts","event_value","event_author","event_free_text","event_option.actions","event_option.event_comment","event_option.filename","event_option.highlights","event_option.milestone","event_option.new_watchstander","event_option.type","vehicleReNavData.altitude_uom","vehicleReNavData.altitude_value","vehicleReNavData.depth_uom","vehicleReNavData.depth_value","vehicleReNavData.heading_uom","vehicleReNavData.heading_value","vehicleReNavData.latitude_uom","vehicleReNavData.latitude_value","vehicleReNavData.longitude_uom","vehicleReNavData.longitude_value","vehicleReNavData.pitch_uom","vehicleReNavData.pitch_value","vehicleReNavData.roll_uom","vehicleReNavData.roll_value","vehicleRealtimeFramegrabberData.camera_name_2_uom","vehicleRealtimeFramegrabberData.camera_name_2_value","vehicleRealtimeFramegrabberData.camera_name_3_uom","vehicleRealtimeFramegrabberData.camera_name_3_value","vehicleRealtimeFramegrabberData.camera_name_4_uom","vehicleRealtimeFramegrabberData.camera_name_4_value","vehicleRealtimeFramegrabberData.camera_name_uom","vehicleRealtimeFramegrabberData.camera_name_value","vehicleRealtimeFramegrabberData.filename_2_uom","vehicleRealtimeFramegrabberData.filename_2_value","vehicleRealtimeFramegrabberData.filename_3_uom","vehicleRealtimeFramegrabberData.filename_3_value","vehicleRealtimeFramegrabberData.filename_4_uom","vehicleRealtimeFramegrabberData.filename_4_value","vehicleRealtimeFramegrabberData.filename_uom","vehicleRealtimeFramegrabberData.filename_value","vehicleRealtimeNavData.altitude_uom","vehicleRealtimeNavData.altitude_value","vehicleRealtimeNavData.depth_uom","vehicleRealtimeNavData.depth_value","vehicleRealtimeNavData.heading_uom","vehicleRealtimeNavData.heading_value","vehicleRealtimeNavData.latitude_uom","vehicleRealtimeNavData.latitude_value","vehicleRealtimeNavData.local_x_uom","vehicleRealtimeNavData.local_x_value","vehicleRealtimeNavData.local_y_uom","vehicleRealtimeNavData.local_y_value","vehicleRealtimeNavData.longitude_uom","vehicleRealtimeNavData.longitude_value","vehicleRealtimeNavData.pitch_uom","vehicleRealtimeNavData.pitch_value","vehicleRealtimeNavData.roll_uom","vehicleRealtimeNavData.roll_value","vehicleTemperatureProbe.probe1_temperature_uom","vehicleTemperatureProbe.probe1_temperature_value","vehicleTemperatureProbe.probe2_temperature_uom","vehicleTemperatureProbe.probe2_temperature_value","vehicleTemperatureProbe.probe3_temperature_uom","vehicleTemperatureProbe.probe3_temperature_value","vehicleTemperatureProbe.probe4_temperature_uom","vehicleTemperatureProbe.probe4_temperature_value"
"64ed160295482d0019b29f1e","2023-08-28T21:47:46.543Z","ASNAP","admin","",,,,,,,,"meters","0.4","meters","580.189","deg","193.106","ddeg","44.36925635","ddeg","-124.95352771",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_214746543.jpg",,"/BrowCam.20230828_214746543.jpg",,"/UserSelect.20230828_214746543.jpg",,"/SciCam.20230828_214746543.jpg","meters","0.00","meters","580.19","deg","192.89","ddeg","2.0345285","meters","9936048.97","meters","-4703099.62","ddeg","-0.3313883","deg","-5.2","deg","0.4","degC","4.86","degC","-999.99","degC","-999.99","degC","-999.99"
"64ed161895482d0019b29f22","2023-08-28T21:48:08.255Z","ROV Actions","guest","pushing hydrophone into place to reattach to end of old BEP","(Starboard) Manipulator in use",,,,,,,"meters","0.4","meters","580.187","deg","193.393","ddeg","44.36925598","ddeg","-124.95352568",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_214808255.jpg",,"/BrowCam.20230828_214808255.jpg",,"/UserSelect.20230828_214808255.jpg",,"/SciCam.20230828_214808255.jpg","meters","0.00","meters","580.19","deg","193.16","ddeg","2.0345293","meters","9936048.92","meters","-4703099.53","ddeg","-0.3313889","deg","-5.3","deg","0.3","degC","5.06","degC","-999.99","degC","-999.99","degC","-999.99"
"64ed162095482d0019b29f26","2023-08-28T21:48:16.569Z","ASNAP","admin","",,,,,,,,"meters","0.4","meters","580.181","deg","194.223","ddeg","44.36925585","ddeg","-124.95352516",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_214816569.jpg",,"/BrowCam.20230828_214816569.jpg",,"/UserSelect.20230828_214816569.jpg",,"/SciCam.20230828_214816569.jpg","meters","0.00","meters","580.18","deg","194.01","ddeg","2.0345300","meters","9936048.89","meters","-4703099.46","ddeg","-0.3313893","deg","-5.1","deg","0.4","degC","4.80","degC","-999.99","degC","-999.99","degC","-999.99"
"64ed163e95482d0019b29f2a","2023-08-28T21:48:46.589Z","ASNAP","admin","",,,,,,,,"meters","0.4","meters","580.192","deg","194.163","ddeg","44.36925633","ddeg","-124.95352580",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_214846589.jpg",,"/BrowCam.20230828_214846589.jpg",,"/UserSelect.20230828_214846589.jpg",,"/SciCam.20230828_214846589.jpg","meters","0.00","meters","580.19","deg","193.94","ddeg","2.0345307","meters","9936048.82","meters","-4703099.38","ddeg","-0.3313902","deg","-4.8","deg","0.4","degC","5.24","degC","-999.99","degC","-999.99","degC","-999.99"
"64ed165c95482d0019b29f2e","2023-08-28T21:49:16.634Z","ASNAP","admin","",,,,,,,,"meters","1.1","meters","579.409","deg","196.945","ddeg","44.36926084","ddeg","-124.95352491",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_214916634.jpg",,"/BrowCam.20230828_214916634.jpg",,"/UserSelect.20230828_214916634.jpg",,"/SciCam.20230828_214916634.jpg","meters","0.00","meters","579.33","deg","196.81","ddeg","2.0345427","meters","9936048.87","meters","-4703098.04","ddeg","-0.3313895","deg","-2.8","deg","-0.3","degC","5.06","degC","-999.99","degC","-999.99","degC","-999.99"
"64ed167a95482d0019b29f32","2023-08-28T21:49:46.677Z","ASNAP","admin","",,,,,,,,"meters","2.9","meters","577.737","deg","170.496","ddeg","44.36926002","ddeg","-124.95353662",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_214946677.jpg",,"/BrowCam.20230828_214946677.jpg",,"/UserSelect.20230828_214946677.jpg",,"/SciCam.20230828_214946677.jpg","meters","0.00","meters","577.73","deg","169.77","ddeg","0.2596228","meters","7587139.83","meters","-4900324.02","ddeg","-29.7950086","deg","-2.9","deg","-2.1","degC","4.94","degC","-999.99","degC","-999.99","degC","-999.99"
"64ed169895482d0019b29f36","2023-08-28T21:50:16.704Z","ASNAP","admin","",,,,,,,,"meters","2.8","meters","577.796","deg","168.897","ddeg","44.36925783","ddeg","-124.95353708",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_215016704.jpg",,"/BrowCam.20230828_215016704.jpg",,"/UserSelect.20230828_215016704.jpg",,"/SciCam.20230828_215016704.jpg","meters","0.00","meters","577.80","deg","168.65","ddeg","0.2596205","meters","7587140.00","meters","-4900324.28","ddeg","-29.7950065","deg","-3.4","deg","-1.6","degC","5.08","degC","-999.99","degC","-999.99","degC","-999.99"
"64ed16a695482d0019b29f3a","2023-08-28T21:50:30.638Z","Biology Type","guest","",,,,,,,"Jelly","meters","2.8","meters","577.788","deg","168.333","ddeg","44.36925825","ddeg","-124.95353353",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_215030638.jpg",,"/BrowCam.20230828_215030638.jpg",,"/UserSelect.20230828_215030638.jpg",,"/SciCam.20230828_215030638.jpg","meters","0.00","meters","577.79","deg","168.10","ddeg","0.2596223","meters","7587139.91","meters","-4900324.08","ddeg","-29.7950076","deg","-3.3","deg","-1.7","degC","5.05","degC","-999.99","degC","-999.99","degC","-999.99"
"64ed16b695482d0019b29f3e","2023-08-28T21:50:46.748Z","ASNAP","admin","",,,,,,,,"meters","2.8","meters","577.808","deg","168.494","ddeg","44.36925868","ddeg","-124.95353045",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_215046748.jpg",,"/BrowCam.20230828_215046748.jpg",,"/UserSelect.20230828_215046748.jpg",,"/SciCam.20230828_215046748.jpg","meters","0.00","meters","577.81","deg","168.26","ddeg","0.2596201","meters","7587139.94","meters","-4900324.32","ddeg","-29.7950072","deg","-3.3","deg","-1.8","degC","5.25","degC","-999.99","degC","-999.99","degC","-999.99"
"64ed16d495482d0019b29f42","2023-08-28T21:51:16.769Z","ASNAP","admin","",,,,,,,,"meters","2.8","meters","577.796","deg","167.950","ddeg","44.36925943","ddeg","-124.95353068",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_215116769.jpg",,"/BrowCam.20230828_215116769.jpg",,"/UserSelect.20230828_215116769.jpg",,"/SciCam.20230828_215116769.jpg","meters","0.00","meters","577.79","deg","167.71","ddeg","0.2596215","meters","7587139.94","meters","-4900324.17","ddeg","-29.7950072","deg","-3.5","deg","-0.6","degC","5.16","degC","-999.99","degC","-999.99","degC","-999.99"
"64ed16f295482d0019b29f46","2023-08-28T21:51:46.811Z","ASNAP","admin","",,,,,,,,"meters","2.7","meters","577.804","deg","168.400","ddeg","44.36925796","ddeg","-124.95353245",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_215146811.jpg",,"/BrowCam.20230828_215146811.jpg",,"/UserSelect.20230828_215146811.jpg",,"/SciCam.20230828_215146811.jpg","meters","0.00","meters","577.80","deg","168.14","ddeg","0.2596203","meters","7587139.95","meters","-4900324.30","ddeg","-29.7950071","deg","-2.5","deg","-1.0","degC","5.07","degC","-999.99","degC","-999.99","degC","-999.99"
"64ed170395482d0019b29f4a","2023-08-28T21:52:03.100Z","Biology Type","guest","ctenophore",,,,,,,,"meters","2.7","meters","577.806","deg","168.470","ddeg","44.36925981","ddeg","-124.95353399",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_215203100.jpg",,"/BrowCam.20230828_215203100.jpg",,"/UserSelect.20230828_215203100.jpg",,"/SciCam.20230828_215203100.jpg","meters","0.00","meters","577.81","deg","168.23","ddeg","0.2596196","meters","7587139.96","meters","-4900324.38","ddeg","-29.7950070","deg","-2.6","deg","-0.9","degC","5.05","degC","-999.99","degC","-999.99","degC","-999.99"
"64ed171095482d0019b29f4e","2023-08-28T21:52:16.856Z","ASNAP","admin","",,,,,,,,"meters","2.7","meters","577.797","deg","168.370","ddeg","44.36926708","ddeg","-124.95353506",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_215216856.jpg",,"/BrowCam.20230828_215216856.jpg",,"/UserSelect.20230828_215216856.jpg",,"/SciCam.20230828_215216856.jpg","meters","0.00","meters","577.79","deg","168.10","ddeg","0.2596212","meters","7587139.95","meters","-4900324.20","ddeg","-29.7950071","deg","-2.6","deg","-0.9","degC","5.03","degC","-999.99","degC","-999.99","degC","-999.99"
"64ed172e95482d0019b29f52","2023-08-28T21:52:46.878Z","ASNAP","admin","",,,,,,,,"meters","3.5","meters","577.098","deg","334.937","ddeg","44.36930237","ddeg","-124.95351688",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_215246878.jpg",,"/BrowCam.20230828_215246878.jpg",,"/UserSelect.20230828_215246878.jpg",,"/SciCam.20230828_215246878.jpg","meters","0.00","meters","577.09","deg","334.40","ddeg","0.2596353","meters","7587138.89","meters","-4900322.63","ddeg","-29.7950204","deg","-3.4","deg","-0.2","degC","5.24","degC","-999.99","degC","-999.99","degC","-999.99"
"64ed173b95482d0019b29f56","2023-08-28T21:52:59.034Z","Biology Type","guest","",,,,,,,"Jelly","meters","3.6","meters","576.935","deg","330.282","ddeg","44.36932046","ddeg","-124.95350435",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_215259034.jpg",,"/BrowCam.20230828_215259034.jpg",,"/UserSelect.20230828_215259034.jpg",,"/SciCam.20230828_215259034.jpg","meters","0.00","meters","576.96","deg","331.26","ddeg","0.2596511","meters","7587139.47","meters","-4900320.88","ddeg","-29.7950131","deg","-2.8","deg","-0.5","degC","5.17","degC","-999.99","degC","-999.99","degC","-999.99"
"64ed174595482d0019b29f5a","2023-08-28T21:53:09.960Z","Biology Type","guest","",,,,,,,"Jelly","meters","3.4","meters","577.036","deg","308.566","ddeg","44.36933391","ddeg","-124.95349992",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_215309960.jpg",,"/BrowCam.20230828_215309960.jpg",,"/UserSelect.20230828_215309960.jpg",,"/SciCam.20230828_215309960.jpg","meters","0.00","meters","577.04","deg","307.87","ddeg","0.2596674","meters","7587140.26","meters","-4900319.07","ddeg","-29.7950032","deg","-3.5","deg","0.0","degC","4.76","degC","-999.99","degC","-999.99","degC","-999.99"
"64ed174c95482d0019b29f5e","2023-08-28T21:53:16.924Z","ASNAP","admin","",,,,,,,,"meters","3.2","meters","577.182","deg","289.858","ddeg","44.36934210","ddeg","-124.95350070",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_215316924.jpg",,"/BrowCam.20230828_215316924.jpg",,"/UserSelect.20230828_215316924.jpg",,"/SciCam.20230828_215316924.jpg","meters","0.00","meters","577.19","deg","288.82","ddeg","0.2596802","meters","7587140.30","meters","-4900317.64","ddeg","-29.7950027","deg","-3.4","deg","-0.2","degC","5.07","degC","-999.99","degC","-999.99","degC","-999.99"
"64ed176095482d0019b29f62","2023-08-28T21:53:36.547Z","Biology Type","guest","ctenophore",,,,,,,,"meters","3.1","meters","577.228","deg","235.421","ddeg","44.36935186","ddeg","-124.95351547",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_215336547.jpg",,"/BrowCam.20230828_215336547.jpg",,"/UserSelect.20230828_215336547.jpg",,"/SciCam.20230828_215336547.jpg","meters","0.00","meters","577.22","deg","235.06","ddeg","0.2596885","meters","7587139.65","meters","-4900316.72","ddeg","-29.7950109","deg","-2.1","deg","-0.2","degC","4.73","degC","-999.99","degC","-999.99","degC","-999.99"
"64ed176a95482d0019b29f66","2023-08-28T21:53:46.969Z","ASNAP","admin","",,,,,,,,"meters","3.0","meters","577.274","deg","235.007","ddeg","44.36935066","ddeg","-124.95352391",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_215346969.jpg",,"/BrowCam.20230828_215346969.jpg",,"/UserSelect.20230828_215346969.jpg",,"/SciCam.20230828_215346969.jpg","meters","0.00","meters","577.27","deg","234.70","ddeg","0.2596825","meters","7587139.64","meters","-4900317.39","ddeg","-29.7950110","deg","-2.9","deg","-0.2","degC","5.10","degC","-999.99","degC","-999.99","degC","-999.99"
"64ed178895482d0019b29f6a","2023-08-28T21:54:16.988Z","ASNAP","admin","",,,,,,,,"meters","3.1","meters","577.168","deg","261.280","ddeg","44.36935647","ddeg","-124.95352775",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_215416988.jpg",,"/BrowCam.20230828_215416988.jpg",,"/UserSelect.20230828_215416988.jpg",,"/SciCam.20230828_215416988.jpg","meters","0.00","meters","577.17","deg","261.33","ddeg","0.2596962","meters","7587138.85","meters","-4900315.87","ddeg","-29.7950209","deg","-2.9","deg","-0.2","degC","4.67","degC","-999.99","degC","-999.99","degC","-999.99"
"64ed17a795482d0019b29f6e","2023-08-28T21:54:47.013Z","ASNAP","admin","",,,,,,,,"meters","2.9","meters","577.084","deg","224.633","ddeg","44.36939163","ddeg","-124.95350422",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_215447013.jpg",,"/BrowCam.20230828_215447013.jpg",,"/UserSelect.20230828_215447013.jpg",,"/SciCam.20230828_215447013.jpg","meters","0.00","meters","577.10","deg","222.68","ddeg","0.2597189","meters","7587140.68","meters","-4900313.34","ddeg","-29.7949980","deg","-2.8","deg","-0.3","degC","5.19","degC","-999.99","degC","-999.99","degC","-999.99"
"64ed17c595482d0019b29f72","2023-08-28T21:55:17.075Z","ASNAP","admin","",,,,,,,,"meters","3.4","meters","576.649","deg","197.066","ddeg","44.36940938","ddeg","-124.95352565",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_215517075.jpg",,"/BrowCam.20230828_215517075.jpg",,"/UserSelect.20230828_215517075.jpg",,"/SciCam.20230828_215517075.jpg","meters","0.00","meters","576.66","deg","197.91","ddeg","0.2597388","meters","7587139.90","meters","-4900311.13","ddeg","-29.7950077","deg","-1.7","deg","-0.9","degC","5.78","degC","-999.99","degC","-999.99","degC","-999.99"
"64ed17e395482d0019b29f76","2023-08-28T21:55:47.146Z","ASNAP","admin","",,,,,,,,"meters","2.6","meters","577.614","deg","198.587","ddeg","44.36937732","ddeg","-124.95353615",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_215547146.jpg",,"/BrowCam.20230828_215547146.jpg",,"/UserSelect.20230828_215547146.jpg",,"/SciCam.20230828_215547146.jpg","meters","0.00","meters","577.58","deg","197.06","ddeg","0.2597063","meters","7587139.05","meters","-4900314.74","ddeg","-29.7950184","deg","-2.4","deg","-0.4","degC","5.05","degC","-999.99","degC","-999.99","degC","-999.99"
"64ed17eb95482d0019b29f7a","2023-08-28T21:55:55.594Z","Biology Type","guest","siphonophore",,,,,,,,"meters","2.5","meters","577.687","deg","218.060","ddeg","44.36936936","ddeg","-124.95352498",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_215555594.jpg",,"/BrowCam.20230828_215555594.jpg",,"/UserSelect.20230828_215555594.jpg",,"/SciCam.20230828_215555594.jpg","meters","0.00","meters","577.68","deg","218.32","ddeg","0.2596933","meters","7587140.00","meters","-4900316.19","ddeg","-29.7950065","deg","-2.4","deg","-0.6","degC","5.20","degC","-999.99","degC","-999.99","degC","-999.99"
"64edde2d95482d0019b2c67c","2023-08-28T21:56:01.000Z","SulisCam","admin","",,,"sulis_20230828215601.jpg",,,,,"meters","2.600","meters","577.557","deg","233.0","ddeg","44.36936587","ddeg","-124.95351666","deg","-2.137","deg","-0.199",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"64ed180195482d0019b29f7e","2023-08-28T21:56:17.189Z","ASNAP","admin","",,,,,,,,"meters","2.0","meters","578.219","deg","253.186","ddeg","44.36936214","ddeg","-124.95349447",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_215617189.jpg",,"/BrowCam.20230828_215617189.jpg",,"/UserSelect.20230828_215617189.jpg",,"/SciCam.20230828_215617189.jpg","meters","0.00","meters","578.23","deg","252.96","ddeg","0.2596811","meters","7587141.13","meters","-4900317.54","ddeg","-29.7949923","deg","-2.7","deg","-0.6","degC","5.20","degC","-999.99","degC","-999.99","degC","-999.99"
"64edde2d95482d0019b2c67e","2023-08-28T21:56:33.000Z","SulisCam","admin","",,,"sulis_20230828215633.jpg",,,,,"meters","2.100","meters","578.074","deg","253.7","ddeg","44.36936459","ddeg","-124.95349086","deg","-2.029","deg","0.038",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"64ed181f95482d0019b29f82","2023-08-28T21:56:47.234Z","ASNAP","admin","",,,,,,,,"meters","2.1","meters","578.123","deg","253.623","ddeg","44.36936668","ddeg","-124.95349564",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_215647234.jpg",,"/BrowCam.20230828_215647234.jpg",,"/UserSelect.20230828_215647234.jpg",,"/SciCam.20230828_215647234.jpg","meters","0.00","meters","578.13","deg","253.25","ddeg","0.2596826","meters","7587141.03","meters","-4900317.38","ddeg","-29.7949936","deg","-2.7","deg","-0.3","degC","5.04","degC","-999.99","degC","-999.99","degC","-999.99"
"64edde2d95482d0019b2c680","2023-08-28T21:57:15.000Z","SulisCam","admin","",,,"sulis_20230828215715.jpg",,,,,"meters","2.100","meters","578.108","deg","253.5","ddeg","44.36936648","ddeg","-124.95350053","deg","-2.049","deg","-0.022",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"64ed183d95482d0019b29f86","2023-08-28T21:57:17.281Z","ASNAP","admin","",,,,,,,,"meters","2.0","meters","578.108","deg","253.423","ddeg","44.36936631","ddeg","-124.95350039",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_215717281.jpg",,"/BrowCam.20230828_215717281.jpg",,"/UserSelect.20230828_215717281.jpg",,"/SciCam.20230828_215717281.jpg","meters","0.00","meters","578.11","deg","253.12","ddeg","0.2596824","meters","7587141.04","meters","-4900317.40","ddeg","-29.7949934","deg","-2.7","deg","-0.3","degC","5.07","degC","-999.99","degC","-999.99","degC","-999.99"
"64ed185b95482d0019b29f8a","2023-08-28T21:57:47.334Z","ASNAP","admin","",,,,,,,,"meters","2.1","meters","578.127","deg","253.155","ddeg","44.36936552","ddeg","-124.95349933",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_215747334.jpg",,"/BrowCam.20230828_215747334.jpg",,"/UserSelect.20230828_215747334.jpg",,"/SciCam.20230828_215747334.jpg","meters","0.00","meters","578.13","deg","252.80","ddeg","0.2596827","meters","7587141.04","meters","-4900317.36","ddeg","-29.7949934","deg","-2.8","deg","-0.3","degC","5.27","degC","-999.99","degC","-999.99","degC","-999.99"
"64ed187995482d0019b29f8e","2023-08-28T21:58:17.379Z","ASNAP","admin","",,,,,,,,"meters","2.1","meters","578.115","deg","252.992","ddeg","44.36936648","ddeg","-124.95350114",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_215817379.jpg",,"/BrowCam.20230828_215817379.jpg",,"/UserSelect.20230828_215817379.jpg",,"/SciCam.20230828_215817379.jpg","meters","0.00","meters","578.11","deg","252.64","ddeg","0.2596827","meters","7587141.06","meters","-4900317.36","ddeg","-29.7949932","deg","-2.8","deg","-0.3","degC","5.12","degC","-999.99","degC","-999.99","degC","-999.99"
"64ed189795482d0019b29f92","2023-08-28T21:58:47.406Z","ASNAP","admin","",,,,,,,,"meters","2.1","meters","578.113","deg","252.963","ddeg","44.36936679","ddeg","-124.95350013",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_215847406.jpg",,"/BrowCam.20230828_215847406.jpg",,"/UserSelect.20230828_215847406.jpg",,"/SciCam.20230828_215847406.jpg","meters","0.00","meters","578.11","deg","252.62","ddeg","0.2596828","meters","7587141.06","meters","-4900317.35","ddeg","-29.7949932","deg","-2.9","deg","-0.3","degC","5.17","degC","-999.99","degC","-999.99","degC","-999.99"
"64ed18b595482d0019b29f96","2023-08-28T21:59:17.452Z","ASNAP","admin","",,,,,,,,"meters","2.1","meters","578.096","deg","252.921","ddeg","44.36936637","ddeg","-124.95349975",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_215917452.jpg",,"/BrowCam.20230828_215917452.jpg",,"/UserSelect.20230828_215917452.jpg",,"/SciCam.20230828_215917452.jpg","meters","0.00","meters","578.10","deg","252.58","ddeg","0.2596829","meters","7587141.05","meters","-4900317.34","ddeg","-29.7949933","deg","-2.8","deg","-0.3","degC","5.06","degC","-999.99","degC","-999.99","degC","-999.99"
"64ed18d395482d0019b29f9a","2023-08-28T21:59:47.497Z","ASNAP","admin","",,,,,,,,"meters","2.1","meters","578.099","deg","253.040","ddeg","44.36936667","ddeg","-124.95349807",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_215947497.jpg",,"/BrowCam.20230828_215947497.jpg",,"/UserSelect.20230828_215947497.jpg",,"/SciCam.20230828_215947497.jpg","meters","0.00","meters","578.10","deg","252.72","ddeg","0.2596830","meters","7587141.07","meters","-4900317.33","ddeg","-29.7949931","deg","-2.8","deg","-0.3","degC","5.19","degC","-999.99","degC","-999.99","degC","-999.99"
"64ed18f095482d0019b29f9e","2023-08-28T22:00:16.816Z","Biology Type","guest","ctenophore",,,,,,,,"meters","2.0","meters","578.131","deg","253.021","ddeg","44.36936742","ddeg","-124.95349757",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_220016816.jpg",,"/BrowCam.20230828_220016816.jpg",,"/UserSelect.20230828_220016816.jpg",,"/SciCam.20230828_220016816.jpg","meters","0.00","meters","578.13","deg","252.69","ddeg","0.2596838","meters","7587141.04","meters","-4900317.24","ddeg","-29.7949934","deg","-2.8","deg","-0.4","degC","5.09","degC","-999.99","degC","-999.99","degC","-999.99"
"64ed18f195482d0019b29fa2","2023-08-28T22:00:17.559Z","ASNAP","admin","",,,,,,,,"meters","2.0","meters","578.137","deg","253.021","ddeg","44.36936745","ddeg","-124.95349754",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_220017559.jpg",,"/BrowCam.20230828_220017559.jpg",,"/UserSelect.20230828_220017559.jpg",,"/SciCam.20230828_220017559.jpg","meters","0.00","meters","578.14","deg","252.70","ddeg","0.2596837","meters","7587141.04","meters","-4900317.25","ddeg","-29.7949934","deg","-2.8","deg","-0.4","degC","5.08","degC","-999.99","degC","-999.99","degC","-999.99"
"64ed190f95482d0019b29fa6","2023-08-28T22:00:47.611Z","ASNAP","admin","",,,,,,,,"meters","2.1","meters","578.110","deg","252.965","ddeg","44.36936812","ddeg","-124.95349599",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_220047611.jpg",,"/BrowCam.20230828_220047611.jpg",,"/UserSelect.20230828_220047611.jpg",,"/SciCam.20230828_220047611.jpg","meters","0.00","meters","578.11","deg","252.65","ddeg","0.2596831","meters","7587141.05","meters","-4900317.32","ddeg","-29.7949933","deg","-2.8","deg","-0.4","degC","5.12","degC","-999.99","degC","-999.99","degC","-999.99"
"64ed192d95482d0019b29faa","2023-08-28T22:01:17.639Z","ASNAP","admin","",,,,,,,,"meters","2.0","meters","578.107","deg","253.004","ddeg","44.36936875","ddeg","-124.95349517",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_220117639.jpg",,"/BrowCam.20230828_220117639.jpg",,"/UserSelect.20230828_220117639.jpg",,"/SciCam.20230828_220117639.jpg","meters","0.00","meters","578.11","deg","252.69","ddeg","0.2596827","meters","7587141.04","meters","-4900317.37","ddeg","-29.7949934","deg","-2.8","deg","-0.3","degC","5.05","degC","-999.99","degC","-999.99","degC","-999.99"
"64edde2d95482d0019b2c682","2023-08-28T22:01:26.000Z","SulisCam","admin","",,,"sulis_20230828220126.jpg",,,,,"meters","2.100","meters","578.106","deg","253.1","ddeg","44.36936896","ddeg","-124.95349514","deg","-2.132","deg","-0.030",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"64ed194b95482d0019b29fae","2023-08-28T22:01:47.658Z","ASNAP","admin","",,,,,,,,"meters","2.1","meters","578.111","deg","252.933","ddeg","44.36936912","ddeg","-124.95349303",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_220147658.jpg",,"/BrowCam.20230828_220147658.jpg",,"/UserSelect.20230828_220147658.jpg",,"/SciCam.20230828_220147658.jpg","meters","0.00","meters","578.11","deg","252.64","ddeg","0.2596826","meters","7587141.06","meters","-4900317.38","ddeg","-29.7949932","deg","-2.9","deg","-0.3","degC","5.18","degC","-999.99","degC","-999.99","degC","-999.99"
